Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	17	Nightside	2019 JUL 13 14:46:19	2019 JUL 13 15:15:44	2019 JUL 13 15:45:08	3528.81	58.91	102.86	-135.52	69.60	-12.31	-69.61	115.22	4.49	3	-	-	-		
1	17	Dayside	2019 JUL 13 15:45:08	2019 JUL 13 16:14:40	2019 JUL 13 16:44:12	3544.08	-135.52	-91.17	30.14	-69.61	13.85	69.60	64.65	16.51	3	LNO Ice Index 2SUBD 01	Science: orders #153, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
2	17	Nightside	2019 JUL 13 16:44:12	2019 JUL 13 17:13:36	2019 JUL 13 17:43:00	3527.65	30.14	73.94	-164.36	69.60	-12.36	-69.61	115.45	4.48	5	-	-	-		
2	17	Dayside	2019 JUL 13 17:43:00	2019 JUL 13 18:12:31	2019 JUL 13 18:42:01	3541.80	-164.36	-120.10	0.92	-69.61	13.79	69.64	64.43	16.50	5	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0	&grazingMatch:CERBERUS FOSSAE; &grazingMatch:INSIGHT; &grazingMatch:ELYSIUM CERBERUS PHLEGRA; 	
3	17	Nightside	2019 JUL 13 18:42:01	2019 JUL 13 19:11:26	2019 JUL 13 19:40:50	3528.30	0.92	44.99	166.37	69.64	-12.27	-69.66	115.68	4.46	14	-	-	-		
3	17	Dayside	2019 JUL 13 19:40:50	2019 JUL 13 20:10:21	2019 JUL 13 20:39:53	3543.38	166.37	-149.07	-28.43	-69.66	13.66	69.69	64.20	16.48	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
4	17	Nightside	2019 JUL 13 20:39:53	2019 JUL 13 21:09:18	2019 JUL 13 21:38:43	3529.68	-28.43	16.01	136.98	69.69	-12.11	-69.71	115.92	4.44	5	-	-	-		
4	17	Dayside	2019 JUL 13 21:38:43	2019 JUL 13 22:08:15	2019 JUL 13 22:37:48	3545.26	136.98	-178.05	-57.58	-69.71	13.58	69.72	63.95	16.46	5	HDO H2O 2SUBD 02	Science: orders #168, #124, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3	&grazingMatch:NILI FOSSAE FORSTERITE; &grazingMatch:NILI FOSSAE FAULT; &grazingMatch:CERBERUS FOSSAE; &grazingMatch:UTOPIA; &grazingMatch:INSIGHT; 	
5	17	Nightside	2019 JUL 13 22:37:48	2019 JUL 13 23:07:14	2019 JUL 13 23:36:40	3531.47	-57.58	-12.98	107.86	69.72	-12.02	-69.73	116.17	4.42	14	-	-	-		
5	17	Dayside	2019 JUL 13 23:36:40	2019 JUL 14 00:06:12	2019 JUL 14 00:35:44	3544.89	107.86	152.97	-86.53	-69.73	13.56	69.73	63.69	16.44	14	-		COP row 85: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 12081 ms, Binning=3		
