TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,4086,4086,1,1,dayside,2019 JUL 13 15:45:08,LNO ON
1,1,1029,1029,1,2,dayside,2019 JUL 13 17:43:00,LNO ON
-1,-1,-1,-1,-1,3,dayside,2019 JUL 13 19:40:50,LNO OFF
1,1,1038,1038,1,4,dayside,2019 JUL 13 21:38:43,LNO ON
-1,-1,-1,-1,-1,5,dayside,2019 JUL 13 23:36:40,LNO OFF
1,1,1824,1824,1,6,dayside,2019 JUL 14 01:34:38,LNO ON
-1,-1,-1,-1,-1,7,dayside,2019 JUL 14 03:32:34,LNO OFF
1,1,1860,1860,1,8,dayside,2019 JUL 14 05:30:25,LNO ON
-1,-1,-1,-1,-1,9,dayside,2019 JUL 14 07:28:14,LNO OFF
1,1,1837,1837,1,10,dayside,2019 JUL 14 09:26:08,LNO ON
-1,-1,-1,-1,-1,11,dayside,2019 JUL 14 11:24:04,LNO OFF
1,1,1037,1037,1,12,dayside,2019 JUL 14 13:22:00,LNO ON
-1,-1,-1,-1,-1,13,dayside,2019 JUL 14 15:19:55,LNO OFF
1,1,2639,2639,1,14,dayside,2019 JUL 14 17:17:48,LNO ON
-1,-1,-1,-1,-1,15,dayside,2019 JUL 14 19:15:39,LNO OFF
1,1,1049,1049,1,16,dayside,2019 JUL 14 21:13:30,LNO ON
-1,-1,-1,-1,-1,17,dayside,2019 JUL 14 23:11:26,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2019 JUL 15 01:09:24,LNO OFF
1,1,1155,1155,1,19,limb,2019 JUL 15 03:07:22,LNO ON
1,1,1037,1037,1,20,dayside,2019 JUL 15 05:05:15,LNO ON
-1,-1,-1,-1,-1,21,dayside,2019 JUL 15 07:03:05,LNO OFF
1,1,1859,1859,1,22,dayside,2019 JUL 15 09:00:58,LNO ON
-1,-1,-1,-1,-1,23,dayside,2019 JUL 15 10:58:54,LNO OFF
