Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	78	Ingress	2024 MAR 16 14:23:35	2024 MAR 16 14:27:41	2024 MAR 16 14:28:32	297.00	-146.00	-150.76	-151.71	-40.38	-31.62	-29.65	18.65	14	-	-	-		
N/A	1	78	Egress	2024 MAR 16 15:03:50	2024 MAR 16 15:04:39	2024 MAR 16 15:08:29	279.00	73.31	67.33	47.82	72.82	71.84	66.08	9.79	14	-	-	-		
NOMAD	2	78	Ingress	2024 MAR 16 16:21:35	2024 MAR 16 16:25:41	2024 MAR 16 16:26:32	297.00	-174.87	-179.61	179.44	-40.01	-31.21	-29.23	18.64	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	2	78	Egress	2024 MAR 16 17:01:46	2024 MAR 16 17:02:36	2024 MAR 16 17:06:25	279.00	44.51	38.42	19.03	72.78	71.77	66.00	9.77	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	3	78	Ingress	2024 MAR 16 18:19:37	2024 MAR 16 18:23:44	2024 MAR 16 18:24:35	298.00	156.28	151.53	150.59	-39.68	-30.81	-28.82	18.63	14	-	-	-	&daysideMatch:MAWRTH VALLIS; 	
ACS	3	78	Egress	2024 MAR 16 18:59:43	2024 MAR 16 19:00:33	2024 MAR 16 19:04:23	280.00	15.84	9.73	-9.76	72.76	71.76	65.93	9.77	14	-	-	-	&daysideMatch:MAWRTH VALLIS; 	
N/A	4	78	Ingress	2024 MAR 16 20:17:38	2024 MAR 16 20:21:46	2024 MAR 16 20:22:38	300.00	127.47	122.71	121.75	-39.43	-30.50	-28.46	18.62	1	-	-	-		
NOMAD	4	78	Egress	2024 MAR 16 20:57:41	2024 MAR 16 20:58:31	2024 MAR 16 21:02:22	281.00	-12.82	-18.95	-38.55	72.75	71.74	65.86	9.77	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	5	78	Ingress	2024 MAR 16 22:15:39	2024 MAR 16 22:19:48	2024 MAR 16 22:20:40	301.00	98.67	93.89	92.94	-39.20	-30.19	-28.15	18.62	14	-	-	-		
ACS	5	78	Egress	2024 MAR 16 22:55:38	2024 MAR 16 22:56:28	2024 MAR 16 23:00:20	282.00	-41.47	-47.62	-67.35	72.74	71.72	65.79	9.78	14	-	-	-		
NOMAD	6	78	Ingress	2024 MAR 17 00:13:37	2024 MAR 17 00:17:48	2024 MAR 17 00:18:40	303.00	69.90	65.09	64.13	-39.01	-29.89	-27.84	18.61	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
NOMAD	6	78	Egress	2024 MAR 17 00:53:33	2024 MAR 17 00:54:23	2024 MAR 17 00:58:17	284.00	-70.03	-76.21	-96.15	72.74	71.72	65.71	9.78	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
N/A	7	78	Ingress	2024 MAR 17 02:11:32	2024 MAR 17 02:15:44	2024 MAR 17 02:16:36	304.00	41.11	36.29	35.33	-38.75	-29.55	-27.49	18.60	1	-	-	-	&daysideMatch:OLYMPUS MONS; 	
NOMAD	7	78	Egress	2024 MAR 17 02:51:25	2024 MAR 17 02:52:16	2024 MAR 17 02:56:10	285.00	-98.52	-104.85	-124.84	72.74	71.70	65.68	9.78	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
ACS	8	78	Ingress	2024 MAR 17 04:09:31	2024 MAR 17 04:13:43	2024 MAR 17 04:14:36	305.00	12.26	7.46	6.49	-38.40	-29.17	-27.06	18.59	14	-	-	-		
ACS	8	78	Egress	2024 MAR 17 04:49:20	2024 MAR 17 04:50:11	2024 MAR 17 04:54:06	286.00	-127.38	-133.71	-153.72	72.70	71.65	65.56	9.77	14	-	-	-		
NOMAD	9	78	Ingress	2024 MAR 17 06:07:35	2024 MAR 17 06:11:47	2024 MAR 17 06:12:40	305.00	-16.63	-21.41	-22.38	-38.00	-28.74	-26.62	18.58	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	9	78	Egress	2024 MAR 17 06:47:19	2024 MAR 17 06:48:10	2024 MAR 17 06:52:06	287.00	-156.39	-162.70	177.31	72.63	71.57	65.40	9.75	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	10	78	Ingress	2024 MAR 17 08:05:38	2024 MAR 17 08:09:51	2024 MAR 17 08:10:44	306.00	-45.48	-50.27	-51.24	-37.67	-28.33	-26.21	18.57	14	-	-	-		
ACS	10	78	Egress	2024 MAR 17 08:45:18	2024 MAR 17 08:46:09	2024 MAR 17 08:50:07	289.00	174.93	168.60	148.44	72.61	71.55	65.30	9.75	14	-	-	-		
NOMAD	11	78	Ingress	2024 MAR 17 10:03:38	2024 MAR 17 10:07:53	2024 MAR 17 10:08:46	308.00	-74.29	-79.11	-80.08	-37.40	-27.94	-25.81	18.57	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; 	
NOMAD	11	78	Egress	2024 MAR 17 10:43:14	2024 MAR 17 10:44:06	2024 MAR 17 10:48:04	290.00	146.53	140.04	119.78	72.64	71.56	65.28	9.76	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; 	
