Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	78	Nightside	2024 MAR 16 14:17:00	2024 MAR 16 14:46:39	2024 MAR 16 15:16:18	3557.19	-136.88	-115.01	28.62	-52.90	34.19	52.78	139.32	21.34	14	-	-	-		
1	78	Dayside	2024 MAR 16 15:16:18	2024 MAR 16 15:45:38	2024 MAR 16 16:14:57	3519.86	28.62	50.13	-165.72	52.78	-33.10	-52.68	40.75	9.31	14	-		COP row -1: 		
2	78	Nightside	2024 MAR 16 16:14:57	2024 MAR 16 16:44:37	2024 MAR 16 17:14:17	3559.71	-165.72	-143.84	-0.25	-52.68	34.41	52.54	139.16	21.33	1	-	-	-		
2	78	Dayside	2024 MAR 16 17:14:17	2024 MAR 16 17:43:38	2024 MAR 16 18:12:58	3520.98	-0.25	21.28	165.40	52.54	-33.30	-52.43	40.92	9.30	1	-		COP row -1: 		
3	78	Nightside	2024 MAR 16 18:12:58	2024 MAR 16 18:42:38	2024 MAR 16 19:12:18	3560.04	165.40	-172.70	-29.10	-52.43	34.65	52.33	138.97	21.32	14	-	-	-		
3	78	Dayside	2024 MAR 16 19:12:18	2024 MAR 16 19:41:39	2024 MAR 16 20:11:00	3521.83	-29.10	-7.62	136.55	52.33	-33.48	-52.22	41.11	9.28	14	-		COP row -1: 	&daysideMatch:MAWRTH VALLIS; 	
4	78	Nightside	2024 MAR 16 20:11:00	2024 MAR 16 20:40:39	2024 MAR 16 21:10:19	3558.55	136.55	158.40	-57.91	-52.22	34.87	52.15	138.77	21.31	1	-	-	-		
4	78	Dayside	2024 MAR 16 21:10:19	2024 MAR 16 21:39:40	2024 MAR 16 22:09:01	3522.19	-57.91	-36.54	107.75	52.15	-33.67	-52.07	41.33	9.27	1	-		COP row -1: 		
5	78	Nightside	2024 MAR 16 22:09:01	2024 MAR 16 22:38:39	2024 MAR 16 23:08:17	3556.22	107.75	129.48	-86.70	-52.07	35.04	52.00	138.56	21.29	14	-	-	-		
5	78	Dayside	2024 MAR 16 23:08:17	2024 MAR 16 23:37:38	2024 MAR 17 00:06:58	3521.15	-86.70	-65.46	78.99	52.00	-33.85	-51.94	41.55	9.25	14	-		COP row -1: 		
6	78	Nightside	2024 MAR 17 00:06:58	2024 MAR 17 00:36:36	2024 MAR 17 01:06:13	3555.17	78.99	100.57	-115.48	-51.94	35.20	51.86	138.35	21.28	1	-	-	-		
6	78	Dayside	2024 MAR 17 01:06:13	2024 MAR 17 01:35:33	2024 MAR 17 02:04:52	3519.13	-115.48	-94.34	50.21	51.86	-34.03	-51.78	41.74	9.24	1	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
7	78	Nightside	2024 MAR 17 02:04:52	2024 MAR 17 02:34:31	2024 MAR 17 03:04:09	3556.61	50.21	71.71	-144.28	-51.78	35.40	51.67	138.16	21.27	1	-	-	-		
7	78	Dayside	2024 MAR 17 03:04:09	2024 MAR 17 03:33:29	2024 MAR 17 04:02:49	3519.83	-144.28	-123.17	21.36	51.67	-34.22	-51.54	41.90	9.23	1	Surface Ice 2SUBD #1	Science: orders #132, #133, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
8	78	Nightside	2024 MAR 17 04:02:49	2024 MAR 17 04:32:28	2024 MAR 17 05:02:08	3558.76	21.36	42.90	-173.14	-51.54	35.63	51.42	138.01	21.26	14	-	-	-		
8	78	Dayside	2024 MAR 17 05:02:08	2024 MAR 17 05:31:29	2024 MAR 17 06:00:49	3521.80	-173.14	-152.00	-7.50	51.42	-34.47	-51.30	42.06	9.22	14	-		COP row -1: 		
9	78	Nightside	2024 MAR 17 06:00:49	2024 MAR 17 06:30:29	2024 MAR 17 07:00:09	3559.27	-7.50	14.05	157.99	-51.30	35.82	51.18	137.85	21.25	1	-	-	-		
9	78	Dayside	2024 MAR 17 07:00:09	2024 MAR 17 07:29:30	2024 MAR 17 07:58:51	3521.92	157.99	179.12	-36.34	51.18	-34.72	-51.09	42.26	9.21	1	-		COP row -1: 		
10	78	Nightside	2024 MAR 17 07:58:51	2024 MAR 17 08:28:30	2024 MAR 17 08:58:10	3559.46	-36.34	-14.85	129.16	-51.09	36.02	50.98	137.65	21.24	14	-	-	-		
