Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	50	Egress	2019 JAN 02 15:18:49	2019 JAN 02 15:19:26	2019 JAN 02 15:22:31	222.0	11.9	13.9	22.1	-72.5	-72.3	-71.2	1.1	1	123 with 1xDark	Science: orders #123, #123, #123, #123, #123, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	51	Ingress	2019 JAN 02 16:32:39	2019 JAN 02 16:35:28	2019 JAN 02 16:36:04	205.0	-152.9	-149.3	-148.5	65.4	63.4	62.9	15.5	4	-	-	-		
N/A	51	Egress	2019 JAN 02 17:16:43	2019 JAN 02 17:17:20	2019 JAN 02 17:20:25	222.0	-17.5	-15.6	-7.1	-72.5	-72.4	-71.3	1.1	4	-	-	-		
N/A	52	Ingress	2019 JAN 02 18:30:31	2019 JAN 02 18:33:21	2019 JAN 02 18:33:57	206.0	178.4	-177.9	-177.1	65.4	63.3	62.9	15.5	1	-	-	-		
NOMAD	52	Egress	2019 JAN 02 19:14:35	2019 JAN 02 19:15:12	2019 JAN 02 19:18:18	223.0	-47.0	-45.0	-36.2	-72.6	-72.5	-71.4	1.0	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	53	Ingress	2019 JAN 02 20:28:22	2019 JAN 02 20:31:12	2019 JAN 02 20:31:48	206.0	149.7	153.5	154.3	65.5	63.3	62.8	15.5	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	53	Egress	2019 JAN 02 21:12:24	2019 JAN 02 21:13:02	2019 JAN 02 21:16:08	224.0	-76.3	-74.2	-65.3	-72.7	-72.5	-71.5	1.0	4	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	54	Ingress	2019 JAN 02 22:26:13	2019 JAN 02 22:29:03	2019 JAN 02 22:29:39	206.0	121.1	124.9	125.7	65.4	63.3	62.8	15.5	4	-	-	-		
ACS	54	Egress	2019 JAN 02 23:10:14	2019 JAN 02 23:10:52	2019 JAN 02 23:13:58	224.0	-105.5	-103.3	-94.2	-72.7	-72.6	-71.5	1.0	4	-	-	-		
NOMAD	55	Ingress	2019 JAN 03 00:24:06	2019 JAN 03 00:26:56	2019 JAN 03 00:27:32	206.0	92.6	96.5	97.3	65.4	63.2	62.7	15.5	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	55	Egress	2019 JAN 03 01:08:05	2019 JAN 03 01:08:43	2019 JAN 03 01:11:49	224.0	-134.7	-132.5	-123.2	-72.8	-72.6	-71.6	0.9	1	-	-	-		
N/A	56	Ingress	2019 JAN 03 02:22:00	2019 JAN 03 02:24:51	2019 JAN 03 02:25:27	207.0	64.1	68.0	68.9	65.3	63.1	62.6	15.6	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	56	Egress	2019 JAN 03 03:05:57	2019 JAN 03 03:06:35	2019 JAN 03 03:09:41	224.0	-164.1	-161.8	-152.3	-72.8	-72.7	-71.7	0.9	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	57	Ingress	2019 JAN 03 04:19:55	2019 JAN 03 04:22:46	2019 JAN 03 04:23:22	207.0	35.5	39.5	40.3	65.3	63.0	62.5	15.6	4	-	-	-		
N/A	57	Egress	2019 JAN 03 05:03:51	2019 JAN 03 05:04:29	2019 JAN 03 05:07:36	225.0	166.5	168.8	178.7	-72.9	-72.7	-71.7	0.9	4	-	-	-		
N/A	58	Ingress	2019 JAN 03 06:17:50	2019 JAN 03 06:20:41	2019 JAN 03 06:21:17	207.0	6.8	10.9	11.7	65.3	63.0	62.5	15.6	1	-	-	-		
NOMAD	58	Egress	2019 JAN 03 07:01:44	2019 JAN 03 07:02:22	2019 JAN 03 07:05:30	226.0	137.1	139.5	149.6	-72.9	-72.8	-71.8	0.8	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	59	Ingress	2019 JAN 03 08:15:41	2019 JAN 03 08:18:33	2019 JAN 03 08:19:09	208.0	-21.9	-17.7	-16.9	65.4	63.0	62.5	15.6	4	-	-	-		
N/A	59	Egress	2019 JAN 03 08:59:34	2019 JAN 03 09:00:12	2019 JAN 03 09:03:21	227.0	107.7	110.1	120.5	-73.0	-72.9	-71.9	0.8	4	-	-	-		
N/A	60	Ingress	2019 JAN 03 10:13:30	2019 JAN 03 10:16:22	2019 JAN 03 10:16:58	208.0	-50.5	-46.3	-45.4	65.4	63.0	62.4	15.6	4	-	-	-		
ACS	60	Egress	2019 JAN 03 10:57:21	2019 JAN 03 10:57:59	2019 JAN 03 11:01:07	226.0	78.4	80.9	91.4	-73.0	-72.9	-71.9	0.7	4	-	-	-		
NOMAD	61	Ingress	2019 JAN 03 12:11:21	2019 JAN 03 12:14:14	2019 JAN 03 12:14:50	209.0	-79.0	-74.7	-73.9	65.3	62.9	62.3	15.6	1	119 with 1xDark	Science: orders #119, #119, #119, #119, #119, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	61	Egress	2019 JAN 03 12:55:11	2019 JAN 03 12:55:49	2019 JAN 03 12:58:57	226.0	49.2	51.7	62.4	-73.1	-72.9	-72.0	0.7	1	-	-	-		
N/A	62	Ingress	2019 JAN 03 14:09:16	2019 JAN 03 14:12:09	2019 JAN 03 14:12:45	209.0	-107.5	-103.2	-102.3	65.3	62.8	62.2	15.6	4	-	-	-		
ACS	62	Egress	2019 JAN 03 14:53:05	2019 JAN 03 14:53:43	2019 JAN 03 14:56:52	227.0	19.9	22.4	33.5	-73.1	-73.0	-72.0	0.7	4	-	-	-		
NOMAD	63	Ingress	2019 JAN 03 16:07:12	2019 JAN 03 16:10:05	2019 JAN 03 16:10:41	209.0	-136.0	-131.7	-130.8	65.2	62.7	62.1	15.6	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	63	Egress	2019 JAN 03 16:50:59	2019 JAN 03 16:51:37	2019 JAN 03 16:54:46	227.0	-9.5	-7.0	4.3	-73.1	-73.0	-72.1	0.6	1	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
N/A	64	Ingress	2019 JAN 03 18:05:05	2019 JAN 03 18:07:59	2019 JAN 03 18:08:35	210.0	-164.7	-160.3	-159.4	65.2	62.6	62.0	15.6	1	-	-	-		
NOMAD	64	Egress	2019 JAN 03 18:48:51	2019 JAN 03 18:49:29	2019 JAN 03 18:52:39	228.0	-39.1	-36.5	-24.9	-73.2	-73.1	-72.2	0.6	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	65	Ingress	2019 JAN 03 20:02:56	2019 JAN 03 20:05:50	2019 JAN 03 20:06:27	211.0	166.6	171.1	172.0	65.3	62.7	62.0	15.6	4	-	-	-		
N/A	65	Egress	2019 JAN 03 20:46:41	2019 JAN 03 20:47:19	2019 JAN 03 20:50:30	229.0	-68.6	-65.9	-54.1	-73.2	-73.1	-72.2	0.5	4	-	-	-		
N/A	66	Ingress	2019 JAN 03 22:00:47	2019 JAN 03 22:03:41	2019 JAN 03 22:04:18	211.0	138.0	142.5	143.4	65.3	62.6	62.0	15.6	4	-	-	-		
ACS	66	Egress	2019 JAN 03 22:44:30	2019 JAN 03 22:45:08	2019 JAN 03 22:48:19	229.0	-97.8	-95.1	-83.1	-73.2	-73.2	-72.3	0.5	4	-	-	-		
NOMAD	67	Ingress	2019 JAN 03 23:58:39	2019 JAN 04 00:01:33	2019 JAN 04 00:02:10	211.0	109.5	114.0	115.0	65.2	62.5	61.9	15.7	1	120 with 1xDark	Science: orders #120, #120, #120, #120, #120, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	67	Egress	2019 JAN 04 00:42:19	2019 JAN 04 00:42:58	2019 JAN 04 00:46:08	229.0	-127.0	-124.2	-112.0	-73.3	-73.2	-72.3	0.4	1	-	-	-		
N/A	68	Ingress	2019 JAN 04 01:56:33	2019 JAN 04 01:59:27	2019 JAN 04 02:00:04	211.0	81.0	85.6	86.5	65.1	62.4	61.7	15.7	4	-	-	-		
ACS	68	Egress	2019 JAN 04 02:40:11	2019 JAN 04 02:40:50	2019 JAN 04 02:44:00	229.0	-156.4	-153.6	-141.2	-73.3	-73.2	-72.4	0.4	4	-	-	-		
NOMAD	69	Ingress	2019 JAN 04 03:54:28	2019 JAN 04 03:57:23	2019 JAN 04 03:58:00	212.0	52.4	57.1	58.0	65.1	62.3	61.7	15.7	1	121 with 1xDark	Science: orders #121, #121, #121, #121, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	69	Egress	2019 JAN 04 04:38:04	2019 JAN 04 04:38:43	2019 JAN 04 04:41:53	229.0	174.1	177.1	-170.3	-73.3	-73.3	-72.5	0.3	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	70	Ingress	2019 JAN 04 05:52:24	2019 JAN 04 05:55:19	2019 JAN 04 05:55:56	212.0	23.8	28.5	29.5	65.1	62.3	61.6	15.7	4	-	-	-		
N/A	70	Egress	2019 JAN 04 06:35:57	2019 JAN 04 06:36:36	2019 JAN 04 06:39:48	231.0	144.7	147.7	160.7	-73.3	-73.3	-72.5	0.3	4	-	-	-		
N/A	71	Ingress	2019 JAN 04 07:50:16	2019 JAN 04 07:53:12	2019 JAN 04 07:53:49	213.0	-4.9	-0.1	0.9	65.1	62.3	61.6	15.7	4	-	-	-		
N/A	71	Egress	2019 JAN 04 08:33:49	2019 JAN 04 08:34:28	2019 JAN 04 08:37:41	232.0	115.3	118.3	131.5	-73.4	-73.3	-72.6	0.3	4	-	-	-		
N/A	72	Ingress	2019 JAN 04 09:48:06	2019 JAN 04 09:51:02	2019 JAN 04 09:51:39	213.0	-33.5	-28.7	-27.7	65.1	62.2	61.5	15.7	1	-	-	-		
NOMAD	72	Egress	2019 JAN 04 10:31:37	2019 JAN 04 10:32:16	2019 JAN 04 10:35:29	232.0	85.9	88.9	102.4	-73.4	-73.4	-72.6	0.2	1	122 with 1xDark	Science: orders #122, #122, #122, #122, #122, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
ACS	73	Ingress	2019 JAN 04 11:45:56	2019 JAN 04 11:48:53	2019 JAN 04 11:49:30	214.0	-62.1	-57.1	-56.2	65.1	62.1	61.4	15.7	4	-	-	-		
N/A	73	Egress	2019 JAN 04 12:29:25	2019 JAN 04 12:30:04	2019 JAN 04 12:33:17	232.0	56.6	59.7	73.4	-73.4	-73.4	-72.7	0.2	4	-	-	-		
N/A	74	Ingress	2019 JAN 04 13:43:51	2019 JAN 04 13:46:48	2019 JAN 04 13:47:25	214.0	-90.5	-85.6	-84.6	65.0	62.0	61.3	15.7	1	-	-	-		
NOMAD	74	Egress	2019 JAN 04 14:27:17	2019 JAN 04 14:27:56	2019 JAN 04 14:31:09	232.0	27.3	30.5	44.4	-73.4	-73.4	-72.7	0.1	1	123 with 1xDark	Science: orders #123, #123, #123, #123, #123, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
ACS	75	Ingress	2019 JAN 04 15:41:47	2019 JAN 04 15:44:44	2019 JAN 04 15:45:21	214.0	-119.0	-114.0	-113.1	64.9	61.9	61.2	15.7	4	-	-	-		
N/A	75	Egress	2019 JAN 04 16:25:12	2019 JAN 04 16:25:51	2019 JAN 04 16:29:05	233.0	-2.1	1.1	15.3	-73.4	-73.4	-72.8	0.1	4	-	-	-		
N/A	76	Ingress	2019 JAN 04 17:39:41	2019 JAN 04 17:42:39	2019 JAN 04 17:43:16	215.0	-147.6	-142.6	-141.6	64.9	61.8	61.1	15.8	1	-	-	-		
NOMAD	76	Egress	2019 JAN 04 18:23:05	2019 JAN 04 18:23:44	2019 JAN 04 18:26:59	234.0	-31.7	-28.5	-14.0	-73.4	-73.4	-72.8	0.0	1	119 with 1xDark	Science: orders #119, #119, #119, #119, #119, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	77	Ingress	2019 JAN 04 19:37:33	2019 JAN 04 19:40:31	2019 JAN 04 19:41:09	216.0	-176.3	-171.2	-170.2	65.0	61.8	61.1	15.8	4	-	-	-		
N/A	77	Egress	2019 JAN 04 20:20:55	2019 JAN 04 20:21:34	2019 JAN 04 20:24:49	234.0	-61.3	-58.0	-43.3	-73.4	-73.5	-72.9	24.0	4	-	-	-		
N/A	78	Ingress	2019 JAN 04 21:35:23	2019 JAN 04 21:38:22	2019 JAN 04 21:39:00	217.0	155.0	160.2	161.2	65.0	61.8	61.0	15.8	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
ACS	78	Egress	2019 JAN 04 22:18:44	2019 JAN 04 22:19:24	2019 JAN 04 22:22:39	235.0	-90.6	-87.2	-72.3	-73.4	-73.5	-73.0	23.9	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	79	Ingress	2019 JAN 04 23:33:15	2019 JAN 04 23:36:14	2019 JAN 04 23:36:52	217.0	126.5	131.7	132.7	65.0	61.7	60.9	15.8	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 293: SO: Full Frame (140:205;0:1047),Tint = 45 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	79	Egress	2019 JAN 05 00:16:33	2019 JAN 05 00:17:13	2019 JAN 05 00:20:29	236.0	-119.8	-116.4	-101.2	-73.4	-73.5	-73.0	23.9	1	-	-	-		
N/A	80	Ingress	2019 JAN 05 01:31:09	2019 JAN 05 01:34:08	2019 JAN 05 01:34:46	217.0	98.0	103.3	104.3	64.9	61.6	60.8	15.8	1	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	80	Egress	2019 JAN 05 02:14:24	2019 JAN 05 02:15:04	2019 JAN 05 02:18:20	236.0	-149.2	-145.7	-130.3	-73.4	-73.5	-73.0	23.9	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	81	Ingress	2019 JAN 05 03:29:03	2019 JAN 05 03:32:03	2019 JAN 05 03:32:41	218.0	69.5	74.8	75.8	64.8	61.5	60.7	15.8	17	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	81	Egress	2019 JAN 05 04:12:16	2019 JAN 05 04:12:56	2019 JAN 05 04:16:12	236.0	-178.6	-175.1	-159.5	-73.4	-73.5	-73.1	23.8	17	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	82	Ingress	2019 JAN 05 05:27:00	2019 JAN 05 05:30:00	2019 JAN 05 05:30:38	218.0	40.9	46.2	47.3	64.8	61.4	60.6	15.8	3	-	-	-		
N/A	82	Egress	2019 JAN 05 06:10:09	2019 JAN 05 06:10:49	2019 JAN 05 06:14:06	237.0	151.9	155.5	171.4	-73.4	-73.5	-73.1	23.8	3	-	-	-		
N/A	83	Ingress	2019 JAN 05 07:24:53	2019 JAN 05 07:27:54	2019 JAN 05 07:28:32	219.0	12.2	17.7	18.7	64.8	61.3	60.5	15.8	4	-	-	-		
N/A	83	Egress	2019 JAN 05 08:08:01	2019 JAN 05 08:08:41	2019 JAN 05 08:11:59	238.0	122.5	126.0	142.2	-73.4	-73.5	-73.2	23.7	4	-	-	-		
N/A	84	Ingress	2019 JAN 05 09:22:45	2019 JAN 05 09:25:46	2019 JAN 05 09:26:24	219.0	-16.4	-10.9	-9.9	64.8	61.3	60.5	15.8	1	-	-	-		
NOMAD	84	Egress	2019 JAN 05 10:05:51	2019 JAN 05 10:06:31	2019 JAN 05 10:09:50	239.0	93.1	96.6	113.1	-73.4	-73.5	-73.2	23.7	1	120 with 1xDark	Science: orders #120, #120, #120, #120, #120, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	85	Ingress	2019 JAN 05 11:20:33	2019 JAN 05 11:23:35	2019 JAN 05 11:24:13	220.0	-45.0	-39.5	-38.4	64.8	61.2	60.4	15.8	4	-	-	-	&PossibleOCM; 	
N/A	85	Egress	2019 JAN 05 12:03:37	2019 JAN 05 12:04:17	2019 JAN 05 12:07:36	239.0	63.7	67.3	84.0	-73.4	-73.5	-73.3	23.6	4	-	-	-	&PossibleOCM; 	
N/A	86	Ingress	2019 JAN 05 13:18:25	2019 JAN 05 13:21:28	2019 JAN 05 13:22:06	221.0	-73.5	-67.9	-66.8	64.7	61.1	60.3	15.9	4	-	-	-	&PossibleOCM; 	
N/A	86	Egress	2019 JAN 05 14:01:27	2019 JAN 05 14:02:07	2019 JAN 05 14:05:26	239.0	34.4	38.0	54.9	-73.4	-73.5	-73.3	23.6	4	-	-	-	&PossibleOCM; 	
N/A	87	Ingress	2019 JAN 05 15:16:22	2019 JAN 05 15:19:24	2019 JAN 05 15:20:03	221.0	-101.9	-96.4	-95.3	64.6	61.0	60.1	15.9	4	-	-	-		
N/A	87	Egress	2019 JAN 05 15:59:21	2019 JAN 05 16:00:01	2019 JAN 05 16:03:21	240.0	5.0	8.7	25.9	-73.3	-73.5	-73.3	23.5	4	-	-	-		
N/A	88	Ingress	2019 JAN 05 17:14:18	2019 JAN 05 17:17:20	2019 JAN 05 17:17:59	221.0	-130.4	-124.9	-123.8	64.6	60.9	60.0	15.9	3	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
ACS	88	Egress	2019 JAN 05 17:57:15	2019 JAN 05 17:57:56	2019 JAN 05 18:01:16	241.0	-24.5	-20.7	-3.4	-73.3	-73.5	-73.4	23.5	3	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
NOMAD	89	Ingress	2019 JAN 05 19:12:12	2019 JAN 05 19:15:15	2019 JAN 05 19:15:54	222.0	-159.1	-153.4	-152.4	64.6	60.8	59.9	15.9	1	121 with 1xDark	Science: orders #121, #121, #121, #121, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 294: SO: Full Frame (140:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3361 ms, Binning=0		
N/A	89	Egress	2019 JAN 05 19:55:06	2019 JAN 05 19:55:47	2019 JAN 05 19:59:07	241.0	-54.1	-50.3	-32.8	-73.3	-73.5	-73.4	23.4	1	-	-	-		
N/A	90	Ingress	2019 JAN 05 21:10:03	2019 JAN 05 21:13:07	2019 JAN 05 21:13:46	223.0	172.2	178.0	179.1	64.6	60.8	59.9	15.9	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	90	Egress	2019 JAN 05 21:52:55	2019 JAN 05 21:53:36	2019 JAN 05 21:56:57	242.0	-83.6	-79.8	-61.9	-73.2	-73.5	-73.5	23.4	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
ACS	91	Ingress	2019 JAN 05 23:07:53	2019 JAN 05 23:10:58	2019 JAN 05 23:11:37	224.0	143.6	149.4	150.5	64.6	60.7	59.8	15.9	4	-	-	-		
N/A	91	Egress	2019 JAN 05 23:50:44	2019 JAN 05 23:51:25	2019 JAN 05 23:54:47	243.0	-112.8	-109.0	-90.9	-73.2	-73.4	-73.5	23.3	4	-	-	-		
N/A	92	Ingress	2019 JAN 06 01:05:46	2019 JAN 06 01:08:51	2019 JAN 06 01:09:30	224.0	115.2	121.0	122.1	64.5	60.6	59.7	15.9	4	-	-	-		
N/A	92	Egress	2019 JAN 06 01:48:34	2019 JAN 06 01:49:15	2019 JAN 06 01:52:37	243.0	-142.1	-138.3	-120.0	-73.2	-73.4	-73.5	23.3	4	-	-	-		
NOMAD	93	Ingress	2019 JAN 06 03:03:40	2019 JAN 06 03:06:46	2019 JAN 06 03:07:25	225.0	86.7	92.5	93.6	64.4	60.4	59.5	15.9	1	122 with 1xDark	Science: orders #122, #122, #122, #122, #122, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	93	Egress	2019 JAN 06 03:46:25	2019 JAN 06 03:47:06	2019 JAN 06 03:50:28	243.0	-171.6	-167.7	-149.2	-73.1	-73.4	-73.6	23.2	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	94	Ingress	2019 JAN 06 05:01:36	2019 JAN 06 05:04:43	2019 JAN 06 05:05:22	226.0	58.1	64.0	65.1	64.4	60.3	59.4	15.9	4	-	-	-		
ACS	94	Egress	2019 JAN 06 05:44:18	2019 JAN 06 05:44:59	2019 JAN 06 05:48:22	244.0	159.0	162.9	-178.4	-73.1	-73.4	-73.6	23.2	4	-	-	-		
NOMAD	95	Ingress	2019 JAN 06 06:59:32	2019 JAN 06 07:02:38	2019 JAN 06 07:03:18	226.0	29.5	35.4	36.6	64.3	60.3	59.3	15.9	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	95	Egress	2019 JAN 06 07:42:11	2019 JAN 06 07:42:53	2019 JAN 06 07:46:17	246.0	129.6	133.6	152.6	-73.0	-73.4	-73.6	23.1	1	-	-	-		
N/A	96	Ingress	2019 JAN 06 08:57:24	2019 JAN 06 09:00:31	2019 JAN 06 09:01:11	227.0	0.9	6.8	8.0	64.4	60.2	59.3	16.0	8	-	-	-		
ACS	96	Egress	2019 JAN 06 09:40:01	2019 JAN 06 09:40:43	2019 JAN 06 09:44:08	247.0	100.2	104.2	123.4	-73.0	-73.3	-73.7	23.1	8	-	-	-		
NOMAD	97	Ingress	2019 JAN 06 10:55:13	2019 JAN 06 10:58:21	2019 JAN 06 10:59:01	228.0	-27.8	-21.7	-20.6	64.4	60.2	59.2	16.0	1	123 with 1xDark	Science: orders #123, #123, #123, #123, #123, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 305: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	97	Egress	2019 JAN 06 11:37:48	2019 JAN 06 11:38:30	2019 JAN 06 11:41:55	247.0	70.8	74.8	94.1	-72.9	-73.3	-73.7	23.0	1	-	-	-		
N/A	98	Ingress	2019 JAN 06 12:53:05	2019 JAN 06 12:56:13	2019 JAN 06 12:56:53	228.0	-56.2	-50.2	-49.0	64.3	60.1	59.1	16.0	4	-	-	-		
N/A	98	Egress	2019 JAN 06 13:35:37	2019 JAN 06 13:36:19	2019 JAN 06 13:39:45	248.0	41.5	45.5	65.1	-72.9	-73.3	-73.7	23.0	4	-	-	-		
NOMAD	99	Ingress	2019 JAN 06 14:51:00	2019 JAN 06 14:54:09	2019 JAN 06 14:54:49	229.0	-84.7	-78.6	-77.5	64.2	59.9	58.9	16.0	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 306: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1389 ms, Binning=3		
N/A	99	Egress	2019 JAN 06 15:33:29	2019 JAN 06 15:34:11	2019 JAN 06 15:37:38	249.0	12.2	16.2	36.1	-72.9	-73.2	-73.7	23.0	1	-	-	-		
N/A	100	Ingress	2019 JAN 06 16:48:58	2019 JAN 06 16:52:07	2019 JAN 06 16:52:47	229.0	-113.1	-107.1	-105.9	64.1	59.7	58.7	16.0	4	-	-	-		
ACS	100	Egress	2019 JAN 06 17:31:23	2019 JAN 06 17:32:05	2019 JAN 06 17:35:32	249.0	-17.3	-13.2	6.8	-72.8	-73.2	-73.8	22.9	4	-	-	-		
