Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	66	Nightside	2023 APR 15 14:18:38	2023 APR 15 14:48:02	2023 APR 15 15:17:27	3529.40	-42.22	-1.89	123.24	70.12	-12.87	-70.14	121.74	4.04	3	-	-	-		
1	66	Dayside	2023 APR 15 15:17:27	2023 APR 15 15:47:01	2023 APR 15 16:16:34	3547.08	123.24	164.05	-71.19	-70.14	14.43	70.13	58.13	16.06	3	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
2	66	Nightside	2023 APR 15 16:16:34	2023 APR 15 16:46:00	2023 APR 15 17:15:25	3531.15	-71.19	-30.85	94.36	70.13	-12.87	-70.14	121.98	4.02	1	-	-	-		
2	66	Dayside	2023 APR 15 17:15:25	2023 APR 15 17:44:58	2023 APR 15 18:14:31	3545.27	94.36	135.09	-100.03	-70.14	14.45	70.13	57.89	16.04	1	-		COP row -1: UVIS off		
3	66	Nightside	2023 APR 15 18:14:31	2023 APR 15 18:43:56	2023 APR 15 19:13:22	3531.73	-100.03	-59.79	65.67	70.13	-12.93	-70.13	122.23	4.01	3	-	-	-		
3	66	Dayside	2023 APR 15 19:13:22	2023 APR 15 19:42:54	2023 APR 15 20:12:26	3543.27	65.67	106.16	-128.76	-70.13	14.50	70.13	57.66	16.03	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:TIANWEN1; &mroOverlap; 	
4	66	Nightside	2023 APR 15 20:12:26	2023 APR 15 20:41:51	2023 APR 15 21:11:15	3529.90	-128.76	-88.71	36.94	70.13	-12.99	-70.12	122.46	3.99	1	-	-	-		
4	66	Dayside	2023 APR 15 21:11:15	2023 APR 15 21:40:47	2023 APR 15 22:10:18	3542.75	36.94	77.24	-157.57	-70.12	14.55	70.12	57.44	16.01	1	-		COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&daysideMatch:PERSEVERANCE; 	
5	66	Nightside	2023 APR 15 22:10:18	2023 APR 15 22:39:42	2023 APR 15 23:09:06	3527.54	-157.57	-117.62	7.87	70.12	-12.96	-70.14	122.67	3.98	14	-	-	-		
5	66	Dayside	2023 APR 15 23:09:06	2023 APR 15 23:38:38	2023 APR 16 00:08:09	3543.59	7.87	48.33	173.30	-70.14	14.51	70.14	57.22	16.00	14	-		COP row -1: UVIS off	&mroOverlap; 	
6	66	Nightside	2023 APR 16 00:08:09	2023 APR 16 00:37:34	2023 APR 16 01:06:59	3529.40	173.30	-146.55	-21.34	70.14	-12.89	-70.16	122.88	3.96	14	-	-	-		
6	66	Dayside	2023 APR 16 01:06:59	2023 APR 16 01:36:31	2023 APR 16 02:06:03	3544.30	-21.34	19.39	144.03	-70.16	14.38	70.17	57.02	15.98	14	-		COP row -1: UVIS off	&nomadSolarCalibration; 	
7	66	Nightside	2023 APR 16 02:06:03	2023 APR 16 02:35:29	2023 APR 16 03:04:55	3531.59	144.03	-175.51	-50.41	70.17	-12.86	-70.18	123.11	3.94	14	-	-	-		
7	66	Dayside	2023 APR 16 03:04:55	2023 APR 16 03:34:27	2023 APR 16 04:04:00	3545.04	-50.41	-9.58	114.99	-70.18	14.32	70.18	56.78	15.96	14	-		COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
8	66	Nightside	2023 APR 16 04:04:00	2023 APR 16 04:33:25	2023 APR 16 05:02:51	3531.37	114.99	155.53	-79.34	70.18	-12.85	-70.18	123.36	3.92	1	-	-	-		
8	66	Dayside	2023 APR 16 05:02:51	2023 APR 16 05:32:24	2023 APR 16 06:01:57	3546.19	-79.34	-38.54	86.20	-70.18	14.37	70.18	56.53	15.94	1	-		COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
9	66	Nightside	2023 APR 16 06:01:57	2023 APR 16 06:31:22	2023 APR 16 07:00:47	3529.30	86.20	126.58	-108.14	70.18	-12.86	-70.18	123.60	3.91	14	-	-	-		
9	66	Dayside	2023 APR 16 07:00:47	2023 APR 16 07:30:20	2023 APR 16 07:59:53	3546.46	-108.14	-67.48	57.52	-70.18	14.45	70.17	56.28	15.93	14	-		COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
