#orbitType
3
1
1
1
3
1
1
14
1
3
1
14
1
1
3
1
14
1
14
1
1
14
1
14
1
1
14
14
3
1
1
14
1
14
1
14
1
1
14
1
3
1
14
1
1
14
1
14
1
1
14
1
3
1
1
14
1
3
1
14
1
1
14
1
14
1
14
1
5
14
5
14
14
5
14
5
14
14
14
5
14
14
14
5
5
14
14
14
14
5
3
14
14
5
14
5
5
14
3
5
14
14
14
14
14
5
14
5
5
14
14
14
5
14
14
14
14
14
14
14
14
14
14
14
14
14
14
3
14
14
14
14
14
3
14
14
14
14
14
14
14
14
14
14
14
14
3
14
14
14
14
14
14
3
14
14
14
5
14
5
3
14
5
14
14
14
5
5
14
14
14
14
5
14
5
14
3
14
5
5
14
14
5
14
14
5
14
5
14
14
5
14
14
14
5
3
14
5
28
14
5
3
5
14
47
1
1
14
1
47
14
1
14
1
1
14
1
14
1
14
1
1
14
1
14
1
1
14
1
14
1
1
14
1
14
1
14
1
1
14
1
3
1
14
1
1
14
1
14
1
1
3
1
14
1
1
14
14
1
14
1
14
1
1
14
1
14
1
14
1
1
14
1
14
1
1
14
1
14
1
1
14
1
14
1
14
1
1
14
1
14
1
3
1
1
14
1
14
1
1
3
1
14
1
1
14
1
14
1
14
1
1
14
1
14
14
1
14
1
1
3
14
14
1
14
1
14
1
14
1
14
1
1
14
1
3
1
14
47
1
1
