Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,136,74,3269,1,0,0,0,0,2018 AUG 17 15:18:02,2018 AUG 17 16:20:35,2018 AUG 17 15:18:58,2018 AUG 17 16:09:58,2018 AUG 17 15:18:12,2018 AUG 17 16:20:34,43.8927,-167.2687,6.8922,94.5115,94.5115,7.8441e-14,-32.5599,2.9831,19.2567,94.1725,94.1725,1.4362e-14,43.4911,232.2476,17.1804,376.7694,392.284,0,0,0,0,0,0,0,0,0,0,56,686,1901,30,30,3060,1,1,1844,1844,10,3742,104,1133,1400002C00000000000000000000000000000000003802AE076D1E1E0BF4010107340734000A0E9E0068046D
4,4,137,75,3270,0,1,0,0,0,2018 AUG 17 17:16:01,2018 AUG 17 17:20:44,N/A,N/A,2018 AUG 17 17:16:11,2018 AUG 17 17:20:44,43.5622,163.8765,6.8817,94.4957,94.4957,4.0855e-14,30.2248,169.1411,7.3092,84.1759,84.1759,1.4312e-14,43.6306,232.2991,N/A,27.4929,27.4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,273,104,196,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0111006800C4
4,4,138,75,3270,0,1,0,0,0,2018 AUG 17 17:20:49,2018 AUG 17 17:41:20,N/A,N/A,2018 AUG 17 17:20:59,2018 AUG 17 17:41:19,29.9862,169.2165,7.3156,83.9935,83.9935,1.4224e-14,-29.7615,-176.2413,8.6178,46.8068,46.8068,9.031e-15,43.6453,232.3012,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,139,75,3270,0,1,0,0,0,2018 AUG 17 17:41:25,2018 AUG 17 18:12:53,N/A,N/A,2018 AUG 17 17:41:35,2018 AUG 17 18:12:52,-30.0034,-176.1651,8.6242,46.7262,46.7262,2.7175e-14,-48.4962,-33.2789,18.66,81.5427,81.5427,4.2315e-14,43.6572,232.3102,N/A,188.9943,188.9943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1877,104,270,1400002C0000000000000000000000000000000000000000000000000000000000000000000A07550068010E
1,1,140,76,3271,1,0,0,0,0,2018 AUG 17 19:14:00,2018 AUG 17 20:10:52,2018 AUG 17 19:17:49,2018 AUG 17 20:03:04,2018 AUG 17 19:14:10,2018 AUG 17 20:10:51,43.2999,135.0279,6.8717,94.5034,94.5034,1.5581e-14,-48.1779,-62.0347,18.6561,81.606,81.606,8.996e-15,43.8077,232.3506,14.8277,342.4352,355.7857,0,0,0,0,0,0,0,0,0,0,229,859,1894,30,30,2715,1,1,1844,1844,10,3401,104,1041,1400002C0000000000000000000000000000000000E5035B07661E1E0A9B010107340734000A0D4900680411
1,1,141,77,3272,1,0,0,0,0,2018 AUG 17 21:11:59,2018 AUG 17 22:14:28,2018 AUG 17 21:13:01,2018 AUG 17 22:03:46,2018 AUG 17 21:12:09,2018 AUG 17 22:14:27,43.0166,106.2423,6.8656,94.4615,94.4615,0,-31.7147,-83.612,19.2219,94.1335,94.1335,2.915e-14,44.0077,232.4022,17.0781,376.3666,391.7872,0,0,0,0,0,0,0,0,0,0,62,692,1892,30,30,3045,1,1,1844,1844,10,3738,104,1117,1400002C00000000000000000000000000000000003E02B407641E1E0BE5010107340734000A0E9A0068045D
4,4,142,78,3273,0,1,0,0,0,2018 AUG 17 23:09:54,2018 AUG 17 23:14:20,N/A,N/A,2018 AUG 17 23:10:04,2018 AUG 17 23:14:20,42.8044,77.4576,6.8586,94.4581,94.4581,5.4743e-14,30.2392,82.3104,7.2542,84.8415,84.8415,6.3611e-15,44.2042,232.4537,N/A,25.7812,25.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,256,104,179,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0100006800B3
4,4,143,78,3273,0,1,0,0,0,2018 AUG 17 23:14:25,2018 AUG 17 23:34:54,N/A,N/A,2018 AUG 17 23:14:35,2018 AUG 17 23:34:53,30.0003,82.3854,7.2606,84.6606,84.6606,2.1935e-14,-29.7613,96.8312,8.5556,47.5948,47.5948,2.1097e-14,44.2152,232.4556,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,144,78,3273,0,1,0,0,0,2018 AUG 17 23:34:59,2018 AUG 18 00:12:22,N/A,N/A,2018 AUG 17 23:35:09,2018 AUG 18 00:12:21,-30.0039,96.9071,8.5622,47.5123,47.5123,4.6043e-14,-31.4623,-112.4376,19.2119,94.1244,94.1244,1.9083e-14,44.2254,232.4646,N/A,224.738,224.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2232,104,370,1400002C0000000000000000000000000000000000000000000000000000000000000000000A08B800680172
3,3,145,79,3274,1,0,0,0,0,2018 AUG 18 00:57:47,2018 AUG 18 02:04:40,2018 AUG 18 00:57:57,2018 AUG 18 02:04:27,2018 AUG 18 00:57:57,2018 AUG 18 02:04:39,67.9442,20.2239,4.7925,114.9816,114.9816,5.7338e-15,-47.2183,-148.1857,18.6497,81.8475,81.8475,4.5427e-14,44.34,232.5008,23.5222,402.9479,424.2965,0,0,0,0,0,0,0,0,0,0,10,640,2320,30,30,3990,1,1,1844,1844,10,4002,104,865,1400002C00000000000000000000000000000000000A028009101E1E0F96010107340734000A0FA200680361
1,1,146,80,3275,1,0,0,0,0,2018 AUG 18 03:05:42,2018 AUG 18 04:08:13,2018 AUG 18 03:06:50,2018 AUG 18 03:57:20,2018 AUG 18 03:05:52,2018 AUG 18 04:08:12,42.2321,19.824,6.84,94.4437,94.4437,2.6228e-14,-30.832,-170.1506,19.1889,94.1214,94.1214,3.3053e-14,44.4932,232.5567,16.9758,376.568,391.8944,0,0,0,0,0,0,0,0,0,0,68,698,1898,30,30,3030,1,1,1844,1844,10,3740,104,1122,1400002C00000000000000000000000000000000004402BA076A1E1E0BD6010107340734000A0E9C00680462
4,4,147,81,3276,0,1,0,0,0,2018 AUG 18 05:03:41,2018 AUG 18 05:07:48,N/A,N/A,2018 AUG 18 05:03:51,2018 AUG 18 05:07:47,41.8951,-9.0269,6.8297,94.4272,94.4272,5.1702e-14,30.2291,-4.5724,7.1936,85.5637,85.5637,3.4339e-14,44.6289,232.6082,N/A,23.7675,23.7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,236,104,414,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00EC0068019E
4,4,148,81,3276,0,1,0,0,0,2018 AUG 18 05:07:53,2018 AUG 18 05:28:23,N/A,N/A,2018 AUG 18 05:08:03,2018 AUG 18 05:28:22,29.9904,-4.4971,7.2,85.384,85.384,2.2935e-14,-29.7447,10.0421,8.5017,48.2809,48.2809,9.5417e-15,44.6375,232.61,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,149,81,3276,0,1,0,0,0,2018 AUG 18 05:28:28,2018 AUG 18 06:00:38,N/A,N/A,2018 AUG 18 05:28:38,2018 AUG 18 06:00:37,-29.9869,10.1184,8.5081,48.196,48.196,2.2264e-14,-46.4732,154.2015,18.635,81.9469,81.9469,3.1325e-14,44.637,232.619,N/A,193.2231,193.2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1919,104,312,1400002C0000000000000000000000000000000000000000000000000000000000000000000A077F00680138
1,1,150,82,3277,1,0,0,0,0,2018 AUG 18 07:01:41,2018 AUG 18 08:04:12,2018 AUG 18 07:02:51,2018 AUG 18 07:53:21,2018 AUG 18 07:01:51,2018 AUG 18 08:04:11,41.5673,-37.8513,6.8217,94.3942,94.3942,2.6228e-14,-30.2169,132.072,19.1636,94.083,94.083,4.5427e-14,44.7895,232.6598,16.9758,376.568,391.8944,0,0,0,0,0,0,0,0,0,0,70,700,1900,30,30,3030,1,1,1844,1844,10,3740,104,1128,1400002C00000000000000000000000000000000004602BC076C1E1E0BD6010107340734000A0E9C00680468
4,4,151,83,3278,0,1,0,0,0,2018 AUG 18 08:59:39,2018 AUG 18 09:03:33,N/A,N/A,2018 AUG 18 08:59:49,2018 AUG 18 09:03:33,41.2913,-66.6673,6.8133,94.3816,94.3816,2.3801e-14,30.2353,-62.4999,7.1544,86.0367,86.0367,2.3801e-14,44.9699,232.7113,N/A,22.5593,22.5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,224,104,402,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00E000680192
4,4,152,83,3278,0,1,0,0,0,2018 AUG 18 09:03:38,2018 AUG 18 09:24:09,N/A,N/A,2018 AUG 18 09:03:48,2018 AUG 18 09:24:08,29.9967,-62.4247,7.1608,85.8581,85.8581,2.6988e-14,-29.7577,-47.9294,8.4597,48.8118,48.8118,8.996e-15,44.9845,232.713,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,153,83,3278,0,1,0,0,0,2018 AUG 18 09:24:14,2018 AUG 18 09:56:36,N/A,N/A,2018 AUG 18 09:24:24,2018 AUG 18 09:56:35,-29.9997,-47.8535,8.4661,48.7259,48.7259,4.0731e-14,-45.9392,96.6302,18.6233,81.9977,81.9977,1.3114e-14,45.0074,232.722,N/A,194.4313,194.4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1931,104,324,1400002C0000000000000000000000000000000000000000000000000000000000000000000A078B00680144
1,1,154,84,3279,1,0,0,0,0,2018 AUG 18 10:57:34,2018 AUG 18 12:00:04,2018 AUG 18 10:58:51,2018 AUG 18 11:49:06,2018 AUG 18 10:57:44,2018 AUG 18 12:00:03,41.076,-95.4738,6.805,94.3949,94.3949,3.5993e-14,-29.704,74.4009,19.1433,94.0568,94.0568,1.5581e-14,45.1583,232.7628,16.8735,376.4673,391.6997,0,0,0,0,0,0,0,0,0,0,77,707,1892,30,30,3015,1,1,1844,1844,10,3739,104,1118,1400002C00000000000000000000000000000000004D02C307641E1E0BC7010107340734000A0E9B0068045E
4,4,155,85,3280,0,1,0,0,0,2018 AUG 18 12:55:28,2018 AUG 18 12:59:12,N/A,N/A,2018 AUG 18 12:55:38,2018 AUG 18 12:59:12,40.8224,-124.2667,6.7972,94.3872,94.3872,4.4071e-14,30.2193,-120.3268,7.1203,86.4418,86.4418,2.1097e-14,45.3322,232.8143,N/A,21.5524,21.5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,214,104,392,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00D600680188
4,4,156,85,3280,0,1,0,0,0,2018 AUG 18 12:59:17,2018 AUG 18 13:19:46,N/A,N/A,2018 AUG 18 12:59:27,2018 AUG 18 13:19:45,29.9805,-120.252,7.1267,86.2641,86.2641,3.1806e-15,-29.7479,-105.8253,8.4206,49.3092,49.3092,3.4256e-14,45.339,232.816,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,157,85,3280,0,1,0,0,0,2018 AUG 18 13:19:51,2018 AUG 18 13:57:58,N/A,N/A,2018 AUG 18 13:20:01,2018 AUG 18 13:57:57,-29.9902,-105.7495,8.4269,49.222,49.222,3.6299e-14,-29.3624,45.5714,19.1331,94.078,94.078,2.6988e-14,45.3403,232.825,N/A,229.1682,229.1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2276,104,414,1400002C0000000000000000000000000000000000000000000000000000000000000000000A08E40068019E
3,3,158,86,3281,1,0,0,0,0,2018 AUG 18 14:43:24,2018 AUG 18 15:55:55,2018 AUG 18 14:43:34,2018 AUG 18 15:55:49,2018 AUG 18 14:43:34,2018 AUG 18 15:55:54,66.3864,-178.4327,4.9364,114.4631,114.4631,2.3158e-14,-29.0503,16.6852,19.12,94.0506,94.0506,2.5642e-14,45.4404,232.8615,25.8748,436.98,460.4928,0,0,0,0,0,0,0,0,0,0,10,640,2485,30,30,4335,1,1,1844,1844,10,4340,104,1203,1400002C00000000000000000000000000000000000A028009B51E1E10EF010107340734000A10F4006804B3
4,4,159,87,3282,0,1,0,0,0,2018 AUG 18 16:51:22,2018 AUG 18 16:54:51,N/A,N/A,2018 AUG 18 16:51:32,2018 AUG 18 16:54:51,40.1315,178.055,6.7772,94.3508,94.3508,1.9878e-16,30.2426,-178.2903,7.0772,86.9709,86.9709,6.3642e-15,45.5736,232.9174,N/A,20.0421,20.0421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,199,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00C700680179
4,4,160,87,3282,0,1,0,0,0,2018 AUG 18 16:54:56,2018 AUG 18 17:15:27,N/A,N/A,2018 AUG 18 16:55:06,2018 AUG 18 17:15:26,30.004,-178.2149,7.0836,86.794,86.794,1.4246e-14,-29.7484,-163.6818,8.3853,49.7584,49.7584,4.9093e-14,45.5822,232.919,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,161,87,3282,0,1,0,0,0,2018 AUG 18 17:15:32,2018 AUG 18 17:53:55,N/A,N/A,2018 AUG 18 17:15:42,2018 AUG 18 17:53:54,-29.9903,-163.6056,8.3917,49.6696,49.6696,1.4224e-14,-28.7192,-12.1998,19.1078,94.0407,94.0407,1.7128e-14,45.5857,232.928,N/A,230.7792,230.7792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2292,104,430,1400002C0000000000000000000000000000000000000000000000000000000000000000000A08F4006801AE
3,3,162,88,3283,1,0,0,0,0,2018 AUG 18 18:39:22,2018 AUG 18 19:51:54,2018 AUG 18 18:39:32,2018 AUG 18 19:51:47,2018 AUG 18 18:39:32,2018 AUG 18 19:51:53,65.8429,124.6007,4.9647,114.3762,114.3762,1.5903e-15,-28.4145,-41.0818,19.0953,94.0178,94.0178,3.9213e-14,45.6799,232.9646,25.8748,437.0807,460.5935,0,0,0,0,0,0,0,0,0,0,10,640,2485,30,30,4335,1,1,1844,1844,10,4341,104,1204,1400002C00000000000000000000000000000000000A028009B51E1E10EF010107340734000A10F5006804B4
4,4,163,89,3284,0,1,0,0,0,2018 AUG 18 20:47:22,2018 AUG 18 20:50:37,N/A,N/A,2018 AUG 18 20:47:32,2018 AUG 18 20:50:37,39.4877,120.3838,6.7592,94.3132,94.3132,4.6852e-14,30.2496,123.7583,7.0369,87.4627,87.4627,4.631e-14,45.8965,233.0206,N/A,18.6325,18.6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,185,104,363,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00B90068016B
4,4,164,89,3284,0,1,0,0,0,2018 AUG 18 20:50:42,2018 AUG 18 21:11:12,N/A,N/A,2018 AUG 18 20:50:52,2018 AUG 18 21:11:11,30.0109,123.8337,7.0433,87.2866,87.2866,1.4224e-14,-29.7422,138.3525,8.3436,50.2882,50.2882,2.2036e-14,45.9067,233.022,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,165,89,3284,0,1,0,0,0,2018 AUG 18 21:11:17,2018 AUG 18 21:44:29,N/A,N/A,2018 AUG 18 21:11:27,2018 AUG 18 21:44:28,-29.9844,138.4286,8.35,50.198,50.198,1.9083e-14,-43.5863,-75.8665,18.6019,82.5478,82.5478,3.3396e-14,45.9234,233.031,N/A,199.4657,199.4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1981,104,374,1400002C0000000000000000000000000000000000000000000000000000000000000000000A07BD00680176
1,1,166,90,3285,1,0,0,0,0,2018 AUG 18 22:45:19,2018 AUG 18 23:47:47,2018 AUG 18 22:46:46,2018 AUG 18 23:36:31,2018 AUG 18 22:45:29,2018 AUG 18 23:47:46,39.2312,91.5866,6.7519,94.3017,94.3017,3.7134e-14,-27.8044,-98.7643,19.0747,94.0181,94.0181,2.5642e-14,46.0823,233.0721,16.6689,376.2659,391.3101,0,0,0,0,0,0,0,0,0,0,87,717,1887,30,30,2985,1,1,1844,1844,10,3737,104,1101,1400002C00000000000000000000000000000000005702CD075F1E1E0BA9010107340734000A0E990068044D
4,4,167,91,3286,0,1,0,0,0,2018 AUG 19 00:43:13,2018 AUG 19 00:46:17,N/A,N/A,2018 AUG 19 00:43:23,2018 AUG 19 00:46:17,38.9736,62.8013,6.7447,94.2903,94.2903,3.1325e-14,30.2417,65.9408,7.0036,87.8633,87.8633,3.0005e-14,46.2515,233.1236,N/A,17.5249,17.5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,174,104,352,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00AE00680160
4,4,168,91,3286,0,1,0,0,0,2018 AUG 19 00:46:22,2018 AUG 19 01:06:51,N/A,N/A,2018 AUG 19 00:46:32,2018 AUG 19 01:06:50,30.0026,66.0157,7.01,87.6883,87.6883,4.6852e-14,-29.7734,80.4494,8.3044,50.7835,50.7835,8.996e-15,46.2586,233.125,N/A,122.6418,122.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1218,104,376,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C200680178
4,4,169,91,3286,0,1,0,0,0,2018 AUG 19 01:06:56,2018 AUG 19 01:45:41,N/A,N/A,2018 AUG 19 01:07:06,2018 AUG 19 01:45:40,-30.0159,80.5252,8.3108,50.6924,50.6924,1.5581e-14,-27.5202,-127.5933,19.0647,94.0099,94.0099,3.1964e-14,46.2652,233.134,N/A,232.9943,232.9943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2314,104,197,1400002C0000000000000000000000000000000000000000000000000000000000000000000A090A006800C5
3,3,170,92,3287,1,0,0,0,0,2018 AUG 19 02:31:07,2018 AUG 19 03:38:20,2018 AUG 19 02:31:17,2018 AUG 19 03:38:17,2018 AUG 19 02:31:17,2018 AUG 19 03:38:19,65.0034,10.8522,5.0311,114.0939,114.0939,2.8724e-14,-42.4292,-162.0894,18.5917,82.8184,82.8184,3.1964e-14,46.3423,233.1708,23.7268,404.9616,426.4984,0,0,0,0,0,0,0,0,0,0,10,640,2335,30,30,4020,1,1,1844,1844,10,4022,104,930,1400002C00000000000000000000000000000000000A0280091F1E1E0FB4010107340734000A0FB6006803A2
1,1,171,93,3288,1,0,0,0,0,2018 AUG 19 04:39:06,2018 AUG 19 05:41:36,2018 AUG 19 04:40:38,2018 AUG 19 05:30:23,2018 AUG 19 04:39:16,2018 AUG 19 05:41:35,38.2747,5.1137,6.7236,94.269,94.269,9.8353e-15,-26.8327,174.6373,19.0389,93.9749,93.9749,1.2137e-14,46.4732,233.2268,16.6689,376.4673,391.5115,0,0,0,0,0,0,0,0,0,0,92,722,1892,30,30,2985,1,1,1844,1844,10,3739,104,1118,1400002C00000000000000000000000000000000005C02D207641E1E0BA9010107340734000A0E9B0068045E
4,4,172,94,3289,0,1,0,0,0,2018 AUG 19 06:37:06,2018 AUG 19 06:39:49,N/A,N/A,2018 AUG 19 06:37:16,2018 AUG 19 06:39:49,37.9454,-23.7432,6.7133,94.2664,94.2664,1.3114e-14,30.2193,-20.9911,6.9408,88.6165,88.6165,2.4841e-14,46.606,233.2783,N/A,15.4105,15.4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,153,104,331,1400002C0000000000000000000000000000000000000000000000000000000000000000000A00990068014B
4,4,173,94,3289,0,1,0,0,0,2018 AUG 19 06:39:54,2018 AUG 19 07:00:25,N/A,N/A,2018 AUG 19 06:40:04,2018 AUG 19 07:00:24,29.9808,-20.9158,6.9472,88.4427,88.4427,3.1325e-14,-29.7716,-6.357,8.2506,51.4671,51.4671,1.5903e-15,46.612,233.2796,N/A,122.8431,122.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,174,94,3289,0,1,0,0,0,2018 AUG 19 07:00:30,2018 AUG 19 07:34:21,N/A,N/A,2018 AUG 19 07:00:40,2018 AUG 19 07:34:20,-30.0136,-6.2806,8.2569,51.3736,51.3736,4.2679e-14,-41.6869,140.2337,18.5733,82.8727,82.8727,3.4403e-14,46.6131,233.2886,N/A,203.3925,203.3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2020,104,413,1400002C0000000000000000000000000000000000000000000000000000000000000000000A07E40068019D
1,1,175,95,3290,1,0,0,0,0,2018 AUG 19 08:35:05,2018 AUG 19 09:32:20,2018 AUG 19 08:39:18,2018 AUG 19 09:23:33,2018 AUG 19 08:35:15,2018 AUG 19 09:32:19,37.6585,-52.5858,6.7036,94.2732,94.2732,3.8824e-14,-41.4412,111.4133,18.5653,82.8632,82.8632,5.3976e-14,46.7666,233.3299,14.4186,344.751,357.7251,0,0,0,0,0,0,0,0,0,0,253,883,1888,30,30,2655,1,1,1844,1844,10,3424,104,1046,1400002C0000000000000000000000000000000000FD037307601E1E0A5F010107340734000A0D6000680416
1,1,176,96,3291,1,0,0,0,0,2018 AUG 19 10:33:03,2018 AUG 19 11:35:33,2018 AUG 19 10:34:42,2018 AUG 19 11:24:12,2018 AUG 19 10:33:13,2018 AUG 19 11:35:32,37.3474,-81.3851,6.6964,94.2427,94.2427,2.9194e-14,-25.9093,88.0513,19.0058,93.9396,93.9396,1.5964e-14,46.941,233.3815,16.5666,376.4673,391.4174,0,0,0,0,0,0,0,0,0,0,99,729,1899,30,30,2970,1,1,1844,1844,10,3739,104,1124,1400002C00000000000000000000000000000000006302D9076B1E1E0B9A010107340734000A0E9B00680464
4,4,177,97,3292,0,1,0,0,0,2018 AUG 19 12:30:58,2018 AUG 19 12:33:22,N/A,N/A,2018 AUG 19 12:31:08,2018 AUG 19 12:33:22,37.084,-110.1881,6.6883,94.2423,94.2423,4.5871e-14,30.2436,-107.8032,6.8864,89.2936,89.2936,2.1097e-14,47.1077,233.433,N/A,13.4975,13.4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,134,104,312,1400002C0000000000000000000000000000000000000000000000000000000000000000000A008600680138
4,4,178,97,3292,0,1,0,0,0,2018 AUG 19 12:33:27,2018 AUG 19 12:53:57,N/A,N/A,2018 AUG 19 12:33:37,2018 AUG 19 12:53:56,30.0047,-107.7282,6.8925,89.1214,89.1214,2.2935e-14,-29.7618,-93.2906,8.1875,52.2678,52.2678,6.4106e-15,47.1143,233.4341,N/A,122.7425,122.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1219,104,377,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C300680179
4,4,179,97,3292,0,1,0,0,0,2018 AUG 19 12:54:02,2018 AUG 19 13:33:26,N/A,N/A,2018 AUG 19 12:54:12,2018 AUG 19 13:33:25,-30.0041,-93.2148,8.1939,52.1728,52.1728,3.2053e-14,-25.6219,59.2186,18.995,93.9218,93.9218,0,47.1314,233.4431,N/A,236.9211,236.9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2353,104,236,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0931006800EC
8,8,180,98,3293,1,0,0,0,0,2018 AUG 19 14:19:53,2018 AUG 19 15:25:10,2018 AUG 19 14:20:03,2018 AUG 19 15:25:03,2018 AUG 19 14:20:03,2018 AUG 19 15:25:09,61.0572,-156.2359,5.3847,111.8716,111.8716,2.5692e-14,-43.156,23.8213,18.4469,81.026,81.026,2.3801e-14,47.227,233.4807,22.9085,393.282,414.066,0,0,0,0,0,0,0,0,0,0,10,640,2275,30,30,3900,1,1,1844,1844,10,3906,104,889,1400002C00000000000000000000000000000000000A028008E31E1E0F3C010107340734000A0F4200680379
1,1,181,99,3294,1,0,0,0,0,2018 AUG 19 16:26:51,2018 AUG 19 17:29:22,2018 AUG 19 16:28:35,2018 AUG 19 17:17:50,2018 AUG 19 16:27:01,2018 AUG 19 17:29:21,36.3785,-167.8454,6.6694,94.2048,94.2048,1.8614e-14,-24.8758,1.484,18.9717,93.9316,93.9316,3.1325e-14,47.3386,233.5362,16.4643,376.568,391.424,0,0,0,0,0,0,0,0,0,0,104,734,1889,30,30,2955,1,1,1844,1844,10,3740,104,1110,1400002C00000000000000000000000000000000006802DE07611E1E0B8B010107340734000A0E9C00680456
4,4,182,100,3295,0,1,0,0,0,2018 AUG 19 18:24:51,2018 AUG 19 18:26:52,N/A,N/A,2018 AUG 19 18:25:01,2018 AUG 19 18:26:52,36.0073,163.2892,6.6583,94.1972,94.1972,5.8668e-14,30.2604,165.273,6.8233,90.0672,90.0672,2.9836e-14,47.4486,233.5878,N/A,11.1817,11.1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,111,104,289,1400002C0000000000000000000000000000000000000000000000000000000000000000000A006F00680121
