Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,3197,0,0,0,1,0,2018 AUG 11 17:28:22,2018 AUG 11 17:43:25,2018 AUG 11 17:28:32,2018 AUG 11 17:43:25,N/A,N/A,2018 AUG 11 17:38:32,2018 AUG 11 17:43:25,2018 AUG 11 17:42:55,61.4957,124.495,2018 AUG 11 17:39:02,67.1803,134.2853,2018 AUG 11 17:39:43,28.9546,2323,9.18,228.5429,29.2194,N/A,12.4059,41.4707,10,640,681,30,30,893,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,293,327,1208,1400002C000A028002A91E1E037D000109D009D00000000000000000000000000000000002620125014704B8
1,1,2,0,4,3199,0,0,0,1,0,2018 AUG 11 21:24:05,2018 AUG 11 21:39:10,2018 AUG 11 21:24:15,2018 AUG 11 21:39:10,N/A,N/A,2018 AUG 11 21:34:15,2018 AUG 11 21:39:10,2018 AUG 11 21:38:40,61.4075,67.0639,2018 AUG 11 21:34:45,67.037,77.4676,2018 AUG 11 21:35:26,29.4436,2317,9.2144,228.6454,29.4087,N/A,12.4905,41.7436,10,640,681,30,30,895,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,295,327,1212,1400002C000A028002A91E1E037F000109D009D00000000000000000000000000000000002620127014704BC
1,1,3,0,6,3201,0,0,0,1,0,2018 AUG 12 01:19:48,2018 AUG 12 01:34:54,2018 AUG 12 01:19:58,2018 AUG 12 01:34:54,N/A,N/A,2018 AUG 12 01:29:58,2018 AUG 12 01:34:54,2018 AUG 12 01:34:24,61.1987,9.4092,2018 AUG 12 01:30:28,67.1172,19.4962,2018 AUG 12 01:31:10,29.8451,2312,9.1719,228.748,29.5034,N/A,12.5329,41.88,10,640,682,30,30,896,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,296,327,1215,1400002C000A028002AA1E1E0380000109D009D00000000000000000000000000000000002620128014704BF
1,1,4,0,8,3203,0,0,0,1,0,2018 AUG 12 05:15:37,2018 AUG 12 05:30:44,2018 AUG 12 05:15:47,2018 AUG 12 05:30:44,N/A,N/A,2018 AUG 12 05:25:47,2018 AUG 12 05:30:44,2018 AUG 12 05:30:14,61.0562,-48.1414,2018 AUG 12 05:26:17,67.0508,-37.8661,2018 AUG 12 05:26:59,30.2864,2305,9.1717,228.8506,29.598,N/A,12.5752,42.0165,10,640,682,30,30,897,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,297,327,1217,1400002C000A028002AA1E1E0381000109D009D00000000000000000000000000000000002620129014704C1
1,1,5,0,10,3205,0,0,0,1,0,2018 AUG 12 09:11:23,2018 AUG 12 09:26:32,2018 AUG 12 09:11:33,2018 AUG 12 09:26:32,N/A,N/A,2018 AUG 12 09:21:33,2018 AUG 12 09:26:32,2018 AUG 12 09:26:02,60.9197,-105.6709,2018 AUG 12 09:22:03,66.8836,-94.8501,2018 AUG 12 09:22:45,30.7722,2298,9.1961,228.9532,29.7873,N/A,12.6599,42.2893,10,640,682,30,30,899,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,299,327,1221,1400002C000A028002AA1E1E0383000109D009D0000000000000000000000000000000000262012B014704C5
1,1,6,0,12,3207,0,0,0,1,0,2018 AUG 12 13:07:04,2018 AUG 12 13:22:14,2018 AUG 12 13:07:14,2018 AUG 12 13:22:14,N/A,N/A,2018 AUG 12 13:17:14,2018 AUG 12 13:22:14,2018 AUG 12 13:21:44,60.7556,-163.225,2018 AUG 12 13:17:44,66.7992,-152.2555,2018 AUG 12 13:18:26,31.1773,2293,9.1908,229.0558,29.8819,N/A,12.7022,42.4258,10,640,682,30,30,900,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,300,327,1223,1400002C000A028002AA1E1E0384000109D009D0000000000000000000000000000000000262012C014704C7
1,1,7,0,15,3210,0,0,0,1,0,2018 AUG 12 19:00:50,2018 AUG 12 19:16:02,2018 AUG 12 19:01:00,2018 AUG 12 19:16:02,N/A,N/A,2018 AUG 12 19:11:00,2018 AUG 12 19:16:02,2018 AUG 12 19:15:32,60.4916,110.3561,2018 AUG 12 19:11:30,65.9081,123.1276,2018 AUG 12 19:12:12,31.8581,2282,9.2861,229.2098,30.0712,N/A,12.7869,42.6987,10,640,682,30,30,902,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,302,327,1227,1400002C000A028002AA1E1E0386000109D009D0000000000000000000000000000000000262012E014704CB
1,1,8,0,16,3211,0,0,0,1,0,2018 AUG 12 20:58:41,2018 AUG 12 21:13:54,2018 AUG 12 20:58:51,2018 AUG 12 21:13:54,N/A,N/A,2018 AUG 12 21:08:51,2018 AUG 12 21:13:54,2018 AUG 12 21:13:24,60.4523,81.6543,2018 AUG 12 21:09:21,66.2702,93.8875,2018 AUG 12 21:10:04,32.0985,2279,9.2478,229.2611,30.1658,N/A,12.8293,42.8351,10,640,683,30,30,903,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,303,327,1230,1400002C000A028002AB1E1E0387000109D009D0000000000000000000000000000000000262012F014704CE
1,1,9,0,18,3213,0,0,0,1,0,2018 AUG 13 00:54:23,2018 AUG 13 01:09:38,2018 AUG 13 00:54:33,2018 AUG 13 01:09:38,N/A,N/A,2018 AUG 13 01:04:33,2018 AUG 13 01:09:38,2018 AUG 13 01:09:08,60.2096,23.9609,2018 AUG 13 01:05:03,66.6681,35.2635,2018 AUG 13 01:05:46,32.4962,2274,9.1617,229.3637,30.3551,N/A,12.9139,43.108,10,640,683,30,30,905,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,305,327,1234,1400002C000A028002AB1E1E0389000109D009D00000000000000000000000000000000002620131014704D2
1,1,10,0,21,3216,0,0,0,1,0,2018 AUG 13 06:48:07,2018 AUG 13 07:03:23,2018 AUG 13 06:48:17,2018 AUG 13 07:03:23,N/A,N/A,2018 AUG 13 06:58:17,2018 AUG 13 07:03:23,2018 AUG 13 07:02:53,59.9566,-62.4129,2018 AUG 13 06:58:47,65.8107,-49.4618,2018 AUG 13 06:59:30,33.1377,2262,9.2492,229.5177,30.4498,N/A,12.9563,43.2444,10,640,683,30,30,906,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,306,327,1236,1400002C000A028002AB1E1E038A000109D009D00000000000000000000000000000000002620132014704D4
1,1,11,0,22,3217,0,0,0,1,0,2018 AUG 13 08:45:59,2018 AUG 13 09:01:17,2018 AUG 13 08:46:09,2018 AUG 13 09:01:17,N/A,N/A,2018 AUG 13 08:56:09,2018 AUG 13 09:01:17,2018 AUG 13 09:00:47,59.8795,-91.1864,2018 AUG 13 08:56:39,66.6695,-79.7902,2018 AUG 13 08:57:23,33.3771,2258,9.1386,229.5691,30.6391,N/A,13.041,43.5173,10,640,684,30,30,908,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,308,327,1241,1400002C000A028002AC1E1E038C000109D009D00000000000000000000000000000000002620134014704D9
1,1,12,0,24,3219,0,0,0,1,0,2018 AUG 13 12:41:40,2018 AUG 13 12:56:59,2018 AUG 13 12:41:50,2018 AUG 13 12:56:59,N/A,N/A,2018 AUG 13 12:51:50,2018 AUG 13 12:56:59,2018 AUG 13 12:56:29,59.7219,-148.7134,2018 AUG 13 12:52:20,66.2913,-136.5288,2018 AUG 13 12:53:04,33.7976,2252,9.1778,229.6717,30.7337,N/A,13.0833,43.6537,10,640,684,30,30,909,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,309,327,1243,1400002C000A028002AC1E1E038D000109D009D00000000000000000000000000000000002620135014704DB
1,1,13,0,27,3222,0,0,0,1,0,2018 AUG 13 18:35:27,2018 AUG 13 18:50:48,2018 AUG 13 18:35:37,2018 AUG 13 18:50:48,N/A,N/A,2018 AUG 13 18:45:37,2018 AUG 13 18:50:48,2018 AUG 13 18:50:18,59.3784,124.7565,2018 AUG 13 18:46:07,65.8053,137.7181,2018 AUG 13 18:46:51,34.4213,2241,9.1978,229.8258,30.923,N/A,13.168,43.9266,10,640,684,30,30,911,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,311,327,1247,1400002C000A028002AC1E1E038F000109D009D00000000000000000000000000000000002620137014704DF
1,1,14,0,29,3224,0,0,0,1,0,2018 AUG 13 22:31:09,2018 AUG 13 22:46:33,2018 AUG 13 22:31:19,2018 AUG 13 22:46:33,N/A,N/A,2018 AUG 13 22:41:19,2018 AUG 13 22:46:33,2018 AUG 13 22:46:03,59.2426,67.2599,2018 AUG 13 22:41:49,66.4075,79.2956,2018 AUG 13 22:42:34,34.882,2233,9.125,229.9285,31.2069,N/A,13.295,44.3359,10,640,685,30,30,914,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,314,327,1254,1400002C000A028002AD1E1E0392000109D009D0000000000000000000000000000000000262013A014704E6
1,1,15,0,30,3225,0,0,0,1,0,2018 AUG 14 00:29:01,2018 AUG 14 00:44:26,2018 AUG 14 00:29:11,2018 AUG 14 00:44:26,N/A,N/A,2018 AUG 14 00:39:11,2018 AUG 14 00:44:26,2018 AUG 14 00:43:56,59.079,38.354,2018 AUG 14 00:39:41,65.8386,51.3775,2018 AUG 14 00:40:26,35.0638,2230,9.175,229.9799,31.3016,N/A,13.3374,44.4723,10,640,685,30,30,915,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,315,327,1256,1400002C000A028002AD1E1E0393000109D009D0000000000000000000000000000000000262013B014704E8
