Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	10	77	Ingress	2024 FEB 18 07:49:10	2024 FEB 18 07:52:54	2024 FEB 18 07:53:40	270.00	124.88	164.17	169.78	-80.97	-78.27	-77.15	2.67	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	10	77	Egress	2024 FEB 18 08:30:44	2024 FEB 18 08:31:27	2024 FEB 18 08:34:50	246.00	-141.23	-140.57	-136.75	56.46	57.94	64.37	6.98	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	11	77	Ingress	2024 FEB 18 09:47:09	2024 FEB 18 09:50:51	2024 FEB 18 09:51:37	268.00	96.01	134.88	140.54	-80.95	-78.34	-77.24	2.63	14	-	-	-		
ACS	11	77	Egress	2024 FEB 18 10:28:45	2024 FEB 18 10:29:28	2024 FEB 18 10:32:51	246.00	-169.77	-169.10	-165.22	56.73	58.20	64.58	6.99	14	-	-	-		
NOMAD	12	77	Ingress	2024 FEB 18 11:45:04	2024 FEB 18 11:48:46	2024 FEB 18 11:49:32	268.00	66.92	105.72	111.41	-80.93	-78.39	-77.31	2.60	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: UVIS off		
NOMAD	12	77	Egress	2024 FEB 18 12:26:44	2024 FEB 18 12:27:27	2024 FEB 18 12:30:49	245.00	161.70	162.38	166.28	56.99	58.45	64.75	7.01	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
ACS	13	77	Ingress	2024 FEB 18 13:42:55	2024 FEB 18 13:46:37	2024 FEB 18 13:47:22	267.00	37.76	76.52	82.15	-80.91	-78.45	-77.40	2.57	14	-	-	-		
N/A	13	77	Egress	2024 FEB 18 14:24:39	2024 FEB 18 14:25:22	2024 FEB 18 14:28:43	244.00	133.15	133.83	137.74	57.16	58.62	64.85	7.01	14	-	-	-		
NOMAD	14	77	Ingress	2024 FEB 18 15:40:46	2024 FEB 18 15:44:28	2024 FEB 18 15:45:13	267.00	8.07	46.97	52.69	-80.89	-78.56	-77.54	2.51	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
NOMAD	14	77	Egress	2024 FEB 18 16:22:33	2024 FEB 18 16:23:16	2024 FEB 18 16:26:36	243.00	104.54	105.22	109.10	57.25	58.69	64.85	7.02	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	15	77	Ingress	2024 FEB 18 17:38:44	2024 FEB 18 17:42:24	2024 FEB 18 17:43:09	265.00	-20.97	17.55	23.33	-80.86	-78.64	-77.64	2.46	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	15	77	Egress	2024 FEB 18 18:20:33	2024 FEB 18 18:21:16	2024 FEB 18 18:24:35	242.00	75.95	76.63	80.50	57.38	58.82	64.91	7.03	1	6SUBD CO #6	Science: orders #148, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
ACS	16	77	Ingress	2024 FEB 18 19:36:42	2024 FEB 18 19:40:20	2024 FEB 18 19:41:05	263.00	-50.01	-11.89	-6.03	-80.84	-78.73	-77.74	2.41	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
ACS	16	77	Egress	2024 FEB 18 20:18:34	2024 FEB 18 20:19:17	2024 FEB 18 20:22:36	242.00	47.38	48.06	51.96	57.58	59.00	65.04	7.04	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	17	77	Ingress	2024 FEB 18 21:34:37	2024 FEB 18 21:38:15	2024 FEB 18 21:39:00	263.00	-79.47	-41.35	-35.43	-80.82	-78.81	-77.85	2.36	1	CO2 Fullscan Fast #5	Diffraction order stepping (fullscan): 10 orders from 140 to 150 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: UVIS off	&daysideMatch:TIANWEN1; 	
NOMAD	17	77	Egress	2024 FEB 18 22:16:34	2024 FEB 18 22:17:16	2024 FEB 18 22:20:35	241.00	18.84	19.51	23.44	57.80	59.18	65.18	7.05	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:TIANWEN1; 	
ACS	18	77	Ingress	2024 FEB 18 23:32:30	2024 FEB 18 23:36:08	2024 FEB 18 23:36:53	263.00	-108.83	-70.75	-64.77	-80.79	-78.88	-77.94	2.31	14	-	-	-		
ACS	18	77	Egress	2024 FEB 19 00:14:31	2024 FEB 19 00:15:13	2024 FEB 19 00:18:31	240.00	-9.69	-9.01	-5.06	58.03	59.40	65.33	7.06	14	-	-	-		
NOMAD	19	77	Ingress	2024 FEB 19 01:30:23	2024 FEB 19 01:34:01	2024 FEB 19 01:34:45	262.00	-137.83	-99.90	-94.01	-80.76	-78.92	-78.01	2.28	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	19	77	Egress	2024 FEB 19 02:12:27	2024 FEB 19 02:13:09	2024 FEB 19 02:16:26	239.00	-38.23	-37.54	-33.59	58.23	59.59	65.44	7.07	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
ACS	20	77	Ingress	2024 FEB 19 03:28:16	2024 FEB 19 03:31:53	2024 FEB 19 03:32:37	261.00	-166.81	-129.17	-123.26	-80.74	-78.97	-78.08	2.24	14	-	-	-		
ACS	20	77	Egress	2024 FEB 19 04:10:22	2024 FEB 19 04:11:04	2024 FEB 19 04:14:21	239.00	-66.82	-66.13	-62.17	58.34	59.69	65.50	7.08	14	-	-	-		
NOMAD	21	77	Ingress	2024 FEB 19 05:26:11	2024 FEB 19 05:29:47	2024 FEB 19 05:30:31	260.00	163.71	-158.83	-152.82	-80.71	-79.06	-78.20	2.17	1	CO2 Fullscan Fast #5	Diffraction order stepping (fullscan): 10 orders from 140 to 150 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: UVIS off	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	21	77	Egress	2024 FEB 19 06:08:19	2024 FEB 19 06:09:01	2024 FEB 19 06:12:16	237.00	-95.42	-94.72	-90.82	58.44	59.78	65.49	7.08	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	22	77	Ingress	2024 FEB 19 07:24:07	2024 FEB 19 07:27:42	2024 FEB 19 07:28:26	259.00	134.07	171.38	177.49	-80.67	-79.17	-78.34	2.10	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	22	77	Egress	2024 FEB 19 08:06:18	2024 FEB 19 08:07:00	2024 FEB 19 08:10:14	236.00	-123.99	-123.29	-119.39	58.60	59.93	65.57	7.09	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: UVIS off		
ACS	23	77	Ingress	2024 FEB 19 09:22:05	2024 FEB 19 09:25:39	2024 FEB 19 09:26:23	258.00	104.84	141.87	148.03	-80.64	-79.24	-78.43	2.05	14	-	-	-		
ACS	23	77	Egress	2024 FEB 19 10:04:19	2024 FEB 19 10:05:00	2024 FEB 19 10:08:15	236.00	-152.53	-151.84	-147.89	58.82	60.11	65.73	7.10	14	-	-	-		
NOMAD	24	77	Ingress	2024 FEB 19 11:20:02	2024 FEB 19 11:23:35	2024 FEB 19 11:24:19	257.00	75.95	112.62	118.80	-80.62	-79.27	-78.48	2.01	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&mroOverlap; 	
NOMAD	24	77	Egress	2024 FEB 19 12:02:19	2024 FEB 19 12:03:00	2024 FEB 19 12:06:14	235.00	178.96	179.65	-176.37	59.06	60.34	65.89	7.12	1	6SUBD CO2 #18	Science: orders #154, #155, #156, #157, #158, #159, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	25	77	Ingress	2024 FEB 19 13:17:54	2024 FEB 19 13:21:28	2024 FEB 19 13:22:11	257.00	46.87	83.51	89.57	-80.59	-79.30	-78.54	1.98	14	-	-	-		
N/A	25	77	Egress	2024 FEB 19 14:00:14	2024 FEB 19 14:00:55	2024 FEB 19 14:04:09	235.00	150.43	151.13	155.14	59.26	60.53	66.04	7.13	14	-	-	-		
NOMAD	26	77	Ingress	2024 FEB 19 15:15:46	2024 FEB 19 15:19:19	2024 FEB 19 15:20:02	256.00	17.55	53.92	60.05	-80.55	-79.37	-78.63	1.92	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	26	77	Egress	2024 FEB 19 15:58:08	2024 FEB 19 15:58:49	2024 FEB 19 16:02:02	234.00	121.85	122.55	126.54	59.36	60.62	66.06	7.13	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
NOMAD	27	77	Ingress	2024 FEB 19 17:13:41	2024 FEB 19 17:17:13	2024 FEB 19 17:17:56	255.00	-11.74	24.34	30.53	-80.52	-79.43	-78.72	1.86	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&mroOverlap; 	
NOMAD	27	77	Egress	2024 FEB 19 17:56:06	2024 FEB 19 17:56:47	2024 FEB 19 17:59:59	233.00	93.24	93.95	97.90	59.45	60.70	66.07	7.14	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&mroOverlap; 	
ACS	28	77	Ingress	2024 FEB 19 19:11:40	2024 FEB 19 19:15:10	2024 FEB 19 19:15:53	253.00	-40.73	-5.17	1.06	-80.49	-79.49	-78.79	1.80	14	-	-	-	&daysideMatch:CERBERUS FOSSAE; &mroOverlap; 	
ACS	28	77	Egress	2024 FEB 19 19:54:06	2024 FEB 19 19:54:47	2024 FEB 19 19:57:59	233.00	64.67	65.37	69.34	59.59	60.84	66.17	7.15	14	-	-	-	&daysideMatch:CERBERUS FOSSAE; &mroOverlap; 	
NOMAD	29	77	Ingress	2024 FEB 19 21:09:37	2024 FEB 19 21:13:07	2024 FEB 19 21:13:50	253.00	-70.09	-34.70	-28.43	-80.45	-79.54	-78.87	1.75	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	29	77	Egress	2024 FEB 19 21:52:07	2024 FEB 19 21:52:48	2024 FEB 19 21:55:59	232.00	36.12	36.83	40.81	59.79	61.02	66.27	7.16	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	30	77	Ingress	2024 FEB 19 23:07:31	2024 FEB 19 23:11:01	2024 FEB 19 23:11:44	253.00	-99.42	-64.22	-57.91	-80.41	-79.59	-78.94	1.69	14	-	-	-	&mroOverlap; 	
ACS	30	77	Egress	2024 FEB 19 23:50:05	2024 FEB 19 23:50:46	2024 FEB 19 23:53:56	231.00	7.61	8.32	12.30	60.00	61.22	66.40	7.17	14	-	-	-	&mroOverlap; 	
N/A	31	77	Ingress	2024 FEB 20 01:05:24	2024 FEB 20 01:08:53	2024 FEB 20 01:09:36	252.00	-128.44	-93.62	-87.29	-80.38	-79.63	-79.00	1.65	14	-	-	-		
N/A	31	77	Egress	2024 FEB 20 01:48:01	2024 FEB 20 01:48:41	2024 FEB 20 01:51:52	231.00	-20.91	-20.20	-16.17	60.20	61.38	66.55	7.18	14	-	-	-		
N/A	32	77	Ingress	2024 FEB 20 03:03:16	2024 FEB 20 03:06:45	2024 FEB 20 03:07:28	252.00	-157.47	-122.89	-116.55	-80.35	-79.65	-79.04	1.60	14	-	-	-	&nomadDeimos; 	
N/A	32	77	Egress	2024 FEB 20 03:45:55	2024 FEB 20 03:46:35	2024 FEB 20 03:49:45	230.00	-49.48	-48.77	-44.76	60.31	61.49	66.59	7.19	14	-	-	-	&nomadDeimos; 	
NOMAD	33	77	Ingress	2024 FEB 20 05:01:11	2024 FEB 20 05:04:39	2024 FEB 20 05:05:21	250.00	173.44	-152.35	-146.12	-80.32	-79.69	-79.11	1.55	1	CO2 Fullscan Fast #5	Diffraction order stepping (fullscan): 10 orders from 140 to 150 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	33	77	Egress	2024 FEB 20 05:43:51	2024 FEB 20 05:44:31	2024 FEB 20 05:47:40	229.00	-78.08	-77.37	-73.40	60.39	61.55	66.59	7.20	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
NOMAD	34	77	Ingress	2024 FEB 20 06:59:06	2024 FEB 20 07:02:34	2024 FEB 20 07:03:16	250.00	143.68	177.71	-176.00	-80.26	-79.76	-79.21	1.47	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
NOMAD	34	77	Egress	2024 FEB 20 07:41:50	2024 FEB 20 07:42:30	2024 FEB 20 07:45:38	228.00	-106.66	-105.95	-102.00	60.51	61.66	66.63	7.21	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
ACS	35	77	Ingress	2024 FEB 20 08:57:04	2024 FEB 20 09:00:31	2024 FEB 20 09:01:13	249.00	114.34	147.97	154.31	-80.21	-79.81	-79.29	1.40	14	-	-	-		
ACS	35	77	Egress	2024 FEB 20 09:39:50	2024 FEB 20 09:40:30	2024 FEB 20 09:43:37	227.00	-135.20	-134.49	-130.54	60.68	61.82	66.72	7.22	14	-	-	-		
NOMAD	36	77	Ingress	2024 FEB 20 10:55:03	2024 FEB 20 10:58:29	2024 FEB 20 10:59:11	248.00	85.41	118.62	124.96	-80.18	-79.84	-79.33	1.36	1	6SUBD CO #6	Science: orders #148, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	36	77	Egress	2024 FEB 20 11:37:50	2024 FEB 20 11:38:30	2024 FEB 20 11:41:37	227.00	-163.71	-162.99	-159.00	60.90	62.03	66.89	7.23	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
ACS	37	77	Ingress	2024 FEB 20 12:52:57	2024 FEB 20 12:56:23	2024 FEB 20 12:57:05	248.00	56.47	89.39	95.72	-80.15	-79.85	-79.36	1.32	14	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
ACS	37	77	Egress	2024 FEB 20 13:35:47	2024 FEB 20 13:36:27	2024 FEB 20 13:39:34	227.00	167.79	168.51	172.54	61.11	62.23	67.04	7.25	14	-	-	-	&daysideMatch:ASCRAEUS MONS; 	
N/A	38	77	Ingress	2024 FEB 20 14:50:47	2024 FEB 20 14:54:13	2024 FEB 20 14:54:55	248.00	27.24	59.90	66.24	-80.11	-79.88	-79.41	1.27	14	-	-	-		
N/A	38	77	Egress	2024 FEB 20 15:33:41	2024 FEB 20 15:34:21	2024 FEB 20 15:37:27	226.00	139.24	139.97	143.97	61.23	62.35	67.09	7.25	14	-	-	-		
NOMAD	39	77	Ingress	2024 FEB 20 16:48:40	2024 FEB 20 16:52:05	2024 FEB 20 16:52:47	247.00	-2.10	30.15	36.52	-80.06	-79.92	-79.47	1.19	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: UVIS off		
NOMAD	39	77	Egress	2024 FEB 20 17:31:35	2024 FEB 20 17:32:14	2024 FEB 20 17:35:20	225.00	110.63	111.34	115.32	61.28	62.36	67.07	7.26	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	40	77	Ingress	2024 FEB 20 18:46:39	2024 FEB 20 18:50:03	2024 FEB 20 18:50:44	245.00	-31.10	0.72	6.95	-80.02	-79.94	-79.52	1.15	14	-	-	-		
ACS	40	77	Egress	2024 FEB 20 19:29:35	2024 FEB 20 19:30:14	2024 FEB 20 19:33:20	225.00	82.05	82.75	86.73	61.38	62.46	67.12	7.27	14	-	-	-		
NOMAD	41	77	Ingress	2024 FEB 20 20:44:37	2024 FEB 20 20:48:00	2024 FEB 20 20:48:41	244.00	-60.23	-28.87	-22.63	-79.98	-79.96	-79.57	1.09	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	41	77	Egress	2024 FEB 20 21:27:35	2024 FEB 20 21:28:14	2024 FEB 20 21:31:19	224.00	53.50	54.21	58.17	61.54	62.60	67.20	7.28	1	6SUBD CO2 CO #34	Science: orders #121, #140, #146, #148, #169, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
NOMAD	42	77	Ingress	2024 FEB 20 22:42:32	2024 FEB 20 22:45:55	2024 FEB 20 22:46:36	244.00	-89.48	-58.44	-52.21	-79.93	-79.99	-79.61	1.03	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:TIANWEN1; 	
NOMAD	42	77	Egress	2024 FEB 20 23:25:34	2024 FEB 20 23:26:13	2024 FEB 20 23:29:17	223.00	24.98	25.70	29.66	61.73	62.78	67.31	7.29	1	6SUBD CO2 #18	Science: orders #154, #155, #156, #157, #158, #159, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:TIANWEN1; 	
ACS	43	77	Ingress	2024 FEB 21 00:40:25	2024 FEB 21 00:43:48	2024 FEB 21 00:44:29	244.00	-118.63	-87.90	-81.68	-79.89	-80.00	-79.64	0.97	14	-	-	-		
ACS	43	77	Egress	2024 FEB 21 01:23:31	2024 FEB 21 01:24:10	2024 FEB 21 01:27:14	223.00	-3.52	-2.79	1.19	61.92	62.96	67.45	7.30	14	-	-	-		
