TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,4086,4086,1,1,dayside,2019 APR 20 16:13:14,LNO ON
1,1,4085,4085,1,2,dayside,2019 APR 20 18:11:03,LNO ON
-1,-1,-1,-1,-1,3,dayside,2019 APR 20 20:08:53,LNO OFF
-1,-1,-1,-1,-1,4,dayside,2019 APR 20 22:06:47,LNO OFF
1,1,4085,4085,1,5,dayside,2019 APR 21 00:04:43,LNO ON
1,1,1029,1029,1,6,dayside,2019 APR 21 02:02:37,LNO ON
-1,-1,-1,-1,-1,7,dayside,2019 APR 21 04:00:29,LNO OFF
1,1,1090,1090,1,8,dayside,2019 APR 21 05:58:20,LNO ON
-1,-1,-1,-1,-1,9,dayside,2019 APR 21 07:56:10,LNO OFF
1,1,1779,1779,1,10,dayside,2019 APR 21 09:54:02,LNO ON
-1,-1,-1,-1,-1,11,dayside,2019 APR 21 11:51:58,LNO OFF
1,1,1029,1029,1,12,dayside,2019 APR 21 13:49:55,LNO ON
-1,-1,-1,-1,-1,13,dayside,2019 APR 21 15:47:49,LNO OFF
1,1,4085,4085,1,14,dayside,2019 APR 21 17:45:39,LNO ON
-1,-1,-1,-1,-1,15,dayside,2019 APR 21 19:43:29,LNO OFF
1,1,1860,1860,1,16,dayside,2019 APR 21 21:41:22,LNO ON
1,1,1107,1107,1,17,dayside,2019 APR 21 23:39:18,LNO ON
1,1,4086,4086,1,18,dayside,2019 APR 22 01:37:12,LNO ON
-1,-1,-1,-1,-1,19,dayside,2019 APR 22 03:35:06,LNO OFF
1,1,1837,1837,1,20,dayside,2019 APR 22 05:32:57,LNO ON
1,1,1033,1033,1,21,dayside,2019 APR 22 07:30:47,LNO ON
-1,-1,-1,-1,-1,22,dayside,2019 APR 22 09:28:39,LNO OFF
1,1,2639,2639,1,23,dayside,2019 APR 22 11:26:34,LNO ON
1,1,1107,1107,1,24,dayside,2019 APR 22 13:24:31,LNO ON
1,1,1033,1033,1,25,dayside,2019 APR 22 15:22:26,LNO ON
-1,-1,-1,-1,-1,26,dayside,2019 APR 22 17:20:18,LNO OFF
1,1,4085,4085,1,27,dayside,2019 APR 22 19:18:07,LNO ON
-1,-1,-1,-1,-1,28,dayside,2019 APR 22 21:15:59,ALL OFF
1,1,4085,4085,1,29,dayside,2019 APR 22 23:13:54,LNO ON
1,1,4085,4085,1,30,dayside,2019 APR 23 01:11:49,LNO ON
-1,-1,-1,-1,-1,31,dayside,2019 APR 23 03:09:43,LNO OFF
1,1,1090,1090,1,32,dayside,2019 APR 23 05:07:36,LNO ON
1,1,4086,4086,1,33,dayside,2019 APR 23 07:05:26,LNO ON
-1,-1,-1,-1,-1,34,dayside,2019 APR 23 09:03:17,LNO OFF
1,1,1029,1029,1,35,dayside,2019 APR 23 11:01:11,LNO ON
-1,-1,-1,-1,-1,36,dayside,2019 APR 23 12:59:08,LNO OFF
1,1,1029,1029,1,37,dayside,2019 APR 23 14:57:04,LNO ON
-1,-1,-1,-1,-1,38,dayside,2019 APR 23 16:54:58,LNO OFF
1,1,4001,4001,1,39,limb,2019 APR 23 18:52:49,LNO ON
-1,-1,-1,-1,-1,40,dayside,2019 APR 23 20:50:39,LNO OFF
1,1,1090,1090,1,41,dayside,2019 APR 23 22:48:33,LNO ON
1,1,4085,4085,1,42,dayside,2019 APR 24 00:46:29,LNO ON
-1,-1,-1,-1,-1,43,dayside,2019 APR 24 02:44:24,LNO OFF
1,1,1779,1779,1,44,dayside,2019 APR 24 04:42:17,LNO ON
1,1,1860,1860,1,45,dayside,2019 APR 24 06:40:09,LNO ON
-1,-1,-1,-1,-1,46,dayside,2019 APR 24 08:37:59,LNO OFF
1,1,1107,1107,1,47,dayside,2019 APR 24 10:35:51,LNO ON
1,1,4086,4086,1,48,dayside,2019 APR 24 12:33:47,LNO ON
1,1,1107,1107,1,49,dayside,2019 APR 24 14:31:44,LNO ON
1,1,1837,1837,1,50,dayside,2019 APR 24 16:29:40,LNO ON
1,1,1033,1033,1,51,dayside,2019 APR 24 18:27:31,LNO ON
-1,-1,-1,-1,-1,52,dayside,2019 APR 24 20:25:21,ALL OFF
-1,-1,-1,-1,-1,53,dayside,2019 APR 24 22:23:13,LNO OFF
1,1,4085,4085,1,54,dayside,2019 APR 25 00:21:09,LNO ON
1,1,4085,4085,1,55,dayside,2019 APR 25 02:19:05,LNO ON
1,1,2639,2639,1,56,dayside,2019 APR 25 04:16:59,LNO ON
1,1,1107,1107,1,57,dayside,2019 APR 25 06:14:51,LNO ON
-1,-1,-1,-1,-1,58,dayside,2019 APR 25 08:12:42,LNO OFF
1,1,1033,1033,1,59,dayside,2019 APR 25 10:10:33,LNO ON
1,1,1090,1090,1,60,dayside,2019 APR 25 12:08:29,LNO ON
-1,-1,-1,-1,-1,61,dayside,2019 APR 25 14:06:26,LNO OFF
1,1,4086,4086,1,62,dayside,2019 APR 25 16:04:23,LNO ON
-1,-1,-1,-1,-1,63,dayside,2019 APR 25 18:02:16,LNO OFF
1,1,4085,4085,1,64,dayside,2019 APR 25 20:00:07,LNO ON
