Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Dayside nadir observation number,Thermal orbit/dayside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),SubSC latitude (deg) @ TC20 execution start time (UTC),SubSC longitude (deg) @ TC20 execution start time (UTC),SubSC LST @ TC20 execution start time (h),SubSC phase angle (deg) @ TC20 execution start time (UTC),SubSC solar incidence angle (deg) @ TC20 execution start time (UTC),SubSC emission angle (deg) @ TC20 execution start time (UTC),SubSC latitude (deg) @ TC20 execution end time (UTC),SubSC longitude (deg) @ TC20 execution end time (UTC),SubSC LST @ TC20 execution end time (h),SubSC phase angle (deg) @ TC20 execution end time (UTC),SubSC solar incidence angle (deg) @ TC20 execution end time (UTC),SubSC emission angle (deg) @ TC20 execution end time (UTC),Beta angle (deg),Solar longitude Ls (deg),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),LNO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
3,3,25,17,5265,1,0,0,0,0,2019 JAN 27 23:05:04,2019 JAN 28 00:18:12,2019 JAN 27 23:05:14,2019 JAN 28 00:17:59,2019 JAN 27 23:05:14,2019 JAN 28 00:18:12,27.2445,-146.4962,5.9311,96.2925,96.2925,1.7128e-14,-65.0391,46.2827,19.9692,90.9948,90.9948,3.6542e-14,-79.4208,331.4971,26.0794,445.1714,468.8724,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,1,1,1844,1844,10,4378,104,776,1400002C00000000000000000000000000000000000A028009C41E1E110D010107340734000A111A00680308
4,4,26,18,5266,0,1,0,0,0,2019 JAN 28 01:13:06,2019 JAN 28 01:42:36,N/A,N/A,2019 JAN 28 01:13:16,2019 JAN 28 01:42:36,55.5043,-161.1905,7.0283,91.2333,91.2333,3.1845e-14,30.232,-23.9117,16.6586,79.2112,79.2112,2.3801e-14,-79.1133,331.5458,N/A,178.9688,178.9688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1760,104,408,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06E000680198
4,4,27,18,5266,0,1,0,0,0,2019 JAN 28 01:42:41,2019 JAN 28 02:03:12,N/A,N/A,2019 JAN 28 01:42:51,2019 JAN 28 02:03:12,29.9935,-23.8363,16.665,79.2042,79.2042,4.9682e-14,-29.7606,-9.2781,17.9683,83.7683,83.7683,1.5903e-15,-79.0268,331.557,N/A,124.1613,124.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1221,104,379,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C50068017B
4,4,28,18,5266,0,1,0,0,0,2019 JAN 28 02:03:17,2019 JAN 28 02:16:17,N/A,N/A,2019 JAN 28 02:03:27,2019 JAN 28 02:16:17,-30.0026,-9.2018,17.9747,83.8086,83.8086,1.0183e-14,-65.4402,18.1786,20.0111,91.0219,91.0219,7.2876e-15,-79.0092,331.5648,N/A,78.3019,78.3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,770,104,183,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0302006800B7
8,8,29,19,5267,1,0,0,0,0,2019 JAN 28 03:02:12,2019 JAN 28 04:13:25,2019 JAN 28 03:02:22,2019 JAN 28 04:13:22,2019 JAN 28 03:02:22,2019 JAN 28 04:13:25,31.2024,156.7926,5.9967,96.1188,96.1188,4.5981e-14,-63.7122,-14.2841,19.7469,90.449,90.449,2.2616e-14,-78.881,331.5873,25.3634,433.4778,456.5201,0,0,0,0,0,0,0,0,0,0,10,640,2455,30,30,4260,1,1,1844,1844,10,4263,104,1021,1400002C00000000000000000000000000000000000A028009971E1E10A4010107340734000A10A7006803FD
4,4,30,20,5268,0,1,0,0,0,2019 JAN 28 05:09:18,2019 JAN 28 05:38:20,N/A,N/A,2019 JAN 28 05:09:28,2019 JAN 28 05:38:20,56.7048,141.9546,7.0692,91.2811,91.2811,2.3372e-14,30.2203,-81.7929,16.6236,78.7658,78.7658,1.2821e-14,-78.6215,331.6356,N/A,176.1217,176.1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1732,104,380,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06C40068017C
4,4,31,20,5268,0,1,0,0,0,2019 JAN 28 05:38:25,2019 JAN 28 05:58:55,N/A,N/A,2019 JAN 28 05:38:35,2019 JAN 28 05:58:55,29.9816,-81.7179,16.63,78.7573,78.7573,9.031e-15,-29.7487,-67.264,17.9261,83.2479,83.2479,1.9083e-14,-78.5374,331.6467,N/A,124.0596,124.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,32,20,5268,0,1,0,0,0,2019 JAN 28 05:59:00,2019 JAN 28 06:12:31,N/A,N/A,2019 JAN 28 05:59:10,2019 JAN 28 06:12:31,-29.9908,-67.1882,17.9325,83.2891,83.2891,9.5417e-15,-66.621,-37.3568,20.1406,91.0712,91.0712,2.1863e-14,-78.5313,331.6545,N/A,81.4541,81.4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,801,104,214,1400002C0000000000000000000000000000000000000000000000000000000000000000000A0321006800D6
3,3,33,21,5269,1,0,0,0,0,2019 JAN 28 06:57:21,2019 JAN 28 08:10:29,2019 JAN 28 06:57:31,2019 JAN 28 08:10:16,2019 JAN 28 06:57:31,2019 JAN 28 08:10:29,29.6287,98.3342,5.9139,96.8868,96.8868,1.0183e-14,-67.0067,-65.3675,20.1869,91.0952,91.0952,3.7125e-14,-78.4139,331.6767,26.0794,445.1714,468.8724,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,1,1,1844,1844,10,4378,104,776,1400002C00000000000000000000000000000000000A028009C41E1E110D010107340734000A111A00680308
4,4,34,22,5270,0,1,0,0,0,2019 JAN 28 09:05:19,2019 JAN 28 09:33:57,N/A,N/A,2019 JAN 28 09:05:29,2019 JAN 28 09:33:57,57.7582,85.0808,7.1061,91.3296,91.3296,4.5933e-14,30.2414,-139.6471,16.5889,78.3319,78.3319,4.6744e-14,-78.1399,331.7253,N/A,173.6813,173.6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1708,104,356,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06AC00680164
4,4,35,22,5270,0,1,0,0,0,2019 JAN 28 09:34:02,2019 JAN 28 09:54:32,N/A,N/A,2019 JAN 28 09:34:12,2019 JAN 28 09:54:32,30.0026,-139.5722,16.595,78.322,78.322,5.472e-14,-29.7599,-125.1032,17.8922,82.8275,82.8275,4.0731e-14,-78.0593,331.7362,N/A,124.0596,124.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1220,104,378,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C40068017A
4,4,36,22,5270,0,1,0,0,0,2019 JAN 28 09:54:37,2019 JAN 28 10:08:22,N/A,N/A,2019 JAN 28 09:54:47,2019 JAN 28 10:08:22,-30.0022,-125.0272,17.8986,82.8702,82.8702,8.1026e-14,-67.1337,-93.79,20.2042,91.1224,91.1224,9.5499e-15,-78.0314,331.7441,N/A,82.8777,82.8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,815,104,228,1400002C0000000000000000000000000000000000000000000000000000000000000000000A032F006800E4
8,8,37,23,5271,1,0,0,0,0,2019 JAN 28 10:54:12,2019 JAN 28 12:05:19,2019 JAN 28 10:54:22,2019 JAN 28 12:05:07,2019 JAN 28 10:54:22,2019 JAN 28 12:05:19,33.1657,41.6576,5.9775,96.6579,96.6579,4.1225e-14,-65.102,-127.3466,19.8642,90.4935,90.4935,1.3494e-14,-77.897,331.7667,25.2611,432.8677,455.8159,0,0,0,0,0,0,0,0,0,0,10,640,2440,30,30,4245,1,1,1844,1844,10,4257,104,985,1400002C00000000000000000000000000000000000A028009881E1E1095010107340734000A10A1006803D9
4,4,38,24,5272,0,1,0,0,0,2019 JAN 28 13:01:11,2019 JAN 28 13:29:40,N/A,N/A,2019 JAN 28 13:01:21,2019 JAN 28 13:29:40,58.0864,27.7337,7.1092,91.391,91.391,2.5094e-14,30.2191,162.3683,16.5467,77.7978,77.7978,4.279e-14,-77.5908,331.815,N/A,172.7661,172.7661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1699,104,347,1400002C0000000000000000000000000000000000000000000000000000000000000000000A06A30068015B
4,4,39,24,5272,0,1,0,0,0,2019 JAN 28 13:29:45,2019 JAN 28 13:50:16,N/A,N/A,2019 JAN 28 13:29:55,2019 JAN 28 13:50:16,29.9805,162.4437,16.5531,77.787,77.787,3.7767e-14,-29.7794,176.9963,17.8561,82.3775,82.3775,1.4274e-14,-77.4937,331.8258,N/A,124.1613,124.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1221,104,379,1400002C0000000000000000000000000000000000000000000000000000000000000000000A04C50068017B
4,4,40,24,5272,0,1,0,0,0,2019 JAN 28 13:50:21,2019 JAN 28 14:04:21,N/A,N/A,2019 JAN 28 13:50:31,2019 JAN 28 14:04:21,-30.0214,177.0726,17.8625,82.4218,82.4218,2.7061e-14,-67.6147,-150.2629,20.2672,91.1738,91.1738,1.1577e-14,-77.4805,331.8336,N/A,84.403,84.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,830,104,243,1400002C0000000000000000000000000000000000000000000000000000000000000000000A033E006800F3
3,3,41,25,5273,1,0,0,0,0,2019 JAN 28 14:49:15,2019 JAN 28 16:02:24,2019 JAN 28 14:49:25,2019 JAN 28 16:02:10,2019 JAN 28 14:49:25,2019 JAN 28 16:02:24,31.0763,-16.964,5.8822,97.4923,97.4923,3.4256e-14,-67.9916,-178.2095,20.3189,91.2052,91.2052,6.3619e-15,-77.3554,331.856,26.0794,445.2731,468.9741,0,0,0,0,0,0,0,0,0,0,10,640,2500,30,30,4365,1,1,1844,1844,10,4379,104,777,1400002C00000000000000000000000000000000000A028009C41E1E110D010107340734000A111B00680309
8,8,42,26,5274,1,0,0,0,0,2019 JAN 28 16:48:20,2019 JAN 28 17:59:25,2019 JAN 28 16:48:30,2019 JAN 28 17:59:15,2019 JAN 28 16:48:30,2019 JAN 28 17:59:25,34.5691,-44.7774,5.9597,97.0781,97.0781,2.3801e-14,-66.2622,148.1509,19.9744,90.5313,90.5313,1.8546e-14,-77.0976,331.9013,25.2611,432.6643,455.6125,0,0,0,0,0,0,0,0,0,0,10,640,2440,30,30,4245,1,1,1844,1844,10,4255,104,983,1400002C00000000000000000000000000000000000A028009881E1E1095010107340734000A109F006803D7
