Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,27136,0,0,0,1,0,2023 DEC 23 16:48:00,2023 DEC 23 17:00:10,2023 DEC 23 16:48:10,2023 DEC 23 17:00:10,N/A,N/A,2023 DEC 23 16:55:30,2023 DEC 23 17:00:10,2023 DEC 23 16:56:00,83.4234,118.6602,2023 DEC 23 16:59:40,83.7298,171.7651,2023 DEC 23 16:59:01,25.6062,2351,0.63417,169.0277,27.5919,N/A,50.7197,78.1642,10,480,661,30,30,720,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,280,300,1015,1400002C000A01E002951E1E02D00301000D000D0000000000000000000000000000000001C20118012C03F7
1,1,2,0,4,27138,0,0,0,1,0,2023 DEC 23 20:43:54,2023 DEC 23 20:56:03,2023 DEC 23 20:44:04,2023 DEC 23 20:56:03,N/A,N/A,2023 DEC 23 20:51:24,2023 DEC 23 20:56:03,2023 DEC 23 20:51:54,83.3216,59.9121,2023 DEC 23 20:55:33,83.7882,111.5668,2023 DEC 23 20:54:54,25.1046,2357,0.4475,169.1169,27.4973,N/A,50.5386,77.889,10,480,660,30,30,719,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,279,300,1012,1400002C000A01E002941E1E02CF0301000D000D0000000000000000000000000000000001C20117012C03F4
1,1,3,0,8,27142,0,0,0,1,0,2023 DEC 24 04:35:28,2023 DEC 24 04:47:34,2023 DEC 24 04:35:38,2023 DEC 24 04:47:34,N/A,N/A,2023 DEC 24 04:42:58,2023 DEC 24 04:47:34,2023 DEC 24 04:43:28,83.1017,-57.4463,2023 DEC 24 04:47:04,84.2569,-9.0446,2023 DEC 24 04:46:26,24.1498,2366,0.055833,169.2953,27.2134,N/A,49.9952,77.0633,10,480,658,30,30,716,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,276,300,1004,1400002C000A01E002921E1E02CC0301000D000D0000000000000000000000000000000001C20114012C03EC
1,1,4,0,10,27144,0,0,0,1,0,2023 DEC 24 08:31:21,2023 DEC 24 08:43:27,2023 DEC 24 08:31:31,2023 DEC 24 08:43:27,N/A,N/A,2023 DEC 24 08:38:51,2023 DEC 24 08:43:27,2023 DEC 24 08:39:21,82.9837,-116.1085,2023 DEC 24 08:42:57,83.8198,-69.1811,2023 DEC 24 08:42:19,23.6621,2372,23.8731,169.3846,27.2134,N/A,49.9952,77.0633,10,480,658,30,30,716,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,276,300,1004,1400002C000A01E002921E1E02CC0301000D000D0000000000000000000000000000000001C20114012C03EC
1,1,5,0,12,27146,0,0,0,1,0,2023 DEC 24 12:27:07,2023 DEC 24 12:39:12,2023 DEC 24 12:27:17,2023 DEC 24 12:39:12,N/A,N/A,2023 DEC 24 12:34:37,2023 DEC 24 12:39:12,2023 DEC 24 12:35:07,82.8986,-174.4602,2023 DEC 24 12:38:42,84.4284,-129.4897,2023 DEC 24 12:38:04,23.1874,2376,23.6769,169.4739,27.1187,N/A,49.814,76.788,10,480,657,30,30,715,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,275,300,1001,1400002C000A01E002911E1E02CB0301000D000D0000000000000000000000000000000001C20113012C03E9
1,1,6,0,15,27149,0,0,0,1,0,2023 DEC 24 18:20:50,2023 DEC 24 18:32:53,2023 DEC 24 18:21:00,2023 DEC 24 18:32:53,N/A,N/A,2023 DEC 24 18:28:20,2023 DEC 24 18:32:53,2023 DEC 24 18:28:50,82.6305,97.2089,2023 DEC 24 18:32:23,84.68,137.8857,2023 DEC 24 18:31:46,22.4556,2382,23.2394,169.6079,26.9294,N/A,49.4517,76.2375,10,480,656,30,30,713,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,273,300,996,1400002C000A01E002901E1E02C90301000D000D0000000000000000000000000000000001C20111012C03E4
1,1,7,0,32,27166,0,0,0,1,0,2023 DEC 26 03:45:17,2023 DEC 26 03:57:14,2023 DEC 26 03:45:27,2023 DEC 26 03:57:14,N/A,N/A,2023 DEC 26 03:52:47,2023 DEC 26 03:57:14,2023 DEC 26 03:53:17,81.5208,-38.5944,2023 DEC 26 03:56:44,83.8326,-13.5837,2023 DEC 26 03:56:08,18.3388,2415,21.6561,170.3683,26.3616,N/A,48.3649,74.5861,10,480,651,30,30,707,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,267,300,979,1400002C000A01E0028B1E1E02C30301000D000D0000000000000000000000000000000001C2010B012C03D3
1,1,8,0,35,27169,0,0,0,1,0,2023 DEC 26 09:39:07,2023 DEC 26 09:51:03,2023 DEC 26 09:39:17,2023 DEC 26 09:51:03,N/A,N/A,2023 DEC 26 09:46:37,2023 DEC 26 09:51:03,2023 DEC 26 09:47:07,81.298,-125.9396,2023 DEC 26 09:50:33,83.3154,-101.3135,2023 DEC 26 09:49:57,17.602,2421,21.5469,170.5028,26.2669,N/A,48.1837,74.3109,10,480,650,30,30,706,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,266,300,976,1400002C000A01E0028A1E1E02C20301000D000D0000000000000000000000000000000001C2010A012C03D0
1,1,9,0,37,27171,0,0,0,1,0,2023 DEC 26 13:34:53,2023 DEC 26 13:46:49,2023 DEC 26 13:35:03,2023 DEC 26 13:46:49,N/A,N/A,2023 DEC 26 13:42:23,2023 DEC 26 13:46:49,2023 DEC 26 13:42:53,81.2085,176.1012,2023 DEC 26 13:46:19,82.9408,-158.6194,2023 DEC 26 13:45:42,17.1251,2423,21.5511,170.5924,26.2669,N/A,48.1837,74.3109,10,480,649,30,30,706,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,266,300,975,1400002C000A01E002891E1E02C20301000D000D0000000000000000000000000000000001C2010A012C03CF
1,1,10,0,47,27181,0,0,0,1,0,2023 DEC 27 09:14:04,2023 DEC 27 09:25:56,2023 DEC 27 09:14:14,2023 DEC 27 09:25:56,N/A,N/A,2023 DEC 27 09:21:34,2023 DEC 27 09:25:56,2023 DEC 27 09:22:04,80.4091,-114.5367,2023 DEC 27 09:25:26,82.2609,-96.8632,2023 DEC 27 09:24:50,14.6915,2438,20.7958,171.0409,25.8884,N/A,47.4592,73.2099,10,480,646,30,30,702,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,262,300,964,1400002C000A01E002861E1E02BE0301000D000D0000000000000000000000000000000001C20106012C03C4
1,1,11,0,49,27183,0,0,0,1,0,2023 DEC 27 13:09:52,2023 DEC 27 13:21:44,2023 DEC 27 13:10:02,2023 DEC 27 13:21:44,N/A,N/A,2023 DEC 27 13:17:22,2023 DEC 27 13:21:44,2023 DEC 27 13:17:52,80.3091,-172.4193,2023 DEC 27 13:21:14,82.1833,-156.0802,2023 DEC 27 13:20:38,14.2134,2441,20.6731,171.1307,25.8884,N/A,47.4592,73.2099,10,480,646,30,30,702,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,262,300,964,1400002C000A01E002861E1E02BE0301000D000D0000000000000000000000000000000001C20106012C03C4
1,1,12,0,52,27186,0,0,0,1,0,2023 DEC 27 19:03:34,2023 DEC 27 19:15:25,2023 DEC 27 19:03:44,2023 DEC 27 19:15:25,N/A,N/A,2023 DEC 27 19:11:04,2023 DEC 27 19:15:25,2023 DEC 27 19:11:34,80.0102,100.4241,2023 DEC 27 19:14:55,82.2244,111.1994,2023 DEC 27 19:14:20,13.484,2444,20.2292,171.2654,25.7937,N/A,47.278,72.9347,10,480,646,30,30,701,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,261,300,962,1400002C000A01E002861E1E02BD0301000D000D0000000000000000000000000000000001C20105012C03C2
1,1,13,0,57,27191,0,0,0,1,0,2023 DEC 28 04:53:06,2023 DEC 28 05:04:56,2023 DEC 28 04:53:16,2023 DEC 28 05:04:56,N/A,N/A,2023 DEC 28 05:00:36,2023 DEC 28 05:04:56,2023 DEC 28 05:01:06,79.6772,-44.3462,2023 DEC 28 05:04:26,81.3432,-31.2778,2023 DEC 28 05:03:51,12.2728,2449,20.2939,171.49,25.6991,N/A,47.0969,72.6594,10,480,645,30,30,700,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,260,300,959,1400002C000A01E002851E1E02BC0301000D000D0000000000000000000000000000000001C20104012C03BF
1,1,14,0,69,27203,0,0,0,1,0,2023 DEC 29 04:28:04,2023 DEC 29 04:39:52,2023 DEC 29 04:28:14,2023 DEC 29 04:39:52,N/A,N/A,2023 DEC 29 04:35:34,2023 DEC 29 04:39:52,2023 DEC 29 04:36:04,78.768,-31.6407,2023 DEC 29 04:39:22,79.9908,-21.46,2023 DEC 29 04:38:47,9.3655,2460,19.9011,172.0298,25.5098,N/A,46.7346,72.109,10,480,643,30,30,698,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,258,300,953,1400002C000A01E002831E1E02BA0301000D000D0000000000000000000000000000000001C20102012C03B9
1,1,15,0,71,27205,0,0,0,1,0,2023 DEC 29 08:23:58,2023 DEC 29 08:35:45,2023 DEC 29 08:24:08,2023 DEC 29 08:35:45,N/A,N/A,2023 DEC 29 08:31:28,2023 DEC 29 08:35:45,2023 DEC 29 08:31:58,78.5544,-89.5877,2023 DEC 29 08:35:15,79.8617,-81.7342,2023 DEC 29 08:34:41,8.8692,2462,19.7094,172.1199,25.4152,N/A,46.5535,71.8337,10,480,643,30,30,697,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,257,300,951,1400002C000A01E002831E1E02B90301000D000D0000000000000000000000000000000001C20101012C03B7
1,1,16,0,73,27207,0,0,0,1,0,2023 DEC 29 12:19:50,2023 DEC 29 12:31:37,2023 DEC 29 12:20:00,2023 DEC 29 12:31:37,N/A,N/A,2023 DEC 29 12:27:20,2023 DEC 29 12:31:37,2023 DEC 29 12:27:50,78.4381,-147.3589,2023 DEC 29 12:31:07,79.5879,-138.9176,2023 DEC 29 12:30:32,8.3863,2464,19.7233,172.21,25.4152,N/A,46.5535,71.8337,10,480,642,30,30,697,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,257,300,950,1400002C000A01E002821E1E02B90301000D000D0000000000000000000000000000000001C20101012C03B6
