TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,3784,3784,1,1,dayside,2020 SEP 05 15:59:36,LNO ON
-1,-1,-1,-1,-1,2,dayside,2020 SEP 05 17:57:32,ALL OFF
-1,-1,-1,-1,-1,3,dayside,2020 SEP 05 19:55:31,ALL OFF
0,1,3118,3118,1,4,dayside,2020 SEP 05 21:53:32,LNO ON
-1,-1,-1,-1,-1,5,dayside,2020 SEP 05 23:51:33,LNO OFF
0,1,1028,1028,1,6,limb,2020 SEP 06 01:49:30,LNO ON
-1,-1,-1,-1,-1,7,dayside,2020 SEP 06 03:47:25,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2020 SEP 06 05:45:21,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2020 SEP 06 07:43:20,LNO OFF
0,1,3782,3782,1,10,dayside,2020 SEP 06 09:41:21,LNO ON
-1,-1,-1,-1,-1,11,dayside,2020 SEP 06 11:39:21,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2020 SEP 06 13:37:19,LNO OFF
0,1,3784,3784,1,13,dayside,2020 SEP 06 15:35:15,LNO ON
-1,-1,-1,-1,-1,14,dayside,2020 SEP 06 17:33:11,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2020 SEP 06 19:31:09,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2020 SEP 06 21:29:10,LNO OFF
0,1,1404,1404,1,17,dayside,2020 SEP 06 23:27:11,LNO ON
-1,-1,-1,-1,-1,18,dayside,2020 SEP 07 01:25:10,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2020 SEP 07 03:23:07,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2020 SEP 07 05:21:01,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2020 SEP 07 07:18:59,LNO OFF
0,1,1532,1532,1,22,dayside,2020 SEP 07 09:17:00,LNO ON
-1,-1,-1,-1,-1,23,dayside,2020 SEP 07 11:15:01,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2020 SEP 07 13:13:01,LNO OFF
0,1,908,908,1,25,dayside,2020 SEP 07 15:10:58,LNO ON
-1,-1,-1,-1,-1,26,dayside,2020 SEP 07 17:08:54,LNO OFF
0,1,3118,3118,1,27,dayside,2020 SEP 07 19:06:51,LNO ON
