Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
89	2018 APR 29 01:32:40	2018 APR 29 02:35:29	2018 APR 29 02:04:15	3772.0	18.5	83.9	-175.7	72.8	-4.5	-72.7	9.6	
90	2018 APR 29 03:30:30	2018 APR 29 04:33:19	2018 APR 29 04:02:05	3772.0	-10.1	55.0	155.7	72.7	-4.7	-72.7	9.6	
91	2018 APR 29 05:28:22	2018 APR 29 06:31:13	2018 APR 29 05:59:59	3772.0	-38.4	26.1	127.2	72.6	-4.9	-72.6	9.6	
92	2018 APR 29 07:26:18	2018 APR 29 08:29:11	2018 APR 29 07:57:55	3776.0	-67.1	-2.9	98.9	72.5	-5.0	-72.5	9.6	
93	2018 APR 29 09:24:13	2018 APR 29 10:27:07	2018 APR 29 09:55:51	3776.0	-95.6	-31.8	70.2	72.5	-5.1	-72.5	9.5	
94	2018 APR 29 11:22:07	2018 APR 29 12:25:01	2018 APR 29 11:53:45	3776.0	-124.2	-60.8	41.6	72.5	-5.2	-72.5	9.5	
95	2018 APR 29 13:20:00	2018 APR 29 14:22:51	2018 APR 29 13:51:35	3774.0	-152.9	-89.7	12.9	72.5	-5.3	-72.5	9.5	
96	2018 APR 29 15:17:50	2018 APR 29 16:20:41	2018 APR 29 15:49:27	3772.0	178.7	-118.6	-15.7	72.4	-5.4	-72.4	9.5	
97	2018 APR 29 17:15:42	2018 APR 29 18:18:35	2018 APR 29 17:47:19	3776.0	149.9	-147.5	-44.3	72.4	-5.5	-72.3	9.5	
98	2018 APR 29 19:13:38	2018 APR 29 20:16:31	2018 APR 29 19:45:15	3776.0	121.5	-176.4	-72.8	72.3	-5.7	-72.2	9.5	
99	2018 APR 29 21:11:34	2018 APR 29 22:14:27	2018 APR 29 21:43:09	3776.0	92.8	154.6	-101.2	72.2	-5.9	-72.2	9.5	
100	2018 APR 29 23:09:29	2018 APR 30 00:12:19	2018 APR 29 23:41:05	3772.0	64.4	125.6	-130.0	72.2	-5.9	-72.2	9.4	
101	2018 APR 30 01:07:21	2018 APR 30 02:10:11	2018 APR 30 01:38:57	3772.0	35.7	96.7	-158.5	72.2	-6.0	-72.2	9.4	
102	2018 APR 30 03:05:12	2018 APR 30 04:08:01	2018 APR 30 03:36:47	3772.0	7.1	67.8	172.9	72.2	-6.1	-72.1	9.4	
103	2018 APR 30 05:03:03	2018 APR 30 06:05:53	2018 APR 30 05:34:37	3772.0	-21.4	38.9	144.4	72.1	-6.3	-72.0	9.4	
104	2018 APR 30 07:00:58	2018 APR 30 08:03:49	2018 APR 30 07:32:33	3774.0	-50.0	10.0	115.8	72.0	-6.4	-71.9	9.4	
105	2018 APR 30 08:58:53	2018 APR 30 10:01:47	2018 APR 30 09:30:31	3776.0	-78.5	-19.0	87.4	71.9	-6.6	-71.8	9.4	
106	2018 APR 30 10:56:48	2018 APR 30 11:59:41	2018 APR 30 11:28:25	3774.0	-107.0	-47.9	58.6	71.8	-6.7	-71.9	9.3	
107	2018 APR 30 12:54:41	2018 APR 30 13:57:33	2018 APR 30 13:26:17	3774.0	-135.7	-76.8	30.1	71.9	-6.8	-71.9	9.3	
108	2018 APR 30 14:52:32	2018 APR 30 15:55:23	2018 APR 30 15:24:07	3772.0	-164.2	-105.7	1.6	71.8	-6.9	-71.8	9.3	
109	2018 APR 30 16:50:23	2018 APR 30 17:53:15	2018 APR 30 17:21:59	3774.0	167.2	-134.6	-27.0	71.8	-7.0	-71.7	9.3	
110	2018 APR 30 18:48:18	2018 APR 30 19:51:11	2018 APR 30 19:19:53	3776.0	138.6	-163.6	-55.5	71.7	-7.2	-71.6	9.3	
111	2018 APR 30 20:46:14	2018 APR 30 21:49:07	2018 APR 30 21:17:49	3774.0	110.2	167.5	-84.1	71.5	-7.5	-71.5	9.3	
112	2018 APR 30 22:44:10	2018 APR 30 23:47:01	2018 APR 30 23:15:45	3772.0	81.6	138.5	-112.7	71.5	-7.6	-71.5	9.2	
113	2018 MAY 01 00:42:04	2018 MAY 01 01:44:53	2018 MAY 01 01:13:39	3770.0	53.0	109.6	-141.4	71.5	-7.6	-71.5	9.2	
114	2018 MAY 01 02:39:55	2018 MAY 01 03:42:43	2018 MAY 01 03:11:29	3770.0	24.3	80.7	-170.0	71.5	-7.7	-71.5	9.2	
115	2018 MAY 01 04:37:46	2018 MAY 01 05:40:35	2018 MAY 01 05:09:19	3772.0	-4.4	51.8	161.6	71.4	-7.9	-71.3	9.2	
116	2018 MAY 01 06:35:40	2018 MAY 01 07:38:29	2018 MAY 01 07:07:13	3772.0	-32.9	22.9	132.9	71.3	-8.0	-71.2	9.2	
117	2018 MAY 01 08:33:36	2018 MAY 01 09:36:27	2018 MAY 01 09:05:11	3774.0	-61.4	-6.1	104.4	71.2	-8.2	-71.1	9.2	
118	2018 MAY 01 10:31:32	2018 MAY 01 11:34:25	2018 MAY 01 11:03:07	3776.0	-90.0	-35.0	76.0	71.1	-8.4	-71.0	9.1	
119	2018 MAY 01 12:29:26	2018 MAY 01 13:32:17	2018 MAY 01 13:01:01	3772.0	-118.4	-63.9	47.1	71.0	-8.5	-71.1	9.1	
120	2018 MAY 01 14:27:18	2018 MAY 01 15:30:07	2018 MAY 01 14:58:51	3770.0	-147.0	-92.9	18.5	71.0	-8.6	-71.1	9.1	
121	2018 MAY 01 16:25:09	2018 MAY 01 17:27:59	2018 MAY 01 16:56:43	3772.0	-175.7	-121.8	-9.9	71.0	-8.7	-70.9	9.1	
122	2018 MAY 01 18:23:02	2018 MAY 01 19:25:55	2018 MAY 01 18:54:37	3774.0	155.9	-150.7	-38.4	70.8	-8.9	-70.8	9.1	
123	2018 MAY 01 20:20:59	2018 MAY 01 21:23:51	2018 MAY 01 20:52:33	3774.0	127.3	-179.6	-67.0	70.7	-9.1	-70.7	9.1	
124	2018 MAY 01 22:18:56	2018 MAY 01 23:21:45	2018 MAY 01 22:50:29	3772.0	98.7	151.5	-95.7	70.6	-9.2	-70.6	9.1	
125	2018 MAY 02 00:16:51	2018 MAY 02 01:19:39	2018 MAY 02 00:48:23	3770.0	70.1	122.5	-124.2	70.6	-9.3	-70.6	9.0	
126	2018 MAY 02 02:14:43	2018 MAY 02 03:17:31	2018 MAY 02 02:46:15	3770.0	41.5	93.6	-152.7	70.6	-9.4	-70.5	9.0	
127	2018 MAY 02 04:12:33	2018 MAY 02 05:15:21	2018 MAY 02 04:44:05	3770.0	12.9	64.7	178.7	70.5	-9.6	-70.5	9.0	
128	2018 MAY 02 06:10:26	2018 MAY 02 07:13:15	2018 MAY 02 06:41:59	3772.0	-15.7	35.8	150.2	70.4	-9.8	-70.3	9.0	
129	2018 MAY 02 08:08:22	2018 MAY 02 09:11:11	2018 MAY 02 08:39:55	3772.0	-44.2	6.9	121.5	70.2	-9.9	-70.2	9.0	
130	2018 MAY 02 10:06:18	2018 MAY 02 11:09:09	2018 MAY 02 10:37:51	3774.0	-72.8	-22.1	93.0	70.1	-10.1	-70.1	9.0	
131	2018 MAY 02 12:04:13	2018 MAY 02 13:07:03	2018 MAY 02 12:35:47	3772.0	-101.3	-51.0	64.3	70.0	-10.3	-70.1	8.9	
132	2018 MAY 02 14:02:06	2018 MAY 02 15:04:55	2018 MAY 02 14:33:39	3772.0	-130.0	-79.9	35.8	70.0	-10.4	-70.0	8.9	
133	2018 MAY 02 15:59:57	2018 MAY 02 17:02:45	2018 MAY 02 16:31:29	3770.0	-158.5	-108.8	7.2	70.0	-10.5	-69.9	8.9	
134	2018 MAY 02 17:57:49	2018 MAY 02 19:00:39	2018 MAY 02 18:29:23	3772.0	173.0	-137.7	-21.3	69.9	-10.7	-69.8	8.9	
135	2018 MAY 02 19:55:45	2018 MAY 02 20:58:35	2018 MAY 02 20:27:17	3772.0	144.5	-166.6	-49.9	69.7	-10.9	-69.6	8.9	
136	2018 MAY 02 21:53:42	2018 MAY 02 22:56:33	2018 MAY 02 22:25:13	3774.0	115.8	164.5	-78.3	69.6	-11.1	-69.5	8.9	
137	2018 MAY 02 23:51:38	2018 MAY 03 00:54:27	2018 MAY 03 00:23:09	3770.0	87.4	135.5	-106.9	69.4	-11.3	-69.4	8.9	
138	2018 MAY 03 01:49:32	2018 MAY 03 02:52:19	2018 MAY 03 02:21:03	3770.0	58.6	106.6	-135.6	69.5	-11.4	-69.4	8.8	
139	2018 MAY 03 03:47:23	2018 MAY 03 04:50:09	2018 MAY 03 04:18:53	3768.0	30.1	77.7	-164.2	69.4	-11.5	-69.4	8.8	
140	2018 MAY 03 05:45:15	2018 MAY 03 06:48:03	2018 MAY 03 06:16:45	3770.0	1.6	48.8	167.4	69.2	-11.8	-69.1	8.8	
141	2018 MAY 03 07:43:10	2018 MAY 03 08:45:59	2018 MAY 03 08:14:41	3770.0	-26.9	19.9	138.8	69.0	-12.0	-69.0	8.8	
142	2018 MAY 03 09:41:07	2018 MAY 03 10:43:57	2018 MAY 03 10:12:39	3772.0	-55.5	-9.0	110.2	68.9	-12.1	-68.8	8.8	
143	2018 MAY 03 11:39:04	2018 MAY 03 12:41:55	2018 MAY 03 12:10:35	3774.0	-84.1	-38.0	81.7	68.8	-12.3	-68.7	8.8	
144	2018 MAY 03 13:36:58	2018 MAY 03 14:39:47	2018 MAY 03 14:08:29	3770.0	-112.6	-66.9	53.0	68.7	-12.5	-68.7	8.7	
145	2018 MAY 03 15:34:50	2018 MAY 03 16:37:37	2018 MAY 03 16:06:21	3768.0	-141.2	-95.8	24.3	68.7	-12.6	-68.7	8.7	
146	2018 MAY 03 17:32:42	2018 MAY 03 18:35:31	2018 MAY 03 18:04:13	3772.0	-169.9	-124.7	-4.0	68.6	-12.7	-68.5	8.7	
147	2018 MAY 03 19:30:36	2018 MAY 03 20:33:27	2018 MAY 03 20:02:09	3772.0	161.7	-153.6	-32.6	68.4	-13.0	-68.3	8.7	
148	2018 MAY 03 21:28:34	2018 MAY 03 22:31:23	2018 MAY 03 22:00:05	3772.0	133.0	177.5	-61.3	68.2	-13.2	-68.2	8.7	
149	2018 MAY 03 23:26:31	2018 MAY 04 00:29:19	2018 MAY 03 23:58:01	3770.0	104.5	148.5	-89.8	68.1	-13.4	-68.0	8.7	
150	2018 MAY 04 01:24:27	2018 MAY 04 02:27:13	2018 MAY 04 01:55:57	3768.0	75.9	119.6	-118.4	68.0	-13.6	-68.0	8.7	
151	2018 MAY 04 03:22:19	2018 MAY 04 04:25:05	2018 MAY 04 03:53:49	3768.0	47.3	90.7	-146.9	68.0	-13.7	-67.9	8.6	
152	2018 MAY 04 05:20:10	2018 MAY 04 06:22:57	2018 MAY 04 05:51:39	3768.0	18.8	61.8	-175.4	67.8	-13.9	-67.7	8.6	
153	2018 MAY 04 07:18:05	2018 MAY 04 08:20:51	2018 MAY 04 07:49:33	3768.0	-9.8	32.9	155.9	67.6	-14.2	-67.5	8.6	
154	2018 MAY 04 09:16:01	2018 MAY 04 10:18:49	2018 MAY 04 09:47:31	3770.0	-38.4	4.0	127.3	67.4	-14.4	-67.3	8.6	
155	2018 MAY 04 11:13:59	2018 MAY 04 12:16:47	2018 MAY 04 11:45:29	3770.0	-66.9	-24.9	98.7	67.2	-14.6	-67.2	8.6	
156	2018 MAY 04 13:11:54	2018 MAY 04 14:14:43	2018 MAY 04 13:43:25	3770.0	-95.5	-53.8	70.2	67.1	-14.8	-67.1	8.6	
157	2018 MAY 04 15:09:48	2018 MAY 04 16:12:35	2018 MAY 04 15:41:17	3770.0	-124.2	-82.8	41.6	67.1	-14.9	-67.0	8.6	
158	2018 MAY 04 17:07:40	2018 MAY 04 18:10:27	2018 MAY 04 17:39:09	3770.0	-152.8	-111.6	13.1	67.0	-15.1	-66.9	8.5	
159	2018 MAY 04 19:05:33	2018 MAY 04 20:08:23	2018 MAY 04 19:37:03	3772.0	178.7	-140.5	-15.4	66.8	-15.4	-66.6	8.5	
160	2018 MAY 04 21:03:31	2018 MAY 04 22:06:21	2018 MAY 04 21:35:01	3772.0	150.2	-169.4	-44.0	66.5	-15.7	-66.4	8.5	
161	2018 MAY 04 23:01:29	2018 MAY 05 00:04:17	2018 MAY 04 23:32:57	3770.0	121.6	161.7	-72.7	66.3	-15.9	-66.3	8.5	
162	2018 MAY 05 00:59:26	2018 MAY 05 02:02:13	2018 MAY 05 01:30:55	3768.0	93.1	132.7	-101.2	66.2	-16.1	-66.1	8.5	
163	2018 MAY 05 02:57:20	2018 MAY 05 04:00:05	2018 MAY 05 03:28:47	3766.0	64.5	103.8	-129.8	66.1	-16.2	-66.1	8.5	
164	2018 MAY 05 04:55:12	2018 MAY 05 05:57:57	2018 MAY 05 05:26:39	3766.0	35.9	74.9	-158.4	66.0	-16.4	-65.9	8.5	
165	2018 MAY 05 06:53:06	2018 MAY 05 07:55:51	2018 MAY 05 07:24:33	3768.0	7.2	46.1	173.0	65.8	-16.7	-65.7	8.4	
166	2018 MAY 05 08:51:03	2018 MAY 05 09:53:49	2018 MAY 05 09:22:31	3768.0	-21.2	17.2	144.4	65.5	-16.9	-65.5	8.4	
