Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,17561,0,0,0,1,0,2021 OCT 30 18:10:24,2021 OCT 30 18:26:03,2021 OCT 30 18:10:34,2021 OCT 30 18:26:03,N/A,N/A,2021 OCT 30 18:20:34,2021 OCT 30 18:26:03,2021 OCT 30 18:25:33,31.9138,-131.0679,2021 OCT 30 18:21:04,22.714,-125.6279,2021 OCT 30 18:21:51,-39.1507,2147,5.3278,120.2217,32.6265,N/A,59.5957,92.048,10,640,687,30,30,929,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,329,300,854,1400002C000A028002AF1E1E03A10301000D000D0000000000000000000000000000000002620149012C0356
1,1,2,0,6,17565,0,0,0,1,0,2021 OCT 31 02:02:32,2021 OCT 31 02:18:09,2021 OCT 31 02:02:42,2021 OCT 31 02:18:09,N/A,N/A,2021 OCT 31 02:12:42,2021 OCT 31 02:18:09,2021 OCT 31 02:17:39,33.131,113.3729,2021 OCT 31 02:13:12,23.9813,118.4161,2021 OCT 31 02:13:59,-38.5029,2161,5.2567,120.3751,32.4373,N/A,59.2334,91.4975,10,640,687,30,30,927,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,327,300,850,1400002C000A028002AF1E1E039F0301000D000D0000000000000000000000000000000002620147012C0352
1,1,3,0,9,17568,0,0,0,1,0,2021 OCT 31 07:56:25,2021 OCT 31 08:11:59,2021 OCT 31 07:56:35,2021 OCT 31 08:11:59,N/A,N/A,2021 OCT 31 08:06:35,2021 OCT 31 08:11:59,2021 OCT 31 08:11:29,33.7453,26.9291,2021 OCT 31 08:07:05,24.5381,31.2546,2021 OCT 31 08:07:52,-37.9547,2172,5.1867,120.4902,32.1533,N/A,58.69,90.6718,10,640,687,30,30,924,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,324,300,844,1400002C000A028002AF1E1E039C0301000D000D0000000000000000000000000000000002620144012C034C
1,1,4,0,11,17570,0,0,0,1,0,2021 OCT 31 11:52:29,2021 OCT 31 12:08:01,2021 OCT 31 11:52:39,2021 OCT 31 12:08:01,N/A,N/A,2021 OCT 31 12:02:39,2021 OCT 31 12:08:01,2021 OCT 31 12:07:31,34.2974,-30.8243,2021 OCT 31 12:03:09,25.2683,-26.4318,2021 OCT 31 12:03:56,-37.6179,2178,5.1703,120.567,31.964,N/A,58.3277,90.1213,10,640,687,30,30,922,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,322,300,840,1400002C000A028002AF1E1E039A0301000D000D0000000000000000000000000000000002620142012C0348
1,1,5,0,13,17572,0,0,0,1,0,2021 OCT 31 15:48:25,2021 OCT 31 16:03:56,2021 OCT 31 15:48:35,2021 OCT 31 16:03:56,N/A,N/A,2021 OCT 31 15:58:35,2021 OCT 31 16:03:56,2021 OCT 31 16:03:26,34.8434,-88.5497,2021 OCT 31 15:59:05,25.9956,-83.9565,2021 OCT 31 15:59:51,-37.3232,2184,5.1628,120.6437,31.8694,N/A,58.1465,89.8461,10,640,686,30,30,921,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,321,300,837,1400002C000A028002AE1E1E03990301000D000D0000000000000000000000000000000002620141012C0345
1,1,6,0,14,17573,0,0,0,1,0,2021 OCT 31 17:46:22,2021 OCT 31 18:01:52,2021 OCT 31 17:46:32,2021 OCT 31 18:01:52,N/A,N/A,2021 OCT 31 17:56:32,2021 OCT 31 18:01:52,2021 OCT 31 18:01:22,35.0424,-117.3622,2021 OCT 31 17:57:02,26.3096,-112.689,2021 OCT 31 17:57:48,-37.1368,2187,5.1608,120.6821,31.7748,N/A,57.9654,89.5709,10,640,686,30,30,920,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,320,300,835,1400002C000A028002AE1E1E03980301000D000D0000000000000000000000000000000002620140012C0343
1,1,7,0,16,17575,0,0,0,1,0,2021 OCT 31 21:42:24,2021 OCT 31 21:57:51,2021 OCT 31 21:42:34,2021 OCT 31 21:57:51,N/A,N/A,2021 OCT 31 21:52:34,2021 OCT 31 21:57:51,2021 OCT 31 21:57:21,35.5021,-175.0557,2021 OCT 31 21:53:04,26.9688,-170.3968,2021 OCT 31 21:53:50,-36.7297,2195,5.1425,120.7589,31.4908,N/A,57.422,88.7451,10,640,686,30,30,917,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,317,300,829,1400002C000A028002AE1E1E03950301000D000D000000000000000000000000000000000262013D012C033D
1,1,8,0,18,17577,0,0,0,1,0,2021 NOV 01 01:38:28,2021 NOV 01 01:53:55,2021 NOV 01 01:38:38,2021 NOV 01 01:53:55,N/A,N/A,2021 NOV 01 01:48:38,2021 NOV 01 01:53:55,2021 NOV 01 01:53:25,36.1176,127.1284,2021 NOV 01 01:49:08,27.4398,131.3074,2021 NOV 01 01:49:54,-36.4256,2201,5.0858,120.8357,31.4908,N/A,57.422,88.7451,10,640,686,30,30,917,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,317,300,829,1400002C000A028002AE1E1E03950301000D000D000000000000000000000000000000000262013D012C033D
1,1,9,0,20,17579,0,0,0,1,0,2021 NOV 01 05:34:21,2021 NOV 01 05:49:46,2021 NOV 01 05:34:31,2021 NOV 01 05:49:46,N/A,N/A,2021 NOV 01 05:44:31,2021 NOV 01 05:49:46,2021 NOV 01 05:49:16,36.5668,69.4665,2021 NOV 01 05:45:01,28.2403,74.1305,2021 NOV 01 05:45:46,-36.0976,2207,5.1006,120.9125,31.3016,N/A,57.0597,88.1947,10,640,685,30,30,915,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,315,300,824,1400002C000A028002AD1E1E03930301000D000D000000000000000000000000000000000262013B012C0338
1,1,10,0,21,17580,0,0,0,1,0,2021 NOV 01 07:32:21,2021 NOV 01 07:47:45,2021 NOV 01 07:32:31,2021 NOV 01 07:47:45,N/A,N/A,2021 NOV 01 07:42:31,2021 NOV 01 07:47:45,2021 NOV 01 07:47:15,36.7542,40.6443,2021 NOV 01 07:43:01,28.5425,45.3821,2021 NOV 01 07:43:46,-35.8888,2210,5.0983,120.9509,31.2069,N/A,56.8785,87.9194,10,640,685,30,30,914,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,314,300,822,1400002C000A028002AD1E1E03920301000D000D000000000000000000000000000000000262013A012C0336
