TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,785,785,0,6,merged,2019 NOV 03 01:09:59,SO ON
1,1,2747,2747,0,8,merged,2019 NOV 03 05:05:24,SO ON
1,1,2735,2735,0,9,merged,2019 NOV 03 07:03:08,SO ON
1,1,2747,2747,0,10,merged,2019 NOV 03 09:00:53,SO ON
1,1,749,749,0,11,merged,2019 NOV 03 10:58:38,SO ON
1,1,1691,1691,0,14,ingress,2019 NOV 03 16:51:54,SO ON
1,1,2177,2177,0,15,ingress,2019 NOV 03 18:49:37,SO ON
1,1,755,755,0,16,ingress,2019 NOV 03 20:47:25,SO ON
1,1,779,779,0,17,ingress,2019 NOV 03 22:45:16,SO ON
1,1,767,767,0,20,ingress,2019 NOV 04 04:38:37,SO ON
1,1,2747,2747,0,22,ingress,2019 NOV 04 08:34:10,SO ON
1,1,929,929,0,23,ingress,2019 NOV 04 10:31:56,SO ON
1,1,2747,2747,0,27,ingress,2019 NOV 04 18:23:03,SO ON
1,1,2729,2729,0,29,ingress,2019 NOV 04 22:18:41,SO ON
1,1,2159,2159,0,32,ingress,2019 NOV 05 04:12:09,SO ON
1,1,1193,1193,0,33,ingress,2019 NOV 05 06:09:55,SO ON
1,1,779,779,0,35,ingress,2019 NOV 05 10:05:30,SO ON
1,1,2141,2141,0,38,ingress,2019 NOV 05 15:59:01,SO ON
1,1,2747,2747,0,39,ingress,2019 NOV 05 17:56:46,SO ON
1,1,1103,1103,0,41,ingress,2019 NOV 05 21:52:24,SO ON
1,1,1691,1691,0,44,ingress,2019 NOV 06 03:45:58,SO ON
1,1,2069,2069,0,46,ingress,2019 NOV 06 07:41:33,SO ON
1,1,773,773,0,47,ingress,2019 NOV 06 09:39:22,SO ON
1,1,875,875,0,50,ingress,2019 NOV 06 15:32:56,SO ON
1,1,749,749,0,52,ingress,2019 NOV 06 19:28:29,SO ON
1,1,1295,1295,0,53,ingress,2019 NOV 06 21:26:18,SO ON
1,1,2069,2069,0,57,ingress,2019 NOV 07 05:17:46,SO ON
1,1,749,749,0,59,ingress,2019 NOV 07 09:13:24,SO ON
1,1,2165,2165,0,63,ingress,2019 NOV 07 17:04:52,SO ON
1,1,755,755,0,64,ingress,2019 NOV 07 19:02:39,SO ON
1,1,2183,2183,0,66,ingress,2019 NOV 07 22:58:20,SO ON
1,1,2165,2165,0,69,ingress,2019 NOV 08 04:51:58,SO ON
1,1,755,755,0,70,ingress,2019 NOV 08 06:49:47,SO ON
1,1,1769,1769,0,72,ingress,2019 NOV 08 10:45:27,SO ON
1,1,1307,1307,0,76,ingress,2019 NOV 08 18:36:55,SO ON
1,1,2651,2651,0,78,ingress,2019 NOV 08 22:32:34,SO ON
1,1,2693,2693,0,81,ingress,2019 NOV 09 04:26:17,SO ON
1,1,2153,2153,0,83,ingress,2019 NOV 09 08:21:57,SO ON
1,1,2159,2159,0,88,ingress,2019 NOV 09 18:11:20,SO ON
1,1,46,46,0,89,ingress,2019 NOV 09 20:09:07,SO ON
1,1,755,755,0,91,ingress,2019 NOV 10 00:04:52,SO ON
1,1,1793,1793,0,94,ingress,2019 NOV 10 05:58:32,SO ON
3,1,31,31,0,96,ingress,2019 NOV 10 09:54:12,SO ON
1,1,1193,1193,0,97,ingress,2019 NOV 10 11:52:05,SO ON
1,1,1691,1691,0,101,ingress,2019 NOV 10 19:43:36,SO ON
1,1,2069,2069,0,103,ingress,2019 NOV 10 23:39:18,SO ON
1,1,1343,1343,0,105,ingress,2019 NOV 11 03:35:10,SO ON
1,1,1793,1793,0,107,ingress,2019 NOV 11 07:30:54,SO ON
1,1,749,749,0,112,ingress,2019 NOV 11 17:20:19,SO ON
1,1,1343,1343,0,114,ingress,2019 NOV 11 21:16:00,SO ON
1,1,2177,2177,0,115,ingress,2019 NOV 11 23:13:51,SO ON
1,1,1763,1763,0,118,ingress,2019 NOV 12 05:07:36,SO ON
1,1,2171,2171,0,120,ingress,2019 NOV 12 09:03:19,SO ON
1,1,1781,1781,0,121,ingress,2019 NOV 12 11:01:10,SO ON
1,1,2171,2171,0,125,ingress,2019 NOV 12 18:52:48,SO ON
1,1,2159,2159,0,127,ingress,2019 NOV 12 22:48:27,SO ON
1,1,749,749,0,130,ingress,2019 NOV 13 04:42:15,SO ON
1,1,755,755,0,131,ingress,2019 NOV 13 06:40:07,SO ON
1,1,2645,2645,0,133,ingress,2019 NOV 13 10:35:50,SO ON
1,1,1193,1193,0,136,ingress,2019 NOV 13 16:29:33,SO ON
1,1,1193,1193,0,137,ingress,2019 NOV 13 18:27:28,SO ON
1,1,779,779,0,139,ingress,2019 NOV 13 22:23:09,SO ON
3,1,31,31,0,142,ingress,2019 NOV 14 04:16:55,SO ON
1,1,2069,2069,0,145,ingress,2019 NOV 14 10:10:33,SO ON
1,1,1691,1691,0,151,ingress,2019 NOV 14 21:57:56,SO ON
1,1,767,767,0,153,ingress,2019 NOV 15 01:53:43,SO ON
1,1,2069,2069,0,155,ingress,2019 NOV 15 05:49:36,SO ON
1,1,1769,1769,0,157,ingress,2019 NOV 15 09:45:21,SO ON
1,1,1763,1763,0,165,ingress,2019 NOV 16 01:28:28,SO ON
1,1,755,755,0,167,ingress,2019 NOV 16 05:24:23,SO ON
1,1,749,749,0,179,ingress,2019 NOV 17 04:59:14,SO ON
1,1,1343,1343,0,185,ingress,2019 NOV 17 16:46:38,SO ON
1,1,2153,2153,0,191,ingress,2019 NOV 18 04:34:05,SO ON
1,1,2165,2165,0,193,ingress,2019 NOV 18 08:29:57,SO ON
1,1,767,767,0,201,ingress,2019 NOV 19 00:13:08,SO ON
1,1,2141,2141,0,217,ingress,2019 NOV 20 07:39:49,SO ON
1,1,1691,1691,0,241,ingress,2019 NOV 22 06:49:48,SO ON
1,1,1769,1769,0,247,ingress,2019 NOV 22 18:37:17,SO ON
1,1,821,821,0,253,ingress,2019 NOV 23 06:24:50,SO ON
1,1,56,56,1,255,ingress,2019 NOV 23 10:20:44,LNO ON
1,1,1691,1691,0,259,ingress,2019 NOV 23 18:12:22,SO ON
1,1,755,755,0,265,ingress,2019 NOV 24 05:59:56,SO ON
1,1,767,767,0,271,ingress,2019 NOV 24 17:47:28,SO ON
1,1,749,749,0,291,ingress,2019 NOV 26 09:06:07,SO ON
1,1,779,779,0,297,ingress,2019 NOV 26 20:53:40,SO ON
1,1,2645,2645,0,319,ingress,2019 NOV 28 16:08:13,SO ON
1,1,1193,1193,0,325,ingress,2019 NOV 29 03:55:51,SO ON
