Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	61	70	Grazing	2023 AUG 10 12:51:22	-	2023 AUG 10 13:20:34	1752.00	88.22	-	88.22	18.54	-	18.54	-	14	-	-	-	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
N/A	62	70	Grazing	2023 AUG 10 14:48:59	-	2023 AUG 10 15:18:21	1762.00	59.22	-	59.22	19.28	-	19.28	-	3	-	-	-	&mroOverlap; 	
NOMAD	63	70	Grazing	2023 AUG 10 16:46:43	-	2023 AUG 10 17:16:15	1772.00	30.26	-	30.26	19.86	-	19.86	-	5	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
N/A	64	70	Grazing	2023 AUG 10 18:44:30	-	2023 AUG 10 19:14:18	1788.00	1.29	-	1.29	20.46	-	20.46	-	14	-	-	-		
NOMAD	65	70	Grazing	2023 AUG 10 20:42:16	-	2023 AUG 10 21:12:20	1804.00	-27.69	-	-27.69	21.05	-	21.05	-	5	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	66	70	Grazing	2023 AUG 10 22:39:58	-	2023 AUG 10 23:10:22	1824.00	-56.70	-	-56.70	21.74	-	21.74	-	14	-	-	-		
NOMAD	67	70	Grazing	2023 AUG 11 00:37:37	-	2023 AUG 11 01:08:23	1846.00	-85.74	-	-85.74	22.49	-	22.49	-	5	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	68	70	Grazing	2023 AUG 11 02:35:17	-	2023 AUG 11 03:06:17	1860.00	-114.72	-	-114.72	23.14	-	23.14	-	14	-	-	-		
NOMAD	69	70	Grazing	2023 AUG 11 04:33:00	-	2023 AUG 11 05:04:08	1868.00	-143.70	-	-143.70	23.74	-	23.74	-	5	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	70	70	Grazing	2023 AUG 11 06:30:41	-	2023 AUG 11 07:02:03	1882.00	-172.77	-	-172.77	24.49	-	24.49	-	14	-	-	-		
N/A	71	70	Grazing	2023 AUG 11 08:28:26	-	2023 AUG 11 09:00:06	1900.00	158.21	-	158.21	25.15	-	25.15	-	14	-	-	-		
