TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1709,1709,0,9,egress,2020 MAR 22 07:56:44,SO ON
1,1,1769,1769,0,11,egress,2020 MAR 22 11:52:39,SO ON
1,1,875,875,0,13,egress,2020 MAR 22 15:48:28,SO ON
1,1,821,821,0,15,egress,2020 MAR 22 19:44:13,SO ON
1,1,2735,2735,0,24,egress,2020 MAR 23 13:25:30,SO ON
1,1,749,749,0,26,egress,2020 MAR 23 17:21:15,SO ON
1,1,1193,1193,0,28,egress,2020 MAR 23 21:17:02,SO ON
1,1,1793,1793,0,33,egress,2020 MAR 24 07:06:32,SO ON
1,1,2687,2687,0,35,egress,2020 MAR 24 11:02:24,SO ON
1,1,1709,1709,0,39,egress,2020 MAR 24 18:54:01,SO ON
1,1,3110,3110,0,41,egress,2020 MAR 24 22:49:50,SO ON
1,1,1103,1103,0,45,egress,2020 MAR 25 06:41:25,SO ON
1,1,2747,2747,0,46,egress,2020 MAR 25 08:39:18,SO ON
1,1,1193,1193,0,48,egress,2020 MAR 25 12:35:12,SO ON
1,1,53,53,0,51,egress,2020 MAR 25 18:28:52,SO ON
1,1,3101,3101,0,53,egress,2020 MAR 25 22:24:38,SO ON
1,1,1103,1103,0,54,egress,2020 MAR 26 00:22:34,SO ON
1,1,3101,3101,0,58,egress,2020 MAR 26 08:14:06,SO ON
1,1,2735,2735,0,60,egress,2020 MAR 26 12:09:59,SO ON
1,1,2171,2171,0,61,egress,2020 MAR 26 14:07:55,SO ON
1,1,1307,1307,0,64,egress,2020 MAR 26 20:01:33,SO ON
1,1,755,755,0,66,egress,2020 MAR 26 23:57:21,SO ON
1,1,1775,1775,0,69,egress,2020 MAR 27 05:51:04,SO ON
1,1,821,821,0,71,egress,2020 MAR 27 09:46:46,SO ON
1,1,3101,3101,0,73,egress,2020 MAR 27 13:42:39,SO ON
1,1,2165,2165,0,76,egress,2020 MAR 27 19:36:16,SO ON
1,1,3110,3110,0,77,egress,2020 MAR 27 21:34:08,SO ON
1,1,755,755,0,79,egress,2020 MAR 28 01:29:58,SO ON
1,1,749,749,0,82,egress,2020 MAR 28 07:23:36,SO ON
1,1,2693,2693,0,84,egress,2020 MAR 28 11:19:22,SO ON
1,1,2729,2729,0,88,egress,2020 MAR 28 19:10:57,SO ON
1,1,1769,1769,0,90,egress,2020 MAR 28 23:06:42,SO ON
1,1,755,755,0,93,egress,2020 MAR 29 05:00:25,SO ON
1,1,1193,1193,0,94,egress,2020 MAR 29 06:58:16,SO ON
1,1,2159,2159,0,96,egress,2020 MAR 29 10:53:57,SO ON
1,1,3110,3110,0,100,egress,2020 MAR 29 18:45:32,SO ON
1,1,749,749,0,101,egress,2020 MAR 29 20:43:23,SO ON
1,1,3101,3101,0,103,egress,2020 MAR 30 00:39:08,SO ON
1,1,875,875,0,106,egress,2020 MAR 30 06:32:49,SO ON
1,1,1343,1343,0,108,egress,2020 MAR 30 10:28:28,SO ON
1,1,3101,3101,0,109,egress,2020 MAR 30 12:26:23,SO ON
1,1,755,755,0,111,egress,2020 MAR 30 16:22:12,SO ON
1,1,1889,1889,0,113,egress,2020 MAR 30 20:17:52,SO ON
1,1,779,779,0,115,egress,2020 MAR 31 00:13:35,SO ON
1,1,2159,2159,0,116,egress,2020 MAR 31 02:11:28,SO ON
1,1,2171,2171,0,119,egress,2020 MAR 31 08:05:04,SO ON
1,1,2105,2105,0,121,egress,2020 MAR 31 12:00:43,SO ON
1,1,2645,2645,0,122,egress,2020 MAR 31 13:58:39,SO ON
1,1,2069,2069,0,124,egress,2020 MAR 31 17:54:22,SO ON
1,1,3101,3101,0,126,egress,2020 MAR 31 21:50:02,SO ON
1,1,3101,3101,0,127,egress,2020 MAR 31 23:47:52,SO ON
1,1,755,755,0,129,egress,2020 APR 01 03:43:36,SO ON
1,1,773,773,0,132,egress,2020 APR 01 09:37:04,SO ON
1,1,1691,1691,0,134,egress,2020 APR 01 13:32:47,SO ON
1,1,1295,1295,0,135,egress,2020 APR 01 15:30:40,SO ON
1,1,761,761,0,137,egress,2020 APR 01 19:26:15,SO ON
1,1,2171,2171,0,139,egress,2020 APR 01 23:21:52,SO ON
1,1,2177,2177,0,141,egress,2020 APR 02 03:17:30,SO ON
1,1,56,56,1,143,egress,2020 APR 02 07:13:10,LNO ON
1,1,3101,3101,0,145,egress,2020 APR 02 11:08:39,SO ON
1,1,755,755,0,147,egress,2020 APR 02 15:04:20,SO ON
1,1,1763,1763,0,148,egress,2020 APR 02 17:02:07,SO ON
1,1,3110,3110,0,150,egress,2020 APR 02 20:57:36,SO ON
1,1,3101,3101,0,152,egress,2020 APR 03 00:53:07,SO ON
1,1,1295,1295,0,153,egress,2020 APR 03 02:50:51,SO ON
1,1,821,821,0,156,egress,2020 APR 03 08:44:06,SO ON
1,1,1781,1781,0,158,egress,2020 APR 03 12:39:23,SO ON
1,1,1103,1103,0,160,egress,2020 APR 03 16:34:48,SO ON
1,1,2747,2747,0,161,egress,2020 APR 03 18:32:20,SO ON
1,1,779,779,0,338,egress,2020 APR 18 07:00:24,SO ON
1,1,2747,2747,0,340,egress,2020 APR 18 10:57:14,SO ON
