TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1793,1793,0,2,ingress,2020 MAR 21 17:28:08,SO ON
1,1,3110,3110,0,6,ingress,2020 MAR 22 01:20:00,SO ON
1,1,1691,1691,0,8,ingress,2020 MAR 22 05:15:47,SO ON
1,1,755,755,0,16,ingress,2020 MAR 22 20:59:23,SO ON
1,1,2069,2069,0,19,ingress,2020 MAR 23 02:53:17,SO ON
1,1,761,761,0,21,ingress,2020 MAR 23 06:49:04,SO ON
1,1,809,809,0,23,ingress,2020 MAR 23 10:45:05,SO ON
1,1,2177,2177,0,29,ingress,2020 MAR 23 22:32:45,SO ON
1,1,875,875,0,31,ingress,2020 MAR 24 02:28:43,SO ON
1,1,749,749,0,33,ingress,2020 MAR 24 06:24:30,SO ON
1,1,3101,3101,0,35,ingress,2020 MAR 24 10:20:29,SO ON
1,1,41,41,0,39,ingress,2020 MAR 24 18:12:16,SO ON
1,1,2141,2141,0,41,ingress,2020 MAR 24 22:08:12,SO ON
1,1,2141,2141,0,45,ingress,2020 MAR 25 06:00:01,SO ON
1,1,1193,1193,0,46,ingress,2020 MAR 25 07:57:56,SO ON
1,1,773,773,0,48,ingress,2020 MAR 25 11:53:59,SO ON
1,1,749,749,0,51,ingress,2020 MAR 25 17:47:47,SO ON
1,1,1691,1691,0,53,ingress,2020 MAR 25 21:43:41,SO ON
1,1,53,53,0,54,ingress,2020 MAR 25 23:41:42,SO ON
1,1,749,749,0,58,ingress,2020 MAR 26 07:33:27,SO ON
1,1,2105,2105,0,60,ingress,2020 MAR 26 11:29:30,SO ON
1,1,749,749,0,61,ingress,2020 MAR 26 13:27:31,SO ON
1,1,2141,2141,0,64,ingress,2020 MAR 26 19:21:19,SO ON
1,1,1307,1307,0,66,ingress,2020 MAR 26 23:17:17,SO ON
1,1,3101,3101,0,69,ingress,2020 MAR 27 05:11:14,SO ON
1,1,749,749,0,71,ingress,2020 MAR 27 09:07:04,SO ON
1,1,2645,2645,0,73,ingress,2020 MAR 27 13:03:09,SO ON
1,1,761,761,0,76,ingress,2020 MAR 27 18:56:58,SO ON
1,1,755,755,0,77,ingress,2020 MAR 27 20:54:55,SO ON
1,1,2183,2183,0,79,ingress,2020 MAR 28 00:50:56,SO ON
1,1,3101,3101,0,82,ingress,2020 MAR 28 06:44:49,SO ON
1,1,749,749,0,84,ingress,2020 MAR 28 10:40:46,SO ON
1,1,3110,3110,0,88,ingress,2020 MAR 28 18:32:45,SO ON
1,1,3101,3101,0,90,ingress,2020 MAR 28 22:28:42,SO ON
1,1,1193,1193,0,93,ingress,2020 MAR 29 04:22:44,SO ON
1,1,1193,1193,0,94,ingress,2020 MAR 29 06:20:41,SO ON
1,1,755,755,0,96,ingress,2020 MAR 29 10:16:34,SO ON
1,1,755,755,0,100,ingress,2020 MAR 29 18:08:39,SO ON
1,1,1793,1793,0,101,ingress,2020 MAR 29 20:06:35,SO ON
1,1,1193,1193,0,103,ingress,2020 MAR 30 00:02:35,SO ON
1,1,2747,2747,0,106,ingress,2020 MAR 30 05:56:39,SO ON
1,1,1709,1709,0,108,ingress,2020 MAR 30 09:52:32,SO ON
1,1,3110,3110,0,109,ingress,2020 MAR 30 11:50:36,SO ON
1,1,749,749,0,111,ingress,2020 MAR 30 15:46:43,SO ON
1,1,749,749,0,113,ingress,2020 MAR 30 19:42:39,SO ON
1,1,2153,2153,0,115,ingress,2020 MAR 30 23:38:39,SO ON
1,1,1295,1295,0,116,ingress,2020 MAR 31 01:36:42,SO ON
1,1,749,749,0,119,ingress,2020 MAR 31 07:30:43,SO ON
1,1,1343,1343,0,121,ingress,2020 MAR 31 11:26:42,SO ON
1,1,875,875,0,122,ingress,2020 MAR 31 13:24:48,SO ON
1,1,749,749,0,124,ingress,2020 MAR 31 17:20:55,SO ON
1,1,875,875,0,126,ingress,2020 MAR 31 21:16:52,SO ON
1,1,1193,1193,0,127,ingress,2020 MAR 31 23:14:53,SO ON
1,1,2147,2147,0,129,ingress,2020 APR 01 03:11:02,SO ON
1,1,785,785,0,132,ingress,2020 APR 01 09:05:01,SO ON
1,1,2147,2147,0,134,ingress,2020 APR 01 13:01:09,SO ON
1,1,2165,2165,0,135,ingress,2020 APR 01 14:59:17,SO ON
1,1,2735,2735,0,137,ingress,2020 APR 01 18:55:21,SO ON
1,1,779,779,0,139,ingress,2020 APR 01 22:51:20,SO ON
1,1,749,749,0,141,ingress,2020 APR 02 02:47:30,SO ON
1,1,773,773,0,143,ingress,2020 APR 02 06:43:37,SO ON
1,1,755,755,0,145,ingress,2020 APR 02 10:39:35,SO ON
1,1,755,755,0,147,ingress,2020 APR 02 14:35:52,SO ON
