Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	53	Nightside	2022 APR 16 14:48:15	2022 APR 16 15:18:02	2022 APR 16 15:47:49	3574.12	-69.48	26.01	95.97	3.22	75.53	-3.47	116.24	0.80	14	-	-	-		
1	53	Dayside	2022 APR 16 15:47:49	2022 APR 16 16:17:04	2022 APR 16 16:46:18	3508.63	95.97	-166.85	-98.31	-3.47	-75.44	3.73	63.75	12.90	14	-		COP row -1: 		
2	53	Nightside	2022 APR 16 16:46:18	2022 APR 16 17:16:04	2022 APR 16 17:45:50	3572.40	-98.31	-0.94	67.15	3.73	75.43	-3.97	116.25	0.92	14	-	-	-		
2	53	Dayside	2022 APR 16 17:45:50	2022 APR 16 18:15:05	2022 APR 16 18:44:20	3509.43	67.15	166.24	-127.13	-3.97	-75.31	4.22	63.73	13.02	14	-		COP row -1: 		
3	53	Nightside	2022 APR 16 18:44:20	2022 APR 16 19:14:06	2022 APR 16 19:43:53	3573.14	-127.13	-28.01	38.32	4.22	75.25	-4.48	116.33	1.03	5	-	-	-		
3	53	Dayside	2022 APR 16 19:43:53	2022 APR 16 20:13:09	2022 APR 16 20:42:24	3511.35	38.32	139.26	-155.97	-4.48	-75.09	4.75	63.64	13.14	5	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
4	53	Nightside	2022 APR 16 20:42:24	2022 APR 16 21:12:12	2022 APR 16 21:42:00	3575.65	-155.97	-55.00	9.47	4.75	75.04	-5.02	116.41	1.15	14	-	-	-		
4	53	Dayside	2022 APR 16 21:42:00	2022 APR 16 22:11:16	2022 APR 16 22:40:32	3511.54	9.47	112.19	175.17	-5.02	-74.86	5.30	63.55	13.25	14	-		COP row -1: 		
5	53	Nightside	2022 APR 16 22:40:32	2022 APR 16 23:10:20	2022 APR 16 23:40:08	3576.86	175.17	-81.94	-19.39	5.30	74.83	-5.56	116.47	1.27	5	-	-	-		
5	53	Dayside	2022 APR 16 23:40:08	2022 APR 17 00:09:24	2022 APR 17 00:38:40	3511.25	-19.39	85.10	146.30	-5.56	-74.66	5.85	63.50	13.36	5	-		COP row -1: 		
6	53	Nightside	2022 APR 17 00:38:40	2022 APR 17 01:08:28	2022 APR 17 01:38:16	3576.08	146.30	-108.88	-48.26	5.85	74.63	-6.12	116.50	1.39	14	-	-	-		
6	53	Dayside	2022 APR 17 01:38:16	2022 APR 17 02:07:31	2022 APR 17 02:36:47	3510.89	-48.26	58.04	117.45	-6.12	-74.49	6.38	63.50	13.47	14	-		COP row -1: 	&acsSolarCalibration; 	
7	53	Nightside	2022 APR 17 02:36:47	2022 APR 17 03:06:33	2022 APR 17 03:36:20	3573.61	117.45	-135.90	-77.10	6.38	74.44	-6.65	116.50	1.50	14	-	-	-		
7	53	Dayside	2022 APR 17 03:36:20	2022 APR 17 04:05:35	2022 APR 17 04:34:50	3509.84	-77.10	30.99	88.61	-6.65	-74.31	6.89	63.51	13.58	14	-		COP row -1: 		
8	53	Nightside	2022 APR 17 04:34:50	2022 APR 17 05:04:36	2022 APR 17 05:34:22	3571.96	88.61	-163.11	-105.93	6.89	74.26	-7.14	116.51	1.60	3	-	-	-		
8	53	Dayside	2022 APR 17 05:34:22	2022 APR 17 06:03:36	2022 APR 17 06:32:51	3508.62	-105.93	3.82	59.79	-7.14	-74.06	7.39	63.46	13.69	3	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
