Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	35	53	Ingress	2022 APR 19 09:55:25	2022 APR 19 10:04:16	2022 APR 19 10:07:13	708.00	13.41	-30.84	-71.83	53.27	75.04	76.73	13.99	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 364: SO: Full Frame (135:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3574 ms, Binning=0		
NOMAD	35	53	Egress	2022 APR 19 10:18:50	2022 APR 19 10:21:48	2022 APR 19 10:30:49	719.00	-140.06	-144.79	-154.65	46.42	37.11	10.40	6.67	1	6SUBD CO2 #16	Science: orders #121, #148, #149, #155, #164, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 364: SO: Full Frame (135:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3574 ms, Binning=0		
NOMAD	36	53	Ingress	2022 APR 19 11:53:27	2022 APR 19 12:02:11	2022 APR 19 12:05:01	694.00	-15.44	-58.87	-97.87	53.44	74.92	76.80	14.03	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	36	53	Egress	2022 APR 19 12:17:14	2022 APR 19 12:20:05	2022 APR 19 12:28:59	705.00	-169.54	-173.93	176.44	45.00	36.05	9.71	6.65	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	37	53	Ingress	2022 APR 19 13:51:32	2022 APR 19 14:00:11	2022 APR 19 14:02:58	686.00	-44.44	-87.93	-126.22	53.79	74.95	76.79	14.01	14	-	-	-		
N/A	37	53	Egress	2022 APR 19 14:15:32	2022 APR 19 14:18:20	2022 APR 19 14:27:10	698.00	161.19	156.98	147.52	43.91	35.12	8.99	6.63	14	-	-	-		
N/A	38	53	Ingress	2022 APR 19 15:49:37	2022 APR 19 15:58:13	2022 APR 19 16:00:57	680.00	-73.52	-117.79	-155.58	54.24	75.09	76.76	13.93	14	-	-	-	&nomadSolarCalibration; 	
N/A	38	53	Egress	2022 APR 19 16:13:45	2022 APR 19 16:16:30	2022 APR 19 16:25:19	694.00	132.03	127.98	118.62	43.00	34.36	8.29	6.61	14	-	-	-	&nomadSolarCalibration; 	
N/A	39	53	Ingress	2022 APR 19 17:47:36	2022 APR 19 17:56:08	2022 APR 19 17:58:49	673.00	-102.46	-146.86	176.06	54.53	75.12	76.75	13.90	14	-	-	-		
N/A	39	53	Egress	2022 APR 19 18:11:57	2022 APR 19 18:14:39	2022 APR 19 18:23:24	687.00	102.85	98.96	89.74	41.97	33.49	7.64	6.59	14	-	-	-		
ACS	40	53	Ingress	2022 APR 19 19:45:31	2022 APR 19 19:53:56	2022 APR 19 19:56:32	661.00	-131.27	-174.66	149.80	54.65	74.98	76.79	13.96	14	-	-	-		
N/A	40	53	Egress	2022 APR 19 20:10:13	2022 APR 19 20:12:50	2022 APR 19 20:21:27	674.00	73.55	69.87	60.88	40.68	32.46	7.04	6.57	14	-	-	-		
NOMAD	41	53	Ingress	2022 APR 19 21:43:31	2022 APR 19 21:51:49	2022 APR 19 21:54:21	650.00	-160.19	157.03	122.70	54.90	74.91	76.80	13.99	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	41	53	Egress	2022 APR 19 22:08:29	2022 APR 19 22:11:02	2022 APR 19 22:19:32	663.00	44.34	40.83	32.03	39.56	31.55	6.52	6.55	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	42	53	Ingress	2022 APR 19 23:41:34	2022 APR 19 23:49:47	2022 APR 19 23:52:16	642.00	170.84	128.15	94.58	55.20	74.92	76.79	13.97	14	-	-	-		
N/A	42	53	Egress	2022 APR 20 00:06:43	2022 APR 20 00:09:13	2022 APR 20 00:17:39	656.00	15.22	11.84	3.17	38.62	30.78	5.98	6.54	14	-	-	-		
NOMAD	43	53	Ingress	2022 APR 20 01:39:36	2022 APR 20 01:47:45	2022 APR 20 01:50:11	635.00	141.91	99.33	66.55	55.43	74.91	76.78	13.97	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	43	53	Egress	2022 APR 20 02:04:58	2022 APR 20 02:07:25	2022 APR 20 02:15:46	648.00	-13.90	-17.15	-25.69	37.66	29.98	5.45	6.52	1	6SUBD CO2 CO #25	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	44	53	Ingress	2022 APR 20 03:37:35	2022 APR 20 03:45:41	2022 APR 20 03:48:04	629.00	113.08	70.71	38.75	55.56	74.88	76.77	13.97	1	-	-	-		
NOMAD	44	53	Egress	2022 APR 20 04:03:13	2022 APR 20 04:05:37	2022 APR 20 04:13:54	641.00	-43.03	-46.16	-54.57	36.66	29.14	4.82	6.50	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	45	53	Ingress	2022 APR 20 05:35:34	2022 APR 20 05:43:36	2022 APR 20 05:45:57	623.00	84.18	41.95	10.53	55.78	74.87	76.75	13.97	14	-	-	-		
N/A	45	53	Egress	2022 APR 20 06:01:25	2022 APR 20 06:03:47	2022 APR 20 06:12:00	635.00	-72.13	-75.17	-83.46	35.68	28.26	4.15	6.49	14	-	-	-		
N/A	46	53	Ingress	2022 APR 20 07:33:34	2022 APR 20 07:41:32	2022 APR 20 07:43:51	617.00	55.17	12.69	-18.33	56.12	74.93	76.73	13.93	14	-	-	-		
ACS	46	53	Egress	2022 APR 20 07:59:34	2022 APR 20 08:01:53	2022 APR 20 08:10:03	629.00	-101.18	-104.11	-112.31	34.77	27.52	3.59	6.47	14	-	-	-		
NOMAD	47	53	Ingress	2022 APR 20 09:31:33	2022 APR 20 09:39:25	2022 APR 20 09:41:40	607.00	26.21	-15.89	-45.82	56.39	74.89	76.72	13.93	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 364: SO: Full Frame (135:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3574 ms, Binning=0		
NOMAD	47	53	Egress	2022 APR 20 09:57:48	2022 APR 20 10:00:04	2022 APR 20 10:08:08	620.00	-130.30	-133.12	-141.17	33.70	26.61	3.02	6.45	1	6SUBD CO2 #22	Science: orders #142, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 364: SO: Full Frame (135:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3574 ms, Binning=0		
ACS	48	53	Ingress	2022 APR 20 11:29:32	2022 APR 20 11:37:17	2022 APR 20 11:39:29	597.00	-2.57	-43.51	-72.30	56.45	74.72	76.69	14.00	14	-	-	-		
ACS	48	53	Egress	2022 APR 20 11:56:06	2022 APR 20 11:58:19	2022 APR 20 12:06:16	610.00	-159.48	-162.18	-170.06	32.51	25.59	2.37	6.43	14	-	-	-		
NOMAD	49	53	Ingress	2022 APR 20 13:27:34	2022 APR 20 13:35:15	2022 APR 20 13:37:24	590.00	-31.48	-72.20	-100.19	56.65	74.70	76.67	14.00	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	49	53	Egress	2022 APR 20 13:54:22	2022 APR 20 13:56:32	2022 APR 20 14:04:26	604.00	171.42	168.81	161.03	31.47	24.71	1.67	6.42	1	-	-	-	&mroOverlap; 	
NOMAD	50	53	Ingress	2022 APR 20 15:25:38	2022 APR 20 15:33:16	2022 APR 20 15:35:23	585.00	-60.54	-101.73	-129.41	57.01	74.80	76.65	13.95	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	50	53	Egress	2022 APR 20 15:52:36	2022 APR 20 15:54:45	2022 APR 20 16:02:36	600.00	142.38	139.82	132.13	30.58	23.87	1.00	6.40	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	51	53	Ingress	2022 APR 20 17:23:40	2022 APR 20 17:31:14	2022 APR 20 17:33:20	580.00	-89.59	-131.01	-158.56	57.36	74.86	76.64	13.91	14	-	-	-	&mroOverlap; 	
N/A	51	53	Egress	2022 APR 20 17:50:45	2022 APR 20 17:52:52	2022 APR 20 18:00:41	596.00	113.37	110.89	103.25	29.73	23.13	0.38	6.39	14	-	-	-	&mroOverlap; 	
NOMAD	52	53	Ingress	2022 APR 20 19:21:34	2022 APR 20 19:29:04	2022 APR 20 19:31:07	573.00	-118.42	-159.43	173.89	57.48	74.80	76.61	13.93	1	6SUBD CO2 #17	Science: orders #123, #142, #148, #155, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&egressMatch:PERSEVERANCE; 	
NOMAD	52	53	Egress	2022 APR 20 19:48:55	2022 APR 20 19:51:00	2022 APR 20 19:58:44	589.00	84.33	81.91	74.39	28.74	22.26	-0.22	6.37	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&egressMatch:PERSEVERANCE; 	
ACS	53	53	Ingress	2022 APR 20 21:19:30	2022 APR 20 21:26:54	2022 APR 20 21:28:55	565.00	-147.23	172.62	146.70	57.59	74.68	76.57	13.98	3	-	-	-	&mroOverlap; 	
ACS	53	53	Egress	2022 APR 20 21:47:06	2022 APR 20 21:49:08	2022 APR 20 21:56:46	580.00	55.28	52.95	45.56	27.74	21.42	-0.73	6.36	3	-	-	-	&mroOverlap; 	
NOMAD	54	53	Ingress	2022 APR 20 23:17:32	2022 APR 20 23:24:51	2022 APR 20 23:26:50	558.00	-176.21	143.88	118.50	57.84	74.67	76.54	13.97	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	54	53	Egress	2022 APR 20 23:45:17	2022 APR 20 23:47:17	2022 APR 20 23:54:51	574.00	26.28	24.01	16.71	26.91	20.70	-1.21	6.34	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	55	53	Ingress	2022 APR 21 01:15:33	2022 APR 21 01:22:49	2022 APR 21 01:24:46	553.00	154.87	115.01	90.13	58.04	74.67	76.52	13.96	14	-	-	-		
ACS	55	53	Egress	2022 APR 21 01:43:29	2022 APR 21 01:45:27	2022 APR 21 01:52:57	568.00	-2.70	-4.91	-12.13	26.10	20.00	-1.68	6.33	14	-	-	-		
N/A	56	53	Ingress	2022 APR 21 03:13:32	2022 APR 21 03:20:45	2022 APR 21 03:22:40	548.00	126.02	86.42	62.11	58.16	74.63	76.49	13.97	1	-	-	-		
NOMAD	56	53	Egress	2022 APR 21 03:41:42	2022 APR 21 03:43:38	2022 APR 21 03:51:05	563.00	-31.71	-33.86	-41.01	25.23	19.24	-2.27	6.32	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	57	53	Ingress	2022 APR 21 05:11:30	2022 APR 21 05:18:39	2022 APR 21 05:20:33	543.00	97.14	57.84	33.85	58.32	74.60	76.46	13.97	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 364: SO: Full Frame (135:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3574 ms, Binning=0		
NOMAD	57	53	Egress	2022 APR 21 05:39:52	2022 APR 21 05:41:47	2022 APR 21 05:49:10	558.00	-60.70	-62.81	-69.88	24.36	18.42	-2.87	6.31	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 364: SO: Full Frame (135:205;0:1047),Tint = 75 ms,16 bit,Rhythm = 3574 ms, Binning=0		
N/A	58	53	Ingress	2022 APR 21 07:09:28	2022 APR 21 07:16:35	2022 APR 21 07:18:27	539.00	68.21	28.73	5.16	58.53	74.64	76.44	13.95	14	-	-	-		
ACS	58	53	Egress	2022 APR 21 07:37:59	2022 APR 21 07:39:52	2022 APR 21 07:47:13	554.00	-89.67	-91.73	-98.74	23.53	17.71	-3.47	6.29	14	-	-	-		
NOMAD	59	53	Ingress	2022 APR 21 09:07:25	2022 APR 21 09:14:27	2022 APR 21 09:16:18	533.00	39.25	0.07	-23.19	58.76	74.61	76.41	13.95	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&egressMatch:ULYSSES FOSSAE; 	
NOMAD	59	53	Egress	2022 APR 21 09:36:07	2022 APR 21 09:37:59	2022 APR 21 09:45:15	548.00	-118.63	-120.66	-127.57	22.70	16.94	-3.95	6.28	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&egressMatch:ULYSSES FOSSAE; 	
ACS	60	53	Ingress	2022 APR 21 11:05:23	2022 APR 21 11:12:20	2022 APR 21 11:14:08	525.00	10.47	-27.89	-50.19	58.81	74.49	76.34	13.99	14	-	-	-		
ACS	60	53	Egress	2022 APR 21 11:34:20	2022 APR 21 11:36:09	2022 APR 21 11:43:20	540.00	-147.66	-149.61	-156.43	21.72	16.12	-4.48	6.27	14	-	-	-		
NOMAD	61	53	Ingress	2022 APR 21 13:03:23	2022 APR 21 13:10:16	2022 APR 21 13:12:02	519.00	-18.35	-56.17	-77.81	58.89	74.41	76.29	14.02	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	61	53	Egress	2022 APR 21 13:32:34	2022 APR 21 13:34:21	2022 APR 21 13:41:28	534.00	-176.68	-178.58	174.69	20.78	15.30	-5.08	6.25	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	62	53	Ingress	2022 APR 21 15:01:26	2022 APR 21 15:08:15	2022 APR 21 15:10:00	514.00	-47.38	-85.19	-106.63	59.17	74.43	76.28	14.00	14	-	-	-		
N/A	62	53	Egress	2022 APR 21 15:30:47	2022 APR 21 15:32:33	2022 APR 21 15:39:37	530.00	154.34	152.47	145.79	19.93	14.50	-5.70	6.24	14	-	-	-		
NOMAD	63	53	Ingress	2022 APR 21 16:59:28	2022 APR 21 17:06:14	2022 APR 21 17:07:58	510.00	-76.44	-114.54	-135.88	59.48	74.51	76.28	13.96	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	63	53	Egress	2022 APR 21 17:28:57	2022 APR 21 17:30:42	2022 APR 21 17:37:45	528.00	125.39	123.55	116.90	19.15	13.79	-6.34	6.23	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	64	53	Ingress	2022 APR 21 18:57:25	2022 APR 21 19:04:08	2022 APR 21 19:05:51	506.00	-105.34	-143.31	-164.39	59.65	74.50	76.25	13.95	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:PHOENIX; 	
N/A	64	53	Egress	2022 APR 21 19:27:03	2022 APR 21 19:28:47	2022 APR 21 19:35:47	524.00	96.45	94.64	88.04	18.36	13.05	-6.91	6.21	1	-	-	-	&ingressMatch:PHOENIX; 	
ACS	65	53	Ingress	2022 APR 21 20:55:18	2022 APR 21 21:01:57	2022 APR 21 21:03:38	500.00	-134.12	-171.48	168.10	59.70	74.41	76.19	13.98	14	-	-	-		
