Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	185	Egress	2018 JUL 22 04:29:17	2018 JUL 22 04:34:25	2018 JUL 22 04:30:30	308.0	106.4	55.5	7.5	
ACS	186	Ingress	2018 JUL 22 05:45:40	2018 JUL 22 05:51:08	2018 JUL 22 05:49:53	328.0	-30.0	-75.3	23.6	
ACS	187	Egress	2018 JUL 22 06:27:15	2018 JUL 22 06:32:22	2018 JUL 22 06:28:27	307.0	77.9	55.7	7.5	
NOMAD	188	Ingress	2018 JUL 22 07:43:34	2018 JUL 22 07:49:00	2018 JUL 22 07:47:46	326.0	-59.6	-75.3	23.5	
NOMAD	189	Egress	2018 JUL 22 08:25:12	2018 JUL 22 08:30:19	2018 JUL 22 08:26:25	307.0	49.4	55.8	7.5	
NOMAD	190	Ingress	2018 JUL 22 09:41:25	2018 JUL 22 09:46:51	2018 JUL 22 09:45:37	326.0	-88.9	-75.3	23.5	
NOMAD	191	Egress	2018 JUL 22 10:23:09	2018 JUL 22 10:28:14	2018 JUL 22 10:24:21	305.0	20.9	56.1	7.5	
N/A	192	Ingress	2018 JUL 22 11:39:15	2018 JUL 22 11:44:40	2018 JUL 22 11:43:26	325.0	-118.0	-75.2	23.5	
N/A	193	Egress	2018 JUL 22 12:21:03	2018 JUL 22 12:26:07	2018 JUL 22 12:22:15	304.0	-7.5	56.3	7.5	
N/A	194	Ingress	2018 JUL 22 13:37:04	2018 JUL 22 13:42:28	2018 JUL 22 13:41:14	324.0	-146.8	-75.2	23.5	
N/A	195	Egress	2018 JUL 22 14:18:55	2018 JUL 22 14:23:59	2018 JUL 22 14:20:07	304.0	-36.0	56.4	7.5	
NOMAD	196	Ingress	2018 JUL 22 15:34:54	2018 JUL 22 15:40:17	2018 JUL 22 15:39:03	323.0	-175.8	-75.2	23.4	
NOMAD	197	Egress	2018 JUL 22 16:16:48	2018 JUL 22 16:21:50	2018 JUL 22 16:17:59	302.0	-64.6	56.5	7.6	
ACS	198	Ingress	2018 JUL 22 17:32:46	2018 JUL 22 17:38:07	2018 JUL 22 17:36:53	321.0	154.7	-75.1	23.4	
ACS	199	Egress	2018 JUL 22 18:14:42	2018 JUL 22 18:19:43	2018 JUL 22 18:15:54	301.0	-93.2	56.6	7.6	
NOMAD	200	Ingress	2018 JUL 22 19:30:38	2018 JUL 22 19:35:59	2018 JUL 22 19:34:46	321.0	126.1	-75.1	23.4	
NOMAD	201	Egress	2018 JUL 22 20:12:39	2018 JUL 22 20:17:39	2018 JUL 22 20:13:50	300.0	-121.7	56.8	7.6	
N/A	202	Ingress	2018 JUL 22 21:28:33	2018 JUL 22 21:33:53	2018 JUL 22 21:32:39	320.0	96.5	-75.0	23.3	
N/A	203	Egress	2018 JUL 22 22:10:37	2018 JUL 22 22:15:36	2018 JUL 22 22:11:48	299.0	-150.1	57.0	7.6	
N/A	204	Ingress	2018 JUL 22 23:26:25	2018 JUL 22 23:31:44	2018 JUL 22 23:30:31	319.0	67.3	-75.0	23.3	
N/A	205	Egress	2018 JUL 23 00:08:33	2018 JUL 23 00:13:32	2018 JUL 23 00:09:44	299.0	-178.6	57.2	7.6	
ACS	206	Ingress	2018 JUL 23 01:24:14	2018 JUL 23 01:29:32	2018 JUL 23 01:28:19	318.0	38.5	-75.0	23.3	
ACS	207	Egress	2018 JUL 23 02:06:25	2018 JUL 23 02:11:23	2018 JUL 23 02:07:36	298.0	153.0	57.4	7.6	
NOMAD	208	Ingress	2018 JUL 23 03:22:01	2018 JUL 23 03:27:19	2018 JUL 23 03:26:06	318.0	9.5	-74.9	23.3	
NOMAD	209	Egress	2018 JUL 23 04:04:16	2018 JUL 23 04:09:12	2018 JUL 23 04:05:26	296.0	124.4	57.5	7.6	
NOMAD	210	Ingress	2018 JUL 23 05:19:55	2018 JUL 23 05:25:11	2018 JUL 23 05:23:58	316.0	-19.9	-74.9	23.2	
NOMAD	211	Egress	2018 JUL 23 06:02:11	2018 JUL 23 06:07:07	2018 JUL 23 06:03:22	296.0	95.8	57.5	7.6	
ACS	212	Ingress	2018 JUL 23 07:17:50	2018 JUL 23 07:23:04	2018 JUL 23 07:21:52	314.0	-48.4	-74.9	23.2	
ACS	213	Egress	2018 JUL 23 08:00:09	2018 JUL 23 08:05:04	2018 JUL 23 08:01:19	295.0	67.3	57.7	7.7	
NOMAD	214	Ingress	2018 JUL 23 09:15:42	2018 JUL 23 09:20:56	2018 JUL 23 09:19:44	314.0	-77.8	-74.8	23.2	
NOMAD	215	Egress	2018 JUL 23 09:58:05	2018 JUL 23 10:03:00	2018 JUL 23 09:59:16	295.0	38.8	57.8	7.7	
N/A	216	Ingress	2018 JUL 23 11:13:32	2018 JUL 23 11:18:46	2018 JUL 23 11:17:34	314.0	-107.0	-74.8	23.1	
N/A	217	Egress	2018 JUL 23 11:56:00	2018 JUL 23 12:00:53	2018 JUL 23 11:57:10	293.0	10.4	58.1	7.7	
N/A	218	Ingress	2018 JUL 23 13:11:21	2018 JUL 23 13:16:34	2018 JUL 23 13:15:22	313.0	-135.9	-74.7	23.1	
ACS	219	Egress	2018 JUL 23 13:53:52	2018 JUL 23 13:58:45	2018 JUL 23 13:55:02	293.0	-18.1	58.2	7.7	
NOMAD	220	Ingress	2018 JUL 23 15:09:11	2018 JUL 23 15:14:23	2018 JUL 23 15:13:11	312.0	-164.7	-74.7	23.1	
N/A	221	Egress	2018 JUL 23 15:51:44	2018 JUL 23 15:56:36	2018 JUL 23 15:52:54	292.0	-46.6	58.3	7.7	
N/A	222	Ingress	2018 JUL 23 17:07:01	2018 JUL 23 17:12:12	2018 JUL 23 17:11:01	311.0	166.1	-74.7	23.1	
NOMAD	223	Egress	2018 JUL 23 17:49:37	2018 JUL 23 17:54:28	2018 JUL 23 17:50:46	291.0	-75.2	58.4	7.7	
ACS	224	Ingress	2018 JUL 23 19:04:54	2018 JUL 23 19:10:04	2018 JUL 23 19:08:52	310.0	136.5	-74.6	23.0	
N/A	225	Egress	2018 JUL 23 19:47:32	2018 JUL 23 19:52:22	2018 JUL 23 19:48:42	290.0	-103.7	58.5	7.7	
N/A	226	Ingress	2018 JUL 23 21:02:48	2018 JUL 23 21:07:57	2018 JUL 23 21:06:46	309.0	107.9	-74.6	23.0	
NOMAD	227	Egress	2018 JUL 23 21:45:29	2018 JUL 23 21:50:18	2018 JUL 23 21:46:38	289.0	-132.2	58.6	7.7	
N/A	228	Ingress	2018 JUL 23 23:00:41	2018 JUL 23 23:05:50	2018 JUL 23 23:04:39	309.0	78.6	-74.5	23.0	
N/A	229	Egress	2018 JUL 23 23:43:26	2018 JUL 23 23:48:15	2018 JUL 23 23:44:35	289.0	-160.6	58.9	7.8	
N/A	230	Ingress	2018 JUL 24 00:58:31	2018 JUL 24 01:03:39	2018 JUL 24 01:02:28	308.0	49.7	-74.5	23.0	
ACS	231	Egress	2018 JUL 24 01:41:19	2018 JUL 24 01:46:07	2018 JUL 24 01:42:28	288.0	170.9	59.0	7.8	
NOMAD	232	Ingress	2018 JUL 24 02:56:18	2018 JUL 24 03:01:26	2018 JUL 24 03:00:15	308.0	20.9	-74.4	23.0	
N/A	233	Egress	2018 JUL 24 03:39:09	2018 JUL 24 03:43:56	2018 JUL 24 03:40:17	287.0	142.4	59.1	7.8	
N/A	234	Ingress	2018 JUL 24 04:54:09	2018 JUL 24 04:59:16	2018 JUL 24 04:58:05	307.0	-8.3	-74.4	22.9	
ACS	235	Egress	2018 JUL 24 05:37:01	2018 JUL 24 05:41:48	2018 JUL 24 05:38:10	287.0	113.8	59.1	7.8	
NOMAD	236	Ingress	2018 JUL 24 06:52:04	2018 JUL 24 06:57:09	2018 JUL 24 06:55:59	305.0	-36.9	-74.4	22.9	
N/A	237	Egress	2018 JUL 24 07:34:58	2018 JUL 24 07:39:44	2018 JUL 24 07:36:07	286.0	85.2	59.2	7.8	
N/A	238	Ingress	2018 JUL 24 08:49:58	2018 JUL 24 08:55:02	2018 JUL 24 08:53:52	304.0	-66.3	-74.3	22.9	
NOMAD	239	Egress	2018 JUL 24 09:32:55	2018 JUL 24 09:37:41	2018 JUL 24 09:34:04	286.0	56.8	59.4	7.8	
N/A	240	Ingress	2018 JUL 24 10:47:50	2018 JUL 24 10:52:53	2018 JUL 24 10:51:43	303.0	-95.5	-74.2	22.8	
N/A	241	Egress	2018 JUL 24 11:30:50	2018 JUL 24 11:35:35	2018 JUL 24 11:31:59	285.0	28.3	59.5	7.8	
N/A	242	Ingress	2018 JUL 24 12:45:39	2018 JUL 24 12:50:43	2018 JUL 24 12:49:32	304.0	-124.5	-74.2	22.8	
ACS	243	Egress	2018 JUL 24 13:28:43	2018 JUL 24 13:33:28	2018 JUL 24 13:29:52	285.0	-0.1	59.7	7.8	
NOMAD	244	Ingress	2018 JUL 24 14:43:28	2018 JUL 24 14:48:31	2018 JUL 24 14:47:21	303.0	-153.4	-74.2	22.8	
N/A	245	Egress	2018 JUL 24 15:26:35	2018 JUL 24 15:31:19	2018 JUL 24 15:27:43	284.0	-28.6	59.8	7.8	
N/A	246	Ingress	2018 JUL 24 16:41:19	2018 JUL 24 16:46:21	2018 JUL 24 16:45:11	302.0	177.6	-74.1	22.8	
ACS	247	Egress	2018 JUL 24 17:24:27	2018 JUL 24 17:29:10	2018 JUL 24 17:25:35	283.0	-57.2	59.9	7.9	
NOMAD	248	Ingress	2018 JUL 24 18:39:11	2018 JUL 24 18:44:12	2018 JUL 24 18:43:02	301.0	148.2	-74.0	22.7	
N/A	249	Egress	2018 JUL 24 19:22:21	2018 JUL 24 19:27:03	2018 JUL 24 19:23:29	282.0	-85.8	59.9	7.9	
N/A	250	Ingress	2018 JUL 24 20:37:05	2018 JUL 24 20:42:05	2018 JUL 24 20:40:55	300.0	119.4	-74.0	22.7	
NOMAD	251	Egress	2018 JUL 24 21:20:17	2018 JUL 24 21:24:59	2018 JUL 24 21:21:25	282.0	-114.3	60.0	7.9	
N/A	252	Ingress	2018 JUL 24 22:35:00	2018 JUL 24 22:39:59	2018 JUL 24 22:38:49	299.0	90.1	-73.9	22.7	
N/A	253	Egress	2018 JUL 24 23:18:14	2018 JUL 24 23:22:55	2018 JUL 24 23:19:22	281.0	-142.7	60.2	7.9	
N/A	254	Ingress	2018 JUL 25 00:32:52	2018 JUL 25 00:37:51	2018 JUL 25 00:36:41	299.0	61.8	-73.9	22.7	
ACS	255	Egress	2018 JUL 25 01:16:09	2018 JUL 25 01:20:49	2018 JUL 25 01:17:16	280.0	-171.2	60.4	7.9	
NOMAD	256	Ingress	2018 JUL 25 02:30:40	2018 JUL 25 02:35:38	2018 JUL 25 02:34:29	298.0	32.2	-73.8	22.7	
N/A	257	Egress	2018 JUL 25 03:14:00	2018 JUL 25 03:18:39	2018 JUL 25 03:15:07	279.0	160.4	60.5	7.9	
N/A	258	Ingress	2018 JUL 25 04:28:28	2018 JUL 25 04:33:26	2018 JUL 25 04:32:17	298.0	3.2	-73.8	22.6	
ACS	259	Egress	2018 JUL 25 05:11:50	2018 JUL 25 05:16:29	2018 JUL 25 05:12:57	279.0	131.8	60.5	7.9	
NOMAD	260	Ingress	2018 JUL 25 06:26:22	2018 JUL 25 06:31:19	2018 JUL 25 06:30:10	297.0	-25.4	-73.8	22.6	
N/A	261	Egress	2018 JUL 25 07:09:46	2018 JUL 25 07:14:24	2018 JUL 25 07:10:53	278.0	103.2	60.6	7.9	
N/A	262	Ingress	2018 JUL 25 08:24:17	2018 JUL 25 08:29:13	2018 JUL 25 08:28:04	296.0	-54.8	-73.7	22.6	
ACS	263	Egress	2018 JUL 25 09:07:42	2018 JUL 25 09:12:20	2018 JUL 25 09:08:50	278.0	74.7	60.7	7.9	
N/A	264	Ingress	2018 JUL 25 10:22:09	2018 JUL 25 10:27:05	2018 JUL 25 10:25:56	296.0	-84.0	-73.6	22.5	
N/A	265	Egress	2018 JUL 25 11:05:38	2018 JUL 25 11:10:15	2018 JUL 25 11:06:45	277.0	46.2	60.8	8.0	
N/A	266	Ingress	2018 JUL 25 12:19:59	2018 JUL 25 12:24:55	2018 JUL 25 12:23:46	296.0	-113.0	-73.5	22.5	
NOMAD	267	Egress	2018 JUL 25 13:03:31	2018 JUL 25 13:08:08	2018 JUL 25 13:04:38	277.0	17.8	61.0	8.0	
NOMAD	268	Ingress	2018 JUL 25 14:17:48	2018 JUL 25 14:22:44	2018 JUL 25 14:21:35	296.0	-141.9	-73.5	22.5	
N/A	269	Egress	2018 JUL 25 15:01:23	2018 JUL 25 15:06:00	2018 JUL 25 15:02:30	277.0	-10.7	61.1	8.0	
N/A	270	Ingress	2018 JUL 25 16:15:38	2018 JUL 25 16:20:33	2018 JUL 25 16:19:24	295.0	-170.8	-73.5	22.5	
ACS	271	Egress	2018 JUL 25 16:59:14	2018 JUL 25 17:03:50	2018 JUL 25 17:00:21	276.0	-39.3	61.2	8.0	
NOMAD	272	Ingress	2018 JUL 25 18:13:30	2018 JUL 25 18:18:23	2018 JUL 25 18:17:15	293.0	160.7	-73.5	22.5	
N/A	273	Egress	2018 JUL 25 18:57:07	2018 JUL 25 19:01:42	2018 JUL 25 18:58:13	275.0	-67.8	61.2	8.0	
N/A	274	Ingress	2018 JUL 25 20:11:22	2018 JUL 25 20:16:16	2018 JUL 25 20:15:07	294.0	131.3	-73.4	22.5	
ACS	275	Egress	2018 JUL 25 20:55:02	2018 JUL 25 20:59:36	2018 JUL 25 20:56:08	274.0	-96.4	61.3	8.0	
N/A	276	Ingress	2018 JUL 25 22:09:17	2018 JUL 25 22:14:09	2018 JUL 25 22:13:01	292.0	101.9	-73.3	22.4	
N/A	277	Egress	2018 JUL 25 22:52:58	2018 JUL 25 22:57:32	2018 JUL 25 22:54:04	274.0	-124.8	61.4	8.0	
N/A	278	Ingress	2018 JUL 26 00:07:10	2018 JUL 26 00:12:02	2018 JUL 26 00:10:54	292.0	73.5	-73.3	22.4	
NOMAD	279	Egress	2018 JUL 26 00:50:53	2018 JUL 26 00:55:27	2018 JUL 26 00:52:00	274.0	-153.3	61.5	8.0	
NOMAD	280	Ingress	2018 JUL 26 02:05:00	2018 JUL 26 02:09:52	2018 JUL 26 02:08:43	292.0	44.6	-73.2	22.4	
N/A	281	Egress	2018 JUL 26 02:48:45	2018 JUL 26 02:53:18	2018 JUL 26 02:49:51	273.0	178.3	61.7	8.1	
N/A	282	Ingress	2018 JUL 26 04:02:47	2018 JUL 26 04:07:39	2018 JUL 26 04:06:31	292.0	15.1	-73.1	22.4	
N/A	283	Egress	2018 JUL 26 04:46:35	2018 JUL 26 04:51:07	2018 JUL 26 04:47:41	272.0	149.7	61.7	8.1	
NOMAD	284	Ingress	2018 JUL 26 06:00:39	2018 JUL 26 06:05:30	2018 JUL 26 06:04:22	291.0	-13.5	-73.1	22.4	
N/A	285	Egress	2018 JUL 26 06:44:28	2018 JUL 26 06:49:00	2018 JUL 26 06:45:34	272.0	121.1	61.8	8.1	
N/A	286	Ingress	2018 JUL 26 07:58:35	2018 JUL 26 08:03:24	2018 JUL 26 08:02:16	289.0	-42.8	-73.0	22.3	
ACS	287	Egress	2018 JUL 26 08:42:24	2018 JUL 26 08:46:56	2018 JUL 26 08:43:30	272.0	92.6	61.8	8.1	
N/A	288	Ingress	2018 JUL 26 09:56:29	2018 JUL 26 10:01:17	2018 JUL 26 10:00:10	288.0	-71.5	-73.0	22.3	
N/A	289	Egress	2018 JUL 26 10:40:21	2018 JUL 26 10:44:52	2018 JUL 26 10:41:26	271.0	64.1	61.9	8.1	
N/A	290	Ingress	2018 JUL 26 11:54:20	2018 JUL 26 11:59:09	2018 JUL 26 11:58:01	289.0	-100.5	-72.9	22.3	
NOMAD	291	Egress	2018 JUL 26 12:38:15	2018 JUL 26 12:42:45	2018 JUL 26 12:39:20	270.0	35.7	62.1	8.1	
ACS	292	Ingress	2018 JUL 26 13:52:09	2018 JUL 26 13:56:58	2018 JUL 26 13:55:51	289.0	-129.5	-72.8	22.3	
N/A	293	Egress	2018 JUL 26 14:36:07	2018 JUL 26 14:40:37	2018 JUL 26 14:37:12	270.0	7.2	62.2	8.1	
N/A	294	Ingress	2018 JUL 26 15:49:59	2018 JUL 26 15:54:47	2018 JUL 26 15:53:40	288.0	-158.3	-72.8	22.3	
NOMAD	295	Egress	2018 JUL 26 16:33:57	2018 JUL 26 16:38:28	2018 JUL 26 16:35:03	271.0	-21.3	62.2	8.1	
NOMAD	296	Ingress	2018 JUL 26 17:47:50	2018 JUL 26 17:52:37	2018 JUL 26 17:51:30	287.0	172.6	-72.7	22.2	
N/A	297	Egress	2018 JUL 26 18:31:49	2018 JUL 26 18:36:19	2018 JUL 26 18:32:55	270.0	-49.9	62.3	8.1	
N/A	298	Ingress	2018 JUL 26 19:45:42	2018 JUL 26 19:50:29	2018 JUL 26 19:49:22	287.0	143.3	-72.6	22.2	
ACS	299	Egress	2018 JUL 26 20:29:43	2018 JUL 26 20:34:12	2018 JUL 26 20:30:49	269.0	-78.5	62.3	8.1	
N/A	300	Ingress	2018 JUL 26 21:43:37	2018 JUL 26 21:48:23	2018 JUL 26 21:47:16	286.0	114.0	-72.5	22.2	
N/A	301	Egress	2018 JUL 26 22:27:39	2018 JUL 26 22:32:08	2018 JUL 26 22:28:45	269.0	-107.0	62.4	8.2	
N/A	302	Ingress	2018 JUL 26 23:41:31	2018 JUL 26 23:46:17	2018 JUL 26 23:45:10	286.0	85.3	-72.5	22.2	
NOMAD	303	Egress	2018 JUL 27 00:25:35	2018 JUL 27 00:30:03	2018 JUL 27 00:26:41	268.0	-135.4	62.5	8.2	
ACS	304	Ingress	2018 JUL 27 01:39:23	2018 JUL 27 01:44:09	2018 JUL 27 01:43:02	286.0	56.4	-72.4	22.1	
N/A	305	Egress	2018 JUL 27 02:23:28	2018 JUL 27 02:27:57	2018 JUL 27 02:24:34	269.0	-163.9	62.7	8.2	
N/A	306	Ingress	2018 JUL 27 03:37:10	2018 JUL 27 03:41:56	2018 JUL 27 03:40:49	286.0	27.6	-72.4	22.1	
NOMAD	307	Egress	2018 JUL 27 04:21:18	2018 JUL 27 04:25:46	2018 JUL 27 04:22:23	268.0	167.6	62.7	8.2	
NOMAD	308	Ingress	2018 JUL 27 05:34:59	2018 JUL 27 05:39:45	2018 JUL 27 05:38:38	286.0	-1.4	-72.3	22.1	
N/A	309	Egress	2018 JUL 27 06:19:09	2018 JUL 27 06:23:36	2018 JUL 27 06:20:14	267.0	139.0	62.8	8.2	
N/A	310	Ingress	2018 JUL 27 07:32:54	2018 JUL 27 07:37:39	2018 JUL 27 07:36:32	285.0	-30.7	-72.2	22.1	
ACS	311	Egress	2018 JUL 27 08:17:04	2018 JUL 27 08:21:31	2018 JUL 27 08:18:09	267.0	110.4	62.8	8.2	
N/A	312	Ingress	2018 JUL 27 09:30:49	2018 JUL 27 09:35:33	2018 JUL 27 09:34:26	284.0	-59.4	-72.2	22.1	
N/A	313	Egress	2018 JUL 27 10:15:01	2018 JUL 27 10:19:27	2018 JUL 27 10:16:06	266.0	81.9	62.9	8.2	
N/A	314	Ingress	2018 JUL 27 11:28:41	2018 JUL 27 11:33:25	2018 JUL 27 11:32:18	284.0	-88.5	-72.1	22.0	
NOMAD	315	Egress	2018 JUL 27 12:12:55	2018 JUL 27 12:17:21	2018 JUL 27 12:14:00	266.0	53.5	63.0	8.2	
ACS	316	Ingress	2018 JUL 27 13:26:32	2018 JUL 27 13:31:15	2018 JUL 27 13:30:09	283.0	-117.5	-72.0	22.0	
N/A	317	Egress	2018 JUL 27 14:10:48	2018 JUL 27 14:15:14	2018 JUL 27 14:11:53	266.0	25.0	63.1	8.3	
N/A	318	Ingress	2018 JUL 27 15:24:21	2018 JUL 27 15:29:04	2018 JUL 27 15:27:58	283.0	-146.3	-72.0	22.0	
NOMAD	319	Egress	2018 JUL 27 16:08:39	2018 JUL 27 16:13:04	2018 JUL 27 16:09:44	265.0	-3.5	63.2	8.3	
ACS	320	Ingress	2018 JUL 27 17:22:11	2018 JUL 27 17:26:54	2018 JUL 27 17:25:47	283.0	-175.2	-71.9	22.0	
N/A	321	Egress	2018 JUL 27 18:06:30	2018 JUL 27 18:10:55	2018 JUL 27 18:07:35	265.0	-32.0	63.2	8.3	
N/A	322	Ingress	2018 JUL 27 19:20:03	2018 JUL 27 19:24:45	2018 JUL 27 19:23:39	282.0	155.6	-71.8	22.0	
NOMAD	323	Egress	2018 JUL 27 20:04:23	2018 JUL 27 20:08:47	2018 JUL 27 20:05:27	264.0	-60.6	63.2	8.3	
N/A	324	Ingress	2018 JUL 27 21:17:57	2018 JUL 27 21:22:39	2018 JUL 27 21:21:32	282.0	126.7	-71.7	21.9	
N/A	325	Egress	2018 JUL 27 22:02:18	2018 JUL 27 22:06:41	2018 JUL 27 22:03:22	263.0	-89.2	63.3	8.3	
N/A	326	Ingress	2018 JUL 27 23:15:52	2018 JUL 27 23:20:33	2018 JUL 27 23:19:27	281.0	97.6	-71.6	21.9	
NOMAD	327	Egress	2018 JUL 28 00:00:13	2018 JUL 28 00:04:37	2018 JUL 28 00:01:18	264.0	-117.7	63.4	8.3	
ACS	328	Ingress	2018 JUL 28 01:13:45	2018 JUL 28 01:18:26	2018 JUL 28 01:17:20	281.0	68.6	-71.5	21.9	
N/A	329	Egress	2018 JUL 28 01:58:08	2018 JUL 28 02:02:31	2018 JUL 28 01:59:12	263.0	-146.1	63.5	8.3	
N/A	330	Ingress	2018 JUL 28 03:11:34	2018 JUL 28 03:16:15	2018 JUL 28 03:15:09	281.0	39.8	-71.5	21.9	
NOMAD	331	Egress	2018 JUL 28 03:55:59	2018 JUL 28 04:00:22	2018 JUL 28 03:57:03	263.0	-174.5	63.6	8.3	
ACS	332	Ingress	2018 JUL 28 05:09:22	2018 JUL 28 05:14:03	2018 JUL 28 05:12:57	281.0	10.8	-71.4	21.9	
N/A	333	Egress	2018 JUL 28 05:53:48	2018 JUL 28 05:58:11	2018 JUL 28 05:54:53	263.0	156.9	63.6	8.3	
N/A	334	Ingress	2018 JUL 28 07:07:16	2018 JUL 28 07:11:56	2018 JUL 28 07:10:50	280.0	-18.3	-71.3	21.8	
NOMAD	335	Egress	2018 JUL 28 07:51:42	2018 JUL 28 07:56:05	2018 JUL 28 07:52:47	263.0	128.3	63.6	8.3	
N/A	336	Ingress	2018 JUL 28 09:05:11	2018 JUL 28 09:09:50	2018 JUL 28 09:08:44	279.0	-47.1	-71.3	21.8	
N/A	337	Egress	2018 JUL 28 09:49:38	2018 JUL 28 09:54:01	2018 JUL 28 09:50:43	263.0	99.7	63.7	8.3	
N/A	338	Ingress	2018 JUL 28 11:03:05	2018 JUL 28 11:07:44	2018 JUL 28 11:06:38	279.0	-76.2	-71.2	21.8	
NOMAD	339	Egress	2018 JUL 28 11:47:34	2018 JUL 28 11:51:56	2018 JUL 28 11:48:38	262.0	71.2	63.8	8.4	
N/A	340	Ingress	2018 JUL 28 13:00:56	2018 JUL 28 13:05:35	2018 JUL 28 13:04:29	279.0	-104.9	-71.2	21.8	
N/A	341	Egress	2018 JUL 28 13:45:27	2018 JUL 28 13:49:49	2018 JUL 28 13:46:31	262.0	42.8	63.9	8.4	
N/A	342	Ingress	2018 JUL 28 14:58:46	2018 JUL 28 15:03:25	2018 JUL 28 15:02:19	279.0	-134.0	-71.0	21.8	
N/A	343	Egress	2018 JUL 28 15:43:18	2018 JUL 28 15:47:40	2018 JUL 28 15:44:23	262.0	14.3	64.0	8.4	
N/A	344	Ingress	2018 JUL 28 16:56:35	2018 JUL 28 17:01:14	2018 JUL 28 17:00:08	279.0	-162.9	-71.0	21.7	
N/A	345	Egress	2018 JUL 28 17:41:09	2018 JUL 28 17:45:31	2018 JUL 28 17:42:13	262.0	-14.2	64.0	8.4	
N/A	346	Ingress	2018 JUL 28 18:54:27	2018 JUL 28 18:59:05	2018 JUL 28 18:57:59	278.0	168.4	-70.9	21.7	
ACS	347	Egress	2018 JUL 28 19:39:01	2018 JUL 28 19:43:22	2018 JUL 28 19:40:05	261.0	-42.8	64.0	8.4	
N/A	348	Ingress	2018 JUL 28 20:52:20	2018 JUL 28 20:56:58	2018 JUL 28 20:55:52	278.0	139.1	-70.8	21.7	
N/A	349	Egress	2018 JUL 28 21:36:55	2018 JUL 28 21:41:15	2018 JUL 28 21:37:59	260.0	-71.4	64.0	8.4	
N/A	350	Ingress	2018 JUL 28 22:50:15	2018 JUL 28 22:54:52	2018 JUL 28 22:53:47	277.0	110.0	-70.7	21.7	
NOMAD	351	Egress	2018 JUL 28 23:34:50	2018 JUL 28 23:39:11	2018 JUL 28 23:35:54	261.0	-99.9	64.1	8.4	
ACS	352	Ingress	2018 JUL 29 00:48:09	2018 JUL 29 00:52:47	2018 JUL 29 00:51:41	278.0	81.3	-70.7	21.7	
N/A	353	Egress	2018 JUL 29 01:32:46	2018 JUL 29 01:37:06	2018 JUL 29 01:33:49	260.0	-128.4	64.2	8.4	
N/A	354	Ingress	2018 JUL 29 02:46:01	2018 JUL 29 02:50:38	2018 JUL 29 02:49:32	277.0	52.4	-70.6	21.7	
NOMAD	355	Egress	2018 JUL 29 03:30:38	2018 JUL 29 03:34:58	2018 JUL 29 03:31:42	260.0	-156.8	64.3	8.5	
ACS	356	Ingress	2018 JUL 29 04:43:48	2018 JUL 29 04:48:25	2018 JUL 29 04:47:20	277.0	23.6	-70.5	21.6	
N/A	357	Egress	2018 JUL 29 05:28:27	2018 JUL 29 05:32:47	2018 JUL 29 05:29:31	260.0	174.7	64.3	8.5	
N/A	358	Ingress	2018 JUL 29 06:41:38	2018 JUL 29 06:46:15	2018 JUL 29 06:45:10	277.0	-5.4	-70.4	21.6	
NOMAD	359	Egress	2018 JUL 29 07:26:18	2018 JUL 29 07:30:38	2018 JUL 29 07:27:22	260.0	146.0	64.3	8.5	
N/A	360	Ingress	2018 JUL 29 08:39:34	2018 JUL 29 08:44:10	2018 JUL 29 08:43:05	276.0	-34.6	-70.3	21.6	
N/A	361	Egress	2018 JUL 29 09:24:14	2018 JUL 29 09:28:33	2018 JUL 29 09:25:18	259.0	117.4	64.4	8.5	
N/A	362	Ingress	2018 JUL 29 10:37:29	2018 JUL 29 10:42:04	2018 JUL 29 10:40:59	275.0	-63.4	-70.3	21.6	
NOMAD	363	Egress	2018 JUL 29 11:22:10	2018 JUL 29 11:26:29	2018 JUL 29 11:23:14	259.0	88.9	64.4	8.5	
ACS	364	Ingress	2018 JUL 29 12:35:21	2018 JUL 29 12:39:57	2018 JUL 29 12:38:52	276.0	-92.4	-70.2	21.6	
N/A	365	Egress	2018 JUL 29 13:20:04	2018 JUL 29 13:24:23	2018 JUL 29 13:21:08	259.0	60.5	64.5	8.5	
N/A	366	Ingress	2018 JUL 29 14:33:12	2018 JUL 29 14:37:48	2018 JUL 29 14:36:42	276.0	-121.3	-70.1	21.5	
NOMAD	367	Egress	2018 JUL 29 15:17:56	2018 JUL 29 15:22:15	2018 JUL 29 15:19:00	259.0	32.0	64.6	8.5	
ACS	368	Ingress	2018 JUL 29 16:31:01	2018 JUL 29 16:35:37	2018 JUL 29 16:34:32	276.0	-150.1	-70.0	21.5	
N/A	369	Egress	2018 JUL 29 17:15:47	2018 JUL 29 17:20:06	2018 JUL 29 17:16:50	259.0	3.5	64.6	8.5	
N/A	370	Ingress	2018 JUL 29 18:28:52	2018 JUL 29 18:33:28	2018 JUL 29 18:32:22	276.0	-179.0	-69.9	21.5	
NOMAD	371	Egress	2018 JUL 29 19:13:38	2018 JUL 29 19:17:57	2018 JUL 29 19:14:41	259.0	-25.1	64.6	8.5	
