Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,28846,0,0,0,1,0,2024 MAY 11 17:05:16,2024 MAY 11 17:19:10,2024 MAY 11 17:05:26,2024 MAY 11 17:19:10,N/A,N/A,2024 MAY 11 17:12:46,2024 MAY 11 17:19:10,2024 MAY 11 17:13:16,61.5762,-70.9696,2024 MAY 11 17:18:40,52.7439,-51.5684,2024 MAY 11 17:17:41,-47.825,1874,15.6097,253.2411,37.4347,N/A,69.5585,106.7889,10,480,745,30,30,824,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,384,300,1052,1400002C000A01E002E91E1E03380301000D000D0000000000000000000000000000000001C20180012C041C
1,1,2,0,4,28848,0,0,0,1,0,2024 MAY 11 21:01:15,2024 MAY 11 21:15:14,2024 MAY 11 21:01:25,2024 MAY 11 21:15:14,N/A,N/A,2024 MAY 11 21:08:45,2024 MAY 11 21:15:14,2024 MAY 11 21:09:15,61.4595,-127.9975,2024 MAY 11 21:14:44,52.3275,-108.4206,2024 MAY 11 21:13:44,-48.3135,1852,15.6469,253.3452,37.9079,N/A,70.4642,108.1651,10,480,749,30,30,829,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,389,300,1066,1400002C000A01E002ED1E1E033D0301000D000D0000000000000000000000000000000001C20185012C042A
1,1,3,0,6,28850,0,0,0,1,0,2024 MAY 12 00:57:03,2024 MAY 12 01:11:08,2024 MAY 12 00:57:13,2024 MAY 12 01:11:08,N/A,N/A,2024 MAY 12 01:04:33,2024 MAY 12 01:11:08,2024 MAY 12 01:05:03,61.5408,174.3092,2024 MAY 12 01:10:38,52.6712,-164.6976,2024 MAY 12 01:09:36,-48.7555,1835,15.72,253.4491,38.4758,N/A,71.551,109.8166,10,480,753,30,30,835,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,395,300,1082,1400002C000A01E002F11E1E03430301000D000D0000000000000000000000000000000001C2018B012C043A
1,1,4,0,7,28851,0,0,0,1,0,2024 MAY 12 02:54:57,2024 MAY 12 03:09:04,2024 MAY 12 02:55:07,2024 MAY 12 03:09:04,N/A,N/A,2024 MAY 12 03:02:27,2024 MAY 12 03:09:04,2024 MAY 12 03:02:57,61.5162,145.6971,2024 MAY 12 03:08:34,52.6308,166.9958,2024 MAY 12 03:07:32,-48.9813,1827,15.7447,253.5011,38.6651,N/A,71.9133,110.367,10,480,755,30,30,837,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,397,300,1088,1400002C000A01E002F31E1E03450301000D000D0000000000000000000000000000000001C2018D012C0440
1,1,5,0,10,28854,0,0,0,1,0,2024 MAY 12 08:48:52,2024 MAY 12 09:03:06,2024 MAY 12 08:49:02,2024 MAY 12 09:03:06,N/A,N/A,2024 MAY 12 08:56:22,2024 MAY 12 09:03:06,2024 MAY 12 08:56:52,61.3194,60.243,2024 MAY 12 09:02:36,51.8722,81.5713,2024 MAY 12 09:01:32,-49.738,1791,15.7897,253.6571,39.3276,N/A,73.1813,112.2937,10,480,760,30,30,844,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,404,300,1107,1400002C000A01E002F81E1E034C0301000D000D0000000000000000000000000000000001C20194012C0453
1,1,6,0,13,28857,0,0,0,1,0,2024 MAY 12 14:42:36,2024 MAY 12 14:56:57,2024 MAY 12 14:42:46,2024 MAY 12 14:56:57,N/A,N/A,2024 MAY 12 14:50:06,2024 MAY 12 14:56:57,2024 MAY 12 14:50:36,61.3472,-25.9624,2024 MAY 12 14:56:27,51.5507,-4.147,2024 MAY 12 14:55:22,-50.3961,1764,15.8122,253.813,39.9901,N/A,74.4493,114.2204,10,480,766,30,30,851,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,411,300,1127,1400002C000A01E002FE1E1E03530301000D000D0000000000000000000000000000000001C2019B012C0467
1,1,7,0,16,28860,0,0,0,1,0,2024 MAY 12 20:36:32,2024 MAY 12 20:51:02,2024 MAY 12 20:36:42,2024 MAY 12 20:51:02,N/A,N/A,2024 MAY 12 20:44:02,2024 MAY 12 20:51:02,2024 MAY 12 20:44:32,61.0736,-111.1692,2024 MAY 12 20:50:32,50.8179,-88.9463,2024 MAY 12 20:49:24,-51.1476,1724,15.8997,253.9691,40.8418,N/A,76.0796,116.6975,10,480,772,30,30,860,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,420,300,896,1400002C000A01E003041E1E035C0301000D000D0000000000000000000000000000000001C201A4012C0380
1,1,8,0,17,28861,0,0,0,1,0,2024 MAY 12 22:34:28,2024 MAY 12 22:49:01,2024 MAY 12 22:34:38,2024 MAY 12 22:49:01,N/A,N/A,2024 MAY 12 22:41:58,2024 MAY 12 22:49:01,2024 MAY 12 22:42:28,61.0922,-139.9393,2024 MAY 12 22:48:31,50.1045,-118.6595,2024 MAY 12 22:47:23,-51.3759,1711,15.8317,254.0211,41.1258,N/A,76.623,117.5232,10,480,775,30,30,863,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,423,300,905,1400002C000A01E003071E1E035F0301000D000D0000000000000000000000000000000001C201A7012C0389
1,1,9,0,19,28863,0,0,0,1,0,2024 MAY 13 02:30:14,2024 MAY 13 02:44:53,2024 MAY 13 02:30:24,2024 MAY 13 02:44:53,N/A,N/A,2024 MAY 13 02:37:44,2024 MAY 13 02:44:53,2024 MAY 13 02:38:14,61.1576,162.4471,2024 MAY 13 02:44:23,50.2779,-175.1135,2024 MAY 13 02:43:14,-51.8104,1691,15.8922,254.125,41.6936,N/A,77.7099,119.1746,10,480,780,30,30,869,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,429,300,922,1400002C000A01E0030C1E1E03650301000D000D0000000000000000000000000000000001C201AD012C039A
1,1,10,0,22,28866,0,0,0,1,0,2024 MAY 13 08:24:08,2024 MAY 13 08:38:57,2024 MAY 13 08:24:18,2024 MAY 13 08:38:57,N/A,N/A,2024 MAY 13 08:31:38,2024 MAY 13 08:38:57,2024 MAY 13 08:32:08,60.9124,77.1358,2024 MAY 13 08:38:27,49.6093,100.1961,2024 MAY 13 08:37:15,-52.5603,1648,15.9867,254.281,42.64,N/A,79.5213,121.927,10,480,787,30,30,879,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,439,300,949,1400002C000A01E003131E1E036F0301000D000D0000000000000000000000000000000001C201B7012C03B5
