MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2024 NOV 29 14:09:00,-34.3606,136.8434,253.0724,14.6958,53.9126,5.472e-14,53.9126,2024 NOV 29 14:30:00,-30.6603,134.994,380.5151,14.9133,54.0917,2.4738,56.3802
2024 NOV 29 17:54:00,-32.0061,82.0197,252.868,14.6914,52.4978,3.1895e-14,52.4978,2024 NOV 29 18:27:00,-27.0849,77.6115,379.8979,14.9331,52.5158,6.6106,58.8118
2024 NOV 30 08:48:00,-42.2825,-134.7677,252.1329,14.7436,59.4345,3.2435e-14,59.4345,2024 NOV 30 08:06:00,-45.6974,-130.1312,379.2514,14.3714,58.9088,0.47574,58.808
2024 NOV 30 12:33:00,-40.2113,170.2188,251.8725,14.7267,57.9819,3.1325e-14,57.9819,2024 NOV 30 12:03:00,-42.2853,173.951,380.7534,14.4886,57.3743,4.3209,53.52
2024 NOV 30 14:27:00,-34.3898,142.0843,252.8607,14.7006,54.1335,7.1968e-14,54.1335,2024 NOV 30 14:03:00,-36.2161,146.4541,380.4267,14.6025,54.3213,0.48909,54.2646
2024 NOV 30 18:12:00,-32.1304,87.2722,252.6801,14.6969,52.7782,3.1868e-14,52.7782,2024 NOV 30 18:00:00,-32.8119,89.2132,379.4642,14.6317,52.5182,3.6564,55.7058
2024 NOV 30 21:57:00,-29.6079,32.3339,254.1788,14.685,51.2229,1.9083e-14,51.2229,2024 NOV 30 21:57:00,-29.0846,32.7833,380.1386,14.715,51.2546,0.47645,51.2439
2024 DEC 01 01:42:00,-27.7052,-22.5468,255.0437,14.6767,50.0957,2.0612e-14,50.0957,2024 DEC 01 01:54:00,-25.6719,-24.9174,382.5804,14.7133,49.4258,5.3043,54.3043
2024 DEC 01 03:36:00,-21.8412,-50.6089,255.6793,14.6556,46.8195,4.3725e-14,46.8195,2024 DEC 01 03:54:00,-19.5053,-52.6585,383.681,14.8108,47.6948,6.619,54.0606
2024 DEC 01 05:27:00,-25.5387,-77.4003,253.6279,14.6703,48.8792,1.6905e-14,48.8792,2024 DEC 01 05:51:00,-22.2868,-81.444,382.4463,14.7903,48.6898,0.44853,48.7274
2024 DEC 02 02:00:00,-27.997,-17.2836,255.277,14.6831,50.4654,4.2908e-14,50.4654,2024 DEC 02 01:27:00,-31.2433,-12.8847,381.9651,14.4408,49.8414,0.4701,49.5348
2024 DEC 02 05:48:00,-16.194,-73.3867,257.0529,14.6419,44.2205,2.2264e-14,44.2205,2024 DEC 02 05:27:00,-18.8302,-68.7099,383.7491,14.6131,44.9951,6.9209,51.5867
2024 DEC 02 07:39:00,-19.8035,-100.1944,255.6291,14.6558,45.9902,2.0365e-14,45.9902,2024 DEC 02 07:24:00,-21.5734,-97.4354,382.5153,14.5964,46.1071,0.43912,46.1406
2024 DEC 02 09:30:00,-23.3988,-127.0043,255.3969,14.6694,47.9107,7.2806e-14,47.9107,2024 DEC 02 09:21:00,-24.1879,-126.5014,382.3313,14.5569,47.0031,3.3282,43.7918
2024 DEC 02 11:24:00,-17.4115,-155.0851,258.3794,14.6469,44.8229,3.9213e-14,44.8229,2024 DEC 02 11:21:00,-17.8597,-154.5519,384.8684,14.6339,44.8493,0.60896,45.0927
2024 DEC 02 15:09:00,-15.4414,150.0538,258.8204,14.64,43.9241,6.1673e-14,43.9241,2024 DEC 02 15:18:00,-14.4927,147.9064,384.7392,14.6431,43.5864,2.7777,46.1775
2024 DEC 02 18:54:00,-13.3196,95.2481,259.232,14.6369,43.0719,1.3886e-14,43.0719,2024 DEC 02 19:15:00,-11.0691,90.7048,384.2328,14.6747,42.8048,2.6002,45.3219
2024 DEC 03 17:21:00,-9.6712,127.3076,261.1258,14.6289,41.7788,1.0183e-14,41.7788,2024 DEC 03 16:51:00,-13.9854,132.2938,384.6438,14.4744,41.2338,1.5989,39.635
2024 DEC 03 21:09:00,2.3833,71.2793,266.6721,14.5928,38.8699,1.4246e-14,38.8699,2024 DEC 03 20:51:00,-1.371,75.9934,388.4167,14.615,39.627,4.804,44.431
2024 DEC 03 23:00:00,-1.1312,44.4416,265.6975,14.6044,39.4377,6.0012e-14,39.4377,2024 DEC 03 22:48:00,-3.9953,47.1227,387.8824,14.5886,39.7174,0.31379,39.8556
2024 DEC 04 00:51:00,-4.8952,17.6149,264.4516,14.6169,40.3329,2.6143e-14,40.3329,2024 DEC 04 00:45:00,-6.7367,17.7135,387.7484,14.5261,39.4793,0.33662,39.6061
2024 DEC 04 02:45:00,0.86186,-10.3847,267.1174,14.6,39.1172,7.4405e-15,39.1172,2024 DEC 04 02:45:00,-0.70069,-9.9877,390.7758,14.6264,39.7047,1.9899,37.7222
2024 DEC 04 06:30:00,2.9355,-65.2529,266.9637,14.5928,38.8322,7.1562e-15,38.8322,2024 DEC 04 06:42:00,2.8055,-67.7218,392.3708,14.6228,39.2906,2.0068,41.2932
2024 DEC 04 08:21:00,-0.65735,-92.0973,264.7326,14.6039,39.3698,8.8899e-16,39.3698,2024 DEC 04 08:39:00,0.16907,-96.8864,390.7486,14.5767,38.8553,0.27669,39.0037
2024 DEC 05 14:21:00,17.363,-170.9074,277.6138,14.5544,39.5758,1.9412e-14,39.5758,2024 DEC 05 14:12:00,13.327,-168.8895,399.3304,14.5428,38.5829,2.658,41.1125
2024 DEC 05 16:15:00,23.1223,161.0576,282.0561,14.535,41.0605,6.9172e-14,41.0605,2024 DEC 05 16:12:00,19.3841,163.0595,402.6692,14.6197,40.9963,4.8032,45.4319
2024 DEC 05 18:06:00,19.3118,134.2488,278.7737,14.5486,40.0039,2.0116e-14,40.0039,2024 DEC 05 18:09:00,16.4727,134.3489,399.5578,14.6039,40.0483,2.4023,37.88
2024 DEC 05 19:57:00,15.5896,107.4272,275.1402,14.5614,39.2553,1.3114e-14,39.2553,2024 DEC 05 20:06:00,13.769,104.7921,396.8613,14.5317,38.4851,1.5393,37.2318
2024 DEC 05 21:51:00,21.5988,79.3643,279.0196,14.5403,40.5811,1.7201e-14,40.5811,2024 DEC 05 22:06:00,20.0669,77.1031,400.9624,14.6328,41.3443,1.6691,40.0034
2024 DEC 07 00:00:00,17.9365,57.8149,277.5355,14.56,39.6913,2.6988e-14,39.6913,2024 DEC 06 23:39:00,20.7618,61.2662,401.9958,14.4494,39.007,3.1024,36.4163
2024 DEC 07 01:54:00,23.8813,29.7847,283.2603,14.5411,41.2678,2.0365e-14,41.2678,2024 DEC 07 01:39:00,27.0492,32.8371,407.1635,14.5011,42.0284,4.5111,45.7774
2024 DEC 07 07:36:00,41.0629,-54.5561,295.1055,14.4672,48.9935,2.1336e-14,48.9935,2024 DEC 07 07:36:00,36.2103,-51.0674,413.6874,14.6997,48.5349,0.30453,48.6952
2024 DEC 07 09:27:00,37.4379,-81.3424,292.452,14.4822,46.9892,1.5581e-14,46.9892,2024 DEC 07 09:33:00,33.7279,-81.084,411.8528,14.5969,46.1847,2.7606,48.2307
2024 DEC 07 09:30:00,46.9319,-82.892,299.4984,14.4278,52.398,2.0005e-14,52.398,2024 DEC 07 09:36:00,42.3366,-78.1167,417.6399,14.8433,53.1455,1.5343,54.1564
2024 DEC 07 11:18:00,33.9076,-108.1138,289.3242,14.4986,45.2147,3.1964e-14,45.2147,2024 DEC 07 11:30:00,31.0329,-109.7746,409.8843,14.5825,44.7116,4.4482,41.5057
2024 DEC 07 13:12:00,39.869,-136.2551,293.8891,14.4719,48.282,3.5984e-14,48.282,2024 DEC 07 13:30:00,37.2578,-137.4547,414.6564,14.6842,48.8772,0.079863,48.9009
2024 DEC 07 15:03:00,36.2057,-162.9578,292.3834,14.4928,46.3681,2.1157e-14,46.3681,2024 DEC 07 15:27:00,34.5855,-167.1989,413.3102,14.5994,46.6097,0.08241,46.6461
2024 DEC 08 13:27:00,30.2548,-129.6192,286.2306,14.5214,43.512,5.5819e-14,43.512,2024 DEC 08 13:03:00,31.6301,-125.7121,410.7349,14.3925,42.7427,4.8298,39.5809
2024 DEC 08 15:21:00,36.1549,-157.7204,291.7776,14.4975,46.2386,5.1678e-14,46.2386,2024 DEC 08 15:03:00,37.7574,-153.2593,415.4957,14.5028,47.1841,1.3553,46.5269
2024 DEC 08 17:12:00,32.4247,175.5366,289.6856,14.5156,44.4705,5.4726e-14,44.4705,2024 DEC 08 17:00:00,35.0356,177.1134,413.6699,14.4261,44.8873,2.5664,43.3938
2024 DEC 08 19:03:00,28.6417,148.7588,286.7241,14.5314,42.8706,8.996e-14,42.8706,2024 DEC 08 18:57:00,32.4168,146.8535,410.72,14.3069,42.2031,1.5776,43.4822
2024 DEC 09 02:39:00,52.3093,35.79,303.2628,14.3986,55.5731,2.3801e-14,55.5731,2024 DEC 09 02:54:00,47.7703,37.8881,421.1452,14.7819,55.4071,5.321,52.7125
2024 DEC 09 04:30:00,48.601,9.2918,300.584,14.4331,53.2428,1.2821e-14,53.2428,2024 DEC 09 04:51:00,45.2439,7.1081,419.0747,14.6281,52.6173,1.4969,51.6903
2024 DEC 09 06:24:00,54.2966,-19.0907,303.3021,14.3906,56.9035,7.5868e-14,56.9035,2024 DEC 09 06:51:00,51.055,-19.1209,422.8592,14.8264,57.6953,0.31768,57.4662
2024 DEC 09 08:15:00,50.5498,-45.6847,300.8536,14.4183,54.439,5.8991e-14,54.439,2024 DEC 09 08:48:00,48.4337,-49.1817,421.6261,14.7208,55.2793,2.4746,53.99
2024 DEC 10 06:39:00,45.057,-12.099,297.2489,14.4636,50.967,1.4575e-14,50.967,2024 DEC 10 06:24:00,45.833,-9.1842,419.6346,14.4144,51.079,0.72897,51.5248
2024 DEC 10 10:21:00,37.6108,-65.5829,291.3738,14.4997,46.7997,2.9323e-14,46.7997,2024 DEC 10 10:18:00,40.6779,-69.1211,416.8059,14.2153,46.0398,0.070828,45.9709
2024 DEC 10 23:33:00,59.5714,99.2036,305.6477,14.3356,60.1478,1.4067e-14,60.1478,2024 DEC 11 00:09:00,56.6429,96.8605,424.8227,14.7633,60.4767,0.10195,60.4758
2024 DEC 11 21:57:00,53.8012,133.1873,304.6348,14.4072,56.1735,1.7421e-14,56.1735,2024 DEC 11 21:45:00,53.8092,136.6696,423.5854,14.4447,56.414,0.52161,56.1521
2024 DEC 11 23:48:00,50.1013,106.5823,300.8489,14.4344,53.777,4.6555e-14,53.777,2024 DEC 11 23:42:00,51.4017,105.9746,421.3226,14.2967,53.7541,0.39597,53.8464
2024 DEC 12 01:39:00,46.5438,79.9057,297.6727,14.4569,51.57,1.7439e-14,51.57,2024 DEC 12 01:39:00,48.9743,76.0243,420.9931,14.1983,51.3462,1.375,50.6699
2024 DEC 13 15:06:00,58.903,-108.4994,305.7914,14.3536,59.2485,5.9778e-14,59.2485,2024 DEC 13 15:03:00,59.2515,-106.4641,427.3201,14.4406,59.9539,0.88457,59.7218
2024 DEC 13 16:57:00,55.4098,-134.8821,303.6169,14.3958,56.924,3.6124e-14,56.924,2024 DEC 13 17:00:00,56.8942,-137.8058,427.1812,14.2494,57.1917,0.73217,57.3986
2024 DEC 15 04:30:00,62.1791,64.8517,306.6517,14.3189,61.2452,5.7448e-14,61.2452,2024 DEC 15 04:24:00,61.3166,65.6047,428.9422,14.2717,60.3765,0.46017,60.5172
2024 DEC 15 08:15:00,64.524,9.7852,309.436,14.2983,62.9201,1.9083e-14,62.9201,2024 DEC 15 08:21:00,64.0852,11.5695,429.5421,14.5147,63.5035,0.11633,63.4555
2024 DEC 15 10:06:00,60.7815,-16.354,306.7571,14.3567,60.3264,6.3232e-14,60.3264,2024 DEC 15 10:18:00,61.7426,-20.663,428.9555,14.2642,60.622,0.32922,60.6641
2024 DEC 16 21:39:00,67.7267,-177.0819,312.0667,14.2489,64.9345,3.2555e-14,64.9345,2024 DEC 16 21:42:00,65.9272,-175.0764,431.659,14.4314,64.2248,0.83821,64.1691
2024 DEC 16 23:30:00,63.9864,156.9501,310.8695,14.3186,62.2842,2.163e-14,62.2842,2024 DEC 16 23:39:00,63.6818,152.2266,429.1689,14.1497,61.3586,0.34921,61.3006
2024 DEC 18 16:39:00,68.9316,-85.4536,311.5955,14.2175,65.4439,2.3039e-14,65.4439,2024 DEC 18 16:57:00,68.6144,-86.7433,430.7717,14.4236,65.8833,0.059243,65.8368
2024 DEC 19 15:03:00,63.3307,-50.692,308.101,14.3411,61.3894,4.1347e-14,61.3894,2024 DEC 19 14:33:00,66.1665,-49.8527,431.2048,13.9103,62.0272,0.72017,61.9251
2024 DEC 20 06:03:00,72.249,87.0977,310.5635,14.1294,67.5668,6.3611e-15,67.5668,2024 DEC 20 06:18:00,70.3389,88.1044,432.5262,14.44,66.954,0.038756,66.9234
2024 DEC 20 11:39:00,71.1575,6.1193,311.9613,14.1825,66.7801,1.9878e-15,66.7801,2024 DEC 20 12:12:00,70.6497,2.5367,432.3193,14.4789,67.2679,0.21313,67.2515
2024 DEC 21 04:27:00,66.7821,122.3693,310.2318,14.2869,63.5264,2.7035e-14,63.5264,2024 DEC 21 03:54:00,68.0591,123.9093,429.9062,13.8542,63.1569,0.14755,63.0743
