Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
26	28	Nightside	2020 MAY 18 15:44:03	2020 MAY 18 16:13:36	2020 MAY 18 16:43:09	3546.68	55.00	88.81	-139.41	-64.49	20.63	64.44	150.84	22.13	1	-	-	-		
26	28	Dayside	2020 MAY 18 16:43:09	2020 MAY 18 17:12:33	2020 MAY 18 17:41:56	3526.65	-139.41	-106.09	26.25	64.44	-19.24	-64.37	29.26	10.10	1	-		COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0		
27	28	Nightside	2020 MAY 18 17:41:56	2020 MAY 18 18:11:30	2020 MAY 18 18:41:04	3548.12	26.25	59.92	-168.17	-64.37	20.79	64.31	150.62	22.12	1	-	-	-		
27	28	Dayside	2020 MAY 18 18:41:04	2020 MAY 18 19:10:28	2020 MAY 18 19:39:53	3528.50	-168.17	-134.98	-2.56	64.31	-19.39	-64.21	29.47	10.08	1	Ice H2O 2SUBD #1	Science: orders #193, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
28	28	Nightside	2020 MAY 18 19:39:53	2020 MAY 18 20:09:28	2020 MAY 18 20:39:02	3549.70	-2.56	31.03	162.99	-64.21	20.92	64.13	150.41	22.11	14	-	-	-		
28	28	Dayside	2020 MAY 18 20:39:02	2020 MAY 18 21:08:27	2020 MAY 18 21:37:52	3529.74	162.99	-163.88	-31.36	64.13	-19.58	-64.06	29.70	10.07	14	-		COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0		
29	28	Nightside	2020 MAY 18 21:37:52	2020 MAY 18 22:07:27	2020 MAY 18 22:37:02	3550.35	-31.36	2.10	134.19	-64.06	21.04	63.98	150.19	22.09	1	-	-	-		
29	28	Dayside	2020 MAY 18 22:37:02	2020 MAY 18 23:06:27	2020 MAY 18 23:35:52	3529.11	134.19	167.18	-60.14	63.98	-19.74	-63.94	29.94	10.05	1	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
30	28	Nightside	2020 MAY 18 23:35:52	2020 MAY 19 00:05:27	2020 MAY 19 00:35:02	3550.73	-60.14	-26.85	105.43	-63.94	21.19	63.88	149.93	22.08	3	-	-	-		
30	28	Dayside	2020 MAY 19 00:35:02	2020 MAY 19 01:04:26	2020 MAY 19 01:33:49	3527.17	105.43	138.22	-88.88	63.88	-19.86	-63.85	30.19	10.04	3	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
31	28	Nightside	2020 MAY 19 01:33:49	2020 MAY 19 02:03:25	2020 MAY 19 02:33:00	3550.39	-88.88	-55.80	76.71	-63.85	21.34	63.81	149.67	22.06	1	-	-	-		
31	28	Dayside	2020 MAY 19 02:33:00	2020 MAY 19 03:02:23	2020 MAY 19 03:31:45	3525.52	76.71	109.28	-117.61	63.81	-19.97	-63.77	30.44	10.02	1	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
32	28	Nightside	2020 MAY 19 03:31:45	2020 MAY 19 04:01:20	2020 MAY 19 04:30:55	3549.31	-117.61	-84.73	48.00	-63.77	21.47	63.74	149.43	22.04	1	-	-	-		
32	28	Dayside	2020 MAY 19 04:30:55	2020 MAY 19 05:00:17	2020 MAY 19 05:29:40	3524.82	48.00	80.37	-146.33	63.74	-20.10	-63.68	30.67	10.01	1	-		COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
33	28	Nightside	2020 MAY 19 05:29:40	2020 MAY 19 05:59:14	2020 MAY 19 06:28:49	3549.45	-146.33	-113.62	19.23	-63.68	21.58	63.60	149.21	22.03	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
33	28	Dayside	2020 MAY 19 06:28:49	2020 MAY 19 06:58:12	2020 MAY 19 07:27:35	3525.83	19.23	51.50	-175.11	63.60	-20.28	-63.53	30.88	9.99	17	-		COP row -1: UVIS off		
34	28	Nightside	2020 MAY 19 07:27:35	2020 MAY 19 07:57:11	2020 MAY 19 08:26:47	3551.93	-175.11	-142.51	-9.60	-63.53	21.73	63.42	149.00	22.02	1	-	-	-		
34	28	Dayside	2020 MAY 19 08:26:47	2020 MAY 19 08:56:10	2020 MAY 19 09:25:34	3527.19	-9.60	22.59	156.05	63.42	-20.44	-63.34	31.10	9.98	1	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0		
35	28	Nightside	2020 MAY 19 09:25:34	2020 MAY 19 09:55:10	2020 MAY 19 10:24:46	3552.50	156.05	-171.43	-38.40	-63.34	21.92	63.27	148.77	22.00	14	-	-	-		
35	28	Dayside	2020 MAY 19 10:24:46	2020 MAY 19 10:54:11	2020 MAY 19 11:23:35	3528.43	-38.40	-6.34	127.25	63.27	-20.57	-63.20	31.33	9.96	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
36	28	Nightside	2020 MAY 19 11:23:35	2020 MAY 19 11:53:10	2020 MAY 19 12:22:46	3551.15	127.25	159.64	-67.17	-63.20	22.09	63.16	148.53	21.99	1	-	-	-		
36	28	Dayside	2020 MAY 19 12:22:46	2020 MAY 19 12:52:11	2020 MAY 19 13:21:35	3529.13	-67.17	-35.30	98.50	63.16	-20.71	-63.10	31.58	9.95	1	-		COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0		
37	28	Nightside	2020 MAY 19 13:21:35	2020 MAY 19 13:51:10	2020 MAY 19 14:20:44	3548.93	98.50	130.69	-95.91	-63.10	22.21	63.07	148.28	21.97	8	-	-	-		
37	28	Dayside	2020 MAY 19 14:20:44	2020 MAY 19 14:50:08	2020 MAY 19 15:19:32	3528.25	-95.91	-64.25	69.78	63.07	-20.85	-63.04	31.84	9.93	8	Nominal Limb 01	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
38	28	Nightside	2020 MAY 19 15:19:32	2020 MAY 19 15:49:06	2020 MAY 19 16:18:40	3547.64	69.78	101.75	-124.63	-63.04	22.33	62.99	148.04	21.95	14	-	-	-		
38	28	Dayside	2020 MAY 19 16:18:40	2020 MAY 19 16:48:03	2020 MAY 19 17:17:26	3526.23	-124.63	-93.16	41.06	62.99	-20.97	-62.95	32.07	9.92	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
39	28	Nightside	2020 MAY 19 17:17:26	2020 MAY 19 17:47:00	2020 MAY 19 18:16:35	3548.41	41.06	72.85	-153.37	-62.95	22.48	62.88	147.81	21.94	1	-	-	-		
39	28	Dayside	2020 MAY 19 18:16:35	2020 MAY 19 18:45:58	2020 MAY 19 19:15:21	3526.46	-153.37	-122.05	12.26	62.88	-21.10	-62.78	32.28	9.90	1	-		COP row 68: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 8964 ms, Binning=0		
40	28	Nightside	2020 MAY 19 19:15:21	2020 MAY 19 19:44:56	2020 MAY 19 20:14:31	3550.30	12.26	43.97	177.82	-62.78	22.66	62.70	147.60	21.93	1	-	-	-		
40	28	Dayside	2020 MAY 19 20:14:31	2020 MAY 19 20:43:56	2020 MAY 19 21:13:20	3528.61	177.82	-150.94	-16.55	62.70	-21.29	-62.61	32.49	9.89	1	-		COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0		
41	28	Nightside	2020 MAY 19 21:13:20	2020 MAY 19 21:42:56	2020 MAY 19 22:12:31	3551.16	-16.55	15.07	148.99	-62.61	22.79	62.52	147.39	21.91	14	-	-	-		
41	28	Dayside	2020 MAY 19 22:12:31	2020 MAY 19 22:41:55	2020 MAY 19 23:11:20	3528.77	148.99	-179.87	-45.34	62.52	-21.49	-62.47	32.73	9.88	14	-		COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
42	28	Nightside	2020 MAY 19 23:11:20	2020 MAY 19 23:40:56	2020 MAY 20 00:10:31	3551.58	-45.34	-13.88	120.21	-62.47	22.93	62.39	147.15	21.90	1	-	-	-		
42	28	Dayside	2020 MAY 20 00:10:31	2020 MAY 20 00:39:55	2020 MAY 20 01:09:19	3527.23	120.21	151.19	-74.11	62.39	-21.64	-62.35	32.98	9.86	1	CH4 2SUBD 03	Science: orders #136, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0	&daysideMatch:AEOLIS MENSAE MFF; 	
43	28	Nightside	2020 MAY 20 01:09:19	2020 MAY 20 01:38:55	2020 MAY 20 02:08:30	3551.69	-74.11	-42.83	91.47	-62.35	23.10	62.30	146.89	21.88	14	-	-	-		
43	28	Dayside	2020 MAY 20 02:08:30	2020 MAY 20 02:37:53	2020 MAY 20 03:07:15	3525.10	91.47	122.24	-102.85	62.30	-21.75	-62.25	33.23	9.84	14	-		COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
44	28	Nightside	2020 MAY 20 03:07:15	2020 MAY 20 03:36:51	2020 MAY 20 04:06:26	3551.02	-102.85	-71.77	62.75	-62.25	23.25	62.23	146.64	21.87	3	-	-	-		
44	28	Dayside	2020 MAY 20 04:06:26	2020 MAY 20 04:35:48	2020 MAY 20 05:05:10	3523.89	62.75	93.32	-131.57	62.23	-21.87	-62.16	33.46	9.83	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0		
45	28	Nightside	2020 MAY 20 05:05:10	2020 MAY 20 05:34:45	2020 MAY 20 06:04:20	3550.04	-131.57	-100.67	34.01	-62.16	23.37	62.11	146.41	21.85	1	-	-	-		
45	28	Dayside	2020 MAY 20 06:04:20	2020 MAY 20 06:33:43	2020 MAY 20 07:03:05	3524.25	34.01	64.44	-160.33	62.11	-22.05	-62.03	33.68	9.81	1	-		COP row 64: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8427 ms, Binning=0		
46	28	Nightside	2020 MAY 20 07:03:05	2020 MAY 20 07:32:41	2020 MAY 20 08:02:17	3551.93	-160.33	-129.55	5.20	-62.03	23.51	61.93	146.21	21.84	17	-	-	COP row 79: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 21964 ms, Binning=0		
46	28	Dayside	2020 MAY 20 08:02:17	2020 MAY 20 08:31:39	2020 MAY 20 09:01:02	3525.38	5.20	35.56	170.85	61.93	-22.24	-61.84	33.88	9.80	17	-		COP row -1: UVIS off		
47	28	Nightside	2020 MAY 20 09:01:02	2020 MAY 20 09:30:39	2020 MAY 20 10:00:16	3553.81	170.85	-158.45	-23.62	-61.84	23.70	61.75	145.99	21.82	1	-	-	-		
47	28	Dayside	2020 MAY 20 10:00:16	2020 MAY 20 10:29:39	2020 MAY 20 10:59:02	3526.67	-23.62	6.64	142.03	61.75	-22.39	-61.66	34.11	9.79	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 72: NADIR: Full Frame (57:240;0:1047),Tint = 10000 ms,16 bit,Rhythm = 11964 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
48	28	Nightside	2020 MAY 20 10:59:02	2020 MAY 20 11:28:39	2020 MAY 20 11:58:16	3553.19	142.03	172.63	-52.41	-61.66	23.90	61.60	145.76	21.81	1	-	-	-		
