NOM_02, OCCEG, 65, 76, 124, 174, 232, 268
NOM_02, OCCIN, 83, 164, 196, 210, 317
NOM_03, OCCEG, 30, 32, 43, 49, 58, 79, 81, 106, 110, 114, 125, 147, 157, 172, 190, 199, 218, 221, 239, 259, 270, 273, 284, 286, 300, 304
NOM_03, OCCIN, 30, 32, 41, 49, 51, 56, 63, 69, 71, 78, 88, 91, 102, 106, 114, 124, 127, 131, 133, 136, 142, 151, 159, 166, 167, 180, 182, 212, 229, 250, 255, 289, 292, 310, 315
NOM_03, OCCME, 22, 28
CO_001, OCCEG, 134, 261, 275, 318
CO_001, OCCIN, 125, 140, 145, 198, 244, 308
CO_002, OCCEG, 69, 74, 89, 97, 102, 119, 145, 162, 167, 169, 179, 188, 256, 298, 306
CO_002, OCCIN, 36, 43, 72, 81, 100, 134, 225
CO2_01, OCCEG, 41, 127, 161, 288
CO2_01, OCCIN, 108, 157, 185, 207
CO2_02, OCCEG, 47, 51, 53, 72, 78, 91, 104, 112, 117, 139, 140, 151, 153, 166, 203, 206, 224
CO2_02, OCCIN, 33, 47, 53, 67, 79, 86, 93, 119, 147, 162, 171, 262, 264, 267, 276, 283
HCL_01, OCCEG, 38, 39, 67, 93, 100, 131, 136, 144, 154, 164
HCL_01, OCCIN, 58, 76, 96, 116, 139, 144, 153, 231, 296
FUL_01, OCCEG, 83, 142, 201
FUL_01, OCCIN, 45, 54, 61, 74, 84, 97, 104, 110, 112, 121, 154, 215, 247, 281
