S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 JAN 31 02:42:00,24.2016,-172.2587,285.2582,14.8564,41.2216,2.3209e-14,41.2216
TGO,2025 JAN 31 02:54:00,26.2112,-176.1226,406.7274,14.7936,40.5967,0.26855,40.3427

MRO,2025 FEB 01 02:54:00,2.7772,-164.4921,270.7361,14.9325,45.0687,2.642e-14,45.0687
TGO,2025 FEB 01 02:36:00,5.1582,-160.0062,394.0489,14.9394,44.437,6.6504,50.3492

MRO,2025 FEB 01 04:48:00,8.3678,167.5103,274.3702,14.9156,43.2591,1.8132e-14,43.2591
TGO,2025 FEB 01 04:33:00,8.0822,171.5922,395.6245,14.9444,43.7412,3.372,40.5579

MRO,2025 FEB 01 06:42:00,13.9176,139.5126,277.9949,14.8986,42.0081,4.7708e-15,42.0081
TGO,2025 FEB 01 06:30:00,10.7553,141.4543,396.7262,14.8333,41.567,3.2352,44.5075

MRO,2025 FEB 01 10:21:00,-3.431,87.0517,265.8595,14.9544,47.7064,7.7296e-15,47.7064
TGO,2025 FEB 01 10:30:00,-1.5719,86.0111,388.3793,15.0311,48.0161,0.58216,48.3164

MRO,2025 FEB 01 10:24:00,6.1732,85.8684,271.4266,14.9242,43.942,2.2221e-14,43.942
TGO,2025 FEB 01 10:27:00,7.3014,84.4931,393.1051,14.8811,43.0268,0.73847,43.5381

MRO,2025 FEB 01 12:18:00,12.0922,57.8471,275.9218,14.9058,42.3773,4.5008e-14,42.3773
TGO,2025 FEB 01 12:24:00,9.8129,55.2012,394.1781,14.8267,41.6592,0.2119,41.8312

MRO,2025 FEB 02 16:09:00,-27.072,13.191,258.6114,15.0403,61.5599,1.1577e-14,61.5599
TGO,2025 FEB 02 16:06:00,-23.6648,16.1564,382.346,15.1892,61.1109,0.38325,61.0283

MRO,2025 FEB 02 18:03:00,-21.4713,-14.8606,260.0391,15.0197,57.9249,5.5478e-14,57.9249
TGO,2025 FEB 02 18:03:00,-20.8177,-13.3806,383.7622,15.1183,58.6666,0.32456,58.4402

MRO,2025 FEB 02 18:06:00,-11.8235,-16.0682,263.5469,14.9878,52.1667,1.6905e-14,52.1667
TGO,2025 FEB 02 18:00:00,-11.9245,-15.0361,386.5302,14.9592,51.8593,0.65976,51.2123

MRO,2025 FEB 02 20:00:00,-6.1825,-44.0772,265.3522,14.9703,49.1983,6.3611e-15,49.1983
TGO,2025 FEB 02 19:57:00,-9.1572,-44.6206,388.1104,14.8853,49.5093,0.72079,49.8377

MRO,2025 FEB 02 23:36:00,-33.1799,-95.1638,254.5213,15.0689,65.7915,6.5728e-14,65.7915
TGO,2025 FEB 03 00:00:00,-30.5758,-98.0228,380.8825,15.2678,66.1139,0.473,66.0816

MRO,2025 FEB 02 23:39:00,-23.4887,-96.4865,257.2228,15.0294,59.2678,3.1092e-14,59.2678
TGO,2025 FEB 02 23:57:00,-21.6996,-100.056,382.7884,15.0836,58.8043,0.36255,58.6869

MRO,2025 FEB 03 01:33:00,-17.5672,-124.537,260.1335,15.0089,55.5647,2.915e-14,55.5647
TGO,2025 FEB 03 01:54:00,-19.127,-129.5233,383.3002,15.0172,56.5555,0.66942,56.744

MRO,2025 FEB 04 01:51:00,-19.8249,-119.1626,259.2991,15.0228,57.1174,3.2591e-14,57.1174
TGO,2025 FEB 04 01:30:00,-22.3712,-116.1853,382.4741,14.8806,57.0636,1.3193,57.649

MRO,2025 FEB 04 05:27:00,-46.9639,-169.9046,254.122,15.1447,75.8423,4.9688e-14,75.8423
TGO,2025 FEB 04 05:33:00,-43.4394,-167.839,381.5447,15.3797,75.3602,0.50027,75.2922

MRO,2025 FEB 04 09:21:00,-16.2598,131.1337,261.0006,15.0103,54.9614,5.769e-14,54.9614
TGO,2025 FEB 04 09:21:00,-20.2692,127.7101,382.7936,14.7822,54.7042,0.40913,54.7153

MRO,2025 FEB 04 12:57:00,-43.2579,80.3937,253.8251,15.1322,73.2601,2.6988e-14,73.2601
TGO,2025 FEB 04 13:24:00,-41.67,75.6412,378.4772,15.2536,73.1984,0.49495,73.126

MRO,2025 FEB 05 13:15:00,-45.4602,85.8457,253.5245,15.1514,75.0372,4.6079e-14,75.0372
TGO,2025 FEB 05 13:00:00,-44.829,89.668,377.9856,15.1628,74.6946,0.49066,74.6125

MRO,2025 FEB 05 15:12:00,-29.7184,56.1571,255.7817,15.0703,63.8655,5.4442e-14,63.8655
TGO,2025 FEB 05 14:54:00,-33.561,56.8764,379.7243,14.8261,64.1147,0.46488,64.0447

MRO,2025 FEB 05 20:45:00,-41.6843,-24.0802,255.5184,15.1239,72.293,3.2435e-14,72.293
TGO,2025 FEB 05 20:51:00,-42.8161,-26.8385,380.8796,15.0375,72.3738,0.48632,72.2873

MRO,2025 FEB 07 02:36:00,-55.7482,-98.2226,251.2701,15.2394,82.8931,1.4423e-14,82.8931
TGO,2025 FEB 07 02:24:00,-55.2972,-94.5525,378.6349,15.2894,82.8925,4.0265,86.8917

MRO,2025 FEB 07 02:39:00,-46.0131,-100.1233,252.2061,15.1614,75.692,1.6246e-13,75.692
TGO,2025 FEB 07 02:21:00,-47.0421,-99.1051,378.9064,14.9372,74.7777,0.47855,74.6819

MRO,2025 FEB 07 10:06:00,-52.1082,151.632,253.2531,15.1975,80.17,7.4726e-14,80.17
TGO,2025 FEB 07 10:15:00,-53.5454,148.7518,379.8293,15.1514,80.8687,1.4616,82.2541

MRO,2025 FEB 08 16:00:00,-56.3888,75.9186,252.701,15.2569,83.6484,3.4878e-14,83.6484
TGO,2025 FEB 08 15:45:00,-57.7972,78.0087,378.6163,15.1528,84.0191,0.45726,83.95

MRO,2025 FEB 14 20:36:00,71.2584,-109.4848,310.4114,3.5547,84.2272,6.7937e-15,84.2272
TGO,2025 FEB 14 20:12:00,70.6382,-105.6131,432.2106,3.4233,85.1122,0.49042,85.4014

