S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 JUL 28 07:36:00,-14.0852,32.4053,259.378,15.5828,64.1048,2.7773e-14,64.1048
TGO,2025 JUL 28 08:03:00,-12.38,28.06,385.5408,15.7311,64.9756,0.36319,65.0474

MRO,2025 JUL 29 04:09:00,-18.7803,92.6452,256.8905,15.6008,66.9803,2.3494e-14,66.9803
TGO,2025 JUL 29 03:39:00,-21.8457,96.8138,381.8415,15.3919,66.5005,0.41921,66.5022

MRO,2025 JUL 29 06:03:00,-12.806,64.6079,259.129,15.5808,63.3224,1.9083e-14,63.3224
TGO,2025 JUL 29 05:39:00,-15.4997,69.1756,383.1891,15.4961,63.8376,0.36957,63.8563

MRO,2025 JUL 29 09:48:00,-10.9564,9.7628,261.686,15.5747,62.2191,2.4688e-14,62.2191
TGO,2025 JUL 29 09:36:00,-11.9053,11.9603,386.0836,15.5264,62.1483,0.35759,62.2205

MRO,2025 JUL 29 15:27:00,-3.5937,-73.0845,263.5016,15.5508,58.082,2.4841e-14,58.082
TGO,2025 JUL 29 15:33:00,-2.3161,-73.5005,389.9424,15.6206,58.3804,2.8236,61.0218

MRO,2025 JUL 29 19:12:00,-1.4697,-127.9212,265.367,15.545,56.9765,4.275e-14,56.9765
TGO,2025 JUL 29 19:30:00,1.371,-130.4257,392.1306,15.67,57.3563,0.27001,57.5113

MRO,2025 JUL 30 21:24:00,2.09,-150.578,268.1493,15.5361,55.2049,7.6371e-15,55.2049
TGO,2025 JUL 30 21:03:00,1.9321,-146.0339,392.9132,15.4983,54.7653,4.1201,50.7299

MRO,2025 JUL 30 23:18:00,7.7698,-178.5846,272.0848,15.5183,52.6447,1.3114e-14,52.6447
TGO,2025 JUL 30 23:03:00,8.2322,-174.7229,396.175,15.5325,52.667,3.5736,56.1638

MRO,2025 JUL 31 03:03:00,9.4018,126.5971,272.6763,15.5139,51.9824,4.0011e-14,51.9824
TGO,2025 JUL 31 03:00:00,11.391,128.4958,396.0341,15.5917,52.3802,1.7264,50.6738

MRO,2025 JUL 31 06:45:00,1.877,72.943,266.9253,15.5381,55.3176,2.5472e-14,55.3176
TGO,2025 JUL 31 06:51:00,-2.736,68.3796,387.9687,15.3314,54.7346,3.2151,51.6151

MRO,2025 JUL 31 06:48:00,11.474,71.7478,273.1817,15.5072,51.1782,2.7909e-14,51.1782
TGO,2025 JUL 31 06:57:00,14.959,71.6931,397.6825,15.6494,52.0857,5.3344,46.7598

MRO,2025 JUL 31 08:39:00,7.8188,44.9281,271.8213,15.52,52.643,4.1743e-14,52.643
TGO,2025 JUL 31 08:51:00,3.6696,40.1867,392.0812,15.3983,52.6465,0.25736,52.8129

MRO,2025 JUL 31 10:33:00,13.4932,16.939,276.369,15.5033,50.4839,6.9537e-14,50.4839
TGO,2025 JUL 31 10:51:00,9.7779,12.1035,396.055,15.4728,51.2803,2.1124,53.3087

MRO,2025 AUG 01 14:39:00,22.5861,-33.7423,281.8883,15.4753,47.9547,3.7633e-14,47.9547
TGO,2025 AUG 01 14:27:00,25.1996,-29.7905,405.7723,15.5442,48.4958,0.18479,48.6791

MRO,2025 AUG 01 16:30:00,18.6968,-60.575,278.6565,15.4872,48.8851,5.3316e-14,48.8851
TGO,2025 AUG 01 16:24:00,22.5328,-59.2154,404.1958,15.4806,48.0352,0.90802,47.1272

MRO,2025 AUG 01 18:24:00,24.4925,-88.6548,282.9864,15.4644,47.523,1.1475e-14,47.523
TGO,2025 AUG 01 18:21:00,19.9552,-88.5787,402.308,15.4208,47.6998,1.8355,45.8653

MRO,2025 AUG 01 22:09:00,26.5909,-143.4932,285.2737,15.4586,47.2001,2.9323e-14,47.2001
TGO,2025 AUG 01 22:18:00,23.5375,-145.4915,405.4771,15.4714,47.7573,3.0346,44.7527

MRO,2025 AUG 02 01:54:00,28.2918,161.6807,287.772,15.4536,46.9908,3.1964e-14,46.9908
TGO,2025 AUG 02 02:15:00,26.9496,156.8568,407.1235,15.4728,47.3563,1.3996,48.7448

