Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),SO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,11,0,24,2534,0,0,0,1,0,2018 JUN 18 12:05:16,2018 JUN 18 12:20:39,2018 JUN 18 12:05:26,2018 JUN 18 12:20:39,2018 JUN 18 12:15:26,2018 JUN 18 12:20:39,2018 JUN 18 12:20:09,-81.0421,-46.4482,2018 JUN 18 12:15:56,-82.8158,-100.2634,2018 JUN 18 12:16:39,-30.3579,2293,23.19,195.5006,31.1123,13.2527,44.1995,10,640,683,30,30,913,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,313,327,1250,1400002C000A028002AB1E1E0391000109D009D00000000000000000000000000000000002620139014704E2
1,1,12,0,29,2539,0,0,0,1,0,2018 JUN 18 21:54:29,2018 JUN 18 22:09:57,2018 JUN 18 21:54:39,2018 JUN 18 22:09:57,2018 JUN 18 22:04:39,2018 JUN 18 22:09:57,2018 JUN 18 22:09:27,-81.2892,167.3253,2018 JUN 18 22:05:09,-81.9539,110.6126,2018 JUN 18 22:05:53,-31.75,2272,22.8056,195.7415,31.5855,13.4644,44.8816,10,640,684,30,30,918,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,318,327,1261,1400002C000A028002AC1E1E0396000109D009D0000000000000000000000000000000000262013E014704ED
1,1,13,0,34,2544,0,0,0,1,0,2018 JUN 19 07:43:39,2018 JUN 19 07:59:11,2018 JUN 19 07:43:49,2018 JUN 19 07:59:11,2018 JUN 19 07:53:49,2018 JUN 19 07:59:11,2018 JUN 19 07:58:41,-81.5546,20.5806,2018 JUN 19 07:54:19,-81.1541,-37.9992,2018 JUN 19 07:55:04,-33.129,2250,22.4544,195.9824,31.964,13.6337,45.4274,10,640,685,30,30,922,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,322,327,1270,1400002C000A028002AD1E1E039A000109D009D00000000000000000000000000000000002620142014704F6
1,1,14,0,35,2545,0,0,0,1,0,2018 JUN 19 09:41:29,2018 JUN 19 09:57:02,2018 JUN 19 09:41:39,2018 JUN 19 09:57:02,2018 JUN 19 09:51:39,2018 JUN 19 09:57:02,2018 JUN 19 09:56:32,-81.6265,-9.0113,2018 JUN 19 09:52:09,-81.7226,-70.2241,2018 JUN 19 09:52:54,-33.4043,2247,22.2175,196.0306,32.0587,13.6761,45.5638,10,640,685,30,30,923,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,323,327,1272,1400002C000A028002AD1E1E039B000109D009D00000000000000000000000000000000002620143014704F8
1,1,15,0,38,2548,0,0,0,1,0,2018 JUN 19 15:34:54,2018 JUN 19 15:50:30,2018 JUN 19 15:35:04,2018 JUN 19 15:50:30,2018 JUN 19 15:45:04,2018 JUN 19 15:50:30,2018 JUN 19 15:50:00,-81.7156,-96.6394,2018 JUN 19 15:45:34,-81.0657,-157.9195,2018 JUN 19 15:46:20,-34.2121,2233,22.1033,196.1753,32.3426,13.8031,45.9731,10,640,686,30,30,926,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,326,327,1279,1400002C000A028002AE1E1E039E000109D009D00000000000000000000000000000000002620146014704FF
1,1,16,0,40,2550,0,0,0,1,0,2018 JUN 19 19:30:37,2018 JUN 19 19:46:15,2018 JUN 19 19:30:47,2018 JUN 19 19:46:15,2018 JUN 19 19:40:47,2018 JUN 19 19:46:15,2018 JUN 19 19:45:45,-81.8086,-155.5161,2018 JUN 19 19:41:17,-80.7954,142.558,2018 JUN 19 19:42:03,-34.7854,2222,21.9586,196.2717,32.5319,13.8878,46.246,10,640,686,30,30,928,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,328,327,1283,1400002C000A028002AE1E1E03A0000109D009D0000000000000000000000000000000000262014801470503
1,1,17,0,42,2552,0,0,0,1,0,2018 JUN 19 23:26:16,2018 JUN 19 23:41:57,2018 JUN 19 23:26:26,2018 JUN 19 23:41:57,2018 JUN 19 23:36:26,2018 JUN 19 23:41:57,2018 JUN 19 23:41:27,-81.8799,145.7747,2018 JUN 19 23:36:56,-80.7969,82.073,2018 JUN 19 23:37:42,-35.3302,2212,21.7486,196.3682,32.8158,14.0148,46.6553,10,640,686,30,30,931,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,331,327,1289,1400002C000A028002AE1E1E03A3000109D009D0000000000000000000000000000000000262014B01470509
1,1,18,0,44,2554,0,0,0,1,0,2018 JUN 20 03:21:50,2018 JUN 20 03:37:32,2018 JUN 20 03:22:00,2018 JUN 20 03:37:32,2018 JUN 20 03:32:00,2018 JUN 20 03:37:32,2018 JUN 20 03:37:02,-81.9618,86.8776,2018 JUN 20 03:32:30,-80.6891,22.2677,2018 JUN 20 03:33:16,-35.8655,2203,21.5822,196.4647,32.9105,14.0571,46.7918,10,640,686,30,30,932,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,332,327,1291,1400002C000A028002AE1E1E03A4000109D009D0000000000000000000000000000000000262014C0147050B
1,1,19,0,46,2556,0,0,0,1,0,2018 JUN 20 07:17:35,2018 JUN 20 07:33:20,2018 JUN 20 07:17:45,2018 JUN 20 07:33:20,2018 JUN 20 07:27:45,2018 JUN 20 07:33:20,2018 JUN 20 07:32:50,-82.0234,28.0904,2018 JUN 20 07:28:15,-80.238,-36.3575,2018 JUN 20 07:29:02,-36.4346,2192,21.4978,196.5613,33.1944,14.1842,47.2011,10,640,687,30,30,935,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,335,327,1298,1400002C000A028002AF1E1E03A7000109D009D0000000000000000000000000000000000262014F01470512
1,1,20,0,48,2558,0,0,0,1,0,2018 JUN 20 11:13:12,2018 JUN 20 11:29:00,2018 JUN 20 11:13:22,2018 JUN 20 11:29:00,2018 JUN 20 11:23:22,2018 JUN 20 11:29:00,2018 JUN 20 11:28:30,-82.1363,-31.5256,2018 JUN 20 11:23:52,-79.359,-93.908,2018 JUN 20 11:24:40,-36.9872,2181,21.4828,196.6578,33.4783,14.3112,47.6104,10,640,688,30,30,938,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,338,327,1305,1400002C000A028002B01E1E03AA000109D009D0000000000000000000000000000000000262015201470519
1,1,21,0,50,2560,0,0,0,1,0,2018 JUN 20 15:08:48,2018 JUN 20 15:24:38,2018 JUN 20 15:08:58,2018 JUN 20 15:24:38,2018 JUN 20 15:18:58,2018 JUN 20 15:24:38,2018 JUN 20 15:24:08,-82.1657,-90.0118,2018 JUN 20 15:19:28,-79.2547,-153.1913,2018 JUN 20 15:20:16,-37.52,2171,21.3519,196.7544,33.6676,14.3959,47.8833,10,640,688,30,30,940,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,340,327,1309,1400002C000A028002B01E1E03AC000109D009D000000000000000000000000000000000026201540147051D
1,1,22,0,52,2562,0,0,0,1,0,2018 JUN 20 19:04:30,2018 JUN 20 19:20:22,2018 JUN 20 19:04:40,2018 JUN 20 19:20:22,2018 JUN 20 19:14:40,2018 JUN 20 19:20:22,2018 JUN 20 19:19:52,-82.2311,-149.216,2018 JUN 20 19:15:10,-79.6142,144.3571,2018 JUN 20 19:15:58,-38.0901,2158,21.0117,196.851,33.8569,14.4806,48.1561,10,640,688,30,30,942,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,342,327,1313,1400002C000A028002B01E1E03AE000109D009D0000000000000000000000000000000000262015601470521
1,1,23,0,56,2566,0,0,0,1,0,2018 JUN 21 02:55:42,2018 JUN 21 03:11:40,2018 JUN 21 02:55:52,2018 JUN 21 03:11:40,2018 JUN 21 03:05:52,2018 JUN 21 03:11:40,2018 JUN 21 03:11:10,-82.3214,92.6772,2018 JUN 21 03:06:22,-78.1902,30.1152,2018 JUN 21 03:07:12,-39.1697,2136,21.0383,197.0443,34.4247,14.7346,48.9747,10,640,690,30,30,948,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,348,327,1327,1400002C000A028002B21E1E03B4000109D009D0000000000000000000000000000000000262015C0147052F
1,1,24,0,58,2568,0,0,0,1,0,2018 JUN 21 06:51:26,2018 JUN 21 07:07:27,2018 JUN 21 06:51:36,2018 JUN 21 07:07:27,2018 JUN 21 07:01:36,2018 JUN 21 07:07:27,2018 JUN 21 07:06:57,-82.3389,33.9708,2018 JUN 21 07:02:06,-77.9188,-28.7957,2018 JUN 21 07:02:57,-39.7353,2121,20.9344,197.141,34.7087,14.8616,49.3841,10,640,691,30,30,951,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,351,327,1334,1400002C000A028002B31E1E03B7000109D009D0000000000000000000000000000000000262015F01470536
1,1,25,0,59,2569,0,0,0,1,0,2018 JUN 21 08:49:16,2018 JUN 21 09:05:19,2018 JUN 21 08:49:26,2018 JUN 21 09:05:19,2018 JUN 21 08:59:26,2018 JUN 21 09:05:19,2018 JUN 21 09:04:49,-82.3764,3.8646,2018 JUN 21 08:59:56,-77.5035,-57.7137,2018 JUN 21 09:00:47,-40.0207,2115,20.9178,197.1893,34.898,14.9463,49.6569,10,640,691,30,30,953,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,353,327,1338,1400002C000A028002B31E1E03B9000109D009D000000000000000000000000000000000026201610147053A
1,1,26,0,62,2572,0,0,0,1,0,2018 JUN 21 14:42:39,2018 JUN 21 14:58:47,2018 JUN 21 14:42:49,2018 JUN 21 14:58:47,2018 JUN 21 14:52:49,2018 JUN 21 14:58:47,2018 JUN 21 14:58:17,-82.3914,-84.2579,2018 JUN 21 14:53:19,-77.3897,-147.5638,2018 JUN 21 14:54:10,-40.8246,2097,20.6597,197.3344,35.3712,15.158,50.3391,10,640,691,30,30,958,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,358,327,1348,1400002C000A028002B31E1E03BE000109D009D0000000000000000000000000000000000262016601470544
1,1,27,0,64,2574,0,0,0,1,0,2018 JUN 21 18:38:18,2018 JUN 21 18:54:28,2018 JUN 21 18:38:28,2018 JUN 21 18:54:28,2018 JUN 21 18:48:28,2018 JUN 21 18:54:28,2018 JUN 21 18:53:58,-82.4263,-144.0806,2018 JUN 21 18:48:58,-76.9013,153.9635,2018 JUN 21 18:49:50,-41.3863,2081,20.5836,197.4311,35.5604,15.2427,50.612,10,640,692,30,30,960,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,360,327,1353,1400002C000A028002B41E1E03C0000109D009D0000000000000000000000000000000000262016801470549
1,1,28,0,65,2575,0,0,0,1,0,2018 JUN 21 20:36:09,2018 JUN 21 20:52:21,2018 JUN 21 20:36:19,2018 JUN 21 20:52:21,2018 JUN 21 20:46:19,2018 JUN 21 20:52:21,2018 JUN 21 20:51:51,-82.4273,-173.5666,2018 JUN 21 20:46:49,-76.6041,125.1524,2018 JUN 21 20:47:42,-41.6726,2074,20.5744,197.4795,35.7497,15.3274,50.8849,10,640,693,30,30,962,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,362,327,1358,1400002C000A028002B51E1E03C2000109D009D0000000000000000000000000000000000262016A0147054E
1,1,29,0,68,2578,0,0,0,1,0,2018 JUN 22 02:29:30,2018 JUN 22 02:45:47,2018 JUN 22 02:29:40,2018 JUN 22 02:45:47,2018 JUN 22 02:39:40,2018 JUN 22 02:45:47,2018 JUN 22 02:45:17,-82.434,97.3761,2018 JUN 22 02:40:10,-76.159,36.1823,2018 JUN 22 02:41:03,-42.4765,2054,20.3744,197.6246,36.2229,15.5391,51.567,10,640,693,30,30,967,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,367,327,1368,1400002C000A028002B51E1E03C7000109D009D0000000000000000000000000000000000262016F01470558
1,1,30,0,70,2580,0,0,0,1,0,2018 JUN 22 06:25:11,2018 JUN 22 06:41:31,2018 JUN 22 06:25:21,2018 JUN 22 06:41:31,2018 JUN 22 06:35:21,2018 JUN 22 06:41:31,2018 JUN 22 06:41:01,-82.4186,38.5316,2018 JUN 22 06:35:51,-75.9906,-23.3863,2018 JUN 22 06:36:45,-43.035,2037,20.2258,197.7214,36.5069,15.6661,51.9764,10,640,694,30,30,970,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,370,327,1375,1400002C000A028002B61E1E03CA000109D009D000000000000000000000000000000000026201720147055F
1,1,31,0,72,2582,0,0,0,1,0,2018 JUN 22 10:20:50,2018 JUN 22 10:37:15,2018 JUN 22 10:21:00,2018 JUN 22 10:37:15,2018 JUN 22 10:31:00,2018 JUN 22 10:37:15,2018 JUN 22 10:36:45,-82.4116,-21.6353,2018 JUN 22 10:31:30,-74.9867,-79.8539,2018 JUN 22 10:32:25,-43.6026,2021,20.2836,197.8183,36.9801,15.8778,52.6585,10,640,695,30,30,975,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,375,327,1386,1400002C000A028002B71E1E03CF000109D009D000000000000000000000000000000000026201770147056A
1,1,32,0,74,2584,0,0,0,1,0,2018 JUN 22 14:16:24,2018 JUN 22 14:32:53,2018 JUN 22 14:16:34,2018 JUN 22 14:32:53,2018 JUN 22 14:26:34,2018 JUN 22 14:32:53,2018 JUN 22 14:32:23,-82.3811,-80.3345,2018 JUN 22 14:27:04,-74.7748,-139.1813,2018 JUN 22 14:28:00,-44.1372,2006,20.1492,197.9151,37.3586,16.0472,53.2043,10,640,696,30,30,979,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,379,327,1395,1400002C000A028002B81E1E03D3000109D009D0000000000000000000000000000000000262017B01470573
1,1,33,0,76,2586,0,0,0,1,0,2018 JUN 22 18:12:00,2018 JUN 22 18:28:32,2018 JUN 22 18:12:10,2018 JUN 22 18:28:32,2018 JUN 22 18:22:10,2018 JUN 22 18:28:32,2018 JUN 22 18:28:02,-82.3475,-140.2996,2018 JUN 22 18:22:40,-74.0276,163.6334,2018 JUN 22 18:23:37,-44.6878,1988,20.1583,198.012,37.6426,16.1742,53.6136,10,640,697,30,30,982,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,382,327,1402,1400002C000A028002B91E1E03D6000109D009D0000000000000000000000000000000000262017E0147057A
1,1,34,0,78,2588,0,0,0,1,0,2018 JUN 22 22:07:41,2018 JUN 22 22:24:18,2018 JUN 22 22:07:51,2018 JUN 22 22:24:18,2018 JUN 22 22:17:51,2018 JUN 22 22:24:18,2018 JUN 22 22:23:48,-82.3042,160.9176,2018 JUN 22 22:18:21,-73.8432,103.7205,2018 JUN 22 22:19:18,-45.2583,1970,19.9867,198.1089,38.1158,16.3859,54.2958,10,640,697,30,30,987,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,387,327,1412,1400002C000A028002B91E1E03DB000109D009D0000000000000000000000000000000000262018301470584
1,1,35,0,80,2590,0,0,0,1,0,2018 JUN 23 02:03:12,2018 JUN 23 02:19:53,2018 JUN 23 02:03:22,2018 JUN 23 02:19:53,2018 JUN 23 02:13:22,2018 JUN 23 02:19:53,2018 JUN 23 02:19:23,-82.2473,101.1146,2018 JUN 23 02:13:52,-73.0064,46.9834,2018 JUN 23 02:14:50,-45.7887,1955,20.0242,198.2058,38.4944,16.5553,54.8415,10,640,698,30,30,991,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,391,327,1421,1400002C000A028002BA1E1E03DF000109D009D000000000000000000000000000000000026201870147058D
1,1,36,0,83,2593,0,0,0,1,0,2018 JUN 23 07:56:40,2018 JUN 23 08:13:28,2018 JUN 23 07:56:50,2018 JUN 23 08:13:28,2018 JUN 23 08:06:50,2018 JUN 23 08:13:28,2018 JUN 23 08:12:58,-82.1572,12.7237,2018 JUN 23 08:07:20,-72.5295,-41.7992,2018 JUN 23 08:08:19,-46.6169,1924,19.8386,198.3512,39.1568,16.8516,55.7966,10,640,699,30,30,998,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,398,327,1436,1400002C000A028002BB1E1E03E6000109D009D0000000000000000000000000000000000262018E0147059C
1,1,37,0,88,2598,0,0,0,1,0,2018 JUN 23 17:45:33,2018 JUN 23 18:02:32,2018 JUN 23 17:45:43,2018 JUN 23 18:02:32,2018 JUN 23 17:55:43,2018 JUN 23 18:02:32,2018 JUN 23 18:02:02,-81.9175,-136.5937,2018 JUN 23 17:56:13,-70.9409,173.1329,2018 JUN 23 17:57:15,-47.9774,1874,19.7189,198.5936,40.1979,17.3174,57.2974,10,640,702,30,30,1009,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,409,327,1461,1400002C000A028002BE1E1E03F1000109D009D00000000000000000000000000000000002620199014705B5
1,1,38,0,90,2600,0,0,0,1,0,2018 JUN 23 21:41:11,2018 JUN 23 21:58:17,2018 JUN 23 21:41:21,2018 JUN 23 21:58:17,2018 JUN 23 21:51:21,2018 JUN 23 21:58:17,2018 JUN 23 21:57:47,-81.8216,164.3986,2018 JUN 23 21:51:51,-70.0884,116.2114,2018 JUN 23 21:52:55,-48.5506,1852,19.7461,198.6907,40.8604,17.6138,58.2524,10,640,704,30,30,1016,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,416,327,1477,1400002C000A028002C01E1E03F8000109D009D000000000000000000000000000000000026201A0014705C5
1,1,39,0,92,2602,0,0,0,1,0,2018 JUN 24 01:36:43,2018 JUN 24 01:53:55,2018 JUN 24 01:36:53,2018 JUN 24 01:53:55,2018 JUN 24 01:46:53,2018 JUN 24 01:53:55,2018 JUN 24 01:53:25,-81.7055,105.1253,2018 JUN 24 01:47:23,-69.3941,58.3918,2018 JUN 24 01:48:28,-49.0905,1832,19.7117,198.7877,41.4283,17.8678,59.0711,10,640,705,30,30,1022,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,422,327,1490,1400002C000A028002C11E1E03FE000109D009D000000000000000000000000000000000026201A6014705D2
