S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2022 APR 27 08:03:00,7.2135,102.1047,270.375,15.7111,59.401,1.8132e-14,59.401
TGO,2022 APR 27 08:15:00,5.8322,100.3824,392.0954,15.7911,60.0021,0.21136,60.1257

MRO,2022 APR 27 09:54:00,3.5908,75.2699,267.8545,15.7225,58.2586,1.1577e-14,58.2586
TGO,2022 APR 27 10:12:00,3.2982,71.0874,390.8337,15.7356,58.3442,0.47362,58.0264

MRO,2022 APR 28 10:12:00,2.3346,80.5869,266.9964,15.7217,57.8762,2.2381e-14,57.8762
TGO,2022 APR 28 09:48:00,6.6333,83.9588,392.2913,15.5575,57.1312,3.8719,60.5019

MRO,2022 APR 28 17:48:00,25.4564,-31.4844,284.0879,15.6456,66.9817,2.9323e-14,66.9817
TGO,2022 APR 28 17:45:00,22.3021,-28.4207,403.8665,15.8011,67.2503,0.043874,67.285

MRO,2022 APR 28 19:39:00,21.6262,-58.3127,280.9586,15.6569,65.1798,4.1225e-14,65.1798
TGO,2022 APR 28 19:42:00,19.6338,-57.91,402.2728,15.7325,65.1396,0.25531,64.9752

MRO,2022 APR 28 21:30:00,17.921,-85.1517,278.0066,15.6678,63.5272,1.9347e-14,63.5272
TGO,2022 APR 28 21:39:00,17.0623,-87.379,400.4459,15.6653,63.093,0.090245,63.1534

MRO,2022 APR 28 23:21:00,14.2794,-111.9697,275.3949,15.6803,62.0228,3.3206e-14,62.0228
TGO,2022 APR 28 23:36:00,14.5193,-116.7602,398.9572,15.6042,61.1423,0.11558,61.2164

MRO,2022 APR 29 01:15:00,20.1611,-139.9956,280.4007,15.6606,64.5279,1.3114e-14,64.5279
TGO,2022 APR 29 01:36:00,20.7217,-144.4672,403.5126,15.7031,65.3245,0.056271,65.3647

MRO,2022 APR 29 23:39:00,12.786,-106.6454,274.7713,15.68,61.4533,4.8964e-14,61.4533
TGO,2022 APR 29 23:12:00,17.741,-103.207,400.8334,15.4711,61.0962,1.703,59.8316

MRO,2022 APR 30 07:15:00,35.6871,141.1383,293.8819,15.5939,72.278,4.6744e-14,72.278
TGO,2022 APR 30 07:09:00,33.3635,144.4817,410.947,15.7194,72.2493,0.032057,72.2279

MRO,2022 APR 30 09:06:00,31.8283,114.3706,289.8158,15.6094,70.2547,3.6542e-14,70.2547
TGO,2022 APR 30 09:06:00,30.7074,114.8,407.8324,15.6381,69.937,0.019077,69.9226

MRO,2022 APR 30 10:57:00,28.1117,87.5722,286.0224,15.6231,68.3647,3.1828e-14,68.3647
TGO,2022 APR 30 11:03:00,28.1823,85.2296,405.9392,15.5642,67.7514,0.0058546,67.7456

MRO,2022 APR 30 14:42:00,30.3851,32.7129,289.5593,15.6144,69.5393,1.7128e-14,69.5393
TGO,2022 APR 30 15:00:00,31.7392,28.3428,409.9167,15.615,70.3008,0.025198,70.2807

MRO,2022 MAY 01 20:42:00,46.0547,-46.4244,299.6043,15.5294,78.1702,1.4918e-14,78.1702
TGO,2022 MAY 01 20:33:00,44.1563,-41.6321,418.7378,15.7031,78.4825,0.061177,78.4334

MRO,2022 MAY 01 22:33:00,42.3167,-73.161,296.899,15.5472,76.039,5.5841e-14,76.039
TGO,2022 MAY 01 22:30:00,41.6429,-71.6033,417.1462,15.6025,76.1216,0.060813,76.0702

MRO,2022 MAY 02 00:24:00,38.6917,-99.9112,293.9843,15.5639,74.0223,5.4743e-14,74.0223
TGO,2022 MAY 02 00:27:00,39.1754,-101.3975,415.008,15.5136,73.8437,0.057976,73.7926

MRO,2022 MAY 02 02:15:00,35.0944,-126.6296,290.9561,15.5828,72.1012,3.8824e-14,72.1012
TGO,2022 MAY 02 02:24:00,36.6377,-131.1081,413.8604,15.4303,71.5339,0.052527,71.4855

MRO,2022 MAY 02 11:42:00,54.1455,93.576,303.9644,15.4583,82.8717,4.0925e-14,82.8717
TGO,2022 MAY 02 12:18:00,49.2513,89.2366,420.2527,15.7528,81.9986,0.057719,81.951

MRO,2022 MAY 03 13:51:00,49.4915,72.373,300.9445,15.4892,80.313,1.7128e-14,80.313
TGO,2022 MAY 03 13:51:00,49.913,73.4493,421.4109,15.5608,81.1149,0.062851,81.0562

MRO,2022 MAY 03 15:42:00,45.9572,45.7645,300.0383,15.5153,78.3056,1.5903e-14,78.3056
TGO,2022 MAY 03 15:48:00,47.3809,43.3046,420.8523,15.4486,78.6758,0.069452,78.6098

MRO,2022 MAY 04 03:00:00,61.3503,-121.3739,308.1461,15.3678,87.3665,4.3377e-14,87.3665
TGO,2022 MAY 04 03:39:00,56.9601,-124.6386,426.235,15.7825,87.0602,3.2122,90.2724

MRO,2022 MAY 05 01:24:00,54.1819,-87.1599,305.807,15.4442,83.2783,2.0124e-14,83.2783
TGO,2022 MAY 05 01:15:00,54.3447,-84.7301,424.2598,15.46,83.4886,0.29736,83.7859

MRO,2022 MAY 05 03:15:00,50.5945,-113.7199,302.8115,15.4736,81.1802,6.7694e-14,81.1802
TGO,2022 MAY 05 03:12:00,51.9608,-115.1116,423.1661,15.3319,81.0778,0.070158,81.008

MRO,2022 MAY 06 12:57:00,58.7805,113.2104,308.1923,15.3925,86.2546,1.3955e-14,86.2546
TGO,2022 MAY 06 12:39:00,58.7817,118.0809,425.3089,15.4253,86.442,0.050477,86.3935

MRO,2022 MAY 06 14:48:00,55.1132,86.7179,304.8762,15.4264,84.0559,9.0047e-15,84.0559
TGO,2022 MAY 06 14:36:00,56.4003,86.9789,424.7138,15.2492,83.8218,1.0265,84.8482

MRO,2022 MAY 06 16:39:00,51.5792,60.1579,303.4083,15.4556,81.9649,5.8991e-14,81.9649
TGO,2022 MAY 06 16:33:00,54.0874,56.5155,424.6467,15.1156,81.4168,0.078958,81.3387

MRO,2022 MAY 06 20:24:00,53.609,5.3106,305.3454,15.4478,83.2574,1.3886e-14,83.2574
TGO,2022 MAY 06 20:30:00,56.3948,0.44198,425.7258,15.2206,83.6947,6.5494,89.7247

MRO,2022 MAY 07 06:45:00,-65.5931,31.8181,250.8623,3.2856,89.5629,1.7992e-14,89.5629
TGO,2022 MAY 07 07:21:00,-63.974,29.3734,379.9525,3.7064,88.5825,8.4385,96.5755

MRO,2022 MAY 08 04:12:00,56.5717,-99.5428,305.5836,15.3989,85.1309,6.4106e-15,85.1309
TGO,2022 MAY 08 03:57:00,58.6114,-100.7636,426.1053,15.0742,84.6747,0.072748,84.6083

MRO,2022 MAY 08 06:06:00,62.4624,-128.3458,307.874,15.3272,88.6949,1.4575e-14,88.6949
TGO,2022 MAY 08 05:57:00,62.6384,-125.2194,429.6595,15.3897,89.1273,14.1958,102.6377

MRO,2022 MAY 08 20:09:00,-67.1382,-154.5365,250.2041,3.2517,88.3481,3.6124e-14,88.3481
TGO,2022 MAY 08 20:42:00,-65.1923,-158.5996,381.5415,3.5161,88.4661,0.31558,88.779

MRO,2022 MAY 09 15:45:00,61.6182,100.6683,308.3083,15.3358,88.4302,1.6698e-14,88.4302
TGO,2022 MAY 09 15:21:00,63.3775,102.9802,427.7147,15.1008,88.5018,3.645,86.1959

MRO,2022 MAY 09 17:36:00,58.0252,74.2695,305.9862,15.3761,86.2469,4.2701e-14,86.2469
TGO,2022 MAY 09 17:18:00,60.7355,71.6012,427.8767,14.9064,85.6683,0.080433,85.6032

MRO,2022 MAY 10 09:33:00,-68.4539,19.1006,250.9258,3.2172,87.2783,2.6906e-14,87.2783
TGO,2022 MAY 10 10:03:00,-67.4422,15.7979,380.3047,3.4836,86.8641,4.9803,91.7859

MRO,2022 MAY 11 05:09:00,62.7639,-85.6124,310.3457,15.3067,89.3494,2.5793e-14,89.3494
TGO,2022 MAY 11 04:42:00,64.9296,-83.86,429.2959,14.9856,89.4114,0.074066,89.372

MRO,2022 MAY 11 10:45:00,61.3222,-166.9265,310.1207,15.3344,88.5516,2.4482e-14,88.5516
TGO,2022 MAY 11 10:36:00,64.3657,-171.3611,431.387,14.8928,88.647,12.0036,100.5466

MRO,2022 MAY 11 17:21:00,-71.062,-86.3542,250.7666,3.1275,85.519,4.0232e-14,85.519
TGO,2022 MAY 11 17:30:00,-68.6911,-84.6717,378.8733,3.3856,86.2012,4.4686,90.6544

MRO,2022 MAY 11 21:03:00,-63.7436,-137.9125,249.4092,3.2903,89.9391,2.0116e-14,89.9391
TGO,2022 MAY 12 21:00:00,-66.0782,-133.6687,381.0011,2.8758,89.8689,5.5985,86.4388

MRO,2022 MAY 11 22:57:00,-69.6396,-167.31,251.3793,3.1792,86.2978,2.392e-14,86.2978
TGO,2022 MAY 11 23:24:00,-68.8438,-170.9417,381.5291,3.3747,86.096,0.30803,86.3964

MRO,2022 MAY 13 06:45:00,-72.662,86.8427,250.2406,3.0631,84.2871,2.2272e-14,84.2871
TGO,2022 MAY 13 06:51:00,-70.3634,90.0361,379.975,3.3731,84.841,3.2902,88.1311

MRO,2022 MAY 13 10:27:00,-65.4094,35.6231,251.5593,3.2483,88.696,3.5166e-14,88.696
TGO,2022 MAY 14 10:21:00,-68.4162,40.0246,379.9396,2.7956,88.1008,0.33725,88.4261

MRO,2022 MAY 13 12:21:00,-71.2631,6.0105,251.4946,3.1228,85.0539,5.7426e-14,85.0539
TGO,2022 MAY 13 12:45:00,-70.448,3.6939,380.6886,3.3575,84.796,0.3019,85.0874

MRO,2022 MAY 14 05:09:00,-65.9581,122.5886,252.2981,3.2403,88.2073,2.4275e-14,88.2073
TGO,2022 MAY 14 04:27:00,-68.2114,126.0941,378.2163,2.7931,88.3118,6.8998,95.2066

MRO,2022 MAY 14 10:45:00,-64.6204,41.0741,251.5431,3.2547,89.0308,1.7992e-14,89.0308
TGO,2022 MAY 14 10:21:00,-68.4162,40.0246,379.9396,2.7956,88.1008,0.33725,88.4261

