S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2024 OCT 03 19:39:00,38.8895,-139.6064,415.0086,13.9906,55.2176,3.9507,52.3071

MRO,2024 OCT 03 21:33:00,23.3685,-163.0751,283.9342,14.2753,46.3184,3.0672e-14,46.3184
TGO,2024 OCT 03 21:42:00,23.9843,-165.174,405.2405,14.2814,46.7807,0.3101,47.0566

MRO,2024 OCT 03 23:24:00,19.3894,170.1286,281.2928,14.2897,43.9788,5.9183e-14,43.9788
TGO,2024 OCT 03 23:42:00,17.7878,166.5097,401.1581,14.3403,43.6245,5.8773,49.1689

MRO,2024 OCT 04 01:15:00,15.3672,143.3191,278.1408,14.3031,41.8156,8.2019e-14,41.8156
TGO,2024 OCT 04 01:42:00,11.8907,139.3198,396.9818,14.4744,42.2166,0.14253,42.3022

MRO,2024 OCT 05 01:30:00,3.2553,149.8606,269.9425,14.3425,36.9004,6.6645e-15,36.9004
TGO,2024 OCT 05 01:21:00,-0.32743,153.9124,390.9406,14.4664,37.7045,2.8646,40.5666

MRO,2024 OCT 05 01:33:00,12.8375,148.6848,276.3427,14.3128,40.4879,2.8845e-14,40.4879
TGO,2024 OCT 05 01:15:00,17.3996,150.9737,400.6791,14.1733,41.3079,0.82207,42.0628

MRO,2024 OCT 05 01:36:00,22.3906,147.4745,283.3706,14.2806,45.5737,1.7128e-14,45.5737
TGO,2024 OCT 05 01:12:00,26.1999,149.2119,406.3373,14.0072,45.3995,0.065609,45.3558

MRO,2024 OCT 05 03:27:00,18.426,120.6706,279.6587,14.2944,43.3024,7.6993e-14,43.3024
TGO,2024 OCT 05 03:12:00,20.2909,122.2989,401.8765,14.1597,42.9204,6.4956,37.4645

MRO,2024 OCT 05 05:15:00,5.0095,95.0471,269.93,14.3381,37.4246,1.6565e-14,37.4246
TGO,2024 OCT 05 05:15:00,5.1726,95.3266,392.0397,14.3567,37.7434,0.79073,38.5266

MRO,2024 OCT 05 07:12:00,20.4927,65.7994,280.4628,14.2864,44.4231,3.7767e-14,44.4231
TGO,2024 OCT 05 07:06:00,25.3536,62.6757,403.9973,13.9808,44.4998,0.065148,44.461

MRO,2024 OCT 05 07:15:00,30.0307,64.5133,287.559,14.2492,50.3429,7.1968e-14,50.3429
TGO,2024 OCT 05 07:03:00,34.0939,60.4731,410.0454,13.7853,49.6008,0.11832,49.4947

MRO,2024 OCT 05 09:00:00,7.1928,40.2046,272.4514,14.3319,38.154,9.7007e-14,38.154
TGO,2024 OCT 05 09:09:00,10.2873,36.8718,394.6471,14.2558,38.4808,1.6475,36.9331

MRO,2024 OCT 05 10:51:00,3.2317,13.3951,270.4191,14.3453,36.9109,2.0257e-14,36.9109
TGO,2024 OCT 05 11:09:00,4.2047,9.3392,392.5067,14.3669,37.5338,5.1814,32.5273

MRO,2024 OCT 06 09:12:00,-14.3517,47.9412,260.29,14.4025,35.8958,2.6228e-14,35.8958
TGO,2024 OCT 06 08:51:00,-10.841,52.7346,384.3554,14.3814,35.3358,3.3502,38.6162

MRO,2024 OCT 06 11:06:00,-8.6404,19.9232,263.8693,14.3839,35.3733,1.778e-14,35.3733
TGO,2024 OCT 06 10:48:00,-8.0401,24.2485,386.2781,14.3803,35.3394,5.5968,29.75

MRO,2024 OCT 06 14:51:00,-7.0684,-34.9032,263.708,14.3789,35.3709,4.5155e-14,35.3709
TGO,2024 OCT 06 14:45:00,-11.3843,-33.9912,386.7773,14.3422,34.7901,3.1721,37.8497

MRO,2024 OCT 06 16:36:00,-30.3394,-59.2357,254.9103,14.46,41.2563,6.6412e-14,41.2563
TGO,2024 OCT 06 16:48:00,-26.2554,-59.0374,382.7026,14.6681,42.2468,5.0296,37.9044

MRO,2024 OCT 06 16:39:00,-20.6535,-60.5186,257.4643,14.4233,37.3906,2.249e-14,37.3906
TGO,2024 OCT 06 16:45:00,-17.3837,-60.9509,384.8543,14.4917,37.6287,4.9909,32.9637

MRO,2024 OCT 06 16:42:00,-10.9934,-61.7341,261.0827,14.3908,35.4895,2.0674e-14,35.4895
TGO,2024 OCT 06 16:42:00,-8.5005,-62.6199,387.8666,14.3317,34.6069,4.7454,29.9148

MRO,2024 OCT 06 18:30:00,-24.4639,-87.304,255.794,14.4381,38.7283,9.0747e-15,38.7283
TGO,2024 OCT 06 18:45:00,-23.8798,-89.6586,382.4038,14.5244,39.6605,4.9995,43.9573

MRO,2024 OCT 06 18:33:00,-14.7901,-88.5497,259.1413,14.4039,35.9883,4.5612e-14,35.9883
TGO,2024 OCT 06 18:42:00,-14.9874,-91.4846,384.8496,14.3542,35.3015,5.6185,40.6135

MRO,2024 OCT 06 20:27:00,-8.8858,-116.5701,262.0956,14.385,35.3914,2.1863e-14,35.3914
TGO,2024 OCT 06 20:39:00,-12.3528,-120.3429,385.3237,14.3283,34.6514,0.85768,35.1813

MRO,2024 OCT 07 22:27:00,-44.0387,-133.959,253.3406,14.5328,49.3473,7.1119e-15,49.3473
TGO,2024 OCT 07 22:21:00,-39.5689,-129.7634,379.7858,14.715,48.5725,0.72855,47.8441

MRO,2024 OCT 08 00:21:00,-38.2646,-162.2415,254.1365,14.4967,45.7389,3.9213e-14,45.7389
TGO,2024 OCT 08 00:18:00,-36.8697,-159.5454,381.2633,14.6278,46.3435,0.96344,45.3977

MRO,2024 OCT 08 00:24:00,-28.5633,-163.6114,256.022,14.4539,40.6057,3.7934e-14,40.6057
TGO,2024 OCT 08 00:15:00,-28.0366,-161.941,382.329,14.4194,39.9718,1.4698,38.5485

MRO,2024 OCT 08 02:18:00,-22.9177,168.3168,257.194,14.4319,38.2855,2.163e-14,38.2855
TGO,2024 OCT 08 02:12:00,-25.3005,168.202,382.9367,14.3269,37.7622,0.97488,38.1676

MRO,2024 OCT 08 05:54:00,-50.4031,117.9011,252.3618,14.5747,53.672,3.1964e-14,53.672
TGO,2024 OCT 08 06:15:00,-46.2876,116.865,378.304,14.8464,53.3948,1.2224,53.8214

MRO,2024 OCT 08 07:51:00,-34.7849,88.1043,253.6434,14.4864,43.8677,4.5874e-14,43.8677
TGO,2024 OCT 08 08:09:00,-34.9945,83.9261,378.5422,14.5,44.1175,0.55294,43.8899

MRO,2024 OCT 09 08:09:00,-37.3963,93.5289,253.5958,14.5003,45.5222,9.2813e-15,45.5222
TGO,2024 OCT 09 07:45:00,-38.1846,97.4837,378.1619,14.3747,44.7192,1.7002,45.5398

MRO,2024 OCT 09 13:42:00,-48.983,13.4528,253.6569,14.5642,52.9369,7.5551e-14,52.9369
TGO,2024 OCT 09 13:42:00,-47.7085,15.3126,379.5267,14.6881,53.121,2.9298,51.23

MRO,2024 OCT 09 15:39:00,-33.6554,-16.2844,255.5977,14.4797,43.4327,4.8471e-14,43.4327
TGO,2024 OCT 09 15:36:00,-36.3513,-18.869,380.7189,14.2586,42.5879,2.4484,43.9151

MRO,2024 OCT 09 19:15:00,-61.0917,-65.7746,250.5595,14.6844,61.7423,4.0137e-14,61.7423
TGO,2024 OCT 09 19:39:00,-56.9864,-66.3299,379.561,15.0367,61.214,0.66995,61.2858

MRO,2024 OCT 10 21:30:00,-47.8871,-90.8178,251.5275,14.5653,52.5017,2.2937e-14,52.5017
TGO,2024 OCT 10 21:09:00,-49.1947,-87.6341,379.1499,14.4369,52.3773,0.95111,52.4795

MRO,2024 OCT 11 03:03:00,-59.4672,-170.406,252.2808,14.6617,60.7819,7.2218e-14,60.7819
TGO,2024 OCT 11 03:06:00,-58.3848,-167.8644,381.0579,14.8797,61.3334,0.47091,61.2907

MRO,2024 OCT 11 03:06:00,-49.7326,-172.483,252.7812,14.5717,53.7633,7.2598e-14,53.7633
TGO,2024 OCT 11 03:03:00,-49.9809,-173.8182,380.9494,14.4342,52.9288,0.48826,52.8531

MRO,2024 OCT 11 05:00:00,-44.0632,159.2149,252.9739,14.5344,49.9537,6.6716e-14,49.9537
TGO,2024 OCT 11 05:00:00,-47.3417,155.6458,380.0889,14.2964,50.1625,1.7018,50.667

MRO,2024 OCT 11 08:39:00,-61.7384,108.4511,252.4613,14.7028,62.5953,8.5639e-15,62.5953
TGO,2024 OCT 11 09:00:00,-59.1955,105.8417,377.6092,14.8694,61.8351,0.78568,61.9224

MRO,2024 OCT 12 10:54:00,-48.2802,83.2788,252.3676,14.5753,53.115,2.3277e-14,53.115
TGO,2024 OCT 12 10:30:00,-51.4384,84.2333,378.1718,14.2497,52.9506,1.3809,52.1704

MRO,2024 OCT 12 14:33:00,-65.5919,32.7757,252.624,14.7611,65.7707,4.43e-14,65.7707
TGO,2024 OCT 12 14:30:00,-62.9874,36.3573,379.9424,14.9514,64.952,0.44524,64.9241

MRO,2024 OCT 12 16:27:00,-59.9199,3.7218,253.9717,14.6736,61.4704,5.6901e-14,61.4704
TGO,2024 OCT 12 16:27:00,-60.4293,4.4041,379.9493,14.7192,62.0617,0.4546,62.0079

MRO,2024 OCT 12 22:03:00,-62.1104,-77.4803,251.0269,14.7111,63.2086,3.7227e-14,63.2086
TGO,2024 OCT 12 22:21:00,-61.2814,-81.7122,378.7591,14.7208,62.6972,0.52587,62.6767

MRO,2024 OCT 14 03:57:00,-66.1818,-153.1387,252.3991,14.7706,66.5417,2.3854e-14,66.5417
TGO,2024 OCT 14 03:51:00,-64.8446,-150.8116,381.6636,14.8286,65.888,0.4796,65.8949

MRO,2024 OCT 14 05:51:00,-60.5245,177.7496,251.7811,14.6794,62.2289,7.6948e-14,62.2289
TGO,2024 OCT 14 05:48:00,-62.4247,176.8302,381.1229,14.5694,63.0035,0.55699,62.9832

MRO,2024 OCT 15 17:21:00,-67.0633,21.1435,253.2986,14.7936,67.5705,2.6988e-14,67.5705
TGO,2024 OCT 15 17:12:00,-66.6955,22.6494,380.2747,14.7478,67.1239,0.39947,67.0903

MRO,2024 OCT 15 19:15:00,-61.4256,-8.0061,253.9821,14.6997,63.2693,8.996e-15,63.2693
TGO,2024 OCT 15 19:09:00,-64.278,-10.2467,380.5531,14.4528,64.1501,0.22499,63.9834

MRO,2024 OCT 17 04:51:00,-73.2425,-134.3882,252.9749,14.9794,72.7764,1.4401e-14,72.7764
TGO,2024 OCT 16 04:57:00,-71.2992,-138.6046,381.4852,15.4347,72.9469,73.0765,5.6727

MRO,2024 OCT 17 06:45:00,-67.5174,-164.7325,252.4452,14.8058,68.2601,1.1927e-14,68.2601
TGO,2024 OCT 17 06:33:00,-68.4714,-163.5126,381.6317,14.6925,68.4834,0.40074,68.4649

MRO,2024 OCT 17 12:21:00,-69.7745,114.5247,252.5375,14.8739,70.1255,1.4662e-14,70.1255
TGO,2024 OCT 17 12:27:00,-69.2414,111.2597,378.6343,14.7536,69.3101,0.33648,69.2655

MRO,2024 OCT 19 01:45:00,-70.0434,-71.4013,250.8018,14.8833,70.6718,1.0058e-14,70.6718
TGO,2024 OCT 19 01:48:00,-70.9294,-73.6077,378.8176,14.785,70.9405,0.3653,70.9441

MRO,2024 OCT 20 13:15:00,-76.5382,134.0087,252.0068,15.1325,76.1173,1.1245e-14,76.1173
TGO,2024 OCT 20 13:12:00,-73.9052,138.8102,378.3171,15.4039,75.2729,0.82295,75.9512

MRO,2024 OCT 20 20:45:00,-72.5247,21.7857,253.0491,14.9514,72.9777,1.5763e-14,72.9777
TGO,2024 OCT 20 21:03:00,-72.7814,17.4923,380.4718,14.9572,73.1734,0.3743,73.1904

MRO,2024 OCT 22 13:54:00,-71.3009,140.5287,252.2635,14.9225,72.4102,4.498e-15,72.4102
TGO,2024 OCT 23 13:54:00,-72.9343,142.904,378.4876,14.4425,72.3341,0.42638,72.4865

MRO,2024 OCT 22 15:45:00,-75.1618,115.9421,252.5421,15.0842,75.5303,1.0458e-14,75.5303
TGO,2024 OCT 22 16:18:00,-74.5718,111.4892,380.1001,15.3228,75.8662,0.37318,75.907

MRO,2024 OCT 24 22:00:00,-71.2447,41.5567,251.4511,14.9319,72.8976,3.4256e-14,72.8976
TGO,2024 OCT 24 21:21:00,-73.6747,44.6394,380.5727,14.5047,73.3506,0.35075,73.3578

MRO,2024 OCT 25 03:36:00,-73.6355,-39.057,252.288,15.0086,74.8191,1.6218e-14,74.8191
TGO,2024 OCT 25 03:15:00,-74.1488,-39.9622,379.4647,14.6078,74.0347,0.35136,74.0485

MRO,2024 OCT 26 17:00:00,-74.2255,135.3557,252.045,15.0414,75.645,6.3611e-15,75.645
TGO,2024 OCT 26 16:36:00,-75.1436,138.8477,379.0694,14.885,75.8285,0.35417,75.8578

MRO,2024 OCT 26 22:36:00,-75.8423,54.8858,251.4779,15.1281,77.0127,1.1245e-14,77.0127
TGO,2024 OCT 26 22:30:00,-75.2605,54.9613,380.5865,15.0356,76.3719,0.35843,76.4068

