Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	17	14	Ingress	2019 APR 21 22:46:36	2019 APR 21 22:49:30	2019 APR 21 22:50:07	211.00	135.30	133.00	132.53	62.50	59.06	58.26	18.69	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	17	14	Egress	2019 APR 21 23:30:13	2019 APR 21 23:30:51	2019 APR 21 23:34:01	228.00	-34.76	-37.10	-45.36	-78.65	-77.94	-74.46	8.02	1	-	-	-		
N/A	18	14	Ingress	2019 APR 22 00:44:32	2019 APR 22 00:47:26	2019 APR 22 00:48:03	211.00	106.53	104.23	103.76	62.32	58.83	58.03	18.69	1	-	-	-		
NOMAD	18	14	Egress	2019 APR 22 01:28:07	2019 APR 22 01:28:45	2019 APR 22 01:31:56	229.00	-63.17	-65.56	-74.00	-78.71	-77.99	-74.46	8.04	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	19	14	Ingress	2019 APR 22 02:42:29	2019 APR 22 02:45:23	2019 APR 22 02:46:00	211.00	77.79	75.48	75.01	62.18	58.64	57.83	18.68	14	-	-	-		
N/A	19	14	Egress	2019 APR 22 03:26:01	2019 APR 22 03:26:40	2019 APR 22 03:29:51	230.00	-91.55	-94.07	-102.64	-78.77	-78.02	-74.45	8.05	14	-	-	-		
N/A	20	14	Ingress	2019 APR 22 04:40:21	2019 APR 22 04:43:16	2019 APR 22 04:43:53	212.00	49.09	46.75	46.28	62.09	58.49	57.67	18.68	3	-	-	-		
ACS	20	14	Egress	2019 APR 22 05:23:53	2019 APR 22 05:24:32	2019 APR 22 05:27:44	231.00	-119.90	-122.47	-131.25	-78.84	-78.09	-74.46	8.07	3	-	-	-		
NOMAD	21	14	Ingress	2019 APR 22 06:38:12	2019 APR 22 06:41:07	2019 APR 22 06:41:44	212.00	20.38	18.04	17.57	61.97	58.33	57.50	18.68	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	21	14	Egress	2019 APR 22 07:21:41	2019 APR 22 07:22:20	2019 APR 22 07:25:32	231.00	-148.22	-150.86	-159.80	-78.91	-78.15	-74.50	8.09	1	-	-	-		
N/A	22	14	Ingress	2019 APR 22 08:36:02	2019 APR 22 08:38:58	2019 APR 22 08:39:35	213.00	-8.36	-10.71	-11.19	61.79	58.09	57.25	18.67	14	-	-	-		
N/A	22	14	Egress	2019 APR 22 09:19:30	2019 APR 22 09:20:09	2019 APR 22 09:23:21	231.00	-176.73	-179.40	171.55	-78.93	-78.16	-74.47	8.10	14	-	-	-		
ACS	23	14	Ingress	2019 APR 22 10:33:58	2019 APR 22 10:36:54	2019 APR 22 10:37:31	213.00	-37.15	-39.50	-39.97	61.54	57.81	56.96	18.67	3	-	-	-		
N/A	23	14	Egress	2019 APR 22 11:17:25	2019 APR 22 11:18:04	2019 APR 22 11:21:16	231.00	154.68	151.97	142.84	-78.93	-78.16	-74.42	8.10	3	-	-	-		
N/A	24	14	Ingress	2019 APR 22 12:31:56	2019 APR 22 12:34:52	2019 APR 22 12:35:29	213.00	-65.93	-68.28	-68.75	61.33	57.55	56.69	18.66	1	-	-	-		
NOMAD	24	14	Egress	2019 APR 22 13:15:20	2019 APR 22 13:15:59	2019 APR 22 13:19:12	232.00	126.22	123.47	114.16	-78.97	-78.19	-74.40	8.11	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	25	14	Ingress	2019 APR 22 14:29:51	2019 APR 22 14:32:48	2019 APR 22 14:33:25	214.00	-94.67	-97.04	-97.51	61.19	57.34	56.48	18.66	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	25	14	Egress	2019 APR 22 15:13:14	2019 APR 22 15:13:53	2019 APR 22 15:17:07	233.00	97.98	95.15	85.59	-79.06	-78.28	-74.44	8.14	1	-	-	-		
N/A	26	14	Ingress	2019 APR 22 16:27:44	2019 APR 22 16:30:42	2019 APR 22 16:31:19	215.00	-123.37	-125.76	-126.24	61.08	57.18	56.30	18.66	14	-	-	-		
ACS	26	14	Egress	2019 APR 22 17:11:06	2019 APR 22 17:11:45	2019 APR 22 17:14:59	233.00	69.77	66.86	57.08	-79.16	-78.37	-74.50	8.16	14	-	-	-		
NOMAD	27	14	Ingress	2019 APR 22 18:25:35	2019 APR 22 18:28:33	2019 APR 22 18:29:10	215.00	-152.08	-154.48	-154.96	60.96	57.02	56.13	18.65	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 353: SO: Horizontal Bin (160:190;0:175), Tint = 500 ms,20 bit,Rhythm = 851 ms, Binning=3	&daysideMatch:NILI FOSSAE; 	
N/A	27	14	Egress	2019 APR 22 19:08:55	2019 APR 22 19:09:34	2019 APR 22 19:12:49	234.00	41.34	38.37	28.42	-79.20	-78.40	-74.47	8.18	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	28	14	Ingress	2019 APR 22 20:23:27	2019 APR 22 20:26:25	2019 APR 22 20:27:02	215.00	179.17	176.77	176.29	60.78	56.79	55.90	18.65	14	-	-	-		
N/A	28	14	Egress	2019 APR 22 21:06:45	2019 APR 22 21:07:24	2019 APR 22 21:10:40	235.00	12.76	9.76	-0.31	-79.19	-78.39	-74.41	8.18	14	-	-	-		
ACS	29	14	Ingress	2019 APR 22 22:21:21	2019 APR 22 22:24:19	2019 APR 22 22:24:57	216.00	150.40	148.01	147.52	60.55	56.53	55.60	18.65	17	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	29	14	Egress	2019 APR 22 23:04:37	2019 APR 22 23:05:16	2019 APR 22 23:08:31	234.00	-15.67	-18.73	-28.90	-79.23	-78.42	-74.42	8.19	17	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	30	14	Ingress	2019 APR 23 00:19:17	2019 APR 23 00:22:15	2019 APR 23 00:22:53	216.00	121.63	119.23	118.75	60.34	56.28	55.34	18.64	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	30	14	Egress	2019 APR 23 01:02:31	2019 APR 23 01:03:11	2019 APR 23 01:06:26	235.00	-44.06	-47.25	-57.55	-79.28	-78.45	-74.41	8.21	1	Water Ice 01	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	31	14	Ingress	2019 APR 23 02:17:13	2019 APR 23 02:20:12	2019 APR 23 02:20:50	217.00	92.89	90.47	89.98	60.19	56.06	55.11	18.64	14	-	-	-		
N/A	31	14	Egress	2019 APR 23 03:00:25	2019 APR 23 03:01:05	2019 APR 23 03:04:21	236.00	-72.45	-75.70	-86.20	-79.33	-78.49	-74.40	8.22	14	-	-	-		
N/A	32	14	Ingress	2019 APR 23 04:15:09	2019 APR 23 04:18:08	2019 APR 23 04:18:46	217.00	64.16	61.74	61.24	60.05	55.88	54.92	18.63	3	-	-	-		
ACS	32	14	Egress	2019 APR 23 04:58:18	2019 APR 23 04:58:58	2019 APR 23 05:02:15	237.00	-100.78	-104.11	-114.83	-79.39	-78.55	-74.40	8.24	3	-	-	-		
NOMAD	33	14	Ingress	2019 APR 23 06:13:00	2019 APR 23 06:16:00	2019 APR 23 06:16:38	218.00	35.46	33.02	32.53	59.95	55.72	54.75	18.63	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	33	14	Egress	2019 APR 23 06:56:07	2019 APR 23 06:56:47	2019 APR 23 07:00:04	237.00	-129.06	-132.46	-143.39	-79.46	-78.61	-74.43	8.26	1	-	-	-		
N/A	34	14	Ingress	2019 APR 23 08:10:49	2019 APR 23 08:13:50	2019 APR 23 08:14:28	219.00	6.75	4.29	3.79	59.80	55.50	54.53	18.63	14	-	-	-		
N/A	34	14	Egress	2019 APR 23 08:53:55	2019 APR 23 08:54:35	2019 APR 23 08:57:52	237.00	-157.44	-160.90	-171.98	-79.50	-78.65	-74.44	8.28	14	-	-	-		
NOMAD	35	14	Ingress	2019 APR 23 10:08:43	2019 APR 23 10:11:44	2019 APR 23 10:12:22	219.00	-22.03	-24.49	-24.98	59.55	55.21	54.23	18.62	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	35	14	Egress	2019 APR 23 10:51:47	2019 APR 23 10:52:27	2019 APR 23 10:55:44	237.00	173.97	170.48	159.31	-79.50	-78.64	-74.39	8.28	1	-	-	-		
N/A	36	14	Ingress	2019 APR 23 12:06:41	2019 APR 23 12:09:42	2019 APR 23 12:10:20	219.00	-50.83	-53.28	-53.77	59.30	54.92	53.92	18.62	14	-	-	-		
ACS	36	14	Egress	2019 APR 23 12:49:43	2019 APR 23 12:50:23	2019 APR 23 12:53:41	238.00	145.44	141.90	130.58	-79.51	-78.64	-74.34	8.29	14	-	-	-		
NOMAD	37	14	Ingress	2019 APR 23 14:04:38	2019 APR 23 14:07:40	2019 APR 23 14:08:18	220.00	-79.58	-82.05	-82.53	59.12	54.67	53.67	18.61	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:INSIGHT; 	
N/A	37	14	Egress	2019 APR 23 14:47:38	2019 APR 23 14:48:18	2019 APR 23 14:51:37	239.00	117.16	113.53	101.96	-79.58	-78.71	-74.35	8.31	1	-	-	-	&daysideMatch:INSIGHT; 	
N/A	38	14	Ingress	2019 APR 23 16:02:32	2019 APR 23 16:05:35	2019 APR 23 16:06:13	221.00	-108.31	-110.79	-111.28	58.98	54.47	53.45	18.61	14	-	-	-		
ACS	38	14	Egress	2019 APR 23 16:45:31	2019 APR 23 16:46:11	2019 APR 23 16:49:31	240.00	89.00	85.27	73.40	-79.67	-78.80	-74.38	8.34	14	-	-	-		
N/A	39	14	Ingress	2019 APR 23 18:00:25	2019 APR 23 18:03:27	2019 APR 23 18:04:06	221.00	-137.03	-139.50	-140.01	58.85	54.32	53.27	18.61	28	-	-	-		
N/A	39	14	Egress	2019 APR 23 18:43:21	2019 APR 23 18:44:02	2019 APR 23 18:47:22	241.00	60.72	56.83	44.79	-79.73	-78.84	-74.39	8.36	28	-	-	-		
N/A	40	14	Ingress	2019 APR 23 19:58:16	2019 APR 23 20:01:19	2019 APR 23 20:01:58	222.00	-165.74	-168.24	-168.74	58.70	54.11	53.05	18.61	14	-	-	-		
N/A	40	14	Egress	2019 APR 23 20:41:11	2019 APR 23 20:41:52	2019 APR 23 20:45:12	241.00	32.17	28.23	16.11	-79.73	-78.83	-74.35	8.36	14	-	-	-		
NOMAD	41	14	Ingress	2019 APR 23 21:56:10	2019 APR 23 21:59:13	2019 APR 23 21:59:52	222.00	165.49	163.00	162.49	58.46	53.83	52.76	18.60	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	41	14	Egress	2019 APR 23 22:39:02	2019 APR 23 22:39:43	2019 APR 23 22:43:03	241.00	3.69	-0.29	-12.54	-79.75	-78.84	-74.33	8.37	1	-	-	-		
N/A	42	14	Ingress	2019 APR 23 23:54:05	2019 APR 23 23:57:09	2019 APR 23 23:57:48	223.00	136.72	134.22	133.72	58.24	53.54	52.46	18.60	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	42	14	Egress	2019 APR 24 00:36:55	2019 APR 24 00:37:36	2019 APR 24 00:40:56	241.00	-24.66	-28.72	-41.15	-79.80	-78.89	-74.34	8.39	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	43	14	Ingress	2019 APR 24 01:52:02	2019 APR 24 01:55:07	2019 APR 24 01:55:46	224.00	107.97	105.46	104.95	58.06	53.29	52.20	18.59	14	-	-	-		
N/A	43	14	Egress	2019 APR 24 02:34:50	2019 APR 24 02:35:31	2019 APR 24 02:38:52	242.00	-53.03	-57.17	-69.82	-79.84	-78.92	-74.32	8.41	14	-	-	-		
N/A	44	14	Ingress	2019 APR 24 03:49:59	2019 APR 24 03:53:04	2019 APR 24 03:53:43	224.00	79.22	76.71	76.20	57.89	53.07	51.98	18.59	17	-	-	-		
ACS	44	14	Egress	2019 APR 24 04:32:43	2019 APR 24 04:33:24	2019 APR 24 04:36:47	244.00	-81.39	-85.60	-98.53	-79.88	-78.96	-74.27	8.42	17	-	-	-		
NOMAD	45	14	Ingress	2019 APR 24 05:47:52	2019 APR 24 05:50:58	2019 APR 24 05:51:37	225.00	50.51	47.97	47.47	57.77	52.89	51.78	18.59	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	45	14	Egress	2019 APR 24 06:30:34	2019 APR 24 06:31:15	2019 APR 24 06:34:39	245.00	-109.67	-113.97	-127.16	-79.94	-79.01	-74.27	8.44	1	-	-	-		
N/A	46	14	Ingress	2019 APR 24 07:45:41	2019 APR 24 07:48:48	2019 APR 24 07:49:27	226.00	21.81	19.26	18.75	57.64	52.70	51.59	18.58	14	-	-	-		
N/A	46	14	Egress	2019 APR 24 08:28:22	2019 APR 24 08:29:03	2019 APR 24 08:32:27	245.00	-137.93	-142.31	-155.71	-80.00	-79.07	-74.30	8.47	14	-	-	-		
ACS	47	14	Ingress	2019 APR 24 09:43:34	2019 APR 24 09:46:41	2019 APR 24 09:47:20	226.00	-6.96	-9.50	-10.00	57.40	52.42	51.30	18.58	3	-	-	-		
N/A	47	14	Egress	2019 APR 24 10:26:12	2019 APR 24 10:26:53	2019 APR 24 10:30:17	245.00	-166.45	-170.88	175.62	-80.00	-79.07	-74.27	8.47	3	-	-	-		
N/A	48	14	Ingress	2019 APR 24 11:41:32	2019 APR 24 11:44:38	2019 APR 24 11:45:18	226.00	-35.75	-38.28	-38.79	57.12	52.12	50.96	18.57	1	-	-	-		
NOMAD	48	14	Egress	2019 APR 24 12:24:07	2019 APR 24 12:24:49	2019 APR 24 12:28:13	246.00	164.93	160.37	146.84	-80.00	-79.03	-74.19	8.47	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	49	14	Ingress	2019 APR 24 13:39:29	2019 APR 24 13:42:36	2019 APR 24 13:43:16	227.00	-64.52	-67.06	-67.57	56.89	51.83	50.66	18.57	3	-	-	-	&daysideMatch:CURIOSITY; 	
N/A	49	14	Egress	2019 APR 24 14:22:03	2019 APR 24 14:22:45	2019 APR 24 14:26:10	247.00	136.54	131.90	118.16	-80.03	-79.06	-74.16	8.49	3	-	-	-	&daysideMatch:CURIOSITY; 	
N/A	50	14	Ingress	2019 APR 24 15:37:24	2019 APR 24 15:40:32	2019 APR 24 15:41:12	228.00	-93.26	-95.81	-96.33	56.72	51.59	50.41	18.57	1	-	-	-		
NOMAD	50	14	Egress	2019 APR 24 16:19:56	2019 APR 24 16:20:38	2019 APR 24 16:24:04	248.00	108.44	103.68	89.59	-80.12	-79.15	-74.20	8.52	1	Nominal Science 1xCO2 LA02; Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
