TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2021 DEC 27 05:42:00,20,20
2021 DEC 27 07:39:00,21,21
2021 DEC 27 09:39:00,22,22
2021 DEC 28 21:06:00,40,40
2021 DEC 29 08:18:00,46,46
2022 JAN 01 01:54:00,79,79
2022 JAN 01 05:51:00,81,81
2022 JAN 02 15:18:00,98,98
2022 JAN 05 22:00:00,138,138
2022 JAN 14 00:39:00,237,237
2022 JAN 18 18:39:00,295,295
