TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2023 OCT 28 16:35:19,LNO OFF
-1,-1,-1,-1,-1,2,dayside,2023 OCT 28 18:33:18,LNO OFF
0,1,944,944,1,3,dayside,2023 OCT 28 20:31:16,LNO ON
-1,-1,-1,-1,-1,4,dayside,2023 OCT 28 22:29:11,LNO OFF
-1,-1,-1,-1,-1,5,dayside,2023 OCT 29 00:27:04,ALL OFF
-1,-1,-1,-1,-1,6,dayside,2023 OCT 29 02:24:58,LNO OFF
-1,-1,-1,-1,-1,7,dayside,2023 OCT 29 04:22:54,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2023 OCT 29 06:20:52,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2023 OCT 29 08:18:50,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2023 OCT 29 10:16:46,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2023 OCT 29 12:14:40,LNO OFF
0,1,3114,3114,1,12,dayside,2023 OCT 29 14:12:33,LNO ON
-1,-1,-1,-1,-1,13,dayside,2023 OCT 29 16:10:29,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2023 OCT 29 18:08:28,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2023 OCT 29 20:06:27,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2023 OCT 29 22:04:23,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2023 OCT 30 00:02:17,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2023 OCT 30 02:00:10,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2023 OCT 30 03:58:05,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2023 OCT 30 05:56:03,LNO OFF
0,1,3787,3787,1,21,dayside,2023 OCT 30 07:54:01,LNO ON
-1,-1,-1,-1,-1,22,dayside,2023 OCT 30 09:51:58,LNO OFF
-1,-1,-1,-1,-1,23,dayside,2023 OCT 30 11:49:53,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2023 OCT 30 13:47:45,LNO OFF
-1,-1,-1,-1,-1,25,dayside,2023 OCT 30 15:45:40,LNO OFF
-1,-1,-1,-1,-1,26,dayside,2023 OCT 30 17:43:38,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2023 OCT 30 19:41:37,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2023 OCT 30 21:39:34,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2023 OCT 30 23:37:29,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2023 OCT 31 01:35:22,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2023 OCT 31 03:33:16,LNO OFF
0,1,1368,1368,1,32,dayside,2023 OCT 31 05:31:13,LNO ON
-1,-1,-1,-1,-1,33,dayside,2023 OCT 31 07:29:11,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2023 OCT 31 09:27:08,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2023 OCT 31 11:25:04,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2023 OCT 31 13:22:58,LNO OFF
0,1,3114,3114,1,37,dayside,2023 OCT 31 15:20:51,LNO ON
-1,-1,-1,-1,-1,38,dayside,2023 OCT 31 17:18:48,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2023 OCT 31 19:16:47,LNO OFF
-1,-1,-1,-1,-1,40,dayside,2023 OCT 31 21:14:45,LNO OFF
-1,-1,-1,-1,-1,41,dayside,2023 OCT 31 23:12:41,LNO OFF
-1,-1,-1,-1,-1,42,dayside,2023 NOV 01 01:10:34,LNO OFF
-1,-1,-1,-1,-1,43,dayside,2023 NOV 01 03:08:28,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2023 NOV 01 05:06:23,LNO OFF
-1,-1,-1,-1,-1,45,dayside,2023 NOV 01 07:04:21,LNO OFF
-1,-1,-1,-1,-1,46,dayside,2023 NOV 01 09:02:19,LNO OFF
0,1,1404,1404,1,47,dayside,2023 NOV 01 11:00:15,LNO ON
-1,-1,-1,-1,-1,48,dayside,2023 NOV 01 12:58:10,LNO OFF
-1,-1,-1,-1,-1,49,dayside,2023 NOV 01 14:56:02,LNO OFF
-1,-1,-1,-1,-1,50,dayside,2023 NOV 01 16:53:58,LNO OFF
-1,-1,-1,-1,-1,51,dayside,2023 NOV 01 18:51:56,LNO OFF
-1,-1,-1,-1,-1,52,dayside,2023 NOV 01 20:49:55,LNO OFF
0,1,4027,4027,1,53,dayside,2023 NOV 01 22:47:51,LNO ON
-1,-1,-1,-1,-1,54,dayside,2023 NOV 02 00:45:46,LNO OFF
-1,-1,-1,-1,-1,55,dayside,2023 NOV 02 02:43:38,ALL OFF
-1,-1,-1,-1,-1,56,dayside,2023 NOV 02 04:41:33,LNO OFF
-1,-1,-1,-1,-1,57,dayside,2023 NOV 02 06:39:30,LNO OFF
-1,-1,-1,-1,-1,58,dayside,2023 NOV 02 08:37:28,LNO OFF
-1,-1,-1,-1,-1,59,dayside,2023 NOV 02 10:35:26,LNO OFF
-1,-1,-1,-1,-1,60,dayside,2023 NOV 02 12:33:21,LNO OFF
-1,-1,-1,-1,-1,61,dayside,2023 NOV 02 14:31:14,LNO OFF
-1,-1,-1,-1,-1,62,dayside,2023 NOV 02 16:29:08,LNO OFF
-1,-1,-1,-1,-1,63,dayside,2023 NOV 02 18:27:06,LNO OFF
-1,-1,-1,-1,-1,64,dayside,2023 NOV 02 20:25:04,LNO OFF
-1,-1,-1,-1,-1,65,dayside,2023 NOV 02 22:23:02,LNO OFF
-1,-1,-1,-1,-1,66,dayside,2023 NOV 03 00:20:57,LNO OFF
-1,-1,-1,-1,-1,67,dayside,2023 NOV 03 02:18:50,LNO OFF
-1,-1,-1,-1,-1,68,dayside,2023 NOV 03 04:16:44,LNO OFF
-1,-1,-1,-1,-1,69,dayside,2023 NOV 03 06:14:40,LNO OFF
-1,-1,-1,-1,-1,70,dayside,2023 NOV 03 08:12:38,ALL OFF
-1,-1,-1,-1,-1,71,dayside,2023 NOV 03 10:10:35,LNO OFF
0,1,4027,4027,1,72,dayside,2023 NOV 03 12:08:31,LNO ON
-1,-1,-1,-1,-1,73,dayside,2023 NOV 03 14:06:25,LNO OFF
-1,-1,-1,-1,-1,74,dayside,2023 NOV 03 16:04:17,LNO OFF
-1,-1,-1,-1,-1,75,dayside,2023 NOV 03 18:02:13,LNO OFF
-1,-1,-1,-1,-1,76,dayside,2023 NOV 03 20:00:12,LNO OFF
-1,-1,-1,-1,-1,77,dayside,2023 NOV 03 21:58:10,LNO OFF
-1,-1,-1,-1,-1,78,dayside,2023 NOV 03 23:56:07,LNO OFF
-1,-1,-1,-1,-1,79,dayside,2023 NOV 04 01:54:00,LNO OFF
-1,-1,-1,-1,-1,80,dayside,2023 NOV 04 03:51:53,LNO OFF
-1,-1,-1,-1,-1,81,dayside,2023 NOV 04 05:49:48,LNO OFF
0,1,1404,1404,1,82,dayside,2023 NOV 04 07:47:46,LNO ON
-1,-1,-1,-1,-1,83,dayside,2023 NOV 04 09:45:44,LNO OFF
-1,-1,-1,-1,-1,84,dayside,2023 NOV 04 11:43:41,LNO OFF
-1,-1,-1,-1,-1,85,dayside,2023 NOV 04 13:41:36,ALL OFF
-1,-1,-1,-1,-1,86,dayside,2023 NOV 04 15:39:28,ALL OFF
-1,-1,-1,-1,-1,87,dayside,2023 NOV 04 17:37:22,LNO OFF
-1,-1,-1,-1,-1,88,dayside,2023 NOV 04 19:35:20,LNO OFF
-1,-1,-1,-1,-1,89,dayside,2023 NOV 04 21:33:19,LNO OFF
0,1,944,944,1,90,dayside,2023 NOV 04 23:31:16,LNO ON
-1,-1,-1,-1,-1,91,dayside,2023 NOV 05 01:29:11,LNO OFF
-1,-1,-1,-1,-1,92,dayside,2023 NOV 05 03:27:03,LNO OFF
-1,-1,-1,-1,-1,93,dayside,2023 NOV 05 05:24:57,LNO OFF
-1,-1,-1,-1,-1,94,dayside,2023 NOV 05 07:22:53,LNO OFF
-1,-1,-1,-1,-1,95,dayside,2023 NOV 05 09:20:51,LNO OFF
-1,-1,-1,-1,-1,96,dayside,2023 NOV 05 11:18:48,ALL OFF
-1,-1,-1,-1,-1,97,dayside,2023 NOV 05 13:16:44,LNO OFF
-1,-1,-1,-1,-1,98,dayside,2023 NOV 05 15:14:37,LNO OFF
0,1,3787,3787,1,99,dayside,2023 NOV 05 17:12:30,LNO ON
-1,-1,-1,-1,-1,100,dayside,2023 NOV 05 19:10:26,LNO OFF
-1,-1,-1,-1,-1,101,dayside,2023 NOV 05 21:08:25,ALL OFF
-1,-1,-1,-1,-1,102,dayside,2023 NOV 05 23:06:23,LNO OFF
-1,-1,-1,-1,-1,103,dayside,2023 NOV 06 01:04:18,LNO OFF
-1,-1,-1,-1,-1,104,dayside,2023 NOV 06 03:02:12,LNO OFF
0,1,1316,1316,1,105,dayside,2023 NOV 06 05:00:05,LNO ON
-1,-1,-1,-1,-1,106,dayside,2023 NOV 06 06:58:00,LNO OFF
-1,-1,-1,-1,-1,107,dayside,2023 NOV 06 08:55:57,LNO OFF
-1,-1,-1,-1,-1,108,dayside,2023 NOV 06 10:53:55,LNO OFF
-1,-1,-1,-1,-1,109,dayside,2023 NOV 06 12:51:52,LNO OFF
-1,-1,-1,-1,-1,110,dayside,2023 NOV 06 14:49:46,LNO OFF
-1,-1,-1,-1,-1,111,dayside,2023 NOV 06 16:47:39,LNO OFF
-1,-1,-1,-1,-1,112,dayside,2023 NOV 06 18:45:33,LNO OFF
-1,-1,-1,-1,-1,113,dayside,2023 NOV 06 20:43:31,LNO OFF
-1,-1,-1,-1,-1,114,dayside,2023 NOV 06 22:41:29,LNO OFF
0,1,944,944,1,115,dayside,2023 NOV 07 00:39:26,LNO ON
-1,-1,-1,-1,-1,116,dayside,2023 NOV 07 02:37:20,LNO OFF
0,1,3782,3782,1,117,dayside,2023 NOV 07 04:35:13,LNO ON
-1,-1,-1,-1,-1,118,dayside,2023 NOV 07 06:33:07,LNO OFF
-1,-1,-1,-1,-1,119,dayside,2023 NOV 07 08:31:03,LNO OFF
-1,-1,-1,-1,-1,120,dayside,2023 NOV 07 10:29:01,LNO OFF
-1,-1,-1,-1,-1,121,dayside,2023 NOV 07 12:26:58,LNO OFF
-1,-1,-1,-1,-1,122,dayside,2023 NOV 07 14:24:53,LNO OFF
-1,-1,-1,-1,-1,123,dayside,2023 NOV 07 16:22:46,LNO OFF
-1,-1,-1,-1,-1,124,dayside,2023 NOV 07 18:20:39,LNO OFF
-1,-1,-1,-1,-1,125,dayside,2023 NOV 07 20:18:36,LNO OFF
-1,-1,-1,-1,-1,126,dayside,2023 NOV 07 22:16:35,LNO OFF
-1,-1,-1,-1,-1,127,dayside,2023 NOV 08 00:14:33,LNO OFF
0,1,3782,3782,1,128,dayside,2023 NOV 08 02:12:28,LNO ON
-1,-1,-1,-1,-1,129,dayside,2023 NOV 08 04:10:21,LNO OFF
-1,-1,-1,-1,-1,130,dayside,2023 NOV 08 06:08:14,LNO OFF
-1,-1,-1,-1,-1,131,dayside,2023 NOV 08 08:06:10,LNO OFF
-1,-1,-1,-1,-1,132,dayside,2023 NOV 08 10:04:07,LNO OFF
