UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2017 MAR 06 18:47:30,-115.8,-32.5,16:09:25,63.9,123.8,60.0,27974.8
2017 MAR 06 18:47:40,-118.0,-32.5,16:00:42,65.8,123.9,58.1,27967.3
2017 MAR 06 18:47:50,-120.4,-32.4,15:51:14,67.9,124.0,56.2,27959.7
2017 MAR 06 18:48:00,-123.1,-32.3,15:40:49,70.2,124.1,54.0,27952.2
2017 MAR 06 18:48:10,-126.0,-32.1,15:29:05,72.7,124.2,51.5,27944.6
2017 MAR 06 18:48:20,-129.5,-31.8,15:15:20,75.8,124.3,48.6,27937.0
2017 MAR 06 18:48:30,-133.9,-31.3,14:57:53,79.6,124.4,44.9,27929.4
2017 MAR 06 18:48:40,-141.5,-29.9,14:27:51,86.3,124.5,38.3,27921.8
2017 MAR 06 18:58:50,-143.1,-36.4,14:31:20,83.9,124.4,41.4,27451.2
2017 MAR 06 18:59:00,-136.9,-37.6,14:56:00,78.8,124.3,46.4,27443.4
2017 MAR 06 18:59:10,-132.8,-38.3,15:12:45,75.3,124.2,49.8,27435.5
2017 MAR 06 18:59:20,-129.4,-38.8,15:26:23,72.5,124.1,52.4,27427.7
2017 MAR 06 18:59:30,-126.5,-39.2,15:38:13,70.1,124.0,54.8,27419.8
2017 MAR 06 18:59:40,-123.9,-39.5,15:48:51,68.0,123.9,56.8,27412.0
2017 MAR 06 18:59:50,-121.5,-39.8,15:58:35,66.0,123.8,58.7,27404.1
2017 MAR 06 19:00:00,-119.3,-40.0,16:07:38,64.2,123.7,60.4,27396.2
2017 MAR 06 19:00:10,-117.2,-40.1,16:16:07,62.5,123.6,62.1,27388.3
2017 MAR 06 19:00:20,-115.2,-40.2,16:24:09,60.9,123.5,63.6,27380.5
2017 MAR 06 19:00:30,-113.4,-40.3,16:31:47,59.3,123.4,65.0,27372.6
2017 MAR 06 19:00:40,-111.6,-40.4,16:39:05,57.9,123.3,66.4,27364.7
2017 MAR 06 19:00:50,-109.9,-40.5,16:46:05,56.5,123.2,67.7,27356.8
2017 MAR 06 19:01:00,-108.2,-40.5,16:52:49,55.1,123.1,69.0,27348.9
2017 MAR 06 19:01:10,-106.6,-40.5,16:59:19,53.8,123.0,70.3,27341.0
2017 MAR 06 19:01:20,-105.1,-40.5,17:05:37,52.6,122.9,71.4,27333.1
2017 MAR 06 19:01:30,-103.6,-40.5,17:11:43,51.4,122.8,72.6,27325.2
2017 MAR 06 19:01:40,-102.2,-40.5,17:17:38,50.2,122.7,73.7,27317.2
2017 MAR 06 19:01:50,-100.8,-40.5,17:23:24,49.0,122.6,74.8,27309.3
2017 MAR 06 19:02:00,-99.4,-40.4,17:29:01,47.9,122.5,75.9,27301.4
2017 MAR 06 19:02:10,-98.1,-40.4,17:34:29,46.8,122.4,76.9,27293.5
2017 MAR 06 19:02:20,-96.8,-40.3,17:39:50,45.7,122.3,77.9,27285.5
2017 MAR 06 19:02:30,-95.5,-40.3,17:45:04,44.7,122.2,78.9,27277.6
2017 MAR 06 19:02:40,-94.3,-40.2,17:50:10,43.7,122.1,79.9,27269.7
2017 MAR 06 19:02:50,-93.1,-40.1,17:55:11,42.7,122.0,80.8,27261.7
2017 MAR 06 19:03:00,-91.9,-40.0,18:00:06,41.7,121.9,81.8,27253.8
2017 MAR 06 19:03:10,-90.7,-39.9,18:04:54,40.7,121.8,82.7,27245.8
2017 MAR 06 19:03:20,-89.6,-39.8,18:09:38,39.8,121.7,83.6,27237.8
2017 MAR 06 19:03:30,-88.5,-39.7,18:14:17,38.9,121.6,84.5,27229.9
2017 MAR 06 19:03:40,-87.4,-39.6,18:18:50,38.0,121.5,85.4,27221.9
2017 MAR 06 19:03:50,-86.3,-39.5,18:23:20,37.1,121.4,86.2,27213.9
2017 MAR 06 19:04:00,-85.2,-39.4,18:27:45,36.2,121.3,87.1,27205.9
2017 MAR 06 19:04:10,-84.2,-39.3,18:32:05,35.3,121.2,87.9,27198.0
2017 MAR 06 19:04:20,-83.3,-39.2,18:35:42,34.6,121.1,88.6,27190.0
2017 MAR 06 19:04:30,-82.8,-39.1,18:38:03,34.2,121.0,89.1,27182.0
2017 MAR 06 19:04:40,-82.5,-39.2,18:39:20,34.0,121.0,89.3,27174.0
2017 MAR 06 19:04:50,-82.4,-39.3,18:39:45,33.9,121.0,89.3,27166.0
2017 MAR 06 19:05:00,-82.5,-39.4,18:39:28,34.1,121.0,89.3,27158.0
2017 MAR 06 19:05:10,-82.8,-39.5,18:38:40,34.3,121.0,89.1,27150.0
2017 MAR 06 19:05:20,-83.1,-39.7,18:37:30,34.6,121.0,88.8,27142.0
2017 MAR 06 19:05:30,-83.5,-39.9,18:36:09,35.0,121.1,88.5,27133.9
2017 MAR 06 19:05:40,-83.9,-40.1,18:34:47,35.3,121.1,88.2,27125.9
2017 MAR 06 19:05:50,-84.2,-40.2,18:33:35,35.6,121.1,87.9,27117.9
2017 MAR 06 19:06:00,-84.5,-40.4,18:32:44,35.8,121.2,87.7,27109.9
2017 MAR 06 19:06:10,-84.6,-40.5,18:32:26,36.0,121.2,87.7,27101.8
2017 MAR 06 19:06:20,-84.6,-40.6,18:32:28,36.0,121.2,87.6,27093.8
2017 MAR 06 19:06:30,-84.6,-40.7,18:32:29,36.1,121.2,87.6,27085.7
2017 MAR 06 19:06:40,-84.7,-40.8,18:32:30,36.1,121.2,87.6,27077.7
2017 MAR 06 19:06:50,-84.7,-40.9,18:32:32,36.2,121.2,87.6,27069.6
2017 MAR 06 19:07:00,-84.8,-41.0,18:32:33,36.3,121.2,87.5,27061.6
2017 MAR 06 19:07:10,-84.8,-41.1,18:32:35,36.3,121.2,87.5,27053.5
2017 MAR 06 19:07:20,-84.8,-41.3,18:32:36,36.4,121.2,87.5,27045.4
2017 MAR 06 19:07:30,-84.9,-41.4,18:32:37,36.4,121.2,87.5,27037.4
2017 MAR 06 19:07:40,-84.9,-41.5,18:32:39,36.5,121.2,87.5,27029.3
2017 MAR 06 19:07:50,-84.9,-41.6,18:32:40,36.6,121.2,87.4,27021.2
2017 MAR 06 19:08:00,-85.0,-41.7,18:32:41,36.6,121.2,87.4,27013.1
2017 MAR 06 19:08:10,-85.0,-41.8,18:32:42,36.7,121.2,87.4,27005.0
2017 MAR 06 19:08:20,-85.0,-41.9,18:32:44,36.7,121.2,87.4,26997.0
2017 MAR 06 19:08:30,-85.1,-42.0,18:32:45,36.8,121.2,87.3,26988.9
2017 MAR 06 19:08:40,-85.1,-42.1,18:32:47,36.8,121.2,87.3,26980.8
2017 MAR 06 19:08:50,-85.1,-42.1,18:32:49,36.9,121.2,87.3,26972.6
2017 MAR 06 19:09:00,-85.2,-42.2,18:32:51,36.9,121.2,87.3,26964.5
2017 MAR 06 19:09:10,-85.2,-42.3,18:32:53,36.9,121.2,87.3,26956.4
2017 MAR 06 19:09:20,-85.2,-42.3,18:32:55,37.0,121.2,87.3,26948.3
2017 MAR 06 19:09:30,-85.3,-42.4,18:32:58,37.0,121.2,87.3,26940.2
2017 MAR 06 19:09:40,-85.3,-42.4,18:33:01,37.0,121.2,87.3,26932.0
2017 MAR 06 19:09:50,-85.3,-42.5,18:33:04,37.0,121.2,87.3,26923.9
2017 MAR 06 19:10:00,-85.3,-42.5,18:33:08,37.0,121.2,87.3,26915.8
2017 MAR 06 19:10:10,-85.4,-42.5,18:33:12,37.0,121.2,87.3,26907.6
2017 MAR 06 19:10:20,-85.4,-42.5,18:33:16,37.0,121.1,87.3,26899.5
