UTC Time,Longitude,Latitude,Local Solar Time,Emission Angle,Phase Angle,Solar Angle,Distance (km)
2017 MAR 06 23:20:22,-62.3,-72.3,00:08:58,0.7,95.4,94.8,7116.4
2017 MAR 06 23:20:32,-61.8,-72.3,00:11:10,0.7,95.3,94.7,7095.5
2017 MAR 06 23:20:42,-61.3,-72.4,00:13:24,0.7,95.2,94.6,7074.6
2017 MAR 06 23:20:52,-60.7,-72.5,00:15:40,0.7,95.1,94.5,7053.7
2017 MAR 06 23:21:02,-60.2,-72.6,00:17:59,0.7,95.0,94.4,7032.8
2017 MAR 06 23:21:12,-59.7,-72.6,00:20:19,0.7,94.9,94.3,7011.8
2017 MAR 06 23:21:22,-59.1,-72.7,00:22:41,0.7,94.8,94.2,6990.9
2017 MAR 06 23:21:32,-58.5,-72.8,00:25:05,0.7,94.7,94.2,6970.0
2017 MAR 06 23:21:42,-58.0,-72.9,00:27:32,0.7,94.7,94.1,6949.0
2017 MAR 06 23:21:52,-57.4,-72.9,00:30:00,0.7,94.6,94.0,6928.1
2017 MAR 06 23:22:02,-56.8,-73.0,00:32:31,0.7,94.5,93.9,6907.1
2017 MAR 06 23:22:12,-56.2,-73.1,00:35:04,0.6,94.4,93.8,6886.2
2017 MAR 06 23:22:22,-55.6,-73.1,00:37:38,0.6,94.3,93.7,6865.2
2017 MAR 06 23:22:32,-55.0,-73.2,00:40:15,0.6,94.2,93.6,6844.3
2017 MAR 06 23:22:42,-54.4,-73.3,00:42:55,0.6,94.1,93.5,6823.3
2017 MAR 06 23:22:52,-53.7,-73.3,00:45:36,0.6,94.0,93.4,6802.3
2017 MAR 06 23:23:02,-53.1,-73.4,00:48:19,0.6,93.9,93.3,6781.4
2017 MAR 06 23:23:12,-52.5,-73.4,00:51:05,0.6,93.8,93.2,6760.4
2017 MAR 06 23:23:22,-51.8,-73.5,00:53:53,0.6,93.7,93.1,6739.4
2017 MAR 06 23:23:32,-51.1,-73.5,00:56:42,0.6,93.6,93.0,6718.4
2017 MAR 06 23:23:42,-50.5,-73.6,00:59:35,0.6,93.5,92.9,6697.4
2017 MAR 06 23:23:52,-49.8,-73.6,01:02:29,0.6,93.4,92.8,6676.5
2017 MAR 06 23:24:02,-49.1,-73.7,01:05:25,0.6,93.3,92.7,6655.5
2017 MAR 06 23:24:12,-48.4,-73.7,01:08:23,0.5,93.1,92.6,6634.5
2017 MAR 06 23:24:22,-47.7,-73.8,01:11:24,0.5,93.0,92.5,6613.5
2017 MAR 06 23:24:32,-46.9,-73.8,01:14:26,0.5,92.9,92.4,6592.5
2017 MAR 06 23:24:42,-46.2,-73.9,01:17:31,0.5,92.8,92.3,6571.5
2017 MAR 06 23:24:52,-45.5,-73.9,01:20:38,0.5,92.7,92.2,6550.5
2017 MAR 06 23:25:02,-44.7,-73.9,01:23:46,0.5,92.6,92.1,6529.5
2017 MAR 06 23:25:12,-44.0,-74.0,01:26:57,0.5,92.5,92.0,6508.5
2017 MAR 06 23:25:22,-43.2,-74.0,01:30:09,0.5,92.4,91.9,6487.5
2017 MAR 06 23:25:32,-42.4,-74.0,01:33:24,0.5,92.3,91.8,6466.6
2017 MAR 06 23:25:42,-41.7,-74.0,01:36:40,0.5,92.2,91.7,6445.6
2017 MAR 06 23:25:52,-40.9,-74.0,01:39:58,0.5,92.1,91.6,6424.6
2017 MAR 06 23:26:02,-40.1,-74.1,01:43:17,0.5,91.9,91.5,6403.6
2017 MAR 06 23:26:12,-39.3,-74.1,01:46:39,0.5,91.8,91.4,6382.6
2017 MAR 06 23:26:22,-38.5,-74.1,01:50:02,0.5,91.7,91.3,6361.6
2017 MAR 06 23:26:32,-37.7,-74.1,01:53:26,0.4,91.6,91.2,6340.7
2017 MAR 06 23:26:42,-36.9,-74.1,01:56:52,0.4,91.5,91.1,6319.7
2017 MAR 06 23:26:52,-36.0,-74.1,02:00:20,0.4,91.4,90.9,6298.7
2017 MAR 06 23:27:02,-35.2,-74.1,02:03:48,0.4,91.2,90.8,6277.7
2017 MAR 06 23:27:12,-34.4,-74.1,02:07:18,0.4,91.1,90.7,6256.8
2017 MAR 06 23:27:22,-33.5,-74.1,02:10:49,0.4,91.0,90.6,6235.8
2017 MAR 06 23:27:32,-32.7,-74.0,02:14:22,0.4,90.9,90.5,6214.9
2017 MAR 06 23:27:42,-31.8,-74.0,02:17:55,0.4,90.8,90.4,6193.9
2017 MAR 06 23:27:52,-31.0,-74.0,02:21:29,0.4,90.6,90.3,6173.0
2017 MAR 06 23:28:02,-30.1,-74.0,02:25:04,0.4,90.5,90.1,6152.1
2017 MAR 06 23:28:12,-29.3,-73.9,02:28:40,0.4,90.4,90.0,6131.2
2017 MAR 06 23:28:22,-28.4,-73.9,02:32:16,0.4,90.3,89.9,6110.2
2017 MAR 06 23:28:32,-27.6,-73.9,02:35:53,0.4,90.2,89.8,6089.3
2017 MAR 06 23:28:42,-26.7,-73.8,02:39:31,0.4,90.0,89.7,6068.4
2017 MAR 06 23:28:52,-25.8,-73.8,02:43:08,0.4,89.9,89.5,6047.5
2017 MAR 06 23:29:02,-25.0,-73.7,02:46:46,0.4,89.8,89.4,6026.7
2017 MAR 06 23:29:12,-24.1,-73.7,02:50:24,0.4,89.6,89.3,6005.8
2017 MAR 06 23:29:22,-23.2,-73.6,02:54:03,0.3,89.5,89.2,5984.9
2017 MAR 06 23:29:32,-22.3,-73.5,02:57:41,0.3,89.4,89.0,5964.1
2017 MAR 06 23:29:42,-21.5,-73.5,03:01:19,0.3,89.2,88.9,5943.3
2017 MAR 06 23:29:52,-20.6,-73.4,03:04:56,0.3,89.1,88.8,5922.4
2017 MAR 06 23:30:02,-19.7,-73.3,03:08:34,0.3,89.0,88.7,5901.6
2017 MAR 06 23:30:12,-18.9,-73.2,03:12:11,0.3,88.8,88.5,5880.8
2017 MAR 06 23:30:22,-18.0,-73.1,03:15:47,0.3,88.7,88.4,5860.1
2017 MAR 06 23:30:32,-17.2,-73.1,03:19:23,0.3,88.6,88.3,5839.3
2017 MAR 06 23:30:42,-16.3,-73.0,03:22:58,0.3,88.4,88.1,5818.5
2017 MAR 06 23:30:52,-15.5,-72.9,03:26:32,0.3,88.3,88.0,5797.8
2017 MAR 06 23:31:02,-14.6,-72.8,03:30:05,0.3,88.2,87.9,5777.1
2017 MAR 06 23:31:12,-13.8,-72.6,03:33:37,0.3,88.0,87.7,5756.4
2017 MAR 06 23:31:22,-12.9,-72.5,03:37:08,0.3,87.9,87.6,5735.7
2017 MAR 06 23:31:32,-12.1,-72.4,03:40:38,0.3,87.7,87.5,5715.0
2017 MAR 06 23:31:42,-11.3,-72.3,03:44:07,0.3,87.6,87.3,5694.4
2017 MAR 06 23:31:52,-10.4,-72.2,03:47:34,0.3,87.5,87.2,5673.8
2017 MAR 06 23:32:02,-9.6,-72.0,03:51:00,0.3,87.3,87.1,5653.2
2017 MAR 06 23:32:12,-8.8,-71.9,03:54:24,0.3,87.2,86.9,5632.6
2017 MAR 06 23:32:22,-8.0,-71.7,03:57:47,0.3,87.0,86.8,5612.0
2017 MAR 06 23:32:32,-7.2,-71.6,04:01:08,0.3,86.9,86.6,5591.5
2017 MAR 06 23:32:42,-6.4,-71.4,04:04:28,0.3,86.7,86.5,5571.0
2017 MAR 06 23:32:52,-5.6,-71.3,04:07:46,0.3,86.6,86.3,5550.5
2017 MAR 06 23:33:02,-4.9,-71.1,04:11:02,0.3,86.4,86.2,5530.0
2017 MAR 06 23:33:12,-4.1,-71.0,04:14:17,0.3,86.3,86.1,5509.6
2017 MAR 06 23:33:22,-3.3,-70.8,04:17:29,0.4,86.1,85.9,5489.2
2017 MAR 06 23:33:32,-2.6,-70.6,04:20:40,0.4,86.0,85.8,5468.8
2017 MAR 06 23:33:42,-1.8,-70.4,04:23:49,0.4,85.8,85.6,5448.4
2017 MAR 06 23:33:52,-1.1,-70.2,04:26:56,0.4,85.7,85.5,5428.1
2017 MAR 06 23:34:02,-0.4,-70.0,04:30:00,0.4,85.5,85.3,5407.8
2017 MAR 06 23:34:12,0.4,-69.9,04:33:03,0.4,85.3,85.2,5387.5
2017 MAR 06 23:34:22,1.1,-69.7,04:36:04,0.4,85.2,85.0,5367.3
2017 MAR 06 23:34:32,1.8,-69.4,04:39:03,0.4,85.0,84.8,5347.1
2017 MAR 06 23:34:42,2.5,-69.2,04:42:00,0.4,84.9,84.7,5326.9
2017 MAR 06 23:34:52,3.2,-69.0,04:44:54,0.4,84.7,84.5,5306.8
2017 MAR 06 23:35:02,3.8,-68.8,04:47:47,0.4,84.5,84.4,5286.7
2017 MAR 06 23:35:12,4.5,-68.6,04:50:37,0.4,84.4,84.2,5266.6
2017 MAR 06 23:35:22,5.2,-68.4,04:53:26,0.4,84.2,84.1,5246.6
2017 MAR 06 23:35:32,5.8,-68.1,04:56:12,0.4,84.0,83.9,5226.6
2017 MAR 06 23:35:42,6.5,-67.9,04:58:56,0.4,83.9,83.7,5206.7
2017 MAR 06 23:35:52,7.1,-67.6,05:01:38,0.4,83.7,83.6,5186.8
2017 MAR 06 23:36:02,7.7,-67.4,05:04:18,0.5,83.5,83.4,5166.9
2017 MAR 06 23:36:12,8.3,-67.1,05:06:56,0.5,83.4,83.2,5147.1
2017 MAR 06 23:36:22,9.0,-66.9,05:09:32,0.5,83.2,83.1,5127.3
2017 MAR 06 23:36:32,9.6,-66.6,05:12:06,0.5,83.0,82.9,5107.6
2017 MAR 06 23:36:42,10.1,-66.4,05:14:38,0.5,82.8,82.7,5087.9
2017 MAR 06 23:36:52,10.7,-66.1,05:17:08,0.5,82.7,82.6,5068.3
2017 MAR 06 23:37:02,11.3,-65.8,05:19:35,0.5,82.5,82.4,5048.7
2017 MAR 06 23:37:12,11.9,-65.5,05:22:01,0.5,82.3,82.2,5029.2
2017 MAR 06 23:37:22,12.4,-65.2,05:24:25,0.5,82.1,82.0,5009.7
2017 MAR 06 23:37:32,13.0,-65.0,05:26:46,0.5,81.9,81.9,4990.3
2017 MAR 06 23:37:42,13.5,-64.7,05:29:06,0.5,81.8,81.7,4970.9
2017 MAR 06 23:37:52,14.1,-64.4,05:31:24,0.6,81.6,81.5,4951.6
2017 MAR 06 23:38:02,14.6,-64.1,05:33:40,0.6,81.4,81.3,4932.3
2017 MAR 06 23:38:12,15.1,-63.7,05:35:54,0.6,81.2,81.2,4913.1
2017 MAR 06 23:38:22,15.6,-63.4,05:38:07,0.6,81.0,81.0,4893.9
2017 MAR 06 23:38:32,16.1,-63.1,05:40:17,0.6,80.8,80.8,4874.9
2017 MAR 06 23:38:42,16.6,-62.8,05:42:26,0.6,80.7,80.6,4855.8
2017 MAR 06 23:38:52,17.1,-62.5,05:44:32,0.6,80.5,80.4,4836.9
2017 MAR 06 23:39:02,17.6,-62.1,05:46:37,0.6,80.3,80.3,4818.0
2017 MAR 06 23:39:12,18.0,-61.8,05:48:41,0.6,80.1,80.1,4799.1
2017 MAR 06 23:39:22,18.5,-61.5,05:50:42,0.6,79.9,79.9,4780.4
2017 MAR 06 23:39:32,19.0,-61.1,05:52:42,0.7,79.7,79.7,4761.7
2017 MAR 06 23:39:42,19.4,-60.8,05:54:41,0.7,79.5,79.5,4743.1
2017 MAR 06 23:39:52,19.9,-60.4,05:56:37,0.7,79.3,79.3,4724.5
2017 MAR 06 23:40:02,20.3,-60.1,05:58:32,0.7,79.1,79.1,4706.0
2017 MAR 06 23:40:12,20.7,-59.7,06:00:26,0.7,78.9,78.9,4687.6
2017 MAR 06 23:40:22,21.2,-59.3,06:02:18,0.7,78.7,78.7,4669.3
2017 MAR 06 23:40:32,21.6,-59.0,06:04:08,0.7,78.5,78.5,4651.1
2017 MAR 06 23:40:42,22.0,-58.6,06:05:57,0.7,78.3,78.3,4632.9
2017 MAR 06 23:40:52,22.4,-58.2,06:07:44,0.7,78.1,78.1,4614.8
2017 MAR 06 23:41:02,22.8,-57.8,06:09:30,0.8,77.9,77.9,4596.8
2017 MAR 06 23:41:12,23.2,-57.4,06:11:14,0.8,77.7,77.8,4578.9
2017 MAR 06 23:41:22,23.6,-57.0,06:12:58,0.8,77.5,77.6,4561.1
2017 MAR 06 23:41:32,24.0,-56.6,06:14:39,0.8,77.3,77.3,4543.4
2017 MAR 06 23:41:42,24.4,-56.2,06:16:20,0.8,77.1,77.1,4525.8
2017 MAR 06 23:41:52,24.7,-55.8,06:17:59,0.8,76.9,76.9,4508.2
2017 MAR 06 23:42:02,25.1,-55.4,06:19:36,0.8,76.7,76.7,4490.8
2017 MAR 06 23:42:12,25.5,-55.0,06:21:13,0.8,76.5,76.5,4473.4
2017 MAR 06 23:42:22,25.8,-54.6,06:22:48,0.8,76.3,76.3,4456.2
2017 MAR 06 23:42:32,26.2,-54.1,06:24:22,0.8,76.1,76.1,4439.0
2017 MAR 06 23:42:42,26.5,-53.7,06:25:55,0.9,75.9,75.9,4422.0
2017 MAR 06 23:42:52,26.8,-53.3,06:27:26,0.9,75.7,75.7,4405.0
2017 MAR 06 23:43:02,27.2,-52.8,06:28:57,0.9,75.4,75.5,4388.2
2017 MAR 06 23:43:12,27.5,-52.4,06:30:26,0.9,75.2,75.3,4371.5
2017 MAR 06 23:43:22,27.8,-51.9,06:31:54,0.9,75.0,75.1,4354.9
2017 MAR 06 23:43:32,28.2,-51.5,06:33:22,0.9,74.8,74.9,4338.4
2017 MAR 06 23:43:42,28.5,-51.0,06:34:48,0.9,74.6,74.7,4322.0
2017 MAR 06 23:43:52,28.8,-50.6,06:36:13,0.9,74.4,74.5,4305.7
2017 MAR 06 23:44:02,29.1,-50.1,06:37:37,0.9,74.2,74.2,4289.6
2017 MAR 06 23:44:12,29.4,-49.6,06:38:59,0.9,74.0,74.0,4273.6
2017 MAR 06 23:44:22,29.7,-49.1,06:40:21,1.0,73.7,73.8,4257.7
2017 MAR 06 23:44:32,30.0,-48.6,06:41:42,1.0,73.5,73.6,4241.9
2017 MAR 06 23:44:42,30.3,-48.2,06:43:03,1.0,73.3,73.4,4226.3
2017 MAR 06 23:44:52,30.6,-47.7,06:44:22,1.0,73.1,73.2,4210.8
2017 MAR 06 23:45:02,30.9,-47.2,06:45:40,1.0,72.9,73.0,4195.4
2017 MAR 06 23:45:12,31.2,-46.7,06:46:57,1.0,72.7,72.7,4180.2
2017 MAR 06 23:45:22,31.4,-46.2,06:48:14,1.0,72.4,72.5,4165.1
2017 MAR 06 23:45:32,31.7,-45.7,06:49:29,1.0,72.2,72.3,4150.1
2017 MAR 06 23:45:42,32.0,-45.1,06:50:44,1.0,72.0,72.1,4135.3
2017 MAR 06 23:45:52,32.2,-44.6,06:51:58,1.0,71.8,71.9,4120.6
2017 MAR 06 23:46:02,32.5,-44.1,06:53:11,1.0,71.6,71.7,4106.1
2017 MAR 06 23:46:12,32.8,-43.6,06:54:24,1.0,71.4,71.4,4091.8
2017 MAR 06 23:46:22,33.0,-43.0,06:55:35,1.1,71.1,71.2,4077.6
2017 MAR 06 23:46:32,33.3,-42.5,06:56:46,1.1,70.9,71.0,4063.5
2017 MAR 06 23:46:42,33.5,-42.0,06:57:57,1.1,70.7,70.8,4049.6
2017 MAR 06 23:46:52,33.8,-41.4,06:59:06,1.1,70.5,70.6,4035.9
2017 MAR 06 23:47:02,34.0,-40.9,07:00:15,1.1,70.3,70.4,4022.3
2017 MAR 06 23:47:12,34.3,-40.3,07:01:23,1.1,70.1,70.1,4008.9
2017 MAR 06 23:47:22,34.5,-39.7,07:02:30,1.1,69.9,69.9,3995.7
2017 MAR 06 23:47:32,34.8,-39.2,07:03:37,1.1,69.7,69.7,3982.6
2017 MAR 06 23:47:42,35.0,-38.6,07:04:43,1.1,69.4,69.5,3969.7
2017 MAR 06 23:47:52,35.2,-38.0,07:05:49,1.1,69.2,69.3,3957.0
2017 MAR 06 23:48:02,35.5,-37.5,07:06:54,1.1,69.0,69.1,3944.5
2017 MAR 06 23:48:12,35.7,-36.9,07:07:58,1.1,68.8,68.9,3932.2
2017 MAR 06 23:48:22,35.9,-36.3,07:09:02,1.1,68.6,68.7,3920.0
2017 MAR 06 23:48:32,36.1,-35.7,07:10:05,1.1,68.4,68.5,3908.0
2017 MAR 06 23:48:42,36.4,-35.1,07:11:08,1.1,68.2,68.2,3896.2
2017 MAR 06 23:48:52,36.6,-34.5,07:12:10,1.2,68.0,68.0,3884.6
2017 MAR 06 23:49:02,36.8,-33.9,07:13:11,1.2,67.8,67.8,3873.2
2017 MAR 06 23:49:12,37.0,-33.3,07:14:12,1.2,67.6,67.6,3862.0
2017 MAR 06 23:49:22,37.2,-32.7,07:15:13,1.2,67.4,67.4,3851.0
2017 MAR 06 23:49:32,37.4,-32.1,07:16:13,1.2,67.2,67.2,3840.2
2017 MAR 06 23:49:42,37.6,-31.4,07:17:13,1.2,67.0,67.0,3829.6
2017 MAR 06 23:49:52,37.8,-30.8,07:18:12,1.2,66.8,66.8,3819.3
2017 MAR 06 23:50:02,38.0,-30.2,07:19:11,1.2,66.6,66.6,3809.1
2017 MAR 06 23:50:12,38.2,-29.6,07:20:09,1.2,66.4,66.4,3799.1
2017 MAR 06 23:50:22,38.4,-28.9,07:21:07,1.2,66.3,66.3,3789.4
2017 MAR 06 23:50:32,38.6,-28.3,07:22:04,1.2,66.1,66.1,3779.8
2017 MAR 06 23:50:42,38.8,-27.7,07:23:01,1.2,65.9,65.9,3770.5
2017 MAR 06 23:50:52,39.0,-27.0,07:23:58,1.2,65.7,65.7,3761.4
2017 MAR 06 23:51:02,39.2,-26.4,07:24:54,1.2,65.5,65.5,3752.6
2017 MAR 06 23:51:12,39.4,-25.7,07:25:50,1.2,65.4,65.3,3743.9
2017 MAR 06 23:51:22,39.6,-25.1,07:26:46,1.2,65.2,65.2,3735.5
2017 MAR 06 23:51:32,39.8,-24.4,07:27:41,1.2,65.0,65.0,3727.3
2017 MAR 06 23:51:42,40.0,-23.7,07:28:36,1.2,64.9,64.8,3719.4
2017 MAR 06 23:51:52,40.2,-23.1,07:29:30,1.2,64.7,64.6,3711.7
2017 MAR 06 23:52:02,40.4,-22.4,07:30:24,1.2,64.6,64.5,3704.2
2017 MAR 06 23:52:12,40.5,-21.7,07:31:18,1.2,64.4,64.3,3697.0
2017 MAR 06 23:52:22,40.7,-21.1,07:32:12,1.2,64.3,64.2,3690.0
2017 MAR 06 23:52:32,40.9,-20.4,07:33:05,1.2,64.1,64.0,3683.3
2017 MAR 06 23:52:42,41.1,-19.7,07:33:58,1.2,64.0,63.9,3676.8
2017 MAR 06 23:52:52,41.3,-19.0,07:34:51,1.2,63.8,63.7,3670.5
2017 MAR 06 23:53:02,41.4,-18.3,07:35:44,1.2,63.7,63.6,3664.5
2017 MAR 06 23:53:12,41.6,-17.6,07:36:36,1.2,63.6,63.4,3658.8
2017 MAR 06 23:53:22,41.8,-17.0,07:37:28,1.2,63.4,63.3,3653.3
2017 MAR 06 23:53:32,42.0,-16.3,07:38:20,1.2,63.3,63.2,3648.0
2017 MAR 06 23:53:42,42.1,-15.6,07:39:11,1.2,63.2,63.0,3643.0
2017 MAR 06 23:53:52,42.3,-14.9,07:40:03,1.2,63.1,62.9,3638.3
2017 MAR 06 23:54:02,42.5,-14.2,07:40:54,1.2,63.0,62.8,3633.8
2017 MAR 06 23:54:12,42.7,-13.5,07:41:45,1.2,62.9,62.7,3629.6
2017 MAR 06 23:54:22,42.8,-12.8,07:42:36,1.2,62.8,62.6,3625.7
2017 MAR 06 23:54:32,43.0,-12.1,07:43:27,1.2,62.7,62.5,3622.0
2017 MAR 06 23:54:42,43.2,-11.4,07:44:17,1.2,62.6,62.4,3618.5
2017 MAR 06 23:54:52,43.3,-10.7,07:45:07,1.2,62.5,62.3,3615.4
2017 MAR 06 23:55:02,43.5,-10.0,07:45:58,1.2,62.4,62.2,3612.5
2017 MAR 06 23:55:12,43.7,-9.3,07:46:48,1.2,62.3,62.1,3609.9
2017 MAR 06 23:55:22,43.9,-8.5,07:47:38,1.2,62.3,62.0,3607.5
2017 MAR 06 23:55:32,44.0,-7.8,07:48:27,1.2,62.2,61.9,3605.4
2017 MAR 06 23:55:42,44.2,-7.1,07:49:17,1.2,62.1,61.9,3603.6
2017 MAR 06 23:55:52,44.4,-6.4,07:50:07,1.1,62.1,61.8,3602.0
2017 MAR 06 23:56:02,44.5,-5.7,07:50:56,1.1,62.0,61.7,3600.8
2017 MAR 06 23:56:12,44.7,-5.0,07:51:45,1.1,62.0,61.7,3599.8
2017 MAR 06 23:56:22,44.8,-4.3,07:52:35,1.1,61.9,61.6,3599.0
2017 MAR 06 23:56:32,45.0,-3.6,07:53:24,1.1,61.9,61.6,3598.5
2017 MAR 06 23:56:42,45.2,-2.9,07:54:13,1.1,61.9,61.5,3598.3
2017 MAR 06 23:56:52,45.3,-2.1,07:55:02,1.1,61.9,61.5,3598.4
2017 MAR 06 23:57:02,45.5,-1.4,07:55:51,1.1,61.8,61.5,3598.8
2017 MAR 06 23:57:12,45.7,-0.7,07:56:40,1.1,61.8,61.4,3599.4
2017 MAR 06 23:57:22,45.8,-0.0,07:57:29,1.1,61.8,61.4,3600.3
2017 MAR 06 23:57:32,46.0,0.7,07:58:18,1.1,61.8,61.4,3601.4
2017 MAR 06 23:57:42,46.2,1.4,07:59:07,1.1,61.8,61.4,3602.8
2017 MAR 06 23:57:52,46.3,2.1,07:59:56,1.1,61.8,61.4,3604.5
2017 MAR 06 23:58:02,46.5,2.8,08:00:45,1.1,61.8,61.4,3606.5
2017 MAR 06 23:58:12,46.6,3.5,08:01:34,1.1,61.8,61.4,3608.7
2017 MAR 06 23:58:22,46.8,4.3,08:02:23,1.1,61.9,61.4,3611.2
2017 MAR 06 23:58:32,47.0,5.0,08:03:12,1.1,61.9,61.4,3614.0
2017 MAR 06 23:58:42,47.1,5.7,08:04:01,1.0,61.9,61.5,3617.0
2017 MAR 06 23:58:52,47.3,6.4,08:04:50,1.0,61.9,61.5,3620.3
2017 MAR 06 23:59:02,47.5,7.1,08:05:39,1.0,62.0,61.5,3623.9
2017 MAR 06 23:59:12,47.6,7.8,08:06:28,1.0,62.0,61.6,3627.7
2017 MAR 06 23:59:22,47.8,8.5,08:07:18,1.0,62.1,61.6,3631.8
2017 MAR 06 23:59:32,48.0,9.2,08:08:07,1.0,62.1,61.6,3636.2
2017 MAR 06 23:59:42,48.1,9.9,08:08:56,1.0,62.2,61.7,3640.8
2017 MAR 06 23:59:52,48.3,10.6,08:09:46,1.0,62.3,61.8,3645.7
2017 MAR 07 00:00:02,48.5,11.2,08:10:35,1.0,62.3,61.8,3650.8
2017 MAR 07 00:00:12,48.6,11.9,08:11:25,1.0,62.4,61.9,3656.2
2017 MAR 07 00:00:22,48.8,12.6,08:12:15,1.0,62.5,62.0,3661.8
2017 MAR 07 00:00:32,49.0,13.3,08:13:05,1.0,62.6,62.0,3667.7
2017 MAR 07 00:00:42,49.1,14.0,08:13:55,1.0,62.7,62.1,3673.8
2017 MAR 07 00:00:52,49.3,14.7,08:14:45,1.0,62.7,62.2,3680.2
2017 MAR 07 00:01:02,49.5,15.3,08:15:35,1.0,62.8,62.3,3686.8
2017 MAR 07 00:01:12,49.6,16.0,08:16:26,0.9,62.9,62.4,3693.7
2017 MAR 07 00:01:22,49.8,16.7,08:17:16,0.9,63.0,62.5,3700.8
2017 MAR 07 00:01:32,50.0,17.4,08:18:07,0.9,63.2,62.6,3708.2
2017 MAR 07 00:01:42,50.1,18.0,08:18:58,0.9,63.3,62.7,3715.8
2017 MAR 07 00:01:52,50.3,18.7,08:19:49,0.9,63.4,62.8,3723.6
2017 MAR 07 00:02:02,50.5,19.3,08:20:40,0.9,63.5,62.9,3731.7
2017 MAR 07 00:02:12,50.7,20.0,08:21:32,0.9,63.6,63.0,3740.0
2017 MAR 07 00:02:22,50.8,20.6,08:22:24,0.9,63.7,63.1,3748.5
2017 MAR 07 00:02:32,51.0,21.3,08:23:16,0.9,63.9,63.3,3757.3
2017 MAR 07 00:02:42,51.2,21.9,08:24:08,0.9,64.0,63.4,3766.3
2017 MAR 07 00:02:52,51.4,22.6,08:25:00,0.9,64.1,63.5,3775.5
2017 MAR 07 00:03:02,51.6,23.2,08:25:53,0.9,64.3,63.7,3784.9
2017 MAR 07 00:03:12,51.7,23.9,08:26:46,0.9,64.4,63.8,3794.5
2017 MAR 07 00:03:22,51.9,24.5,08:27:39,0.9,64.5,63.9,3804.4
2017 MAR 07 00:03:32,52.1,25.1,08:28:32,0.9,64.7,64.1,3814.5
2017 MAR 07 00:03:42,52.3,25.7,08:29:26,0.9,64.8,64.2,3824.8
2017 MAR 07 00:03:52,52.5,26.4,08:30:20,0.9,65.0,64.4,3835.3
2017 MAR 07 00:04:02,52.6,27.0,08:31:14,0.8,65.1,64.5,3846.0
