S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 MAY 23 18:51:00,61.0875,-52.9116,308.9518,15.0786,47.662,5.3221e-14,47.662
TGO,2025 MAY 23 18:42:00,60.6558,-48.5035,429.7046,15.2264,48.4269,0.57513,48.9985

MRO,2025 MAY 23 22:36:00,63.2105,-108.3085,309.5077,15.0356,48.4259,3.381e-14,48.4259
TGO,2025 MAY 23 22:36:00,65.511,-111.6475,429.8336,14.8128,48.4693,2.7684,45.7211

MRO,2025 MAY 25 04:30:00,60.4339,175.9676,310.083,15.0903,47.4266,2.624e-14,47.4266
TGO,2025 MAY 25 04:06:00,61.742,179.3509,429.472,14.9267,47.0298,2.7218,44.3393

MRO,2025 MAY 25 11:57:00,54.954,67.9491,304.2629,15.1406,45.5279,2.915e-14,45.5279
TGO,2025 MAY 25 12:00:00,55.5331,68.7189,425.2228,15.2406,46.5271,0.27332,46.7995

MRO,2025 MAY 25 21:18:00,55.0988,-68.4863,305.0766,15.1458,45.6196,4.5427e-14,45.6196
TGO,2025 MAY 25 21:51:00,51.5235,-73.1336,423.9889,15.3711,46.3959,1.0087,45.4077

MRO,2025 MAY 26 21:33:00,44.4375,-61.2621,298.4464,15.2311,43.4722,5.0087e-14,43.4722
TGO,2025 MAY 26 21:27:00,48.1185,-59.8378,422.7371,15.2286,44.2125,6.4151,50.5922

MRO,2025 MAY 26 23:27:00,50.2427,-89.663,302.5605,15.1869,44.3772,4.5871e-14,44.3772
TGO,2025 MAY 26 23:24:00,50.8242,-89.4016,423.1982,15.1558,44.2646,1.9377,46.1842

MRO,2025 MAY 27 03:09:00,42.9892,-142.8936,297.5645,15.2397,43.3299,5.472e-14,43.3299
TGO,2025 MAY 27 03:21:00,47.1478,-146.0272,421.0286,15.2256,43.9556,6.4951,50.3972

MRO,2025 MAY 27 05:03:00,48.6778,-171.1313,302.9963,15.2067,44.1373,4.3406e-14,44.1373
TGO,2025 MAY 27 05:18:00,49.8885,-175.4319,422.9673,15.1631,44.0571,0.59901,44.6553

MRO,2025 MAY 28 07:12:00,43.4077,167.619,300.1072,15.2428,43.4251,3.556e-14,43.4251
TGO,2025 MAY 28 06:54:00,40.9083,172.4323,416.8622,15.2717,43.4204,0.35596,43.7737

MRO,2025 MAY 28 09:00:00,30.0148,142.2925,289.4254,15.3064,43.8484,3.5984e-14,43.8484
TGO,2025 MAY 28 08:54:00,34.8288,144.677,412.6896,15.3681,44.3173,6.1652,50.2237

MRO,2025 MAY 28 10:54:00,35.6674,114.1714,292.7555,15.2811,43.2471,5.5819e-14,43.2471
TGO,2025 MAY 28 10:51:00,37.7538,115.6706,414.3479,15.3325,43.9017,0.16603,44.0405

MRO,2025 MAY 28 12:48:00,41.4654,85.9567,296.037,15.2494,43.2326,1.2747e-14,43.2326
TGO,2025 MAY 28 12:48:00,40.3657,85.8995,415.8324,15.2456,43.0712,0.15161,43.1887

MRO,2025 MAY 28 14:39:00,37.906,59.2242,294.2052,15.2681,43.1491,5.4349e-14,43.1491
TGO,2025 MAY 28 14:45:00,42.8952,56.6116,416.4502,15.1911,42.7891,3.4157,39.3876

MRO,2025 MAY 28 16:30:00,34.2336,32.5194,292.4854,15.2883,43.3499,1.5581e-14,43.3499
TGO,2025 MAY 28 16:45:00,36.7042,29.462,412.4227,15.3278,43.8214,1.2303,42.6177

MRO,2025 MAY 28 18:24:00,39.8715,4.423,296.3489,15.2647,43.2413,6.5569e-14,43.2413
TGO,2025 MAY 28 18:42:00,39.4239,-0.013676,415.8001,15.2608,43.1615,3.9465,39.2591

MRO,2025 MAY 29 18:39:00,29.184,11.115,288.3887,15.3144,44.0432,3.3206e-14,44.0432
TGO,2025 MAY 29 18:21:00,27.3776,15.6156,406.5715,15.3225,44.3944,0.17677,44.5677

MRO,2025 MAY 29 20:33:00,34.7984,-16.9655,291.7701,15.2917,43.3802,3.7091e-14,43.3802
TGO,2025 MAY 29 20:18:00,29.9939,-14.5843,409.9356,15.2072,42.5695,4.7241,47.0093

MRO,2025 MAY 29 22:18:00,11.847,-41.2674,274.5619,15.375,49.4626,4.1834e-14,49.4626
TGO,2025 MAY 29 22:21:00,15.2256,-40.4333,400.7545,15.4792,49.618,6.3257,55.013

MRO,2025 MAY 30 00:15:00,27.1851,-70.5756,285.457,15.3192,44.3802,1.3494e-14,44.3802
TGO,2025 MAY 30 00:15:00,26.8581,-71.1008,407.973,15.2842,43.9706,0.19559,44.1633

MRO,2025 MAY 30 02:09:00,33.0717,-98.7151,289.8289,15.2925,43.4409,4.2195e-14,43.4409
TGO,2025 MAY 30 02:12:00,29.4262,-100.6507,408.8671,15.2122,42.6902,0.38315,43.042

MRO,2025 MAY 30 03:51:00,0.75949,-121.7876,267.0617,15.4092,55.0077,2.6988e-14,55.0077
TGO,2025 MAY 30 04:18:00,5.5639,-124.7941,393.9024,15.6467,55.795,0.25088,55.9727

MRO,2025 MAY 30 03:54:00,10.3574,-122.977,273.0782,15.3783,50.1118,2.3801e-14,50.1118
TGO,2025 MAY 30 04:15:00,14.4173,-126.3552,399.0884,15.4939,50.1027,0.24019,50.3232

MRO,2025 MAY 30 05:48:00,16.2341,-150.9966,278.0072,15.3597,47.6515,2.9495e-14,47.6515
TGO,2025 MAY 30 06:12:00,17.0303,-155.7896,401.22,15.4297,48.3365,0.21706,48.5463

MRO,2025 MAY 31 04:12:00,9.2685,-117.6716,272.1488,15.3844,50.6502,3.5453e-14,50.6502
TGO,2025 MAY 31 03:51:00,11.1727,-112.6811,396.9302,15.3764,49.7512,2.7222,47.3776

MRO,2025 MAY 31 06:03:00,5.5914,-144.4985,270.5581,15.3967,52.462,3.2986e-14,52.462
TGO,2025 MAY 31 05:51:00,4.7867,-141.1694,393.6808,15.4239,53.2022,3.5989,55.9459

MRO,2025 MAY 31 06:06:00,15.1704,-145.6909,276.9955,15.3658,48.0976,2.3155e-14,48.0976
TGO,2025 MAY 31 05:48:00,13.6269,-142.7882,398.8342,15.2672,47.3216,4.0651,50.7288

MRO,2025 MAY 31 08:00:00,20.9236,-173.7164,281.8408,15.3467,46.0687,2.0178e-14,46.0687
TGO,2025 MAY 31 07:45:00,16.4341,-171.4413,400.6237,15.255,46.1639,3.4565,43.0722

MRO,2025 MAY 31 09:42:00,-11.7574,163.0056,261.0713,15.4497,62.5777,2.2036e-14,62.5777
TGO,2025 MAY 31 09:51:00,-7.4642,163.1298,388.3185,15.6039,61.9267,2.4581,63.5286

MRO,2025 MAY 31 11:36:00,-6.0532,135.0137,263.7842,15.4328,59.0169,6.3576e-14,59.0169
TGO,2025 MAY 31 11:48:00,-4.6472,133.8102,388.5553,15.5472,59.6531,1.3031,60.4347

MRO,2025 MAY 31 11:39:00,3.5614,133.8409,269.334,15.4033,53.5228,5.4743e-14,53.5228
TGO,2025 MAY 31 11:45:00,4.2166,132.2314,392.8348,15.3933,53.0733,1.9907,54.4899

MRO,2025 MAY 31 13:33:00,9.3469,105.8376,272.2804,15.3858,50.6352,3.6989e-14,50.6352
TGO,2025 MAY 31 13:42:00,6.9752,103.0158,393.5442,15.3436,51.1195,0.24635,51.3046

MRO,2025 JUN 01 15:30:00,-34.1995,89.2891,253.042,15.5408,78.0876,3.7098e-14,78.0876
TGO,2025 JUN 01 15:27:00,-29.2702,93.6853,379.4145,15.7853,77.2146,0.46128,77.1796

MRO,2025 JUN 01 17:27:00,-18.4259,59.8848,257.4973,15.4786,67.0529,7.1119e-15,67.0529
TGO,2025 JUN 01 17:21:00,-17.8903,62.2939,382.2248,15.5419,67.4174,0.39198,67.4417

MRO,2025 JUN 01 17:30:00,-8.7703,58.6719,261.8781,15.4464,60.7537,1.4312e-14,60.7537
TGO,2025 JUN 01 17:18:00,-8.9841,60.6682,385.1769,15.3847,60.1403,0.31174,60.1644

MRO,2025 JUN 01 19:24:00,-2.8614,30.6556,266.4306,15.4281,57.1719,4.976e-14,57.1719
TGO,2025 JUN 01 19:15:00,-6.3698,31.3171,386.8776,15.3261,57.8897,0.15401,57.7974

MRO,2025 JUN 01 19:27:00,6.7384,29.482,272.4531,15.3983,51.954,8.3486e-14,51.954
TGO,2025 JUN 01 19:12:00,2.5294,29.8537,390.919,15.1797,51.1366,0.4357,50.7546

MRO,2025 JUN 01 23:00:00,-30.1136,-20.5252,255.3963,15.52,75.1397,2.9323e-14,75.1397
TGO,2025 JUN 01 23:18:00,-27.4095,-22.4617,382.2591,15.6828,74.9835,0.44998,74.954

MRO,2025 JUN 01 23:03:00,-20.4314,-21.7935,258.1888,15.4842,68.3967,7.7907e-15,68.3967
TGO,2025 JUN 01 23:15:00,-18.5302,-24.3878,384.4089,15.5058,67.4192,0.39547,67.4383

MRO,2025 JUN 02 00:57:00,-14.672,-49.8234,259.5397,15.4647,64.5375,7.7452e-14,64.5375
TGO,2025 JUN 02 01:12:00,-15.7883,-53.8734,385.5567,15.4381,64.9315,0.3202,64.9157

MRO,2025 JUN 02 01:00:00,-5.0303,-51.0089,264.1877,15.4344,58.4544,9.031e-15,58.4544
TGO,2025 JUN 02 01:09:00,-6.8678,-55.2622,388.8167,15.2969,57.8266,1.8275,56.4023

MRO,2025 JUN 03 04:51:00,-43.0143,-95.3069,250.7849,15.5889,84.4747,1.4224e-14,84.4747
TGO,2025 JUN 03 04:51:00,-40.2424,-93.0653,379.6302,15.7383,83.8636,2.9454,86.7679

MRO,2025 JUN 03 06:48:00,-27.2643,-124.8982,255.4103,15.5142,73.1761,6.3611e-14,73.1761
TGO,2025 JUN 03 06:45:00,-29.0598,-125.0234,380.8535,15.4569,73.817,0.4513,73.7711

MRO,2025 JUN 03 06:51:00,-17.587,-126.1648,258.7429,15.4783,66.5125,5.4069e-14,66.5125
TGO,2025 JUN 03 06:42:00,-20.1773,-127.011,382.952,15.2758,66.0037,0.40038,66.0057

MRO,2025 JUN 03 12:21:00,-38.9095,154.7763,253.0012,15.5611,81.4524,6.5877e-14,81.4524
TGO,2025 JUN 03 12:42:00,-38.5245,150.8762,380.4145,15.6417,81.8883,0.48681,81.8157

MRO,2025 JUN 04 12:42:00,-30.3224,158.7187,255.1463,15.5247,75.3138,9.4136e-14,75.3138
TGO,2025 JUN 04 12:15:00,-33.0532,161.8468,381.8858,15.2953,75.0643,1.5026,75.607

MRO,2025 JUN 04 18:15:00,-41.7254,78.6317,252.4212,15.5878,83.5802,6.2992e-14,83.5802
TGO,2025 JUN 04 18:12:00,-42.5283,77.9947,378.2685,15.4967,83.3958,3.4412,86.8035

MRO,2025 JUN 05 02:36:00,55.4399,138.1133,304.9965,3.6806,86.5109,1.5903e-14,86.5109
TGO,2025 JUN 05 03:06:00,53.2761,133.5825,423.244,3.8653,86.7082,0.61557,87.0851

MRO,2025 JUN 06 08:30:00,57.8945,62.0981,304.9106,3.7158,84.686,1.1577e-14,84.686
TGO,2025 JUN 06 08:36:00,57.2845,62.5425,426.7775,3.8428,84.3114,0.58655,84.657

MRO,2025 JUN 06 14:06:00,59.8361,-19.4683,309.3274,3.7286,83.3432,6.3452e-14,83.3432
TGO,2025 JUN 06 14:30:00,57.7265,-23.8766,426.8857,3.8242,84.1459,0.58426,84.4909

MRO,2025 JUN 07 20:00:00,62.8331,-95.1995,307.9221,3.7828,81.1313,2.5642e-14,81.1313
TGO,2025 JUN 07 20:00:00,61.649,-94.0592,428.0093,3.8589,81.475,0.7407,81.9882

