Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,28162,0,0,0,1,0,2024 MAR 16 16:53:45,2024 MAR 16 17:06:55,2024 MAR 16 16:53:55,2024 MAR 16 17:06:55,N/A,N/A,2024 MAR 16 17:01:15,2024 MAR 16 17:06:55,2024 MAR 16 17:06:25,66.0024,19.0303,2024 MAR 16 17:01:45,74.0662,42.3258,2024 MAR 16 17:02:36,40.7718,2102,10.0197,218.0068,33.2705,N/A,61.5882,94.6785,10,480,531,30,30,780,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,340,300,750,1400002C000A01E002131E1E030C0301000D000D0000000000000000000000000000000001C20154012C02EE
1,1,2,0,4,28164,0,0,0,1,0,2024 MAR 16 20:49:41,2024 MAR 16 21:02:52,2024 MAR 16 20:49:51,2024 MAR 16 21:02:52,N/A,N/A,2024 MAR 16 20:57:11,2024 MAR 16 21:02:52,2024 MAR 16 21:02:22,65.8669,-38.5428,2024 MAR 16 20:57:41,73.2422,-13.642,2024 MAR 16 20:58:31,41.148,2092,10.1147,218.1079,33.3651,N/A,61.7694,94.9537,10,480,530,30,30,781,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,341,300,751,1400002C000A01E002121E1E030D0301000D000D0000000000000000000000000000000001C20155012C02EF
1,1,3,0,6,28166,0,0,0,1,0,2024 MAR 17 00:45:33,2024 MAR 17 00:58:47,2024 MAR 17 00:45:43,2024 MAR 17 00:58:47,N/A,N/A,2024 MAR 17 00:53:03,2024 MAR 17 00:58:47,2024 MAR 17 00:58:17,65.7101,-96.1498,2024 MAR 17 00:53:33,72.7463,-70.0464,2024 MAR 17 00:54:23,41.5709,2082,10.1794,218.209,33.649,N/A,62.3128,95.7794,10,480,530,30,30,784,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,344,300,757,1400002C000A01E002121E1E03100301000D000D0000000000000000000000000000000001C20158012C02F5
1,1,4,0,7,28167,0,0,0,1,0,2024 MAR 17 02:43:24,2024 MAR 17 02:56:40,2024 MAR 17 02:43:34,2024 MAR 17 02:56:40,N/A,N/A,2024 MAR 17 02:50:54,2024 MAR 17 02:56:40,2024 MAR 17 02:56:10,65.6659,-124.8636,2024 MAR 17 02:51:24,73.7641,-100.2065,2024 MAR 17 02:52:15,41.7635,2077,10.08,218.2595,33.8383,N/A,62.6751,96.3299,10,480,531,30,30,786,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,346,300,762,1400002C000A01E002131E1E03120301000D000D0000000000000000000000000000000001C2015A012C02FA
1,1,5,0,9,28169,0,0,0,1,0,2024 MAR 17 06:39:19,2024 MAR 17 06:52:37,2024 MAR 17 06:39:29,2024 MAR 17 06:52:37,N/A,N/A,2024 MAR 17 06:46:49,2024 MAR 17 06:52:37,2024 MAR 17 06:52:07,65.3873,177.2789,2024 MAR 17 06:47:19,73.4853,-157.8199,2024 MAR 17 06:48:11,42.0763,2068,10.065,218.3607,34.0276,N/A,63.0374,96.8804,10,480,532,30,30,788,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,348,300,767,1400002C000A01E002141E1E03140301000D000D0000000000000000000000000000000001C2015C012C02FF
1,1,6,0,11,28171,0,0,0,1,0,2024 MAR 17 10:35:14,2024 MAR 17 10:48:34,2024 MAR 17 10:35:24,2024 MAR 17 10:48:34,N/A,N/A,2024 MAR 17 10:42:44,2024 MAR 17 10:48:34,2024 MAR 17 10:48:04,65.287,119.7855,2024 MAR 17 10:43:14,73.0569,145.8338,2024 MAR 17 10:44:06,42.4963,2056,10.1344,218.4619,34.2169,N/A,63.3997,97.4309,10,480,532,30,30,790,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,350,300,771,1400002C000A01E002141E1E03160301000D000D0000000000000000000000000000000001C2015E012C0303
1,1,7,0,13,28173,0,0,0,1,0,2024 MAR 17 14:31:01,2024 MAR 17 14:44:25,2024 MAR 17 14:31:11,2024 MAR 17 14:44:25,N/A,N/A,2024 MAR 17 14:38:31,2024 MAR 17 14:44:25,2024 MAR 17 14:43:55,65.1041,62.1542,2024 MAR 17 14:39:01,73.553,87.7313,2024 MAR 17 14:39:54,42.889,2046,10.0847,218.563,34.5955,N/A,64.1242,98.5318,10,480,533,30,30,794,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,354,300,780,1400002C000A01E002151E1E031A0301000D000D0000000000000000000000000000000001C20162012C030C
1,1,8,0,14,28174,0,0,0,1,0,2024 MAR 17 16:28:56,2024 MAR 17 16:42:21,2024 MAR 17 16:29:06,2024 MAR 17 16:42:21,N/A,N/A,2024 MAR 17 16:36:26,2024 MAR 17 16:42:21,2024 MAR 17 16:41:51,64.9711,33.2572,2024 MAR 17 16:36:56,73.7633,58.3256,2024 MAR 17 16:37:49,43.0441,2041,10.0367,218.6136,34.6901,N/A,64.3054,98.807,10,480,533,30,30,795,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,355,300,782,1400002C000A01E002151E1E031B0301000D000D0000000000000000000000000000000001C20163012C030E
1,1,9,0,16,28176,0,0,0,1,0,2024 MAR 17 20:24:51,2024 MAR 17 20:38:17,2024 MAR 17 20:25:01,2024 MAR 17 20:38:17,N/A,N/A,2024 MAR 17 20:32:21,2024 MAR 17 20:38:17,2024 MAR 17 20:37:47,64.8245,-24.3173,2024 MAR 17 20:32:51,73.0998,1.9828,2024 MAR 17 20:33:44,43.3921,2029,10.1064,218.7148,34.7847,N/A,64.4865,99.0823,10,480,533,30,30,796,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,356,300,784,1400002C000A01E002151E1E031C0301000D000D0000000000000000000000000000000001C20164012C0310
1,1,10,0,18,28178,0,0,0,1,0,2024 MAR 18 00:20:45,2024 MAR 18 00:34:14,2024 MAR 18 00:20:55,2024 MAR 18 00:34:14,N/A,N/A,2024 MAR 18 00:28:15,2024 MAR 18 00:34:14,2024 MAR 18 00:33:44,64.6338,-81.9776,2024 MAR 18 00:28:45,73.0488,-55.3403,2024 MAR 18 00:29:39,43.7942,2019,10.1103,218.816,35.0687,N/A,65.0299,99.908,10,480,534,30,30,799,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,359,300,791,1400002C000A01E002161E1E031F0301000D000D0000000000000000000000000000000001C20167012C0317
