Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	59	Nightside	2022 OCT 01 15:34:13	2022 OCT 01 16:03:44	2022 OCT 01 16:33:16	3543.55	-23.35	114.59	141.76	61.97	24.60	-61.69	99.47	18.16	3	-	-	-		
1	59	Dayside	2022 OCT 01 16:33:16	2022 OCT 01 17:02:34	2022 OCT 01 17:31:51	3514.78	141.76	-79.50	-53.14	-61.69	-23.49	61.33	80.64	6.17	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
2	59	Nightside	2022 OCT 01 17:31:51	2022 OCT 01 18:01:23	2022 OCT 01 18:30:56	3544.68	-53.14	85.53	112.09	61.33	25.33	-61.11	99.27	18.13	14	-	-	-		
2	59	Dayside	2022 OCT 01 18:30:56	2022 OCT 01 19:00:13	2022 OCT 01 19:29:31	3515.65	112.09	-108.53	-82.62	-61.11	-24.10	60.85	80.84	6.15	14	-		COP row -1: 		
3	59	Nightside	2022 OCT 01 19:29:31	2022 OCT 01 19:59:04	2022 OCT 01 20:28:36	3545.23	-82.62	56.52	82.70	60.85	25.82	-60.68	99.07	18.10	14	-	-	-		
3	59	Dayside	2022 OCT 01 20:28:36	2022 OCT 01 20:57:57	2022 OCT 01 21:27:18	3521.80	82.70	-137.53	-111.71	-60.68	-24.49	60.60	81.05	6.12	14	-		COP row -1: 		
4	59	Nightside	2022 OCT 01 21:27:18	2022 OCT 01 21:56:52	2022 OCT 01 22:26:25	3546.67	-111.71	27.52	53.64	60.60	26.04	-60.45	98.82	18.08	3	-	-	-		
4	59	Dayside	2022 OCT 01 22:26:25	2022 OCT 01 22:55:46	2022 OCT 01 23:25:06	3521.39	53.64	-166.55	-140.89	-60.45	-24.75	60.30	81.30	6.10	3	Surface Ice 6SUBD 01	Science: orders #199, #198, #194, #193, #187, #186, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
5	59	Nightside	2022 OCT 01 23:25:06	2022 OCT 01 23:54:41	2022 OCT 02 00:24:15	3548.93	-140.89	-1.53	24.45	60.30	26.36	-60.14	98.57	18.05	14	-	-	-		
5	59	Dayside	2022 OCT 02 00:24:15	2022 OCT 02 00:53:34	2022 OCT 02 01:22:52	3516.53	24.45	164.38	-170.30	-60.14	-25.16	59.83	81.56	6.07	14	-		COP row -1: 		
6	59	Nightside	2022 OCT 02 01:22:52	2022 OCT 02 01:52:26	2022 OCT 02 02:22:00	3548.65	-170.30	-30.62	-5.08	59.83	26.92	-59.58	98.34	18.02	14	-	-	-		
6	59	Dayside	2022 OCT 02 02:22:00	2022 OCT 02 02:51:17	2022 OCT 02 03:20:34	3513.26	-5.08	135.28	160.10	-59.58	-25.83	59.20	81.78	6.04	14	-		COP row -1: 		
7	59	Nightside	2022 OCT 02 03:20:34	2022 OCT 02 03:50:06	2022 OCT 02 04:19:38	3544.02	160.10	-59.74	-34.92	59.20	27.70	-58.76	98.13	17.99	14	-	-	-		
7	59	Dayside	2022 OCT 02 04:19:38	2022 OCT 02 04:48:54	2022 OCT 02 05:18:10	3512.30	-34.92	106.14	130.33	-58.76	-26.78	58.40	81.98	6.00	14	-		COP row -1: 		
8	59	Nightside	2022 OCT 02 05:18:10	2022 OCT 02 05:47:41	2022 OCT 02 06:17:12	3541.54	130.33	-88.86	-64.71	58.40	28.61	-57.91	97.93	17.96	3	-	-	-		
8	59	Dayside	2022 OCT 02 06:17:12	2022 OCT 02 06:46:28	2022 OCT 02 07:15:44	3512.29	-64.71	77.03	100.63	-57.91	-27.71	57.60	82.16	5.97	3	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
9	59	Nightside	2022 OCT 02 07:15:44	2022 OCT 02 07:45:17	2022 OCT 02 08:14:51	3546.91	100.63	-117.94	-94.07	57.60	29.36	-57.35	97.74	17.93	14	-	-	-		
9	59	Dayside	2022 OCT 02 08:14:51	2022 OCT 02 08:44:07	2022 OCT 02 09:13:23	3512.62	-94.07	47.98	71.30	-57.35	-28.26	57.06	82.38	5.94	14	-		COP row -1: 		
10	59	Nightside	2022 OCT 02 09:13:23	2022 OCT 02 09:43:00	2022 OCT 02 10:12:36	3552.98	71.30	-146.99	-123.20	57.06	29.83	-56.99	97.52	17.90	14	-	-	-		
10	59	Dayside	2022 OCT 02 10:12:36	2022 OCT 02 10:41:54	2022 OCT 02 11:11:12	3515.63	-123.20	18.94	42.23	-56.99	-28.61	56.75	82.61	5.92	14	-		COP row -1: 		
11	59	Nightside	2022 OCT 02 11:11:12	2022 OCT 02 11:40:46	2022 OCT 02 12:10:19	3547.41	42.23	-176.08	-152.58	56.75	30.26	-56.41	97.26	17.87	14	-	-	-		
11	59	Dayside	2022 OCT 02 12:10:19	2022 OCT 02 12:39:38	2022 OCT 02 13:08:56	3516.63	-152.58	-10.19	12.84	-56.41	-29.26	56.15	82.85	5.88	14	-		COP row -1: 		
12	59	Nightside	2022 OCT 02 13:08:56	2022 OCT 02 13:38:27	2022 OCT 02 14:07:58	3541.95	12.84	154.75	177.81	56.15	30.99	-55.58	97.03	17.83	14	-	-	-		
12	59	Dayside	2022 OCT 02 14:07:58	2022 OCT 02 14:37:14	2022 OCT 02 15:06:31	3512.83	177.81	-39.40	-16.91	-55.58	-30.24	55.16	83.07	5.84	14	-		COP row -1: 	&cassisSolarCalibration; 	
13	59	Nightside	2022 OCT 02 15:06:31	2022 OCT 02 15:36:01	2022 OCT 02 16:05:32	3540.99	-16.91	125.52	148.07	55.16	32.09	-54.56	96.82	17.79	3	-	-	-		
13	59	Dayside	2022 OCT 02 16:05:32	2022 OCT 02 16:34:45	2022 OCT 02 17:03:58	3506.59	148.07	-68.64	-46.80	-54.56	-31.42	53.94	83.27	5.80	3	Ice CH4 2SUBD #1	Science: orders #193, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
14	59	Nightside	2022 OCT 02 17:03:58	2022 OCT 02 17:33:30	2022 OCT 02 18:03:02	3543.20	-46.80	96.27	118.31	53.94	33.37	-53.43	96.64	17.75	14	-	-	-		
14	59	Dayside	2022 OCT 02 18:03:02	2022 OCT 02 18:32:14	2022 OCT 02 19:01:25	3503.88	118.31	-97.86	-76.54	-53.43	-32.63	52.79	83.45	5.76	14	-		COP row -1: 		
15	59	Nightside	2022 OCT 02 19:01:25	2022 OCT 02 19:30:58	2022 OCT 02 20:00:30	3544.05	-76.54	67.05	88.65	52.79	34.55	-52.34	96.47	17.70	14	-	-	-		
15	59	Dayside	2022 OCT 02 20:00:30	2022 OCT 02 20:29:45	2022 OCT 02 20:59:00	3510.66	88.65	-127.04	-105.90	-52.34	-33.64	52.00	83.63	5.72	14	-		COP row -1: 		
16	59	Nightside	2022 OCT 02 20:59:00	2022 OCT 02 21:28:33	2022 OCT 02 21:58:06	3545.33	-105.90	37.89	59.34	52.00	35.30	-51.59	96.25	17.67	3	-	-	-		
16	59	Dayside	2022 OCT 02 21:58:06	2022 OCT 02 22:27:22	2022 OCT 02 22:56:38	3512.88	59.34	-156.21	-135.21	-51.59	-34.39	51.27	83.86	5.68	3	Surface Ice 3SUBD 01	Science: orders #199, #194, #188, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
