TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2022 OCT 29 18:36:00,2,2
2022 OCT 31 07:57:00,21,21
2022 NOV 01 21:18:00,40,40
2022 NOV 02 03:12:00,43,43
2022 NOV 03 16:33:00,62,62
2022 NOV 05 03:57:00,80,80
2022 NOV 05 05:54:00,81,81
2022 NOV 11 13:15:00,158,158
2022 NOV 13 02:36:00,177,177
2022 NOV 13 08:30:00,180,180
2022 NOV 19 11:54:00,255,255
2022 NOV 19 17:48:00,258,258
2022 NOV 21 01:15:00,274,274
2022 NOV 21 07:09:00,277,277
