TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
115,1,3236,3236,0,6,egress,2023 FEB 19 01:33:42,SO ON
1,1,3219,3219,0,7,egress,2023 FEB 19 03:31:43,SO ON
1,1,3224,3224,0,9,egress,2023 FEB 19 07:27:41,SO ON
1,1,2729,2729,0,11,egress,2023 FEB 19 11:23:32,SO ON
1,1,3208,3208,0,13,egress,2023 FEB 19 15:19:30,SO ON
1,1,3182,3182,0,17,egress,2023 FEB 19 23:11:21,SO ON
1,1,3122,3122,0,19,egress,2023 FEB 20 03:07:20,SO ON
1,1,2735,2735,0,21,egress,2023 FEB 20 07:03:19,SO ON
1,1,56,56,1,22,egress,2023 FEB 20 09:01:15,LNO ON
1,1,1781,1781,0,24,egress,2023 FEB 20 12:57:06,SO ON
1,1,1193,1193,0,31,egress,2023 FEB 21 02:42:53,SO ON
1,1,905,905,0,33,egress,2023 FEB 21 06:38:52,SO ON
1,1,1397,1397,0,35,egress,2023 FEB 21 10:34:44,SO ON
1,1,3176,3176,0,37,egress,2023 FEB 21 14:30:36,SO ON
1,1,3228,3228,0,42,egress,2023 FEB 22 00:20:24,SO ON
1,1,3227,3227,0,43,egress,2023 FEB 22 02:18:22,SO ON
1,1,3121,3121,0,45,egress,2023 FEB 22 06:14:22,SO ON
1,1,1781,1781,0,48,egress,2023 FEB 22 12:08:09,SO ON
1,1,3218,3218,0,50,egress,2023 FEB 22 16:04:04,SO ON
1,1,3234,3234,0,57,egress,2023 FEB 23 05:49:47,SO ON
1,1,53,53,0,58,egress,2023 FEB 23 07:47:46,SO ON
1,1,56,56,1,60,egress,2023 FEB 23 11:43:36,LNO ON
1,1,779,779,0,65,egress,2023 FEB 23 21:33:26,SO ON
1,1,761,761,0,67,egress,2023 FEB 24 01:29:13,SO ON
1,1,3215,3215,0,73,egress,2023 FEB 24 13:16:55,SO ON
1,1,3182,3182,0,75,egress,2023 FEB 24 17:12:49,SO ON
1,1,3101,3101,0,77,egress,2023 FEB 24 21:08:47,SO ON
1,1,1397,1397,0,79,egress,2023 FEB 25 01:04:34,SO ON
1,1,3225,3225,0,88,egress,2023 FEB 25 18:46:06,SO ON
1,1,3234,3234,0,92,egress,2023 FEB 26 02:37:48,SO ON
1,1,3122,3122,0,94,egress,2023 FEB 26 06:33:45,SO ON
1,1,3101,3101,0,104,egress,2023 FEB 27 02:13:02,SO ON
1,1,3233,3233,0,106,egress,2023 FEB 27 06:08:58,SO ON
1,1,779,779,0,109,egress,2023 FEB 27 12:02:47,SO ON
1,1,1511,1511,0,111,egress,2023 FEB 27 15:58:35,SO ON
1,1,2069,2069,0,119,egress,2023 FEB 28 07:42:07,SO ON
1,1,3234,3234,0,121,egress,2023 FEB 28 11:37:59,SO ON
1,1,3233,3233,0,123,egress,2023 FEB 28 15:33:45,SO ON
1,1,3206,3206,0,133,egress,2023 MAR 01 11:13:08,SO ON
1,1,3208,3208,0,135,egress,2023 MAR 01 15:08:55,SO ON
1,1,3209,3209,0,137,egress,2023 MAR 01 19:04:46,SO ON
1,1,3214,3214,0,142,egress,2023 MAR 02 04:54:22,SO ON
1,1,821,821,0,148,egress,2023 MAR 02 16:41:56,SO ON
1,1,3126,3126,0,150,egress,2023 MAR 02 20:37:49,SO ON
1,1,905,905,0,152,egress,2023 MAR 03 00:33:44,SO ON
1,1,779,779,0,160,egress,2023 MAR 03 16:17:02,SO ON
1,1,1889,1889,0,162,egress,2023 MAR 03 20:12:54,SO ON
1,1,3211,3211,0,164,egress,2023 MAR 04 00:08:49,SO ON
1,1,3206,3206,0,167,egress,2023 MAR 04 06:02:28,SO ON
1,1,3185,3185,0,175,egress,2023 MAR 04 21:45:53,SO ON
1,1,34,34,0,177,egress,2023 MAR 05 01:41:47,SO ON
1,1,821,821,0,179,egress,2023 MAR 05 05:37:31,SO ON
1,1,2735,2735,0,189,egress,2023 MAR 06 01:16:47,SO ON
1,1,3203,3203,0,191,egress,2023 MAR 06 05:12:31,SO ON
1,1,3176,3176,0,193,egress,2023 MAR 06 09:08:24,SO ON
1,1,767,767,0,195,egress,2023 MAR 06 13:04:16,SO ON
1,1,761,761,0,202,egress,2023 MAR 07 02:49:40,SO ON
1,1,3206,3206,0,204,egress,2023 MAR 07 06:45:24,SO ON
1,1,3128,3128,0,206,egress,2023 MAR 07 10:41:18,SO ON
1,1,3234,3234,0,216,egress,2023 MAR 08 06:20:19,SO ON
1,1,785,785,0,218,egress,2023 MAR 08 10:16:12,SO ON
1,1,2735,2735,0,222,egress,2023 MAR 08 18:07:47,SO ON
1,1,34,34,0,224,egress,2023 MAR 08 22:03:36,SO ON
1,1,53,53,0,231,egress,2023 MAR 09 11:49:00,SO ON
1,1,2723,2723,0,233,egress,2023 MAR 09 15:44:48,SO ON
1,1,3228,3228,0,235,egress,2023 MAR 09 19:40:32,SO ON
1,1,53,53,0,243,egress,2023 MAR 10 11:23:50,SO ON
1,1,3182,3182,0,245,egress,2023 MAR 10 15:19:39,SO ON
1,1,3151,3151,0,247,egress,2023 MAR 10 19:15:23,SO ON
1,1,1103,1103,0,251,egress,2023 MAR 11 03:07:04,SO ON
1,1,761,761,0,254,egress,2023 MAR 11 09:00:39,SO ON
1,1,46,46,0,259,egress,2023 MAR 11 18:50:11,SO ON
1,1,3227,3227,0,260,egress,2023 MAR 11 20:48:04,SO ON
1,1,3220,3220,0,262,egress,2023 MAR 12 00:43:54,SO ON
1,1,3185,3185,0,266,egress,2023 MAR 12 08:35:27,SO ON
1,1,3204,3204,0,268,egress,2023 MAR 12 12:31:19,SO ON
