TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,2601,2601,1,1,dayside,2021 MAR 20 16:08:55,LNO ON
-1,-1,-1,-1,-1,2,dayside,2021 MAR 20 18:06:50,LNO OFF
0,1,3786,3786,1,3,dayside,2021 MAR 20 20:04:48,LNO ON
-1,-1,-1,-1,-1,4,dayside,2021 MAR 20 22:02:46,LNO OFF
-1,-1,-1,-1,-1,5,dayside,2021 MAR 21 00:00:45,LNO OFF
-1,-1,-1,-1,-1,6,dayside,2021 MAR 21 01:58:41,LNO OFF
0,1,3786,3786,1,7,dayside,2021 MAR 21 03:56:34,LNO ON
-1,-1,-1,-1,-1,8,dayside,2021 MAR 21 05:54:28,LNO OFF
0,1,3787,3787,1,9,dayside,2021 MAR 21 07:52:26,LNO ON
-1,-1,-1,-1,-1,10,dayside,2021 MAR 21 09:50:25,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2021 MAR 21 11:48:24,LNO OFF
0,1,2998,2998,1,12,dayside,2021 MAR 21 13:46:19,LNO ON
-1,-1,-1,-1,-1,13,dayside,2021 MAR 21 15:44:13,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2021 MAR 21 17:42:07,LNO OFF
0,1,3786,3786,1,15,dayside,2021 MAR 21 19:40:03,LNO ON
-1,-1,-1,-1,-1,16,dayside,2021 MAR 21 21:38:01,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2021 MAR 21 23:35:59,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2021 MAR 22 01:33:56,LNO OFF
0,1,3784,3784,1,19,dayside,2021 MAR 22 03:31:50,LNO ON
-1,-1,-1,-1,-1,20,dayside,2021 MAR 22 05:29:43,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2021 MAR 22 07:27:39,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2021 MAR 22 09:25:38,LNO OFF
0,1,872,872,1,23,dayside,2021 MAR 22 11:23:37,LNO ON
-1,-1,-1,-1,-1,24,dayside,2021 MAR 22 13:21:33,LNO OFF
-1,-1,-1,-1,-1,25,dayside,2021 MAR 22 15:19:28,LNO OFF
0,1,3787,3787,1,26,dayside,2021 MAR 22 17:17:21,LNO ON
-1,-1,-1,-1,-1,27,dayside,2021 MAR 22 19:15:16,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2021 MAR 22 21:13:13,LNO OFF
0,1,3114,3114,1,29,dayside,2021 MAR 22 23:11:12,LNO ON
-1,-1,-1,-1,-1,30,dayside,2021 MAR 23 01:09:09,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2021 MAR 23 03:07:05,LNO OFF
0,1,2352,2352,1,32,dayside,2021 MAR 23 05:04:57,LNO ON
-1,-1,-1,-1,-1,33,dayside,2021 MAR 23 07:02:52,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2021 MAR 23 09:00:50,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2021 MAR 23 10:58:49,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2021 MAR 23 12:56:46,ALL OFF
0,1,872,872,1,37,dayside,2021 MAR 23 14:54:41,LNO ON
-1,-1,-1,-1,-1,38,dayside,2021 MAR 23 16:52:34,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2021 MAR 23 18:50:28,LNO OFF
