MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2025 JUL 18 08:54:00,64.6685,102.1378,312.352,3.8964,81.1859,2.5655e-14,81.1859,2025 JUL 18 09:00:00,63.3872,102.0906,429.01,3.9906,81.4635,3.8576,85.3182
2025 JUL 18 12:39:00,62.5625,46.8206,309.7021,3.8583,82.6801,2.5642e-14,82.6801,2025 JUL 18 12:57:00,60.051,47.2937,426.426,4.1819,82.3016,0.57263,82.6161
2025 JUL 19 20:27:00,61.566,-57.6178,309.4179,3.8481,83.4515,1.7992e-14,83.4515,2025 JUL 19 20:24:00,58.7759,-54.7284,428.2318,3.9919,84.3047,0.52512,84.3298
2025 JUL 20 00:12:00,59.483,-112.6538,307.6401,3.8289,84.8662,4.9707e-14,84.8662,2025 JUL 20 00:21:00,55.6508,-109.7642,424.7348,4.1675,84.9971,0.59512,85.3267
2025 JUL 21 08:00:00,58.1749,142.7025,308.4896,3.8047,85.9306,1.7128e-14,85.9306,2025 JUL 21 07:45:00,62.2161,140.7937,428.4752,3.4342,85.3251,0.55632,85.6665
2025 JUL 22 19:33:00,55.058,-16.7967,309.1715,3.7736,88.2127,2.3155e-14,88.2127,2025 JUL 22 19:09:00,57.7832,-15.4126,426.9064,3.4764,88.2473,0.58257,88.6051
2025 JUL 22 23:18:00,53.349,-71.6777,305.5562,3.7647,89.3714,5.1383e-14,89.3714,2025 JUL 22 23:06:00,54.7323,-70.8651,425.6762,3.6242,89.405,0.59719,89.765
2025 JUL 23 05:51:00,-51.1236,12.3663,251.7291,15.7431,89.0339,8.7045e-14,89.0339,2025 JUL 23 06:00:00,-49.8241,10.7113,379.894,15.7786,88.4629,1.9234,90.2104
2025 JUL 23 09:36:00,-49.5433,-42.5558,250.8344,15.7317,87.9234,2.3372e-14,87.9234,2025 JUL 23 09:57:00,-46.7151,-45.3413,381.3114,15.8867,87.3321,0.50411,87.2705
2025 JUL 23 13:21:00,-47.544,-97.4235,248.9811,15.7236,86.5657,2.4275e-14,86.5657,2025 JUL 23 13:54:00,-43.253,-101.6327,379.5665,15.9783,85.9722,0.50781,85.9159
2025 JUL 24 11:48:00,-46.2471,-65.3404,250.306,15.7139,85.5855,6.2082e-14,85.5855,2025 JUL 24 11:30:00,-46.1206,-61.2219,380.5205,15.6967,85.3674,0.49802,85.2962
2025 JUL 24 15:33:00,-44.0851,-120.235,250.9365,15.7044,84.1037,2.8625e-14,84.1037,2025 JUL 24 15:27:00,-42.5485,-117.4845,379.2599,15.7903,83.8449,0.50144,83.78
2025 JUL 24 19:18:00,-42.1942,-175.2527,251.6122,15.6867,82.7249,1.1262e-13,82.7249,2025 JUL 24 19:24:00,-38.9156,-174.0748,381.6333,15.8625,82.208,0.49982,82.1523
2025 JUL 24 23:03:00,-40.5617,129.9097,251.8467,15.6808,81.6118,4.1834e-14,81.6118,2025 JUL 24 23:21:00,-35.7324,129.3542,380.4938,15.9356,80.9536,2.4491,78.6257
2025 JUL 26 04:57:00,-44.4193,53.8089,250.5504,15.71,84.2503,6.8511e-14,84.2503,2025 JUL 26 04:45:00,-48.9858,49.9391,378.1955,15.2575,83.9504,0.6003,83.3777
2025 JUL 26 05:00:00,-34.6916,52.2999,252.068,15.6581,77.5602,8.3182e-14,77.5602,2025 JUL 26 04:51:00,-31.5083,56.6937,379.4961,15.805,77.0218,3.1636,74.056
2025 JUL 26 06:51:00,-38.6099,25.5382,252.8857,15.6747,80.211,3.4986e-14,80.211,2025 JUL 26 06:45:00,-42.7959,23.6832,379.2468,15.4536,81.0934,0.49002,81.012
2025 JUL 26 06:54:00,-28.9011,24.1566,254.815,15.6314,73.6338,2.1572e-14,73.6338,2025 JUL 26 06:51:00,-25.1542,28.8974,381.6608,15.8986,74.2329,0.44919,74.2303
2025 JUL 26 10:36:00,-37.01,-29.3451,253.193,15.6658,79.095,5.0988e-14,79.095,2025 JUL 26 10:42:00,-39.5357,-33.0459,381.4099,15.5164,79.4125,0.48964,79.3394
2025 JUL 27 14:39:00,-37.3452,-78.7809,250.7396,15.6722,79.2853,2.0116e-14,79.2853,2025 JUL 27 14:12:00,-41.6351,-79.0509,380.1781,15.2161,78.2975,1.2947,79.1754
2025 JUL 27 16:33:00,-31.3962,-106.9068,252.1896,15.6464,75.2624,3.2591e-14,75.2624,2025 JUL 27 16:12:00,-35.4672,-105.709,380.0593,15.3856,75.4436,0.47731,75.3758
2025 JUL 27 18:27:00,-25.4766,-135.0194,254.8456,15.6217,71.3191,2.4841e-14,71.3191,2025 JUL 27 18:12:00,-29.0122,-133.5081,381.759,15.4792,72.065,5.7216,77.1108
2025 JUL 27 20:18:00,-29.4006,-161.8424,254.1023,15.6342,73.8763,4.7282e-14,73.8763,2025 JUL 27 20:09:00,-31.877,-161.8554,382.1727,15.4872,73.9979,5.5067,69.0803
2025 JUL 27 22:12:00,-23.7452,170.0781,255.2993,15.6114,70.1414,1.1468e-14,70.1414,2025 JUL 27 22:09:00,-25.6899,170.2389,382.7393,15.5736,70.9282,1.8794,69.185
2025 JUL 28 01:57:00,-22.1141,115.2917,255.5376,15.6092,69.1182,4.498e-15,69.1182,2025 JUL 28 02:06:00,-22.4203,112.8465,381.8049,15.5922,69.1139,0.42699,69.1178
2025 JUL 28 05:42:00,-19.9448,60.4543,255.7175,15.6033,67.7473,3.1964e-14,67.7473,2025 JUL 28 06:03:00,-18.6739,56.0561,382.2708,15.6508,67.5455,2.0749,65.6065
2025 JUL 28 07:36:00,-14.0852,32.4053,259.378,15.5828,64.1048,2.7773e-14,64.1048,2025 JUL 28 08:03:00,-12.38,28.06,385.5408,15.7311,64.9756,0.36319,65.0474
2025 JUL 29 04:09:00,-18.7803,92.6452,256.8905,15.6008,66.9803,2.3494e-14,66.9803,2025 JUL 29 03:39:00,-21.8457,96.8138,381.8415,15.3919,66.5005,0.41921,66.5022
2025 JUL 29 06:03:00,-12.806,64.6079,259.129,15.5808,63.3224,1.9083e-14,63.3224,2025 JUL 29 05:39:00,-15.4997,69.1756,383.1891,15.4961,63.8376,0.36957,63.8563
2025 JUL 29 09:48:00,-10.9564,9.7628,261.686,15.5747,62.2191,2.4688e-14,62.2191,2025 JUL 29 09:36:00,-11.9053,11.9603,386.0836,15.5264,62.1483,0.35759,62.2205
2025 JUL 29 15:27:00,-3.5937,-73.0845,263.5016,15.5508,58.082,2.4841e-14,58.082,2025 JUL 29 15:33:00,-2.3161,-73.5005,389.9424,15.6206,58.3804,2.8236,61.0218
2025 JUL 29 19:12:00,-1.4697,-127.9212,265.367,15.545,56.9765,4.275e-14,56.9765,2025 JUL 29 19:30:00,1.371,-130.4257,392.1306,15.67,57.3563,0.27001,57.5113
2025 JUL 30 21:24:00,2.09,-150.578,268.1493,15.5361,55.2049,7.6371e-15,55.2049,2025 JUL 30 21:03:00,1.9321,-146.0339,392.9132,15.4983,54.7653,4.1201,50.7299
2025 JUL 30 23:18:00,7.7698,-178.5846,272.0848,15.5183,52.6447,1.3114e-14,52.6447,2025 JUL 30 23:03:00,8.2322,-174.7229,396.175,15.5325,52.667,3.5736,56.1638
2025 JUL 31 03:03:00,9.4018,126.5971,272.6763,15.5139,51.9824,4.0011e-14,51.9824,2025 JUL 31 03:00:00,11.391,128.4958,396.0341,15.5917,52.3802,1.7264,50.6738
2025 JUL 31 06:45:00,1.877,72.943,266.9253,15.5381,55.3176,2.5472e-14,55.3176,2025 JUL 31 06:51:00,-2.736,68.3796,387.9687,15.3314,54.7346,3.2151,51.6151
2025 JUL 31 06:48:00,11.474,71.7478,273.1817,15.5072,51.1782,2.7909e-14,51.1782,2025 JUL 31 06:57:00,14.959,71.6931,397.6825,15.6494,52.0857,5.3344,46.7598
2025 JUL 31 08:39:00,7.8188,44.9281,271.8213,15.52,52.643,4.1743e-14,52.643,2025 JUL 31 08:51:00,3.6696,40.1867,392.0812,15.3983,52.6465,0.25736,52.8129
2025 JUL 31 10:33:00,13.4932,16.939,276.369,15.5033,50.4839,6.9537e-14,50.4839,2025 JUL 31 10:51:00,9.7779,12.1035,396.055,15.4728,51.2803,2.1124,53.3087
2025 AUG 01 14:39:00,22.5861,-33.7423,281.8883,15.4753,47.9547,3.7633e-14,47.9547,2025 AUG 01 14:27:00,25.1996,-29.7905,405.7723,15.5442,48.4958,0.18479,48.6791
2025 AUG 01 16:30:00,18.6968,-60.575,278.6565,15.4872,48.8851,5.3316e-14,48.8851,2025 AUG 01 16:24:00,22.5328,-59.2154,404.1958,15.4806,48.0352,0.90802,47.1272
2025 AUG 01 18:24:00,24.4925,-88.6548,282.9864,15.4644,47.523,1.1475e-14,47.523,2025 AUG 01 18:21:00,19.9552,-88.5787,402.308,15.4208,47.6998,1.8355,45.8653
2025 AUG 01 22:09:00,26.5909,-143.4932,285.2737,15.4586,47.2001,2.9323e-14,47.2001,2025 AUG 01 22:18:00,23.5375,-145.4915,405.4771,15.4714,47.7573,3.0346,44.7527
2025 AUG 02 01:54:00,28.2918,161.6807,287.772,15.4536,46.9908,3.1964e-14,46.9908,2025 AUG 02 02:15:00,26.9496,156.8568,407.1235,15.4728,47.3563,1.3996,48.7448
