Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	142	91	Grazing	2025 MAR 27 03:29:26	-	2025 MAR 27 04:00:04	1838.00	-164.03	-	-115.85	28.71	-	-58.76	-	5	-		COP row -1: 	&mroOverlap; 	
NOMAD	143	91	Grazing	2025 MAR 27 05:27:09	-	2025 MAR 27 05:58:09	1860.00	166.92	-	-143.96	29.42	-	-59.05	-	5	-		COP row -1: 	&mroOverlap; 	
NOMAD	144	91	Grazing	2025 MAR 27 07:24:55	-	2025 MAR 27 07:56:17	1882.00	137.90	-	-171.85	30.05	-	-59.43	-	5	-		COP row -1: 	&mroOverlap; 	
NOMAD	145	91	Grazing	2025 MAR 27 09:22:37	-	2025 MAR 27 09:54:21	1904.00	108.88	-	160.20	30.70	-	-59.77	-	5	-		COP row -1: 	&mroOverlap; 	
N/A	146	91	Grazing	2025 MAR 27 11:20:18	-	2025 MAR 27 11:52:18	1920.00	79.90	-	131.88	31.29	-	-59.93	-	14	-	-	-		
NOMAD	147	91	Grazing	2025 MAR 27 13:17:59	-	2025 MAR 27 13:50:09	1930.00	50.92	-	103.07	31.86	-	-59.86	-	5	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	148	91	Grazing	2025 MAR 27 15:15:48	-	2025 MAR 27 15:48:08	1940.00	21.98	-	74.44	32.30	-	-59.89	-	5	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	149	91	Grazing	2025 MAR 27 17:13:37	-	2025 MAR 27 17:46:09	1952.00	-6.97	-	45.95	32.76	-	-59.98	-	5	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	150	91	Grazing	2025 MAR 27 19:11:26	-	2025 MAR 27 19:44:12	1966.00	-35.92	-	17.65	33.22	-	-60.15	-	5	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	151	91	Grazing	2025 MAR 27 21:09:10	-	2025 MAR 27 21:42:14	1984.00	-64.92	-	-10.44	33.77	-	-60.40	-	5	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
