S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2024 MAR 11 08:21:00,-75.4486,-138.5938,379.8697,16.7472,71.7944,0.4075,71.9002

MRO,2024 MAR 11 13:51:00,-77.4447,138.6773,250.3944,16.5839,71.7546,1.8614e-14,71.7546
TGO,2024 MAR 11 14:15:00,-75.1189,139.021,380.6173,16.9961,72.5825,0.41573,72.6983

MRO,2024 MAR 11 19:27:00,-78.6944,58.4986,249.7967,16.6878,72.3748,2.5949e-14,72.3748
TGO,2024 MAR 11 20:09:00,-74.9553,53.8287,380.1792,17.0575,72.7324,0.41847,72.8506

MRO,2024 MAR 12 12:18:00,-74.1558,168.21,249.9568,16.3978,69.8708,3.7532e-14,69.8708
TGO,2024 MAR 12 11:51:00,-75.861,168.5696,378.949,15.9839,69.0681,0.38589,69.145

MRO,2024 MAR 14 07:18:00,-73.3387,-99.5939,249.3999,16.3856,69.176,4.0249e-14,69.176
TGO,2024 MAR 14 07:06:00,-75.1076,-96.2787,381.9358,16.4119,69.8599,0.40359,69.9518

MRO,2024 MAR 14 12:54:00,-74.971,179.2078,250.0403,16.4214,69.7981,2.2264e-14,69.7981
TGO,2024 MAR 14 13:00:00,-74.8535,-179.4044,379.2601,16.6111,70.4592,0.41033,70.5587

MRO,2024 MAR 14 16:39:00,-73.0067,123.545,250.2994,16.3594,68.8797,2.9323e-14,68.8797
TGO,2024 MAR 14 16:51:00,-68.0346,125.4043,380.778,16.6781,69.0121,81.4406,53.7228

MRO,2024 MAR 14 18:30:00,-76.6393,99.2936,249.9405,16.5428,70.696,9.4835e-15,70.696
TGO,2024 MAR 14 18:54:00,-74.4459,96.2025,380.6185,16.7258,70.734,0.41676,70.8379

