TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2022 DEC 18 02:03:00,262,262
2022 DEC 19 17:27:00,282,282
2022 DEC 19 19:24:00,283,283
2022 DEC 21 06:51:00,301,301
2022 DEC 21 08:51:00,302,302
2022 DEC 21 10:48:00,303,303
2022 DEC 23 00:15:00,322,322
2022 DEC 23 02:12:00,323,323
