NOM_02, OCCEG, 16, 60, 157, 199, 242, 255, 269, 298, 329
NOM_02, OCCIN, 30, 43, 48, 55, 262, 266
NOM_03, OCCEG, 3, 9, 11, 20, 28, 33, 35, 36, 38, 40, 48, 56, 58, 66, 69, 85, 93, 94, 96, 103, 105, 118, 126, 141, 185, 223, 226, 229, 240, 251, 267, 275, 284, 286, 294, 297, 311, 315, 317, 319, 323, 335, 337
NOM_03, OCCIN, 3, 9, 11, 14, 16, 20, 28, 31, 33, 40, 46, 50, 51, 68, 79, 82, 85, 94, 108, 119, 133, 147, 150, 158, 160, 170, 175, 195, 220, 232, 234, 247, 250, 279, 281, 283, 303, 306, 321, 327, 329, 331, 335
CO_001, OCCEG, 90, 179, 305
CO_001, OCCIN, 256
CO_002, OCCEG, 8, 25, 61, 63, 68, 73, 75, 102, 114, 130, 153, 210, 213, 300, 309, 313
CO_002, OCCIN, 5, 35, 75, 90, 103, 105, 162, 189, 205, 230, 245, 277, 319
CO2_01, OCCEG, 55
CO2_02, OCCEG, 26, 31, 46, 50, 291, 306, 321, 325
CO2_02, OCCIN, 8, 58, 60, 63, 73, 93, 123, 135, 138, 292, 297, 317, 337
HCL_01, OCCEG, 30, 169, 303
HCL_01, OCCIN, 61, 66, 110, 144
FUL_01, OCCEG, 44, 77, 79, 82, 143, 197, 201, 215, 238
FUL_01, OCCIN, 22, 178, 193
