Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
ACS	8	72	Ingress	2023 OCT 01 05:00:58	2023 OCT 01 05:06:59	2023 OCT 01 05:08:24	446.00	165.34	156.82	154.35	-14.32	-30.34	-34.34	17.17	14	-	-	-		
ACS	8	72	Egress	2023 OCT 01 05:33:56	2023 OCT 01 05:35:21	2023 OCT 01 05:41:29	453.00	7.48	3.89	-7.35	-48.71	-44.91	-29.02	7.44	14	-	-	-		
N/A	9	72	Ingress	2023 OCT 01 06:59:03	2023 OCT 01 07:05:05	2023 OCT 01 07:06:30	447.00	136.45	127.87	125.38	-14.72	-30.79	-34.79	17.16	1	-	-	-		
NOMAD	9	72	Egress	2023 OCT 01 07:31:59	2023 OCT 01 07:33:25	2023 OCT 01 07:39:32	453.00	-21.54	-25.13	-36.25	-48.41	-44.56	-28.68	7.42	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	10	72	Ingress	2023 OCT 01 08:57:04	2023 OCT 01 09:03:08	2023 OCT 01 09:04:33	449.00	107.61	98.94	96.43	-15.03	-31.19	-35.20	17.14	3	-	-	-		
ACS	10	72	Egress	2023 OCT 01 09:30:00	2023 OCT 01 09:31:26	2023 OCT 01 09:37:34	454.00	-50.54	-54.10	-65.16	-48.11	-44.25	-28.30	7.40	3	-	-	-		
N/A	11	72	Ingress	2023 OCT 01 10:55:04	2023 OCT 01 11:01:09	2023 OCT 01 11:02:35	451.00	78.77	70.03	67.47	-15.36	-31.58	-35.63	17.13	1	-	-	-		
NOMAD	11	72	Egress	2023 OCT 01 11:27:59	2023 OCT 01 11:29:25	2023 OCT 01 11:35:34	455.00	-79.49	-83.02	-94.04	-47.86	-43.99	-27.97	7.39	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	12	72	Ingress	2023 OCT 01 12:53:02	2023 OCT 01 12:59:09	2023 OCT 01 13:00:35	453.00	49.92	41.08	38.49	-15.74	-32.05	-36.10	17.11	14	-	-	-		
ACS	12	72	Egress	2023 OCT 01 13:25:54	2023 OCT 01 13:27:20	2023 OCT 01 13:33:30	456.00	-108.36	-111.87	-122.86	-47.68	-43.80	-27.72	7.37	14	-	-	-		
N/A	13	72	Ingress	2023 OCT 01 14:51:04	2023 OCT 01 14:57:10	2023 OCT 01 14:58:36	452.00	21.01	12.14	9.54	-16.22	-32.48	-36.52	17.10	14	-	-	-		
N/A	13	72	Egress	2023 OCT 01 15:23:55	2023 OCT 01 15:25:21	2023 OCT 01 15:31:31	456.00	-137.38	-140.85	-151.76	-47.35	-43.46	-27.36	7.36	14	-	-	-		
NOMAD	14	72	Ingress	2023 OCT 01 16:49:10	2023 OCT 01 16:55:16	2023 OCT 01 16:56:42	452.00	-7.90	-16.81	-19.44	-16.65	-32.89	-36.93	17.09	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	14	72	Egress	2023 OCT 01 17:22:01	2023 OCT 01 17:23:27	2023 OCT 01 17:29:37	456.00	-166.52	-169.94	179.28	-46.91	-43.01	-26.89	7.33	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	15	72	Ingress	2023 OCT 01 18:47:17	2023 OCT 01 18:53:23	2023 OCT 01 18:54:49	452.00	-36.84	-45.81	-48.47	-17.15	-33.39	-37.43	17.07	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
N/A	15	72	Egress	2023 OCT 01 19:20:06	2023 OCT 01 19:21:32	2023 OCT 01 19:27:43	457.00	164.45	161.07	150.34	-46.57	-42.67	-26.48	7.32	1	-	-	-	&mroOverlap; 	
ACS	16	72	Ingress	2023 OCT 01 20:45:22	2023 OCT 01 20:51:30	2023 OCT 01 20:52:56	454.00	-65.76	-74.86	-77.55	-17.62	-33.96	-38.00	17.05	14	-	-	-		
ACS	16	72	Egress	2023 OCT 01 21:18:08	2023 OCT 01 21:19:35	2023 OCT 01 21:25:47	459.00	135.53	132.13	121.44	-46.35	-42.39	-26.13	7.30	14	-	-	-		
NOMAD	17	72	Ingress	2023 OCT 01 22:43:24	2023 OCT 01 22:49:32	2023 OCT 01 22:50:59	455.00	-94.65	-103.81	-106.56	-18.05	-34.40	-38.48	17.03	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:UTOPIA; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
N/A	17	72	Egress	2023 OCT 01 23:16:06	2023 OCT 01 23:17:33	2023 OCT 01 23:23:47	461.00	106.62	103.24	92.56	-46.11	-42.15	-25.77	7.29	1	-	-	-	&daysideMatch:UTOPIA; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
ACS	18	72	Ingress	2023 OCT 02 00:41:21	2023 OCT 02 00:47:30	2023 OCT 02 00:48:57	456.00	-123.47	-132.69	-135.46	-18.34	-34.73	-38.80	17.02	28	-	-	-	&trueDayLimb; 	
N/A	18	72	Egress	2023 OCT 02 01:14:04	2023 OCT 02 01:15:31	2023 OCT 02 01:21:44	460.00	77.61	74.27	63.69	-45.76	-41.79	-25.44	7.27	28	-	-	-	&trueDayLimb; 	
N/A	19	72	Ingress	2023 OCT 02 02:39:22	2023 OCT 02 02:45:31	2023 OCT 02 02:46:58	456.00	-152.34	-161.62	-164.41	-18.74	-35.11	-39.19	17.01	1	-	-	-		
NOMAD	19	72	Egress	2023 OCT 02 03:12:05	2023 OCT 02 03:13:32	2023 OCT 02 03:19:44	459.00	48.63	45.33	34.85	-45.45	-41.47	-25.16	7.26	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	20	72	Ingress	2023 OCT 02 04:37:27	2023 OCT 02 04:43:37	2023 OCT 02 04:45:04	457.00	178.74	169.38	166.55	-19.20	-35.61	-39.68	16.99	14	-	-	-	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
ACS	20	72	Egress	2023 OCT 02 05:10:07	2023 OCT 02 05:11:34	2023 OCT 02 05:17:46	459.00	19.67	16.40	5.99	-45.18	-41.19	-24.86	7.24	14	-	-	-	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
NOMAD	21	72	Ingress	2023 OCT 02 06:35:32	2023 OCT 02 06:41:42	2023 OCT 02 06:43:09	457.00	149.81	140.38	137.52	-19.66	-36.07	-40.13	16.97	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	21	72	Egress	2023 OCT 02 07:08:11	2023 OCT 02 07:09:38	2023 OCT 02 07:15:51	460.00	-9.33	-12.57	-22.93	-44.84	-40.85	-24.46	7.23	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	22	72	Ingress	2023 OCT 02 08:33:35	2023 OCT 02 08:39:46	2023 OCT 02 08:41:13	458.00	120.95	111.44	108.56	-20.00	-36.45	-40.51	16.96	1	-	-	-		
NOMAD	22	72	Egress	2023 OCT 02 09:06:15	2023 OCT 02 09:07:42	2023 OCT 02 09:13:55	460.00	-38.35	-41.56	-51.84	-44.48	-40.48	-24.06	7.21	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	23	72	Ingress	2023 OCT 02 10:31:35	2023 OCT 02 10:37:48	2023 OCT 02 10:39:15	460.00	92.12	82.50	79.59	-20.29	-36.83	-40.90	16.94	3	-	-	-	&mroOverlap; 	
ACS	23	72	Egress	2023 OCT 02 11:04:15	2023 OCT 02 11:05:43	2023 OCT 02 11:11:56	461.00	-67.33	-70.54	-80.75	-44.16	-40.10	-23.66	7.19	3	-	-	-	&mroOverlap; 	
N/A	24	72	Ingress	2023 OCT 02 12:29:34	2023 OCT 02 12:35:47	2023 OCT 02 12:37:15	461.00	63.25	53.57	50.59	-20.68	-37.22	-41.33	16.93	1	-	-	-	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
NOMAD	24	72	Egress	2023 OCT 02 13:02:12	2023 OCT 02 13:03:40	2023 OCT 02 13:09:53	461.00	-96.22	-99.41	-109.57	-43.91	-39.85	-23.39	7.18	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
N/A	25	72	Ingress	2023 OCT 02 14:27:34	2023 OCT 02 14:33:47	2023 OCT 02 14:35:15	461.00	34.36	24.61	21.60	-21.12	-37.64	-41.74	16.91	14	-	-	-		
N/A	25	72	Egress	2023 OCT 02 15:00:11	2023 OCT 02 15:01:39	2023 OCT 02 15:07:52	461.00	-125.17	-128.34	-138.42	-43.61	-39.54	-23.07	7.17	14	-	-	-		
ACS	26	72	Ingress	2023 OCT 02 16:25:39	2023 OCT 02 16:31:51	2023 OCT 02 16:33:19	460.00	5.46	-4.32	-7.35	-21.53	-37.99	-42.09	16.90	14	-	-	-		
ACS	26	72	Egress	2023 OCT 02 16:58:17	2023 OCT 02 16:59:45	2023 OCT 02 17:05:57	460.00	-154.29	-157.41	-167.37	-43.11	-39.04	-22.60	7.15	14	-	-	-		
NOMAD	27	72	Ingress	2023 OCT 02 18:23:46	2023 OCT 02 18:29:58	2023 OCT 02 18:31:25	459.00	-23.48	-33.33	-36.36	-22.00	-38.45	-42.49	16.88	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	27	72	Egress	2023 OCT 02 18:56:24	2023 OCT 02 18:57:52	2023 OCT 02 19:04:04	460.00	176.63	173.55	163.68	-42.66	-38.58	-22.13	7.13	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	28	72	Ingress	2023 OCT 02 20:21:53	2023 OCT 02 20:28:05	2023 OCT 02 20:29:33	460.00	-52.43	-62.36	-65.47	-22.48	-38.93	-43.01	16.86	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	28	72	Egress	2023 OCT 02 20:54:29	2023 OCT 02 20:55:57	2023 OCT 02 21:02:11	462.00	147.66	144.61	134.75	-42.34	-38.25	-21.69	7.11	1	-	-	-		
ACS	29	72	Ingress	2023 OCT 02 22:19:56	2023 OCT 02 22:26:10	2023 OCT 02 22:27:38	462.00	-81.33	-91.41	-94.56	-22.90	-39.43	-43.51	16.84	3	-	-	-		
ACS	29	72	Egress	2023 OCT 02 22:52:30	2023 OCT 02 22:53:58	2023 OCT 02 23:00:13	463.00	118.74	115.71	105.87	-42.07	-37.97	-21.34	7.10	3	-	-	-		
NOMAD	30	72	Ingress	2023 OCT 03 00:17:54	2023 OCT 03 00:24:08	2023 OCT 03 00:25:36	462.00	-110.18	-120.32	-123.50	-23.24	-39.77	-43.85	16.83	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	30	72	Egress	2023 OCT 03 00:50:28	2023 OCT 03 00:51:56	2023 OCT 03 00:58:11	463.00	89.77	86.77	77.00	-41.71	-37.61	-20.96	7.08	1	-	-	-		
N/A	31	72	Ingress	2023 OCT 03 02:15:52	2023 OCT 03 02:22:06	2023 OCT 03 02:23:34	462.00	-139.00	-149.19	-152.38	-23.52	-40.04	-44.10	16.82	14	-	-	-		
N/A	31	72	Egress	2023 OCT 03 02:48:29	2023 OCT 03 02:49:57	2023 OCT 03 02:56:10	461.00	60.76	57.80	48.15	-41.30	-37.19	-20.63	7.07	14	-	-	-		
ACS	32	72	Ingress	2023 OCT 03 04:13:55	2023 OCT 03 04:20:09	2023 OCT 03 04:21:37	462.00	-167.91	-178.18	178.59	-23.96	-40.46	-44.52	16.80	14	-	-	-		
ACS	32	72	Egress	2023 OCT 03 04:46:31	2023 OCT 03 04:47:59	2023 OCT 03 04:54:12	461.00	31.81	28.87	19.28	-40.97	-36.86	-20.30	7.05	14	-	-	-		
NOMAD	33	72	Ingress	2023 OCT 03 06:12:01	2023 OCT 03 06:18:15	2023 OCT 03 06:19:43	462.00	163.15	152.80	149.53	-24.42	-40.90	-44.96	16.78	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	33	72	Egress	2023 OCT 03 06:44:36	2023 OCT 03 06:46:04	2023 OCT 03 06:52:17	461.00	2.82	-0.09	-9.61	-40.61	-36.49	-19.92	7.04	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	34	72	Ingress	2023 OCT 03 08:10:05	2023 OCT 03 08:16:19	2023 OCT 03 08:17:47	462.00	134.26	123.84	120.53	-24.80	-41.27	-45.32	16.76	1	-	-	-	&daysideMatch:TIANWEN1; 	
NOMAD	34	72	Egress	2023 OCT 03 08:42:40	2023 OCT 03 08:44:08	2023 OCT 03 08:50:20	460.00	-26.19	-29.07	-38.50	-40.20	-36.08	-19.53	7.02	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; 	
ACS	35	72	Ingress	2023 OCT 03 10:08:05	2023 OCT 03 10:14:20	2023 OCT 03 10:15:48	463.00	105.42	94.90	91.56	-25.09	-41.60	-45.65	16.75	14	-	-	-		
ACS	35	72	Egress	2023 OCT 03 10:40:42	2023 OCT 03 10:42:10	2023 OCT 03 10:48:22	460.00	-55.18	-58.03	-67.40	-39.81	-35.68	-19.11	7.00	14	-	-	-		
N/A	36	72	Ingress	2023 OCT 03 12:06:05	2023 OCT 03 12:12:21	2023 OCT 03 12:13:49	464.00	76.57	65.94	62.56	-25.42	-41.98	-46.01	16.73	1	-	-	-		
NOMAD	36	72	Egress	2023 OCT 03 12:38:42	2023 OCT 03 12:40:10	2023 OCT 03 12:46:23	461.00	-84.11	-86.94	-96.29	-39.47	-35.33	-18.71	6.99	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	37	72	Ingress	2023 OCT 03 14:04:03	2023 OCT 03 14:10:20	2023 OCT 03 14:11:48	465.00	47.69	36.96	33.54	-25.81	-42.39	-46.42	16.71	3	-	-	-	&daysideMatch:OLYMPUS MONS; 	
N/A	37	72	Egress	2023 OCT 03 14:36:39	2023 OCT 03 14:38:07	2023 OCT 03 14:44:19	460.00	-113.01	-115.82	-125.09	-39.18	-35.04	-18.46	6.98	3	-	-	-	&daysideMatch:OLYMPUS MONS; 	
ACS	38	72	Ingress	2023 OCT 03 16:02:04	2023 OCT 03 16:08:20	2023 OCT 03 16:09:48	464.00	18.80	8.02	4.57	-26.20	-42.71	-46.74	16.70	14	-	-	-		
ACS	38	72	Egress	2023 OCT 03 16:34:42	2023 OCT 03 16:36:10	2023 OCT 03 16:42:21	459.00	-142.03	-144.81	-153.98	-38.73	-34.59	-18.05	6.96	14	-	-	-		
NOMAD	39	72	Ingress	2023 OCT 03 18:00:10	2023 OCT 03 18:06:24	2023 OCT 03 18:07:52	462.00	-10.13	-20.92	-24.40	-26.62	-43.03	-47.04	16.69	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	39	72	Egress	2023 OCT 03 18:32:50	2023 OCT 03 18:34:17	2023 OCT 03 18:40:28	458.00	-171.12	-173.83	177.07	-38.19	-34.09	-17.55	6.94	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	40	72	Ingress	2023 OCT 03 19:58:18	2023 OCT 03 20:04:31	2023 OCT 03 20:05:59	461.00	-39.09	-49.95	-53.47	-27.10	-43.45	-47.45	16.67	14	-	-	-		
N/A	40	72	Egress	2023 OCT 03 20:30:57	2023 OCT 03 20:32:24	2023 OCT 03 20:38:35	458.00	159.87	157.18	148.14	-37.76	-33.65	-17.09	6.93	14	-	-	-		
NOMAD	41	72	Ingress	2023 OCT 03 21:56:23	2023 OCT 03 22:02:37	2023 OCT 03 22:04:05	462.00	-68.02	-79.03	-82.61	-27.56	-43.93	-47.93	16.64	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&cassisSolarCalibration; 	
NOMAD	41	72	Egress	2023 OCT 03 22:29:00	2023 OCT 03 22:30:28	2023 OCT 03 22:36:40	460.00	130.92	128.23	119.22	-37.41	-33.25	-16.64	6.91	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&cassisSolarCalibration; 	
N/A	42	72	Ingress	2023 OCT 03 23:54:22	2023 OCT 04 00:00:37	2023 OCT 04 00:02:05	463.00	-96.90	-108.03	-111.65	-27.91	-44.32	-48.31	16.62	14	-	-	-		
N/A	42	72	Egress	2023 OCT 04 00:27:00	2023 OCT 04 00:28:28	2023 OCT 04 00:34:40	460.00	101.99	99.32	90.36	-37.06	-32.90	-16.27	6.90	14	-	-	-		
NOMAD	43	72	Ingress	2023 OCT 04 01:52:19	2023 OCT 04 01:58:34	2023 OCT 04 02:00:02	463.00	-125.70	-136.89	-140.54	-28.16	-44.55	-48.54	16.61	1	6SUBD CO2 CO #25	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	43	72	Egress	2023 OCT 04 02:25:00	2023 OCT 04 02:26:27	2023 OCT 04 02:32:38	458.00	73.01	70.39	61.51	-36.62	-32.50	-15.91	6.89	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	44	72	Ingress	2023 OCT 04 03:50:20	2023 OCT 04 03:56:34	2023 OCT 04 03:58:02	462.00	-154.60	-165.84	-169.52	-28.55	-44.87	-48.85	16.60	14	-	-	-		
ACS	44	72	Egress	2023 OCT 04 04:23:02	2023 OCT 04 04:24:29	2023 OCT 04 04:30:39	457.00	44.06	41.47	32.66	-36.23	-32.11	-15.57	6.87	14	-	-	-		
NOMAD	45	72	Ingress	2023 OCT 04 05:48:26	2023 OCT 04 05:54:39	2023 OCT 04 05:56:07	461.00	176.44	165.13	161.40	-29.02	-45.28	-49.24	16.58	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	45	72	Egress	2023 OCT 04 06:21:07	2023 OCT 04 06:22:34	2023 OCT 04 06:28:43	456.00	15.09	12.52	3.79	-35.85	-31.73	-15.23	6.86	1	6SUBD CO2 CO #29	Science: orders #186, #185, #148, #132, #140, #142, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	46	72	Ingress	2023 OCT 04 07:46:30	2023 OCT 04 07:52:43	2023 OCT 04 07:54:11	461.00	147.54	136.14	132.37	-29.40	-45.63	-49.58	16.56	14	-	-	-		
ACS	46	72	Egress	2023 OCT 04 08:19:12	2023 OCT 04 08:20:39	2023 OCT 04 08:26:48	456.00	-13.90	-16.45	-25.12	-35.40	-31.28	-14.78	6.84	14	-	-	-		
N/A	47	72	Ingress	2023 OCT 04 09:44:32	2023 OCT 04 09:50:46	2023 OCT 04 09:52:13	461.00	118.68	107.17	103.40	-29.69	-45.95	-49.86	16.54	1	-	-	-		
NOMAD	47	72	Egress	2023 OCT 04 10:17:17	2023 OCT 04 10:18:44	2023 OCT 04 10:24:52	455.00	-42.90	-45.42	-54.02	-34.94	-30.81	-14.35	6.83	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	48	72	Ingress	2023 OCT 04 11:42:31	2023 OCT 04 11:48:46	2023 OCT 04 11:50:13	462.00	89.84	78.22	74.41	-29.96	-46.26	-50.16	16.53	14	-	-	-		
N/A	48	72	Egress	2023 OCT 04 12:15:18	2023 OCT 04 12:16:45	2023 OCT 04 12:22:53	455.00	-71.85	-74.35	-82.91	-34.53	-30.40	-13.92	6.81	14	-	-	-		
N/A	49	72	Ingress	2023 OCT 04 13:40:29	2023 OCT 04 13:46:44	2023 OCT 04 13:48:12	463.00	60.98	49.27	45.37	-30.30	-46.58	-50.51	16.51	7	-	-	-		
ACS	49	72	Egress	2023 OCT 04 14:13:17	2023 OCT 04 14:14:44	2023 OCT 04 14:20:51	454.00	-100.75	-103.23	-111.73	-34.20	-30.06	-13.63	6.80	7	-	-	-		
NOMAD	50	72	Ingress	2023 OCT 04 15:38:30	2023 OCT 04 15:44:44	2023 OCT 04 15:46:11	461.00	32.06	20.28	16.39	-30.72	-46.93	-50.81	16.49	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	50	72	Egress	2023 OCT 04 16:11:18	2023 OCT 04 16:12:44	2023 OCT 04 16:18:51	453.00	-129.70	-132.14	-140.58	-33.78	-29.69	-13.25	6.79	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
