Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
5,5,1,1,21,31259,0,0,0,1,0,2024 NOV 25 06:59:28,2024 NOV 25 07:41:40,2024 NOV 25 06:59:38,2024 NOV 25 07:41:40,N/A,N/A,2024 NOV 25 07:06:58,2024 NOV 25 07:41:40,2024 NOV 25 07:07:28,76.9923,58.8276,2024 NOV 25 07:21:21,32.7107,65.4484,2024 NOV 25 07:17:00,63.0686,323,5.8692,6.3828,198.1371,N/A,377.1374,574.1428,10,480,1313,30,30,2522,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2082,300,936,1400002C000A01E005211E1E09DA0301000D000D0000000000000000000000000000000001C20822012C03A8
5,5,2,1,22,31260,0,0,0,1,0,2024 NOV 25 08:57:22,2024 NOV 25 09:39:45,2024 NOV 25 08:57:32,2024 NOV 25 09:39:45,N/A,N/A,2024 NOV 25 09:04:52,2024 NOV 25 09:39:45,2024 NOV 25 09:05:22,77.1312,29.9219,2024 NOV 25 09:18:35,35.1283,36.5327,2024 NOV 25 09:14:41,62.8342,414,5.8436,6.4226,199.1781,N/A,379.1299,577.1705,10,480,1273,30,30,2533,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2093,300,1173,1400002C000A01E004F91E1E09E50301000D000D0000000000000000000000000000000001C2082D012C0495
5,5,3,1,23,31261,0,0,0,1,0,2024 NOV 25 10:55:19,2024 NOV 25 11:37:52,2024 NOV 25 10:55:29,2024 NOV 25 11:37:52,N/A,N/A,2024 NOV 25 11:02:49,2024 NOV 25 11:37:52,2024 NOV 25 11:03:19,77.1947,1.0757,2024 NOV 25 11:16:02,36.8953,7.5285,2024 NOV 25 11:12:26,62.614,485,5.8153,6.4626,200.1245,N/A,380.9413,579.9228,10,480,1243,30,30,2543,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2103,300,1163,1400002C000A01E004DB1E1E09EF0301000D000D0000000000000000000000000000000001C20837012C048B
1,1,4,0,24,31262,0,0,0,1,0,2024 NOV 25 12:53:13,2024 NOV 25 13:14:00,2024 NOV 25 12:53:23,2024 NOV 25 13:14:00,N/A,N/A,2024 NOV 25 13:00:43,2024 NOV 25 13:14:00,2024 NOV 25 13:01:13,77.3838,-27.8899,2024 NOV 25 13:13:30,38.5849,-21.0924,2024 NOV 25 13:10:10,62.4071,551,5.8131,6.5025,76.5219,N/A,144.3701,220.4622,10,480,1017,30,30,1237,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,797,300,1130,1400002C000A01E003F91E1E04D50301000D000D0000000000000000000000000000000001C2031D012C046A
1,1,5,0,25,31263,0,0,0,1,0,2024 NOV 25 14:51:05,2024 NOV 25 15:11:29,2024 NOV 25 14:51:15,2024 NOV 25 15:11:29,N/A,N/A,2024 NOV 25 14:58:35,2024 NOV 25 15:11:29,2024 NOV 25 14:59:05,77.5862,-56.8704,2024 NOV 25 15:10:59,40.0962,-49.9318,2024 NOV 25 15:07:51,62.2152,612,5.7967,6.5424,74.3451,N/A,140.2038,214.1317,10,480,1006,30,30,1214,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,774,300,1073,1400002C000A01E003EE1E1E04BE0301000D000D0000000000000000000000000000000001C20306012C0431
1,1,6,0,26,31264,0,0,0,1,0,2024 NOV 25 16:48:56,2024 NOV 25 17:08:59,2024 NOV 25 16:49:06,2024 NOV 25 17:08:59,N/A,N/A,2024 NOV 25 16:56:26,2024 NOV 25 17:08:59,2024 NOV 25 16:56:56,77.7332,-85.7946,2024 NOV 25 17:08:29,41.4579,-78.4319,2024 NOV 25 17:05:32,62.0283,665,5.8031,6.5823,72.3577,N/A,136.3998,208.3517,10,480,996,30,30,1193,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,753,300,1276,1400002C000A01E003E41E1E04A90301000D000D0000000000000000000000000000000001C202F1012C04FC
1,1,7,0,27,31265,0,0,0,1,0,2024 NOV 25 18:46:48,2024 NOV 25 19:06:33,2024 NOV 25 18:46:58,2024 NOV 25 19:06:33,N/A,N/A,2024 NOV 25 18:54:18,2024 NOV 25 19:06:33,2024 NOV 25 18:54:48,77.7954,-114.6314,2024 NOV 25 19:06:03,42.5486,-107.3877,2024 NOV 25 19:03:14,61.8239,712,5.78,6.6223,70.6541,N/A,133.1393,203.3974,10,480,986,30,30,1175,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,735,300,1230,1400002C000A01E003DA1E1E04970301000D000D0000000000000000000000000000000001C202DF012C04CE
1,1,8,0,28,31266,0,0,0,1,0,2024 NOV 25 20:44:39,2024 NOV 25 21:04:05,2024 NOV 25 20:44:49,2024 NOV 25 21:04:05,N/A,N/A,2024 NOV 25 20:52:09,2024 NOV 25 21:04:05,2024 NOV 25 20:52:39,78.0384,-143.679,2024 NOV 25 21:03:35,43.8765,-136.3142,2024 NOV 25 21:00:55,61.5888,761,5.7586,6.6622,68.8559,N/A,129.6976,198.1679,10,480,976,30,30,1156,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,716,300,1182,1400002C000A01E003D01E1E04840301000D000D0000000000000000000000000000000001C202CC012C049E
1,1,9,0,29,31267,0,0,0,1,0,2024 NOV 25 22:42:31,2024 NOV 25 23:01:40,2024 NOV 25 22:42:41,2024 NOV 25 23:01:40,N/A,N/A,2024 NOV 25 22:50:01,2024 NOV 25 23:01:40,2024 NOV 25 22:50:31,78.3512,-172.8346,2024 NOV 25 23:01:10,45.169,-165.164,2024 NOV 25 22:58:37,61.3536,809,5.7431,6.7021,67.247,N/A,126.6182,193.4889,10,480,966,30,30,1139,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,699,300,1138,1400002C000A01E003C61E1E04730301000D000D0000000000000000000000000000000001C202BB012C0472
1,1,10,0,31,31269,0,0,0,1,0,2024 NOV 26 02:38:23,2024 NOV 26 02:57:03,2024 NOV 26 02:38:33,2024 NOV 26 02:57:03,N/A,N/A,2024 NOV 26 02:45:53,2024 NOV 26 02:57:03,2024 NOV 26 02:46:23,78.5378,129.3468,2024 NOV 26 02:56:33,47.0754,138.1042,2024 NOV 26 02:54:12,60.9395,890,5.7797,6.7821,64.5024,N/A,121.3651,185.507,10,480,949,30,30,1110,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,670,300,1063,1400002C000A01E003B51E1E04560301000D000D0000000000000000000000000000000001C2029E012C0427
