Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,24,31262,0,0,0,1,0,2024 NOV 25 13:14:39,2024 NOV 25 13:35:58,2024 NOV 25 13:14:49,2024 NOV 25 13:35:58,N/A,N/A,2024 NOV 25 13:22:09,2024 NOV 25 13:35:58,2024 NOV 25 13:35:28,-32.8758,-21.8222,2024 NOV 25 13:22:39,7.4633,-21.3535,2024 NOV 25 13:26:02,62.4052,551,5.9442,6.5056,79.5505,N/A,150.1666,229.2698,10,480,683,30,30,1269,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,829,300,1115,1400002C000A01E002AB1E1E04F50301000D000D0000000000000000000000000000000001C2033D012C045B
1,1,2,0,25,31263,0,0,0,1,0,2024 NOV 25 15:13:09,2024 NOV 25 15:34:05,2024 NOV 25 15:13:19,2024 NOV 25 15:34:05,N/A,N/A,2024 NOV 25 15:20:39,2024 NOV 25 15:34:05,2024 NOV 25 15:33:35,-33.543,-50.5098,2024 NOV 25 15:21:09,5.4849,-50.1719,2024 NOV 25 15:24:20,62.2133,612,5.9456,6.5459,77.3737,N/A,146.0003,222.9393,10,480,671,30,30,1246,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,806,300,1057,1400002C000A01E0029F1E1E04DE0301000D000D0000000000000000000000000000000001C20326012C0421
1,1,3,0,26,31264,0,0,0,1,0,2024 NOV 25 17:11:34,2024 NOV 25 17:32:10,2024 NOV 25 17:11:44,2024 NOV 25 17:32:10,N/A,N/A,2024 NOV 25 17:19:04,2024 NOV 25 17:32:10,2024 NOV 25 17:31:40,-34.2146,-79.1877,2024 NOV 25 17:19:34,3.681,-78.8104,2024 NOV 25 17:22:34,62.0255,665,5.9575,6.5861,75.4809,N/A,142.3775,217.4346,10,480,660,30,30,1226,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,786,300,1006,1400002C000A01E002941E1E04CA0301000D000D0000000000000000000000000000000001C20312012C03EE
1,1,4,0,27,31265,0,0,0,1,0,2024 NOV 25 19:09:53,2024 NOV 25 19:30:11,2024 NOV 25 19:10:03,2024 NOV 25 19:30:11,N/A,N/A,2024 NOV 25 19:17:23,2024 NOV 25 19:30:11,2024 NOV 25 19:29:41,-34.6508,-107.8654,2024 NOV 25 19:17:53,2.1995,-107.7482,2024 NOV 25 19:20:45,61.8193,712,5.9481,6.6263,73.7773,N/A,139.117,212.4803,10,480,652,30,30,1208,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,768,300,962,1400002C000A01E0028C1E1E04B80301000D000D0000000000000000000000000000000001C20300012C03C2
1,1,5,0,28,31266,0,0,0,1,0,2024 NOV 25 21:08:14,2024 NOV 25 21:28:12,2024 NOV 25 21:08:24,2024 NOV 25 21:28:12,N/A,N/A,2024 NOV 25 21:15:44,2024 NOV 25 21:28:12,2024 NOV 25 21:27:42,-34.9706,-136.551,2024 NOV 25 21:16:14,0.74062,-136.3202,2024 NOV 25 21:18:57,61.5844,761,5.9633,6.6665,71.8845,N/A,135.4941,206.9755,10,480,643,30,30,1188,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,748,300,1168,1400002C000A01E002831E1E04A40301000D000D0000000000000000000000000000000001C202EC012C0490
1,1,6,0,29,31267,0,0,0,1,0,2024 NOV 25 23:06:37,2024 NOV 25 23:26:17,2024 NOV 25 23:06:47,2024 NOV 25 23:26:17,N/A,N/A,2024 NOV 25 23:14:07,2024 NOV 25 23:26:17,2024 NOV 25 23:25:47,-35.412,-165.2432,2024 NOV 25 23:14:37,-0.73293,-165.1435,2024 NOV 25 23:17:13,61.3493,809,5.9625,6.7067,70.1809,N/A,132.2336,202.0212,10,480,636,30,30,1170,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,730,300,1125,1400002C000A01E0027C1E1E04920301000D000D0000000000000000000000000000000001C202DA012C0465
1,1,7,0,31,31269,0,0,0,1,0,2024 NOV 26 03:03:22,2024 NOV 26 03:22:36,2024 NOV 26 03:03:32,2024 NOV 26 03:22:36,N/A,N/A,2024 NOV 26 03:10:52,2024 NOV 26 03:22:36,2024 NOV 26 03:22:06,-36.8004,137.3782,2024 NOV 26 03:11:22,-3.6331,137.2676,2024 NOV 26 03:13:46,60.9349,890,5.9644,6.7871,67.7202,N/A,127.5239,194.8651,10,480,624,30,30,1144,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,704,300,1061,1400002C000A01E002701E1E04780301000D000D0000000000000000000000000000000001C202C0012C0425
1,1,8,0,33,31271,0,0,0,1,0,2024 NOV 26 06:59:47,2024 NOV 26 07:18:36,2024 NOV 26 06:59:57,2024 NOV 26 07:18:36,N/A,N/A,2024 NOV 26 07:07:17,2024 NOV 26 07:18:36,2024 NOV 26 07:18:06,-37.6628,80.0396,2024 NOV 26 07:07:47,-5.9273,79.7735,2024 NOV 26 07:10:03,60.5428,958,5.9672,6.8674,65.3541,N/A,122.9953,187.9841,10,480,616,30,30,1119,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,679,300,1003,1400002C000A01E002681E1E045F0301000D000D0000000000000000000000000000000001C202A7012C03EB
1,1,9,0,35,31273,0,0,0,1,0,2024 NOV 26 10:56:13,2024 NOV 26 11:14:41,2024 NOV 26 10:56:23,2024 NOV 26 11:14:41,N/A,N/A,2024 NOV 26 11:03:43,2024 NOV 26 11:14:41,2024 NOV 26 11:14:11,-38.3198,22.6666,2024 NOV 26 11:04:13,-7.8203,22.4223,2024 NOV 26 11:06:21,60.0725,1018,5.9797,6.9476,63.3667,N/A,119.1913,182.2041,10,480,608,30,30,1098,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,658,300,953,1400002C000A01E002601E1E044A0301000D000D0000000000000000000000000000000001C20292012C03B9
1,1,10,0,37,31275,0,0,0,1,0,2024 NOV 26 14:52:43,2024 NOV 26 15:10:52,2024 NOV 26 14:52:53,2024 NOV 26 15:10:52,N/A,N/A,2024 NOV 26 15:00:13,2024 NOV 26 15:10:52,2024 NOV 26 15:10:22,-39.2381,-34.7056,2024 NOV 26 15:00:43,-9.8307,-34.6193,2024 NOV 26 15:02:44,59.649,1074,6.0142,7.0279,61.5685,N/A,115.7497,176.9746,10,480,601,30,30,1079,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,639,300,908,1400002C000A01E002591E1E04370301000D000D0000000000000000000000000000000001C2027F012C038C
1,1,11,0,38,31276,0,0,0,1,0,2024 NOV 26 16:50:55,2024 NOV 26 17:08:56,2024 NOV 26 16:51:05,2024 NOV 26 17:08:56,N/A,N/A,2024 NOV 26 16:58:25,2024 NOV 26 17:08:56,2024 NOV 26 17:08:26,-39.8109,-63.3739,2024 NOV 26 16:58:55,-10.8769,-63.4455,2024 NOV 26 17:00:53,59.455,1102,6.0103,7.068,60.8113,N/A,114.3005,174.7727,10,480,598,30,30,1071,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,631,300,889,1400002C000A01E002561E1E042F0301000D000D0000000000000000000000000000000001C20277012C0379
1,1,12,0,40,31278,0,0,0,1,0,2024 NOV 26 20:47:11,2024 NOV 26 21:04:55,2024 NOV 26 20:47:21,2024 NOV 26 21:04:55,N/A,N/A,2024 NOV 26 20:54:41,2024 NOV 26 21:04:55,2024 NOV 26 21:04:25,-40.4683,-120.7153,2024 NOV 26 20:55:11,-12.542,-121.0024,2024 NOV 26 20:57:04,59.0254,1150,6.0064,7.1481,59.2024,N/A,111.2211,170.0937,10,480,593,30,30,1054,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,614,300,850,1400002C000A01E002511E1E041E0301000D000D0000000000000000000000000000000001C20266012C0352
1,1,13,0,46,31284,0,0,0,1,0,2024 NOV 27 08:36:10,2024 NOV 27 08:53:11,2024 NOV 27 08:36:20,2024 NOV 27 08:53:11,N/A,N/A,2024 NOV 27 08:43:40,2024 NOV 27 08:53:11,2024 NOV 27 08:52:41,-43.0085,67.2574,2024 NOV 27 08:44:10,-17.6424,66.5468,2024 NOV 27 08:45:51,57.7271,1294,6.0125,7.3885,55.1328,N/A,103.432,158.2584,10,480,581,30,30,1011,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,571,300,1007,1400002C000A01E002451E1E03F30301000D000D0000000000000000000000000000000001C2023B012C03EF
1,1,14,0,47,31285,0,0,0,1,0,2024 NOV 27 10:34:18,2024 NOV 27 10:51:13,2024 NOV 27 10:34:28,2024 NOV 27 10:51:13,N/A,N/A,2024 NOV 27 10:41:48,2024 NOV 27 10:51:13,2024 NOV 27 10:50:43,-43.2745,38.5759,2024 NOV 27 10:42:18,-18.2759,37.8449,2024 NOV 27 10:43:57,57.4883,1313,6.0156,7.4286,54.5649,N/A,102.3452,156.607,10,480,579,30,30,1005,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,565,300,993,1400002C000A01E002431E1E03ED0301000D000D0000000000000000000000000000000001C20235012C03E1
1,1,15,0,49,31287,0,0,0,1,0,2024 NOV 27 14:30:38,2024 NOV 27 14:47:21,2024 NOV 27 14:30:48,2024 NOV 27 14:47:21,N/A,N/A,2024 NOV 27 14:38:08,2024 NOV 27 14:47:21,2024 NOV 27 14:46:51,-43.99,-18.7817,2024 NOV 27 14:38:38,-19.6956,-19.1766,2024 NOV 27 14:40:14,57.0475,1351,6.0486,7.5086,53.4292,N/A,100.1715,153.3041,10,480,576,30,30,993,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,553,300,966,1400002C000A01E002401E1E03E10301000D000D0000000000000000000000000000000001C20229012C03C6
1,1,16,0,51,31289,0,0,0,1,0,2024 NOV 27 18:26:51,2024 NOV 27 18:43:24,2024 NOV 27 18:27:01,2024 NOV 27 18:43:24,N/A,N/A,2024 NOV 27 18:34:21,2024 NOV 27 18:43:24,2024 NOV 27 18:42:54,-44.901,-76.0934,2024 NOV 27 18:34:51,-21.2159,-76.6461,2024 NOV 27 18:36:24,56.6439,1389,6.0497,7.5887,52.4828,N/A,98.36,150.5518,10,480,573,30,30,983,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,543,300,943,1400002C000A01E0023D1E1E03D70301000D000D0000000000000000000000000000000001C2021F012C03AF
1,1,17,0,53,31291,0,0,0,1,0,2024 NOV 27 22:22:59,2024 NOV 27 22:39:20,2024 NOV 27 22:23:09,2024 NOV 27 22:39:20,N/A,N/A,2024 NOV 27 22:30:29,2024 NOV 27 22:39:20,2024 NOV 27 22:38:50,-45.3109,-133.4302,2024 NOV 27 22:30:59,-22.3448,-134.0339,2024 NOV 27 22:32:29,56.1868,1424,6.055,7.6686,51.3471,N/A,96.1863,147.2489,10,480,570,30,30,971,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,531,300,916,1400002C000A01E0023A1E1E03CB0301000D000D0000000000000000000000000000000001C20213012C0394
1,1,18,0,54,31292,0,0,0,1,0,2024 NOV 28 00:21:07,2024 NOV 28 00:37:23,2024 NOV 28 00:21:17,2024 NOV 28 00:37:23,N/A,N/A,2024 NOV 28 00:28:37,2024 NOV 28 00:37:23,2024 NOV 28 00:36:53,-45.6375,-162.1039,2024 NOV 28 00:29:07,-23.004,-163.2142,2024 NOV 28 00:30:36,55.9491,1444,6.0264,7.7087,50.8739,N/A,95.2806,145.8727,10,480,569,30,30,966,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,526,300,905,1400002C000A01E002391E1E03C60301000D000D0000000000000000000000000000000001C2020E012C0389
1,1,19,0,56,31294,0,0,0,1,0,2024 NOV 28 04:17:27,2024 NOV 28 04:33:34,2024 NOV 28 04:17:37,2024 NOV 28 04:33:34,N/A,N/A,2024 NOV 28 04:24:57,2024 NOV 28 04:33:34,2024 NOV 28 04:33:04,-46.6342,140.5736,2024 NOV 28 04:25:27,-24.517,140.1556,2024 NOV 28 04:26:53,55.5198,1479,6.0856,7.7887,50.0221,N/A,93.6503,143.3956,10,480,566,30,30,957,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,517,300,884,1400002C000A01E002361E1E03BD0301000D000D0000000000000000000000000000000001C20205012C0374
1,1,20,0,59,31297,0,0,0,1,0,2024 NOV 28 10:11:34,2024 NOV 28 10:27:27,2024 NOV 28 10:11:44,2024 NOV 28 10:27:27,N/A,N/A,2024 NOV 28 10:19:04,2024 NOV 28 10:27:27,2024 NOV 28 10:26:57,-47.3794,54.5997,2024 NOV 28 10:19:34,-26.1216,54.0108,2024 NOV 28 10:20:57,54.8628,1524,6.0878,7.9085,48.6971,N/A,91.1144,139.5422,10,480,563,30,30,943,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,503,300,1108,1400002C000A01E002331E1E03AF0301000D000D0000000000000000000000000000000001C201F7012C0454
1,1,21,0,61,31299,0,0,0,1,0,2024 NOV 28 14:07:48,2024 NOV 28 14:23:34,2024 NOV 28 14:07:58,2024 NOV 28 14:23:34,N/A,N/A,2024 NOV 28 14:15:18,2024 NOV 28 14:23:34,2024 NOV 28 14:23:04,-47.963,-2.7488,2024 NOV 28 14:15:48,-27.2018,-4.0965,2024 NOV 28 14:17:09,54.4067,1553,6.0469,7.9885,48.0346,N/A,89.8464,137.6156,10,480,561,30,30,936,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,496,300,1092,1400002C000A01E002311E1E03A80301000D000D0000000000000000000000000000000001C201F0012C0444
1,1,22,0,62,31300,0,0,0,1,0,2024 NOV 28 16:05:55,2024 NOV 28 16:21:36,2024 NOV 28 16:06:05,2024 NOV 28 16:21:36,N/A,N/A,2024 NOV 28 16:13:25,2024 NOV 28 16:21:36,2024 NOV 28 16:21:06,-48.3193,-31.4069,2024 NOV 28 16:13:55,-27.8217,-32.1976,2024 NOV 28 16:15:15,54.1947,1568,6.0897,8.0284,47.5614,N/A,88.9407,136.2394,10,480,560,30,30,931,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,491,300,1081,1400002C000A01E002301E1E03A30301000D000D0000000000000000000000000000000001C201EB012C0439
1,1,23,0,64,31302,0,0,0,1,0,2024 NOV 28 20:02:00,2024 NOV 28 20:17:36,2024 NOV 28 20:02:10,2024 NOV 28 20:17:36,N/A,N/A,2024 NOV 28 20:09:30,2024 NOV 28 20:17:36,2024 NOV 28 20:17:06,-49.0843,-88.696,2024 NOV 28 20:10:00,-28.9739,-90.2575,2024 NOV 28 20:11:19,53.774,1595,6.0494,8.1083,47.0882,N/A,88.0349,134.8632,10,480,559,30,30,926,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,486,300,1070,1400002C000A01E0022F1E1E039E0301000D000D0000000000000000000000000000000001C201E6012C042E
1,1,24,0,66,31304,0,0,0,1,0,2024 NOV 28 23:58:06,2024 NOV 29 00:13:32,2024 NOV 28 23:58:16,2024 NOV 29 00:13:32,N/A,N/A,2024 NOV 29 00:05:36,2024 NOV 29 00:13:32,2024 NOV 29 00:13:02,-49.3766,-146.0327,2024 NOV 29 00:06:06,-29.8516,-147.4061,2024 NOV 29 00:07:23,53.3035,1623,6.0703,8.1881,46.1418,N/A,86.2235,132.1108,10,480,557,30,30,916,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,476,300,1048,1400002C000A01E0022D1E1E03940301000D000D0000000000000000000000000000000001C201DC012C0418
1,1,25,0,71,31309,0,0,0,1,0,2024 NOV 29 09:48:24,2024 NOV 29 10:03:34,2024 NOV 29 09:48:34,2024 NOV 29 10:03:34,N/A,N/A,2024 NOV 29 09:55:54,2024 NOV 29 10:03:34,2024 NOV 29 10:03:04,-51.0165,70.7248,2024 NOV 29 09:56:24,-32.4854,69.9319,2024 NOV 29 09:57:36,52.2116,1687,6.1367,8.3876,44.6275,N/A,83.3253,127.707,10,480,552,30,30,900,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,460,300,1011,1400002C000A01E002281E1E03840301000D000D0000000000000000000000000000000001C201CC012C03F3
1,1,26,0,73,31311,0,0,0,1,0,2024 NOV 29 13:44:33,2024 NOV 29 13:59:37,2024 NOV 29 13:44:43,2024 NOV 29 13:59:37,N/A,N/A,2024 NOV 29 13:52:03,2024 NOV 29 13:59:37,2024 NOV 29 13:59:07,-51.4338,13.388,2024 NOV 29 13:52:33,-33.3403,11.8277,2024 NOV 29 13:53:45,51.7423,1709,6.0944,8.4674,44.0597,N/A,82.2384,126.0556,10,480,552,30,30,894,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,454,300,999,1400002C000A01E002281E1E037E0301000D000D0000000000000000000000000000000001C201C6012C03E7
1,1,27,0,75,31313,0,0,0,1,0,2024 NOV 29 17:40:41,2024 NOV 29 17:55:39,2024 NOV 29 17:40:51,2024 NOV 29 17:55:39,N/A,N/A,2024 NOV 29 17:48:11,2024 NOV 29 17:55:39,2024 NOV 29 17:55:09,-52.1022,-43.8996,2024 NOV 29 17:48:41,-34.3668,-45.0085,2024 NOV 29 17:49:51,51.3143,1734,6.1367,8.5472,43.4918,N/A,81.1516,124.4042,10,480,550,30,30,888,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,448,300,985,1400002C000A01E002261E1E03780301000D000D0000000000000000000000000000000001C201C0012C03D9
1,1,28,0,77,31315,0,0,0,1,0,2024 NOV 29 21:36:40,2024 NOV 29 21:51:32,2024 NOV 29 21:36:50,2024 NOV 29 21:51:32,N/A,N/A,2024 NOV 29 21:44:10,2024 NOV 29 21:51:32,2024 NOV 29 21:51:02,-52.516,-101.1901,2024 NOV 29 21:44:40,-35.1541,-102.1561,2024 NOV 29 21:45:49,50.876,1753,6.1556,8.6269,42.924,N/A,80.0647,122.7527,10,480,549,30,30,882,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,442,300,972,1400002C000A01E002251E1E03720301000D000D0000000000000000000000000000000001C201BA012C03CC
1,1,29,0,79,31317,0,0,0,1,0,2024 NOV 30 01:32:45,2024 NOV 30 01:47:31,2024 NOV 30 01:32:55,2024 NOV 30 01:47:31,N/A,N/A,2024 NOV 30 01:40:15,2024 NOV 30 01:47:31,2024 NOV 30 01:47:01,-52.8707,-158.5129,2024 NOV 30 01:40:45,-35.9653,-160.7017,2024 NOV 30 01:41:53,50.3996,1777,6.0828,8.7066,42.3561,N/A,78.9779,121.1013,10,480,548,30,30,876,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,436,300,959,1400002C000A01E002241E1E036C0301000D000D0000000000000000000000000000000001C201B4012C03BF
1,1,30,0,83,31321,0,0,0,1,0,2024 NOV 30 09:24:52,2024 NOV 30 09:39:28,2024 NOV 30 09:25:02,2024 NOV 30 09:39:28,N/A,N/A,2024 NOV 30 09:32:22,2024 NOV 30 09:39:28,2024 NOV 30 09:38:58,-54.0346,86.9393,2024 NOV 30 09:32:52,-37.7694,85.1828,2024 NOV 30 09:33:57,49.5347,1817,6.135,8.8659,41.4097,N/A,77.1664,118.3489,10,480,545,30,30,866,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,426,300,936,1400002C000A01E002211E1E03620301000D000D0000000000000000000000000000000001C201AA012C03A8
1,1,31,0,84,31322,0,0,0,1,0,2024 NOV 30 11:22:53,2024 NOV 30 11:37:27,2024 NOV 30 11:23:03,2024 NOV 30 11:37:27,N/A,N/A,2024 NOV 30 11:30:23,2024 NOV 30 11:37:27,2024 NOV 30 11:36:57,-54.181,58.278,2024 NOV 30 11:30:53,-38.0608,56.6121,2024 NOV 30 11:31:58,49.2909,1826,6.145,8.9057,41.2204,N/A,76.8042,117.7985,10,480,545,30,30,864,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,424,300,932,1400002C000A01E002211E1E03600301000D000D0000000000000000000000000000000001C201A8012C03A4
