Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,1,2024 NOV 23 15:35:14,2024 NOV 23 17:33:11,7077,2024 NOV 23 15:33:14,2024 NOV 23 16:32:29,3555,2024 NOV 23 16:32:30,2024 NOV 23 17:31:11,3521,67.1079,2024 NOV 23 17:01:39
3,3,2,2024 NOV 23 17:33:12,2024 NOV 23 19:31:09,7077,2024 NOV 23 17:31:12,2024 NOV 23 18:30:25,3553,2024 NOV 23 18:30:26,2024 NOV 23 19:29:09,3523,66.8939,2024 NOV 23 18:59:36
3,3,3,2024 NOV 23 19:31:10,2024 NOV 23 21:29:11,7081,2024 NOV 23 19:29:10,2024 NOV 23 20:28:25,3555,2024 NOV 23 20:28:26,2024 NOV 23 21:27:11,3525,66.6779,2024 NOV 23 20:57:37
3,3,4,2024 NOV 23 21:29:12,2024 NOV 23 23:27:15,7083,2024 NOV 23 21:27:12,2024 NOV 23 22:26:28,3556,2024 NOV 23 22:26:29,2024 NOV 23 23:25:15,3526,66.4647,2024 NOV 23 22:55:41
3,3,5,2024 NOV 23 23:27:16,2024 NOV 24 01:25:20,7084,2024 NOV 23 23:25:16,2024 NOV 24 00:24:32,3556,2024 NOV 24 00:24:33,2024 NOV 24 01:23:20,3527,66.2623,2024 NOV 24 00:53:44
3,3,6,2024 NOV 24 01:25:21,2024 NOV 24 03:23:22,7081,2024 NOV 24 01:23:21,2024 NOV 24 02:22:35,3554,2024 NOV 24 02:22:36,2024 NOV 24 03:21:22,3526,66.0775,2024 NOV 24 02:51:46
3,3,7,2024 NOV 24 03:23:23,2024 NOV 24 05:21:19,7076,2024 NOV 24 03:21:23,2024 NOV 24 04:20:35,3552,2024 NOV 24 04:20:36,2024 NOV 24 05:19:19,3523,65.9027,2024 NOV 24 04:49:45
3,3,8,2024 NOV 24 05:21:20,2024 NOV 24 07:19:16,7076,2024 NOV 24 05:19:20,2024 NOV 24 06:18:31,3551,2024 NOV 24 06:18:32,2024 NOV 24 07:17:16,3524,65.7048,2024 NOV 24 06:47:43
3,3,9,2024 NOV 24 07:19:17,2024 NOV 24 09:17:16,7079,2024 NOV 24 07:17:17,2024 NOV 24 08:16:29,3552,2024 NOV 24 08:16:30,2024 NOV 24 09:15:16,3526,65.4698,2024 NOV 24 08:45:41
3,3,10,2024 NOV 24 09:17:17,2024 NOV 24 11:15:19,7082,2024 NOV 24 09:15:17,2024 NOV 24 10:14:31,3554,2024 NOV 24 10:14:32,2024 NOV 24 11:13:19,3527,65.2406,2024 NOV 24 10:43:43
3,3,11,2024 NOV 24 11:15:20,2024 NOV 24 13:13:22,7082,2024 NOV 24 11:13:20,2024 NOV 24 12:12:36,3556,2024 NOV 24 12:12:37,2024 NOV 24 13:11:22,3525,65.0396,2024 NOV 24 12:41:47
3,3,12,2024 NOV 24 13:13:23,2024 NOV 24 15:11:25,7082,2024 NOV 24 13:11:23,2024 NOV 24 14:10:39,3556,2024 NOV 24 14:10:40,2024 NOV 24 15:09:25,3525,64.8601,2024 NOV 24 14:39:51
3,3,13,2024 NOV 24 15:11:26,2024 NOV 24 17:09:24,7078,2024 NOV 24 15:09:26,2024 NOV 24 16:08:39,3553,2024 NOV 24 16:08:40,2024 NOV 24 17:07:24,3524,64.6834,2024 NOV 24 16:37:50
3,3,14,2024 NOV 24 17:09:25,2024 NOV 24 19:07:20,7075,2024 NOV 24 17:07:25,2024 NOV 24 18:06:36,3551,2024 NOV 24 18:06:37,2024 NOV 24 19:05:20,3523,64.4775,2024 NOV 24 18:35:46
3,3,15,2024 NOV 24 19:07:21,2024 NOV 24 21:05:19,7078,2024 NOV 24 19:05:21,2024 NOV 24 20:04:33,3552,2024 NOV 24 20:04:34,2024 NOV 24 21:03:19,3525,64.2551,2024 NOV 24 20:33:44
3,3,16,2024 NOV 24 21:05:20,2024 NOV 24 23:03:22,7082,2024 NOV 24 21:03:20,2024 NOV 24 22:02:34,3554,2024 NOV 24 22:02:35,2024 NOV 24 23:01:22,3527,64.0335,2024 NOV 24 22:31:47
3,3,17,2024 NOV 24 23:03:23,2024 NOV 25 01:01:25,7082,2024 NOV 24 23:01:23,2024 NOV 25 00:00:36,3553,2024 NOV 25 00:00:37,2024 NOV 25 00:59:25,3528,63.8172,2024 NOV 25 00:29:49
3,3,18,2024 NOV 25 01:01:26,2024 NOV 25 02:59:27,7081,2024 NOV 25 00:59:26,2024 NOV 25 01:58:39,3553,2024 NOV 25 01:58:40,2024 NOV 25 02:57:27,3527,63.6144,2024 NOV 25 02:27:51
3,3,19,2024 NOV 25 02:59:28,2024 NOV 25 04:57:26,7078,2024 NOV 25 02:57:28,2024 NOV 25 03:56:39,3551,2024 NOV 25 03:56:40,2024 NOV 25 04:55:26,3526,63.4291,2024 NOV 25 04:25:50
3,3,20,2024 NOV 25 04:57:27,2024 NOV 25 06:55:22,7075,2024 NOV 25 04:55:27,2024 NOV 25 05:54:36,3549,2024 NOV 25 05:54:37,2024 NOV 25 06:53:22,3525,63.2412,2024 NOV 25 06:23:47
5,5,21,2024 NOV 25 06:55:23,2024 NOV 25 08:53:19,7076,2024 NOV 25 06:53:23,2024 NOV 25 07:52:32,3549,2024 NOV 25 07:52:33,2024 NOV 25 08:51:19,3526,63.0159,2024 NOV 25 08:21:44
5,5,22,2024 NOV 25 08:53:20,2024 NOV 25 10:51:20,7080,2024 NOV 25 08:51:20,2024 NOV 25 09:50:31,3551,2024 NOV 25 09:50:32,2024 NOV 25 10:49:20,3528,62.7736,2024 NOV 25 10:19:43
5,5,23,2024 NOV 25 10:51:21,2024 NOV 25 12:49:22,7081,2024 NOV 25 10:49:21,2024 NOV 25 11:48:34,3553,2024 NOV 25 11:48:35,2024 NOV 25 12:47:22,3527,62.5527,2024 NOV 25 12:17:46
1,1,24,2024 NOV 25 12:49:23,2024 NOV 25 14:47:24,7081,2024 NOV 25 12:47:23,2024 NOV 25 13:46:38,3555,2024 NOV 25 13:46:39,2024 NOV 25 14:45:24,3525,62.3586,2024 NOV 25 14:15:49
1,1,25,2024 NOV 25 14:47:25,2024 NOV 25 16:45:24,7079,2024 NOV 25 14:45:25,2024 NOV 25 15:44:38,3553,2024 NOV 25 15:44:39,2024 NOV 25 16:43:24,3525,62.1774,2024 NOV 25 16:13:49
1,1,26,2024 NOV 25 16:45:25,2024 NOV 25 18:43:20,7075,2024 NOV 25 16:43:25,2024 NOV 25 17:42:35,3550,2024 NOV 25 17:42:36,2024 NOV 25 18:41:20,3524,61.9803,2024 NOV 25 18:11:45
1,1,27,2024 NOV 25 18:43:21,2024 NOV 25 20:41:16,7075,2024 NOV 25 18:41:21,2024 NOV 25 19:40:30,3549,2024 NOV 25 19:40:31,2024 NOV 25 20:39:16,3525,61.7571,2024 NOV 25 20:09:40
