TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,3185,3185,0,3,ingress,2023 JAN 21 18:15:32,SO ON
1,1,3205,3205,0,6,ingress,2023 JAN 22 00:09:30,SO ON
1,1,1397,1397,0,7,ingress,2023 JAN 22 02:07:36,SO ON
1,1,46,46,0,9,ingress,2023 JAN 22 06:03:41,SO ON
1,1,3208,3208,0,11,ingress,2023 JAN 22 09:59:37,SO ON
1,1,3202,3202,0,13,ingress,2023 JAN 22 13:55:43,SO ON
1,1,767,767,0,18,ingress,2023 JAN 22 23:45:45,SO ON
1,1,41,41,0,20,ingress,2023 JAN 23 03:41:57,SO ON
1,1,3128,3128,0,21,ingress,2023 JAN 23 05:40:00,SO ON
1,1,905,905,0,23,ingress,2023 JAN 23 09:35:58,SO ON
1,1,3151,3151,0,25,ingress,2023 JAN 23 13:32:02,SO ON
1,1,3220,3220,0,26,ingress,2023 JAN 23 15:30:07,SO ON
1,1,3176,3176,0,30,ingress,2023 JAN 23 23:22:09,SO ON
1,1,779,779,0,31,ingress,2023 JAN 24 01:20:15,SO ON
1,1,3128,3128,0,33,ingress,2023 JAN 24 05:16:30,SO ON
1,1,3206,3206,0,35,ingress,2023 JAN 24 09:12:31,SO ON
1,1,3101,3101,0,37,ingress,2023 JAN 24 13:08:35,SO ON
1,1,1889,1889,0,38,ingress,2023 JAN 24 15:06:40,SO ON
1,1,3225,3225,0,40,ingress,2023 JAN 24 19:02:48,SO ON
1,1,3185,3185,0,42,ingress,2023 JAN 24 22:58:46,SO ON
1,1,3225,3225,0,44,ingress,2023 JAN 25 02:54:59,SO ON
1,1,3204,3204,0,45,ingress,2023 JAN 25 04:53:07,SO ON
1,1,755,755,0,47,ingress,2023 JAN 25 08:49:12,SO ON
1,1,3213,3213,0,49,ingress,2023 JAN 25 12:45:16,SO ON
