TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2020 JUL 15 05:06:00,44,44
2020 JUL 18 03:51:00,80,80
2020 JUL 24 23:00:00,163,163
2020 JUL 29 15:03:00,220,220
2020 AUG 03 04:12:00,276,276
2020 AUG 03 12:06:00,280,280
2020 AUG 04 15:36:00,294,294
2020 AUG 06 08:57:00,315,315
