Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	68	Nightside	2023 JUN 10 15:00:32	2023 JUN 10 15:29:48	2023 JUN 10 15:59:04	3511.98	8.42	147.90	174.09	-24.72	-60.65	24.87	132.53	2.97	3	-	-	-		
1	68	Dayside	2023 JUN 10 15:59:04	2023 JUN 10 16:28:49	2023 JUN 10 16:58:35	3571.29	174.09	-47.17	-20.48	24.87	61.15	-25.01	47.43	14.92	3	Surface Ice 3SUBD #3	Science: orders #193, #132, #133, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
2	68	Nightside	2023 JUN 10 16:58:35	2023 JUN 10 17:27:51	2023 JUN 10 17:57:06	3511.34	-20.48	119.21	145.19	-25.01	-60.41	25.16	132.64	2.97	1	-	-	-		
2	68	Dayside	2023 JUN 10 17:57:06	2023 JUN 10 18:26:52	2023 JUN 10 18:56:37	3570.59	145.19	-75.77	-49.38	25.16	60.88	-25.32	47.34	14.93	1	-		COP row -1: 		
3	68	Nightside	2023 JUN 10 18:56:37	2023 JUN 10 19:25:52	2023 JUN 10 19:55:08	3510.77	-49.38	90.61	116.30	-25.32	-60.19	25.46	132.70	2.98	14	-	-	-		
3	68	Dayside	2023 JUN 10 19:55:08	2023 JUN 10 20:24:52	2023 JUN 10 20:54:36	3568.26	116.30	-104.34	-78.26	25.46	60.63	-25.61	47.27	14.94	14	-		COP row -1: 		
4	68	Nightside	2023 JUN 10 20:54:36	2023 JUN 10 21:23:51	2023 JUN 10 21:53:06	3509.85	-78.26	62.04	87.43	-25.61	-59.95	25.74	132.76	2.99	1	-	-	-		
4	68	Dayside	2023 JUN 10 21:53:06	2023 JUN 10 22:22:49	2023 JUN 10 22:52:33	3566.83	87.43	-132.96	-107.11	25.74	60.42	-25.87	47.19	14.95	1	Surface Ice 2SUBD #1	Science: orders #132, #133, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
5	68	Nightside	2023 JUN 10 22:52:33	2023 JUN 10 23:21:47	2023 JUN 10 23:51:02	3509.25	-107.11	33.37	58.58	-25.87	-59.68	25.99	132.87	2.99	14	-	-	-		
5	68	Dayside	2023 JUN 10 23:51:02	2023 JUN 11 00:20:46	2023 JUN 11 00:50:30	3568.28	58.58	-161.69	-135.95	25.99	60.19	-26.10	47.07	14.95	14	-		COP row -1: 		
