TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,3233,3233,0,82,merged,2026 MAY 16 05:37:10,SO ON
1,1,3182,3182,0,83,merged,2026 MAY 16 07:34:52,SO ON
1,1,3205,3205,0,84,merged,2026 MAY 16 09:32:38,SO ON
1,1,3182,3182,0,85,ingress,2026 MAY 16 11:30:25,SO ON
1,1,3152,3152,0,88,ingress,2026 MAY 16 17:23:39,SO ON
1,1,3218,3218,0,89,ingress,2026 MAY 16 19:21:29,SO ON
1,1,3237,3237,0,90,ingress,2026 MAY 16 21:19:16,SO ON
1,1,3214,3214,0,91,ingress,2026 MAY 16 23:17:01,SO ON
1,1,3218,3218,0,93,ingress,2026 MAY 17 03:12:31,SO ON
1,1,3131,3131,0,96,ingress,2026 MAY 17 09:05:51,SO ON
1,1,3221,3221,0,98,ingress,2026 MAY 17 13:01:27,SO ON
1,1,929,929,0,101,ingress,2026 MAY 17 18:54:49,SO ON
1,1,53,53,0,103,ingress,2026 MAY 17 22:50:26,SO ON
1,1,3233,3233,0,105,ingress,2026 MAY 18 02:45:59,SO ON
1,1,56,56,1,107,ingress,2026 MAY 18 06:41:36,LNO ON
1,1,3185,3185,0,112,ingress,2026 MAY 18 16:30:36,SO ON
1,1,3244,3244,0,114,ingress,2026 MAY 18 20:26:21,SO ON
1,1,3152,3152,0,115,ingress,2026 MAY 18 22:24:11,SO ON
1,1,2939,2939,0,117,ingress,2026 MAY 19 02:19:46,SO ON
1,1,3185,3185,0,120,ingress,2026 MAY 19 08:13:13,SO ON
1,1,749,749,0,122,ingress,2026 MAY 19 12:08:56,SO ON
1,1,3234,3234,0,125,ingress,2026 MAY 19 18:02:19,SO ON
1,1,1511,1511,0,127,ingress,2026 MAY 19 21:58:07,SO ON
1,1,37,37,0,129,ingress,2026 MAY 20 01:53:45,SO ON
1,1,2939,2939,0,131,ingress,2026 MAY 20 05:49:24,SO ON
1,1,3246,3246,0,133,ingress,2026 MAY 20 09:45:06,SO ON
1,1,3179,3179,0,135,ingress,2026 MAY 20 13:40:50,SO ON
1,1,3205,3205,0,137,ingress,2026 MAY 20 17:36:26,SO ON
1,1,3202,3202,0,139,ingress,2026 MAY 20 21:32:14,SO ON
1,1,3239,3239,0,141,ingress,2026 MAY 21 01:27:55,SO ON
1,1,3214,3214,0,144,ingress,2026 MAY 21 07:21:25,SO ON
1,1,3218,3218,0,145,ingress,2026 MAY 21 09:19:15,SO ON
1,1,3205,3205,0,147,ingress,2026 MAY 21 13:15:02,SO ON
1,1,3234,3234,0,150,ingress,2026 MAY 21 19:08:32,SO ON
1,1,3237,3237,0,152,ingress,2026 MAY 21 23:04:21,SO ON
1,1,3218,3218,0,153,ingress,2026 MAY 22 01:02:12,SO ON
1,1,3205,3205,0,156,ingress,2026 MAY 22 06:55:43,SO ON
1,1,3220,3220,0,158,ingress,2026 MAY 22 10:51:27,SO ON
1,1,3205,3205,0,162,ingress,2026 MAY 22 18:42:51,SO ON
1,1,755,755,0,164,ingress,2026 MAY 22 22:38:42,SO ON
1,1,2939,2939,0,168,ingress,2026 MAY 23 06:30:06,SO ON
1,1,42,42,0,170,ingress,2026 MAY 23 10:25:50,SO ON
1,1,1511,1511,0,174,ingress,2026 MAY 23 18:17:17,SO ON
1,1,3151,3151,0,176,ingress,2026 MAY 23 22:13:08,SO ON
1,1,3182,3182,0,179,ingress,2026 MAY 24 04:06:44,SO ON
1,1,3239,3239,0,181,ingress,2026 MAY 24 08:02:27,SO ON
1,1,2939,2939,0,183,ingress,2026 MAY 24 11:58:15,SO ON
1,1,905,905,0,185,ingress,2026 MAY 24 15:54:02,SO ON
1,1,1511,1511,0,188,ingress,2026 MAY 24 21:47:37,SO ON
1,1,3241,3241,0,190,ingress,2026 MAY 25 01:43:26,SO ON
1,1,2939,2939,0,191,ingress,2026 MAY 25 03:41:18,SO ON
1,1,2939,2939,0,193,ingress,2026 MAY 25 07:36:59,SO ON
1,1,53,53,0,195,ingress,2026 MAY 25 11:32:47,SO ON
1,1,3221,3221,0,198,ingress,2026 MAY 25 17:26:28,SO ON
1,1,3234,3234,0,201,ingress,2026 MAY 25 23:20:09,SO ON
1,1,749,749,0,203,ingress,2026 MAY 26 03:15:56,SO ON
1,1,3131,3131,0,204,ingress,2026 MAY 26 05:13:46,SO ON
1,1,1889,1889,0,207,ingress,2026 MAY 26 11:07:25,SO ON
1,1,3176,3176,0,209,ingress,2026 MAY 26 15:03:16,SO ON
1,1,2939,2939,0,212,ingress,2026 MAY 26 20:56:49,SO ON
1,1,3185,3185,0,213,ingress,2026 MAY 26 22:54:46,SO ON
1,1,53,53,0,215,ingress,2026 MAY 27 02:50:37,SO ON
