Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
11	73	Nightside	2023 OCT 29 11:15:54	2023 OCT 29 11:45:17	2023 OCT 29 12:14:40	3525.97	-54.57	77.00	111.08	-67.39	-16.59	67.42	174.14	0.40	14	-	-	-		
11	73	Dayside	2023 OCT 29 12:14:40	2023 OCT 29 12:44:13	2023 OCT 29 13:13:46	3546.66	111.08	-117.86	-83.33	67.42	18.06	-67.44	5.82	12.37	14	-		COP row -1: 		
12	73	Nightside	2023 OCT 29 13:13:46	2023 OCT 29 13:43:09	2023 OCT 29 14:12:33	3526.49	-83.33	48.11	82.33	-67.44	-16.48	67.46	174.35	0.39	1	-	-	-		
12	73	Dayside	2023 OCT 29 14:12:33	2023 OCT 29 14:42:07	2023 OCT 29 15:11:41	3548.37	82.33	-146.78	-112.03	67.46	17.99	-67.46	5.60	12.35	1	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
13	73	Nightside	2023 OCT 29 15:11:41	2023 OCT 29 15:41:05	2023 OCT 29 16:10:29	3528.37	-112.03	19.17	53.64	-67.46	-16.43	67.48	174.58	0.37	14	-	-	-		
13	73	Dayside	2023 OCT 29 16:10:29	2023 OCT 29 16:40:04	2023 OCT 29 17:09:39	3549.04	53.64	-175.72	-140.81	67.48	17.88	-67.51	5.35	12.34	14	-		COP row -1: 	&mroOverlap; 	
14	73	Nightside	2023 OCT 29 17:09:39	2023 OCT 29 17:39:03	2023 OCT 29 18:08:28	3529.73	-140.81	-9.78	24.85	-67.51	-16.38	67.53	174.82	0.35	1	-	-	-		
14	73	Dayside	2023 OCT 29 18:08:28	2023 OCT 29 18:38:02	2023 OCT 29 19:07:37	3548.37	24.85	155.33	-169.64	67.53	17.79	-67.58	5.11	12.32	1	-		COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
15	73	Nightside	2023 OCT 29 19:07:37	2023 OCT 29 19:37:02	2023 OCT 29 20:06:27	3530.05	-169.64	-38.72	-4.02	-67.58	-16.29	67.61	175.05	0.34	1	-	-	-		
15	73	Dayside	2023 OCT 29 20:06:27	2023 OCT 29 20:36:00	2023 OCT 29 21:05:34	3547.10	-4.02	126.40	161.49	67.61	17.74	-67.66	4.90	12.30	1	-		COP row -1: 	&mroOverlap; 	
16	73	Nightside	2023 OCT 29 21:05:34	2023 OCT 29 21:34:58	2023 OCT 29 22:04:23	3529.11	161.49	-67.64	-32.93	-67.66	-16.18	67.71	175.27	0.33	14	-	-	-		
16	73	Dayside	2023 OCT 29 22:04:23	2023 OCT 29 22:33:56	2023 OCT 29 23:03:29	3546.09	-32.93	97.49	132.62	67.71	17.69	-67.74	4.71	12.29	14	-		COP row -1: 		
17	73	Nightside	2023 OCT 29 23:03:29	2023 OCT 29 23:32:53	2023 OCT 30 00:02:17	3527.64	132.62	-96.53	-61.79	-67.74	-16.09	67.79	175.47	0.31	1	-	-	-		
17	73	Dayside	2023 OCT 30 00:02:17	2023 OCT 30 00:31:49	2023 OCT 30 01:01:22	3545.03	-61.79	68.61	103.78	67.79	17.61	-67.82	4.51	12.28	1	-		COP row -1: 		
18	73	Nightside	2023 OCT 30 01:01:22	2023 OCT 30 01:30:46	2023 OCT 30 02:00:10	3528.06	103.78	-125.42	-90.52	-67.82	-16.04	67.82	175.67	0.30	14	-	-	-		
18	73	Dayside	2023 OCT 30 02:00:10	2023 OCT 30 02:29:42	2023 OCT 30 02:59:15	3545.34	-90.52	39.70	75.07	67.82	17.51	-67.84	4.29	12.26	14	-		COP row -1: 		
19	73	Nightside	2023 OCT 30 02:59:15	2023 OCT 30 03:28:40	2023 OCT 30 03:58:05	3530.24	75.07	-154.35	-119.24	-67.84	-15.97	67.85	175.90	0.28	1	-	-	-		
19	73	Dayside	2023 OCT 30 03:58:05	2023 OCT 30 04:27:39	2023 OCT 30 04:57:13	3547.24	-119.24	10.75	46.36	67.85	17.45	-67.87	4.05	12.25	1	-		COP row -1: 		
20	73	Nightside	2023 OCT 30 04:57:13	2023 OCT 30 05:26:38	2023 OCT 30 05:56:03	3530.29	46.36	176.70	-148.02	-67.87	-15.87	67.90	176.15	0.27	14	-	-	-		
20	73	Dayside	2023 OCT 30 05:56:03	2023 OCT 30 06:25:37	2023 OCT 30 06:55:12	3549.09	-148.02	-18.20	17.56	67.90	17.39	-67.92	3.83	12.23	14	-		COP row -1: 		
21	73	Nightside	2023 OCT 30 06:55:12	2023 OCT 30 07:24:36	2023 OCT 30 07:54:01	3529.00	17.56	147.75	-176.85	-67.92	-15.79	67.96	176.38	0.25	1	-	-	-		
21	73	Dayside	2023 OCT 30 07:54:01	2023 OCT 30 08:23:36	2023 OCT 30 08:53:11	3549.68	-176.85	-47.12	-11.34	67.96	17.29	-68.00	3.61	12.21	1	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
22	73	Nightside	2023 OCT 30 08:53:11	2023 OCT 30 09:22:34	2023 OCT 30 09:51:58	3527.44	-11.34	118.83	154.27	-68.00	-15.75	68.05	176.60	0.24	1	-	-	-		
22	73	Dayside	2023 OCT 30 09:51:58	2023 OCT 30 10:21:32	2023 OCT 30 10:51:06	3548.32	154.27	-76.03	-40.25	68.05	17.20	-68.10	3.40	12.20	1	-		COP row -1: 		
23	73	Nightside	2023 OCT 30 10:51:06	2023 OCT 30 11:20:30	2023 OCT 30 11:49:53	3526.48	-40.25	89.93	125.38	-68.10	-15.69	68.13	176.79	0.22	14	-	-	-		
23	73	Dayside	2023 OCT 30 11:49:53	2023 OCT 30 12:19:26	2023 OCT 30 12:48:59	3546.21	125.38	-104.92	-69.07	68.13	17.14	-68.17	3.21	12.19	14	-		COP row -1: 	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
24	73	Nightside	2023 OCT 30 12:48:59	2023 OCT 30 13:18:22	2023 OCT 30 13:47:45	3526.44	-69.07	61.05	96.58	-68.17	-15.58	68.19	176.99	0.21	14	-	-	-		
24	73	Dayside	2023 OCT 30 13:47:45	2023 OCT 30 14:17:19	2023 OCT 30 14:46:52	3546.77	96.58	-133.83	-97.77	68.19	17.10	-68.19	3.01	12.17	14	-		COP row -1: 		
25	73	Nightside	2023 OCT 30 14:46:52	2023 OCT 30 15:16:16	2023 OCT 30 15:45:40	3527.92	-97.77	32.13	67.89	-68.19	-15.49	68.21	177.21	0.19	1	-	-	-		
25	73	Dayside	2023 OCT 30 15:45:40	2023 OCT 30 16:15:14	2023 OCT 30 16:44:49	3548.51	67.89	-162.77	-126.51	68.21	17.01	-68.22	2.78	12.16	1	-		COP row -1: 		
26	73	Nightside	2023 OCT 30 16:44:49	2023 OCT 30 17:14:13	2023 OCT 30 17:43:38	3529.61	-126.51	3.18	39.16	-68.22	-15.45	68.24	177.45	0.18	14	-	-	-		
26	73	Dayside	2023 OCT 30 17:43:38	2023 OCT 30 18:13:12	2023 OCT 30 18:42:47	3548.32	39.16	168.29	-155.32	68.24	16.91	-68.28	2.54	12.14	14	-		COP row -1: 		
27	73	Nightside	2023 OCT 30 18:42:47	2023 OCT 30 19:12:12	2023 OCT 30 19:41:37	3530.39	-155.32	-25.77	10.32	-68.28	-15.38	68.30	177.68	0.16	1	-	-	-		
27	73	Dayside	2023 OCT 30 19:41:37	2023 OCT 30 20:11:11	2023 OCT 30 20:40:44	3547.19	10.32	139.34	175.83	68.30	16.84	-68.35	2.33	12.12	1	-		COP row -1: 		
28	73	Nightside	2023 OCT 30 20:40:44	2023 OCT 30 21:10:09	2023 OCT 30 21:39:34	3530.04	175.83	-54.69	-18.58	-68.35	-15.28	68.39	177.90	0.15	1	-	-	-		
28	73	Dayside	2023 OCT 30 21:39:34	2023 OCT 30 22:09:07	2023 OCT 30 22:38:40	3545.89	-18.58	110.42	146.95	68.39	16.80	-68.43	2.16	12.11	1	-		COP row -1: 	&daysideMatch:TIANWEN1; 	
29	73	Nightside	2023 OCT 30 22:38:40	2023 OCT 30 23:08:05	2023 OCT 30 23:37:29	3528.80	146.95	-83.60	-47.48	-68.43	-15.19	68.48	178.09	0.13	14	-	-	-		
29	73	Dayside	2023 OCT 30 23:37:29	2023 OCT 31 00:07:01	2023 OCT 31 00:36:34	3544.87	-47.48	81.53	118.09	68.48	16.75	-68.51	1.99	12.10	14	-		COP row -1: 		
30	73	Nightside	2023 OCT 31 00:36:34	2023 OCT 31 01:05:58	2023 OCT 31 01:35:22	3527.92	118.09	-112.49	-76.26	-68.51	-15.13	68.53	178.28	0.12	1	-	-	-		
30	73	Dayside	2023 OCT 31 01:35:22	2023 OCT 31 02:04:54	2023 OCT 31 02:34:26	3544.35	-76.26	52.64	89.33	68.53	16.65	-68.55	1.79	12.08	1	-		COP row -1: 		
31	73	Nightside	2023 OCT 31 02:34:26	2023 OCT 31 03:03:51	2023 OCT 31 03:33:16	3529.90	89.33	-141.40	-104.96	-68.55	-15.07	68.55	178.49	0.10	14	-	-	-		
31	73	Dayside	2023 OCT 31 03:33:16	2023 OCT 31 04:02:49	2023 OCT 31 04:32:21	3545.39	-104.96	23.71	60.65	68.55	16.56	-68.57	1.59	12.07	14	-		COP row -1: 		
32	73	Nightside	2023 OCT 31 04:32:21	2023 OCT 31 05:01:47	2023 OCT 31 05:31:13	3531.38	60.65	-170.35	-133.70	-68.57	-14.99	68.59	178.71	0.09	1	-	-	-		
32	73	Dayside	2023 OCT 31 05:31:13	2023 OCT 31 06:00:46	2023 OCT 31 06:30:20	3547.46	-133.70	-5.25	31.89	68.59	16.51	-68.60	1.42	12.05	1	CH4 H2O 2SUBD 01	Science: orders #134, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
33	73	Nightside	2023 OCT 31 06:30:20	2023 OCT 31 06:59:45	2023 OCT 31 07:29:11	3530.52	31.89	160.70	-162.51	-68.60	-14.90	68.64	178.91	0.07	1	-	-	-		
33	73	Dayside	2023 OCT 31 07:29:11	2023 OCT 31 07:58:45	2023 OCT 31 08:28:19	3548.76	-162.51	-34.18	3.04	68.64	16.43	-68.67	1.26	12.04	1	-		COP row -1: 		
34	73	Nightside	2023 OCT 31 08:28:19	2023 OCT 31 08:57:44	2023 OCT 31 09:27:08	3528.92	3.04	131.76	168.64	-68.67	-14.85	68.71	179.10	0.06	3	-	-	-		
34	73	Dayside	2023 OCT 31 09:27:08	2023 OCT 31 09:56:43	2023 OCT 31 10:26:17	3548.22	168.64	-63.10	-25.87	68.71	16.34	-68.76	1.12	12.02	3	-		COP row -1: 	&mroOverlap; 	
35	73	Nightside	2023 OCT 31 10:26:17	2023 OCT 31 10:55:40	2023 OCT 31 11:25:04	3527.57	-25.87	102.85	139.75	-68.76	-14.80	68.79	179.25	0.04	1	-	-	-		
35	73	Dayside	2023 OCT 31 11:25:04	2023 OCT 31 11:54:37	2023 OCT 31 12:24:11	3546.32	139.75	-92.00	-54.75	68.79	16.27	-68.84	1.03	12.01	1	-		COP row -1: 	&mroOverlap; 	
36	73	Nightside	2023 OCT 31 12:24:11	2023 OCT 31 12:53:34	2023 OCT 31 13:22:58	3527.12	-54.75	73.96	110.89	-68.84	-14.72	68.87	179.34	0.03	14	-	-	-		
36	73	Dayside	2023 OCT 31 13:22:58	2023 OCT 31 13:52:30	2023 OCT 31 14:22:03	3545.68	110.89	-120.90	-83.49	68.87	16.22	-68.88	1.00	11.99	14	-		COP row -1: 		
37	73	Nightside	2023 OCT 31 14:22:03	2023 OCT 31 14:51:27	2023 OCT 31 15:20:51	3527.72	-83.49	45.06	82.17	-68.88	-14.62	68.90	179.36	0.01	1	-	-	-		
37	73	Dayside	2023 OCT 31 15:20:51	2023 OCT 31 15:50:25	2023 OCT 31 16:19:59	3547.60	82.17	-149.82	-112.19	68.90	16.15	-68.90	0.99	11.98	1	Surface Ice 4SUBD 01	Science: orders #199, #194, #193, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
38	73	Nightside	2023 OCT 31 16:19:59	2023 OCT 31 16:49:23	2023 OCT 31 17:18:48	3529.57	-112.19	16.12	53.48	-68.90	-14.58	68.91	179.35	24.00	14	-	-	-		
38	73	Dayside	2023 OCT 31 17:18:48	2023 OCT 31 17:48:22	2023 OCT 31 18:17:56	3548.02	53.48	-178.77	-140.96	68.91	16.04	-68.94	1.01	11.96	14	-		COP row -1: 		
39	73	Nightside	2023 OCT 31 18:17:56	2023 OCT 31 18:47:22	2023 OCT 31 19:16:47	3530.77	-140.96	-12.83	24.70	-68.94	-14.53	68.95	179.26	23.98	14	-	-	-		
39	73	Dayside	2023 OCT 31 19:16:47	2023 OCT 31 19:46:21	2023 OCT 31 20:15:54	3547.18	24.70	152.28	-169.80	68.95	15.96	-69.00	1.11	11.95	14	-		COP row -1: 		
40	73	Nightside	2023 OCT 31 20:15:54	2023 OCT 31 20:45:20	2023 OCT 31 21:14:45	3530.92	-169.80	-41.77	-4.19	-69.00	-14.44	69.03	179.09	23.96	1	-	-	-		
40	73	Dayside	2023 OCT 31 21:14:45	2023 OCT 31 21:44:18	2023 OCT 31 22:13:51	3545.86	-4.19	123.35	161.33	69.03	15.93	-69.07	1.26	11.93	1	-		COP row -1: 		
41	73	Nightside	2023 OCT 31 22:13:51	2023 OCT 31 22:43:16	2023 OCT 31 23:12:41	3529.88	161.33	-70.68	-33.10	-69.07	-14.34	69.12	178.89	23.95	1	-	-	-		
41	73	Dayside	2023 OCT 31 23:12:41	2023 OCT 31 23:42:13	2023 NOV 01 00:11:46	3544.92	-33.10	94.45	132.46	69.12	15.89	-69.15	1.42	11.92	1	-		COP row -1: 		
42	73	Nightside	2023 NOV 01 00:11:46	2023 NOV 01 00:41:10	2023 NOV 01 01:10:34	3528.43	132.46	-99.58	-61.95	-69.15	-14.27	69.19	178.71	23.94	14	-	-	-		
42	73	Dayside	2023 NOV 01 01:10:34	2023 NOV 01 01:40:06	2023 NOV 01 02:09:38	3543.92	-61.95	65.56	103.64	69.19	15.81	-69.21	1.56	11.90	14	-		COP row -1: 		
43	73	Nightside	2023 NOV 01 02:09:38	2023 NOV 01 02:39:03	2023 NOV 01 03:08:28	3529.40	103.64	-128.47	-90.66	-69.21	-14.22	69.22	178.54	23.92	1	-	-	-		
43	73	Dayside	2023 NOV 01 03:08:28	2023 NOV 01 03:38:00	2023 NOV 01 04:07:32	3544.49	-90.66	36.65	74.94	69.22	15.72	-69.23	1.73	11.89	1	-		COP row -1: 		
44	73	Nightside	2023 NOV 01 04:07:32	2023 NOV 01 04:36:58	2023 NOV 01 05:06:23	3531.36	74.94	-157.40	-119.37	-69.23	-14.14	69.24	178.32	23.91	14	-	-	-		
44	73	Dayside	2023 NOV 01 05:06:23	2023 NOV 01 05:35:57	2023 NOV 01 06:05:30	3546.45	-119.37	7.69	46.24	69.24	15.66	-69.25	1.95	11.87	14	-		COP row -1: 		
45	73	Nightside	2023 NOV 01 06:05:30	2023 NOV 01 06:34:55	2023 NOV 01 07:04:21	3531.11	46.24	173.64	-148.14	-69.25	-14.05	69.28	178.08	23.89	1	-	-	-		
45	73	Dayside	2023 NOV 01 07:04:21	2023 NOV 01 07:33:55	2023 NOV 01 08:03:29	3548.17	-148.14	-21.25	17.43	69.28	15.60	-69.30	2.16	11.85	1	-		COP row -1: 		
46	73	Nightside	2023 NOV 01 08:03:29	2023 NOV 01 08:32:54	2023 NOV 01 09:02:19	3529.69	17.43	144.70	-176.98	-69.30	-13.98	69.34	177.86	23.87	14	-	-	-		
46	73	Dayside	2023 NOV 01 09:02:19	2023 NOV 01 09:31:53	2023 NOV 01 10:01:27	3548.47	-176.98	-50.18	-11.47	69.34	15.51	-69.38	2.35	11.84	14	-		COP row -1: 	&daysideMatch:ARGYRE; 	
47	73	Nightside	2023 NOV 01 10:01:27	2023 NOV 01 10:30:51	2023 NOV 01 11:00:15	3528.16	-11.47	115.77	154.13	-69.38	-13.95	69.41	177.66	23.86	3	-	-	-		
47	73	Dayside	2023 NOV 01 11:00:15	2023 NOV 01 11:29:49	2023 NOV 01 11:59:22	3546.90	154.13	-79.08	-40.39	69.41	15.43	-69.47	2.54	11.83	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:EAST THAUMASIA; 	
48	73	Nightside	2023 NOV 01 11:59:22	2023 NOV 01 12:28:46	2023 NOV 01 12:58:10	3527.31	-40.39	86.87	125.25	-69.47	-13.90	69.49	177.47	23.85	1	-	-	-		
48	73	Dayside	2023 NOV 01 12:58:10	2023 NOV 01 13:27:42	2023 NOV 01 13:57:15	3544.99	125.25	-107.98	-69.18	69.49	15.38	-69.52	2.74	11.81	1	-		COP row -1: 	&daysideMatch:CLARITAS RISE; 	
49	73	Nightside	2023 NOV 01 13:57:15	2023 NOV 01 14:26:38	2023 NOV 01 14:56:02	3527.58	-69.18	57.99	96.47	-69.52	-13.79	69.54	177.25	23.83	14	-	-	-		
49	73	Dayside	2023 NOV 01 14:56:02	2023 NOV 01 15:25:35	2023 NOV 01 15:55:08	3546.04	96.47	-136.89	-97.86	69.54	15.34	-69.53	2.95	11.80	14	-		COP row -1: 		
50	73	Nightside	2023 NOV 01 15:55:08	2023 NOV 01 16:24:33	2023 NOV 01 16:53:58	3529.32	-97.86	29.07	67.81	-69.53	-13.72	69.55	177.02	23.82	1	-	-	-		
50	73	Dayside	2023 NOV 01 16:53:58	2023 NOV 01 17:23:31	2023 NOV 01 17:53:05	3547.46	67.81	-165.83	-126.59	69.55	15.24	-69.56	3.17	11.78	1	-		COP row -1: 		
51	73	Nightside	2023 NOV 01 17:53:05	2023 NOV 01 18:22:30	2023 NOV 01 18:51:56	3530.90	-126.59	0.12	39.08	-69.56	-13.68	69.57	176.80	23.80	14	-	-	-		
51	73	Dayside	2023 NOV 01 18:51:56	2023 NOV 01 19:21:29	2023 NOV 01 19:51:03	3547.07	39.08	165.22	-155.40	69.57	15.15	-69.61	3.41	11.77	14	-		COP row -1: 		
52	73	Nightside	2023 NOV 01 19:51:03	2023 NOV 01 20:20:29	2023 NOV 01 20:49:55	3531.53	-155.40	-28.83	10.24	-69.61	-13.61	69.63	176.56	23.79	1	-	-	-		
52	73	Dayside	2023 NOV 01 20:49:55	2023 NOV 01 21:19:27	2023 NOV 01 21:49:00	3545.87	10.24	136.28	175.75	69.63	15.10	-69.67	3.64	11.75	1	-		COP row -1: 		
53	73	Nightside	2023 NOV 01 21:49:00	2023 NOV 01 22:18:26	2023 NOV 01 22:47:51	3530.96	175.75	-57.76	-18.68	-69.67	-13.52	69.72	176.33	23.77	3	-	-	-		
53	73	Dayside	2023 NOV 01 22:47:51	2023 NOV 01 23:17:24	2023 NOV 01 23:46:56	3544.62	-18.68	107.36	146.87	69.72	15.06	-69.75	3.85	11.73	3	Surface Ice 2SUBD #1	Science: orders #132, #133, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
54	73	Nightside	2023 NOV 01 23:46:56	2023 NOV 02 00:16:21	2023 NOV 02 00:45:46	3529.68	146.87	-86.67	-47.57	-69.75	-13.44	69.79	176.11	23.76	1	-	-	-		
54	73	Dayside	2023 NOV 02 00:45:46	2023 NOV 02 01:15:17	2023 NOV 02 01:44:49	3543.62	-47.57	78.47	118.01	69.79	15.01	-69.82	4.04	11.72	1	-		COP row -1: 	&daysideMatch:PERSEVERANCE; &mroOverlap; 	
55	73	Nightside	2023 NOV 02 01:44:49	2023 NOV 02 02:14:14	2023 NOV 02 02:43:38	3529.17	118.01	-115.56	-76.33	-69.82	-13.39	69.84	175.92	23.74	14	-	-	-		
55	73	Dayside	2023 NOV 02 02:43:38	2023 NOV 02 03:13:10	2023 NOV 02 03:42:42	3543.33	-76.33	49.57	89.28	69.84	14.91	-69.85	4.25	11.71	14	-		COP row -1: 	&nomadDeimos; 	
56	73	Nightside	2023 NOV 02 03:42:42	2023 NOV 02 04:12:07	2023 NOV 02 04:41:33	3531.38	89.28	-144.48	-105.00	-69.85	-13.34	69.85	175.70	23.73	1	-	-	-		
56	73	Dayside	2023 NOV 02 04:41:33	2023 NOV 02 05:11:05	2023 NOV 02 05:40:38	3544.70	-105.00	20.63	60.61	69.85	14.83	-69.86	4.49	11.69	1	-		COP row -1: 	&mroOverlap; 	
57	73	Nightside	2023 NOV 02 05:40:38	2023 NOV 02 06:10:04	2023 NOV 02 06:39:30	3532.41	60.61	-173.43	-133.74	-69.86	-13.25	69.88	175.44	23.71	14	-	-	-		
57	73	Dayside	2023 NOV 02 06:39:30	2023 NOV 02 07:09:04	2023 NOV 02 07:38:37	3546.70	-133.74	-8.32	31.85	69.88	14.78	-69.89	4.73	11.67	14	-		COP row -1: 		
58	73	Nightside	2023 NOV 02 07:38:37	2023 NOV 02 08:08:03	2023 NOV 02 08:37:28	3531.36	31.85	157.62	-162.56	-69.89	-13.17	69.93	175.20	23.69	1	-	-	-		
58	73	Dayside	2023 NOV 02 08:37:28	2023 NOV 02 09:07:02	2023 NOV 02 09:36:36	3547.81	-162.56	-37.26	2.99	69.93	14.71	-69.96	4.95	11.66	1	-		COP row -1: 		
59	73	Nightside	2023 NOV 02 09:36:36	2023 NOV 02 10:06:01	2023 NOV 02 10:35:26	3529.71	2.99	128.68	168.58	-69.96	-13.13	69.99	174.98	23.68	14	-	-	-		
59	73	Dayside	2023 NOV 02 10:35:26	2023 NOV 02 11:04:59	2023 NOV 02 11:34:33	3547.03	168.58	-66.18	-25.93	69.99	14.63	-70.04	5.17	11.64	14	-		COP row -1: 	&daysideMatch:COPRATES RISE; &mroOverlap; 	
60	73	Nightside	2023 NOV 02 11:34:33	2023 NOV 02 12:03:57	2023 NOV 02 12:33:21	3528.39	-25.93	99.77	139.69	-70.04	-13.09	70.07	174.78	23.66	14	-	-	-		
60	73	Dayside	2023 NOV 02 12:33:21	2023 NOV 02 13:02:54	2023 NOV 02 13:32:26	3545.10	139.69	-95.08	-54.80	70.07	14.57	-70.11	5.37	11.63	14	-		COP row -1: 	&daysideMatch:CERAUNIUS THOLUS; 	
61	73	Nightside	2023 NOV 02 13:32:26	2023 NOV 02 14:01:50	2023 NOV 02 14:31:14	3528.07	-54.80	70.88	110.85	-70.11	-13.01	70.13	174.57	23.65	1	-	-	-		
61	73	Dayside	2023 NOV 02 14:31:14	2023 NOV 02 15:00:47	2023 NOV 02 15:30:19	3544.85	110.85	-123.98	-83.52	70.13	14.53	-70.14	5.58	11.62	1	-		COP row -1: 	&daysideMatch:ULYSSES FOSSAE; &daysideMatch:ULYSSES THOLUS; 	
