Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
ACS	9	73	Ingress	2023 OCT 29 07:24:54	2023 OCT 29 07:27:52	2023 OCT 29 07:28:28	214.00	-1.46	-4.53	-5.20	-68.23	-68.97	-69.13	14.79	14	-	-	-		
N/A	9	73	Egress	2023 OCT 29 08:09:42	2023 OCT 29 08:10:16	2023 OCT 29 08:12:58	196.00	176.05	175.57	173.33	64.76	64.94	65.69	3.48	14	-	-	-		
N/A	10	73	Ingress	2023 OCT 29 09:22:51	2023 OCT 29 09:25:49	2023 OCT 29 09:26:25	214.00	-30.27	-33.27	-33.93	-68.29	-69.00	-69.16	14.79	1	-	-	-		
NOMAD	10	73	Egress	2023 OCT 29 10:07:40	2023 OCT 29 10:08:14	2023 OCT 29 10:10:56	196.00	147.03	146.55	144.34	64.95	65.11	65.84	3.46	1	Fullscan fast step4 all #1	Diffraction order stepping (fullscan): 11 orders from 124 to 168 in steps of 4 (6 order(s) per 1 second(s))	COP row -1: UVIS off		
ACS	11	73	Ingress	2023 OCT 29 11:20:45	2023 OCT 29 11:23:43	2023 OCT 29 11:24:19	214.00	-59.06	-61.99	-62.64	-68.34	-69.03	-69.18	14.79	14	-	-	-		
N/A	11	73	Egress	2023 OCT 29 12:05:34	2023 OCT 29 12:06:08	2023 OCT 29 12:08:50	196.00	118.03	117.56	115.39	65.12	65.28	65.98	3.44	14	-	-	-		
N/A	12	73	Ingress	2023 OCT 29 13:18:37	2023 OCT 29 13:21:35	2023 OCT 29 13:22:11	214.00	-87.70	-90.54	-91.17	-68.34	-69.01	-69.15	14.79	1	-	-	-	&mroOverlap; 	
NOMAD	12	73	Egress	2023 OCT 29 14:03:26	2023 OCT 29 14:04:00	2023 OCT 29 14:06:41	195.00	89.13	88.67	86.56	65.25	65.40	66.07	3.43	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&mroOverlap; 	
ACS	13	73	Ingress	2023 OCT 29 15:16:34	2023 OCT 29 15:19:31	2023 OCT 29 15:20:07	213.00	-116.31	-119.05	-119.65	-68.33	-68.97	-69.11	14.81	14	-	-	-	&mroOverlap; 	
N/A	13	73	Egress	2023 OCT 29 16:01:23	2023 OCT 29 16:01:57	2023 OCT 29 16:04:38	195.00	60.24	59.79	57.74	65.35	65.50	66.14	3.42	14	-	-	-	&mroOverlap; 	
N/A	14	73	Ingress	2023 OCT 29 17:14:32	2023 OCT 29 17:17:29	2023 OCT 29 17:18:05	213.00	-144.98	-147.63	-148.21	-68.34	-68.95	-69.08	14.82	1	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	14	73	Egress	2023 OCT 29 17:59:22	2023 OCT 29 17:59:56	2023 OCT 29 18:02:37	195.00	31.28	30.84	28.83	65.50	65.63	66.24	3.40	1	Fullscan fast step4 all #1	Diffraction order stepping (fullscan): 11 orders from 124 to 168 in steps of 4 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	15	73	Ingress	2023 OCT 29 19:12:30	2023 OCT 29 19:15:27	2023 OCT 29 19:16:03	213.00	-173.70	-176.26	-176.82	-68.36	-68.94	-69.07	14.82	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	15	73	Egress	2023 OCT 29 19:57:20	2023 OCT 29 19:57:54	2023 OCT 29 20:00:35	195.00	2.24	1.81	-0.15	65.67	65.80	66.38	3.38	1	-	-	-	&mroOverlap; 	
N/A	16	73	Ingress	2023 OCT 29 21:10:26	2023 OCT 29 21:13:23	2023 OCT 29 21:13:59	213.00	157.56	155.08	154.53	-68.39	-68.95	-69.07	14.82	14	-	-	-		
ACS	16	73	Egress	2023 OCT 29 21:55:16	2023 OCT 29 21:55:50	2023 OCT 29 21:58:31	195.00	-26.81	-27.23	-29.15	65.85	65.98	66.53	3.36	14	-	-	-		
NOMAD	17	73	Ingress	2023 OCT 29 23:08:19	2023 OCT 29 23:11:17	2023 OCT 29 23:11:53	214.00	128.81	126.39	125.86	-68.43	-68.97	-69.09	14.82	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	17	73	Egress	2023 OCT 29 23:53:11	2023 OCT 29 23:53:45	2023 OCT 29 23:56:26	195.00	-55.83	-56.24	-58.11	66.02	66.14	66.66	3.34	1	-	-	-		
N/A	18	73	Ingress	2023 OCT 30 01:06:11	2023 OCT 30 01:09:09	2023 OCT 30 01:09:45	214.00	100.07	97.72	97.21	-68.47	-68.98	-69.09	14.82	14	-	-	-		
ACS	18	73	Egress	2023 OCT 30 01:51:04	2023 OCT 30 01:51:38	2023 OCT 30 01:54:19	195.00	-84.75	-85.14	-86.96	66.14	66.26	66.75	3.32	14	-	-	-		
NOMAD	19	73	Ingress	2023 OCT 30 03:04:07	2023 OCT 30 03:07:04	2023 OCT 30 03:07:40	213.00	71.45	69.21	68.72	-68.46	-68.95	-69.05	14.84	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	19	73	Egress	2023 OCT 30 03:48:59	2023 OCT 30 03:49:33	2023 OCT 30 03:52:14	195.00	-113.66	-114.05	-115.81	66.26	66.37	66.83	3.31	1	-	-	-		
N/A	20	73	Ingress	2023 OCT 30 05:02:04	2023 OCT 30 05:05:01	2023 OCT 30 05:05:37	213.00	42.87	40.73	40.27	-68.44	-68.89	-68.99	14.85	14	-	-	-		
ACS	20	73	Egress	2023 OCT 30 05:46:56	2023 OCT 30 05:47:30	2023 OCT 30 05:50:11	195.00	-142.63	-143.00	-144.71	66.39	66.49	66.93	3.29	14	-	-	-		
NOMAD	21	73	Ingress	2023 OCT 30 07:00:03	2023 OCT 30 07:03:00	2023 OCT 30 07:03:36	213.00	14.20	12.14	11.70	-68.44	-68.87	-68.97	14.86	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	21	73	Egress	2023 OCT 30 07:44:55	2023 OCT 30 07:45:29	2023 OCT 30 07:48:10	195.00	-171.66	-172.01	-173.66	66.55	66.64	67.05	3.27	1	-	-	-		
N/A	22	73	Ingress	2023 OCT 30 08:58:02	2023 OCT 30 09:00:59	2023 OCT 30 09:01:35	213.00	-14.59	-16.57	-17.00	-68.49	-68.89	-68.98	14.86	1	-	-	-		
NOMAD	22	73	Egress	2023 OCT 30 09:42:53	2023 OCT 30 09:43:27	2023 OCT 30 09:46:08	195.00	159.28	158.93	157.34	66.72	66.80	67.19	3.25	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	23	73	Ingress	2023 OCT 30 10:55:57	2023 OCT 30 10:58:54	2023 OCT 30 10:59:30	213.00	-43.40	-45.31	-45.72	-68.55	-68.93	-69.01	14.86	14	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
N/A	23	73	Egress	2023 OCT 30 11:40:49	2023 OCT 30 11:41:23	2023 OCT 30 11:44:04	195.00	130.23	129.89	128.34	66.88	66.97	67.32	3.22	14	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
N/A	24	73	Ingress	2023 OCT 30 12:53:49	2023 OCT 30 12:56:46	2023 OCT 30 12:57:22	213.00	-72.11	-73.94	-74.33	-68.57	-68.93	-69.01	14.86	14	-	-	-		
N/A	24	73	Egress	2023 OCT 30 13:38:41	2023 OCT 30 13:39:15	2023 OCT 30 13:41:56	195.00	101.25	100.92	99.43	67.03	67.10	67.43	3.21	14	-	-	-		
N/A	25	73	Ingress	2023 OCT 30 14:51:42	2023 OCT 30 14:54:39	2023 OCT 30 14:55:15	213.00	-100.69	-102.43	-102.80	-68.55	-68.88	-68.96	14.87	1	-	-	-		
NOMAD	25	73	Egress	2023 OCT 30 15:36:34	2023 OCT 30 15:37:08	2023 OCT 30 15:39:48	194.00	72.35	72.04	70.62	67.13	67.20	67.50	3.19	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	26	73	Ingress	2023 OCT 30 16:49:41	2023 OCT 30 16:52:37	2023 OCT 30 16:53:13	212.00	-129.32	-130.96	-131.32	-68.55	-68.85	-68.91	14.88	14	-	-	-		
N/A	26	73	Egress	2023 OCT 30 17:34:33	2023 OCT 30 17:35:07	2023 OCT 30 17:37:48	195.00	43.40	43.10	41.74	67.24	67.31	67.58	3.18	14	-	-	-		
N/A	27	73	Ingress	2023 OCT 30 18:47:39	2023 OCT 30 18:50:36	2023 OCT 30 18:51:11	212.00	-158.01	-159.57	-159.89	-68.56	-68.83	-68.89	14.89	1	-	-	-		
NOMAD	27	73	Egress	2023 OCT 30 19:32:32	2023 OCT 30 19:33:06	2023 OCT 30 19:35:47	195.00	14.35	14.07	12.77	67.39	67.45	67.70	3.16	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	28	73	Ingress	2023 OCT 30 20:45:36	2023 OCT 30 20:48:32	2023 OCT 30 20:49:08	212.00	173.27	171.80	171.48	-68.59	-68.83	-68.89	14.89	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:TIANWEN1; 	
N/A	28	73	Egress	2023 OCT 30 21:30:29	2023 OCT 30 21:31:03	2023 OCT 30 21:33:43	194.00	-14.75	-15.02	-16.25	67.57	67.62	67.83	3.13	1	-	-	-	&daysideMatch:TIANWEN1; 	
N/A	29	73	Ingress	2023 OCT 30 22:43:29	2023 OCT 30 22:46:26	2023 OCT 30 22:47:02	213.00	144.52	143.12	142.82	-68.63	-68.85	-68.90	14.89	14	-	-	-		
ACS	29	73	Egress	2023 OCT 30 23:28:23	2023 OCT 30 23:28:57	2023 OCT 30 23:31:37	194.00	-43.83	-44.09	-45.26	67.73	67.78	67.97	3.10	14	-	-	-		
NOMAD	30	73	Ingress	2023 OCT 31 00:41:23	2023 OCT 31 00:44:20	2023 OCT 31 00:44:56	213.00	115.76	114.44	114.16	-68.67	-68.86	-68.91	14.90	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	30	73	Egress	2023 OCT 31 01:26:17	2023 OCT 31 01:26:51	2023 OCT 31 01:29:32	195.00	-72.83	-73.07	-74.19	67.87	67.90	68.07	3.08	1	-	-	-		
N/A	31	73	Ingress	2023 OCT 31 02:39:16	2023 OCT 31 02:42:13	2023 OCT 31 02:42:49	213.00	87.11	85.87	85.61	-68.67	-68.84	-68.88	14.90	14	-	-	-		
ACS	31	73	Egress	2023 OCT 31 03:24:11	2023 OCT 31 03:24:45	2023 OCT 31 03:27:25	194.00	-101.76	-101.98	-103.02	67.97	68.00	68.14	3.07	14	-	-	-		
NOMAD	32	73	Ingress	2023 OCT 31 04:37:13	2023 OCT 31 04:40:09	2023 OCT 31 04:40:45	212.00	58.55	57.41	57.17	-68.65	-68.79	-68.82	14.92	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
N/A	32	73	Egress	2023 OCT 31 05:22:07	2023 OCT 31 05:22:41	2023 OCT 31 05:25:21	194.00	-130.73	-130.94	-131.91	68.09	68.12	68.23	3.05	1	-	-	-	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
N/A	33	73	Ingress	2023 OCT 31 06:35:12	2023 OCT 31 06:38:08	2023 OCT 31 06:38:44	212.00	29.93	28.87	28.65	-68.64	-68.75	-68.77	14.93	1	-	-	-		
NOMAD	33	73	Egress	2023 OCT 31 07:20:05	2023 OCT 31 07:20:39	2023 OCT 31 07:23:19	194.00	-159.77	-159.96	-160.86	68.23	68.25	68.33	3.03	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	34	73	Ingress	2023 OCT 31 08:33:11	2023 OCT 31 08:36:08	2023 OCT 31 08:36:43	212.00	1.20	0.22	0.02	-68.66	-68.75	-68.76	14.94	3	-	-	-	&mroOverlap; 	
N/A	34	73	Egress	2023 OCT 31 09:18:03	2023 OCT 31 09:18:37	2023 OCT 31 09:21:17	194.00	171.15	170.97	170.15	68.37	68.39	68.45	3.01	3	-	-	-	&mroOverlap; 	
N/A	35	73	Ingress	2023 OCT 31 10:31:08	2023 OCT 31 10:34:05	2023 OCT 31 10:34:40	212.00	-27.60	-28.50	-28.68	-68.71	-68.77	-68.79	14.93	1	-	-	-	&mroOverlap; 	
NOMAD	35	73	Egress	2023 OCT 31 11:16:00	2023 OCT 31 11:16:34	2023 OCT 31 11:19:15	195.00	142.04	141.88	141.12	68.53	68.54	68.58	2.98	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	36	73	Ingress	2023 OCT 31 12:29:00	2023 OCT 31 12:31:57	2023 OCT 31 12:32:33	213.00	-56.36	-57.19	-57.36	-68.76	-68.79	-68.80	14.93	14	-	-	-		
N/A	36	73	Egress	2023 OCT 31 13:13:53	2023 OCT 31 13:14:27	2023 OCT 31 13:17:08	195.00	112.97	112.83	112.13	68.68	68.68	68.70	2.96	14	-	-	-		
N/A	37	73	Ingress	2023 OCT 31 14:26:52	2023 OCT 31 14:29:49	2023 OCT 31 14:30:25	213.00	-84.98	-85.72	-85.87	-68.75	-68.76	-68.76	14.94	1	-	-	-	&mroOverlap; 	
NOMAD	37	73	Egress	2023 OCT 31 15:11:46	2023 OCT 31 15:12:20	2023 OCT 31 15:15:00	194.00	84.01	83.88	83.26	68.79	68.79	68.78	2.94	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
ACS	38	73	Ingress	2023 OCT 31 16:24:50	2023 OCT 31 16:27:47	2023 OCT 31 16:28:22	212.00	-113.56	-114.21	-114.34	-68.73	-68.71	-68.71	14.96	14	-	-	-		
N/A	38	73	Egress	2023 OCT 31 17:09:43	2023 OCT 31 17:10:17	2023 OCT 31 17:12:57	194.00	55.07	54.96	54.42	68.88	68.88	68.84	2.93	14	-	-	-		
N/A	39	73	Ingress	2023 OCT 31 18:22:49	2023 OCT 31 18:25:46	2023 OCT 31 18:26:21	212.00	-142.20	-142.78	-142.88	-68.73	-68.68	-68.67	14.97	14	-	-	-		
N/A	39	73	Egress	2023 OCT 31 19:07:42	2023 OCT 31 19:08:16	2023 OCT 31 19:10:56	194.00	26.03	25.94	25.48	69.01	69.00	68.93	2.90	14	-	-	-		
N/A	40	73	Ingress	2023 OCT 31 20:20:47	2023 OCT 31 20:23:44	2023 OCT 31 20:24:19	212.00	-170.91	-171.39	-171.49	-68.75	-68.67	-68.65	14.97	1	-	-	-		
NOMAD	40	73	Egress	2023 OCT 31 21:05:40	2023 OCT 31 21:06:14	2023 OCT 31 21:08:54	194.00	-3.11	-3.18	-3.56	69.16	69.14	69.06	2.88	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	41	73	Ingress	2023 OCT 31 22:18:42	2023 OCT 31 22:21:38	2023 OCT 31 22:22:14	212.00	160.35	159.95	159.87	-68.78	-68.68	-68.65	14.97	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	41	73	Egress	2023 OCT 31 23:03:35	2023 OCT 31 23:04:09	2023 OCT 31 23:06:49	194.00	-32.26	-32.32	-32.62	69.32	69.30	69.19	2.85	1	-	-	-		
N/A	42	73	Ingress	2023 NOV 01 00:16:35	2023 NOV 01 00:19:32	2023 NOV 01 00:20:08	213.00	131.60	131.27	131.21	-68.82	-68.69	-68.66	14.98	14	-	-	-		
ACS	42	73	Egress	2023 NOV 01 01:01:29	2023 NOV 01 01:02:03	2023 NOV 01 01:04:43	194.00	-61.35	-61.39	-61.61	69.46	69.43	69.30	2.82	14	-	-	-		
NOMAD	43	73	Ingress	2023 NOV 01 02:14:28	2023 NOV 01 02:17:25	2023 NOV 01 02:18:01	213.00	102.89	102.64	102.60	-68.85	-68.69	-68.66	14.98	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off		
N/A	43	73	Egress	2023 NOV 01 02:59:22	2023 NOV 01 02:59:56	2023 NOV 01 03:02:37	195.00	-90.32	-90.34	-90.48	69.56	69.53	69.38	2.80	1	-	-	-		
N/A	44	73	Ingress	2023 NOV 01 04:12:24	2023 NOV 01 04:15:20	2023 NOV 01 04:15:56	212.00	74.32	74.16	74.13	-68.82	-68.64	-68.60	14.99	14	-	-	-		
ACS	44	73	Egress	2023 NOV 01 04:57:17	2023 NOV 01 04:57:51	2023 NOV 01 05:00:31	194.00	-119.30	-119.30	-119.35	69.67	69.63	69.45	2.79	14	-	-	-		
NOMAD	45	73	Ingress	2023 NOV 01 06:10:21	2023 NOV 01 06:13:17	2023 NOV 01 06:13:53	212.00	45.76	45.68	45.67	-68.80	-68.58	-68.54	15.01	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	45	73	Egress	2023 NOV 01 06:55:14	2023 NOV 01 06:55:48	2023 NOV 01 06:58:28	194.00	-148.36	-148.33	-148.29	69.79	69.74	69.54	2.76	1	-	-	-		
N/A	46	73	Ingress	2023 NOV 01 08:08:20	2023 NOV 01 08:11:16	2023 NOV 01 08:11:52	212.00	17.08	17.09	17.10	-68.80	-68.56	-68.51	15.02	14	-	-	-	&daysideMatch:ARGYRE; 	
N/A	46	73	Egress	2023 NOV 01 08:53:12	2023 NOV 01 08:53:46	2023 NOV 01 08:56:26	194.00	-177.47	-177.42	-177.29	69.92	69.87	69.64	2.74	14	-	-	-	&daysideMatch:ARGYRE; 	
N/A	47	73	Ingress	2023 NOV 01 10:06:19	2023 NOV 01 10:09:15	2023 NOV 01 10:09:51	212.00	-11.70	-11.61	-11.58	-68.84	-68.58	-68.52	15.02	3	-	-	-	&daysideMatch:EAST THAUMASIA; 	
ACS	47	73	Egress	2023 NOV 01 10:51:10	2023 NOV 01 10:51:44	2023 NOV 01 10:54:25	195.00	153.38	153.44	153.66	70.06	70.00	69.76	2.71	3	-	-	-	&daysideMatch:EAST THAUMASIA; 	
NOMAD	48	73	Ingress	2023 NOV 01 12:04:13	2023 NOV 01 12:07:10	2023 NOV 01 12:07:46	213.00	-40.49	-40.33	-40.28	-68.90	-68.60	-68.54	15.02	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: UVIS off	&daysideMatch:CLARITAS RISE; 	
N/A	48	73	Egress	2023 NOV 01 12:49:05	2023 NOV 01 12:49:39	2023 NOV 01 12:52:20	195.00	124.23	124.31	124.62	70.20	70.14	69.88	2.68	1	-	-	-	&daysideMatch:CLARITAS RISE; 	
N/A	49	73	Ingress	2023 NOV 01 14:02:04	2023 NOV 01 14:05:01	2023 NOV 01 14:05:37	213.00	-69.16	-68.92	-68.86	-68.91	-68.59	-68.52	15.02	14	-	-	-		
N/A	49	73	Egress	2023 NOV 01 14:46:56	2023 NOV 01 14:47:30	2023 NOV 01 14:50:11	195.00	95.17	95.28	95.67	70.32	70.25	69.97	2.66	14	-	-	-		
N/A	50	73	Ingress	2023 NOV 01 15:59:58	2023 NOV 01 16:02:55	2023 NOV 01 16:03:31	213.00	-97.71	-97.39	-97.31	-68.89	-68.54	-68.46	15.04	1	-	-	-		
NOMAD	50	73	Egress	2023 NOV 01 16:44:51	2023 NOV 01 16:45:25	2023 NOV 01 16:48:05	194.00	66.23	66.36	66.84	70.40	70.33	70.03	2.64	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
