Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	57	Nightside	2022 AUG 06 15:01:55	2022 AUG 06 15:31:41	2022 AUG 06 16:01:27	3572.79	-55.26	4.03	110.18	-6.46	74.50	6.28	128.97	22.63	3	-	-	-		
1	57	Dayside	2022 AUG 06 16:01:27	2022 AUG 06 16:30:41	2022 AUG 06 16:59:55	3507.62	110.18	169.68	-84.12	6.28	-74.53	-6.10	51.06	10.63	3	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
2	57	Nightside	2022 AUG 06 16:59:55	2022 AUG 06 17:29:41	2022 AUG 06 17:59:27	3571.85	-84.12	-23.81	81.33	-6.10	74.68	5.95	128.89	22.69	1	-	-	-		
2	57	Dayside	2022 AUG 06 17:59:27	2022 AUG 06 18:28:40	2022 AUG 06 18:57:54	3506.88	81.33	141.94	-112.97	5.95	-74.70	-5.77	51.13	10.70	1	-		COP row -1: 	&ingressMatch:CERAUNIUS FOSSAE; 	
3	57	Nightside	2022 AUG 06 18:57:54	2022 AUG 06 19:27:39	2022 AUG 06 19:57:24	3570.66	-112.97	-51.54	52.48	-5.77	74.81	5.60	128.87	22.76	14	-	-	-		
3	57	Dayside	2022 AUG 06 19:57:24	2022 AUG 06 20:26:39	2022 AUG 06 20:55:53	3508.95	52.48	114.36	-141.83	5.60	-74.83	-5.42	51.14	10.77	14	-		COP row -1: 		
4	57	Nightside	2022 AUG 06 20:55:53	2022 AUG 06 21:25:39	2022 AUG 06 21:55:26	3572.35	-141.83	-79.10	23.60	-5.42	74.89	5.22	128.89	22.83	1	-	-	-		
4	57	Dayside	2022 AUG 06 21:55:26	2022 AUG 06 22:24:41	2022 AUG 06 22:53:56	3510.31	23.60	86.87	-170.72	5.22	-74.91	-5.03	51.10	10.85	1	-		COP row -1: 		
5	57	Nightside	2022 AUG 06 22:53:56	2022 AUG 06 23:23:43	2022 AUG 06 23:53:30	3574.45	-170.72	-106.58	-5.30	-5.03	74.99	4.84	128.90	22.91	3	-	-	-		
5	57	Dayside	2022 AUG 06 23:53:30	2022 AUG 07 00:22:45	2022 AUG 07 00:52:01	3510.14	-5.30	59.26	160.38	4.84	-75.00	-4.65	51.10	10.93	3	Surface Ice 4SUBD 02	Science: orders #199, #189, #188, #187, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
6	57	Nightside	2022 AUG 07 00:52:01	2022 AUG 07 01:21:48	2022 AUG 07 01:51:35	3574.68	160.38	-134.08	-34.19	-4.65	75.12	4.47	128.87	23.00	1	-	-	-		
6	57	Dayside	2022 AUG 07 01:51:35	2022 AUG 07 02:20:50	2022 AUG 07 02:50:05	3510.09	-34.19	31.57	131.50	4.47	-75.14	-4.28	51.15	11.00	1	-		COP row -1: 		
7	57	Nightside	2022 AUG 07 02:50:05	2022 AUG 07 03:19:52	2022 AUG 07 03:49:38	3572.87	131.50	-161.62	-63.07	-4.28	75.26	4.10	128.82	23.07	14	-	-	-		
7	57	Dayside	2022 AUG 07 03:49:38	2022 AUG 07 04:18:53	2022 AUG 07 04:48:08	3509.42	-63.07	3.89	102.63	4.10	-75.29	-3.93	51.22	11.06	14	-		COP row -1: 		
8	57	Nightside	2022 AUG 07 04:48:08	2022 AUG 07 05:17:53	2022 AUG 07 05:47:38	3570.80	102.63	170.74	-91.93	-3.93	75.40	3.75	128.76	23.14	1	-	-	-		
8	57	Dayside	2022 AUG 07 05:47:38	2022 AUG 07 06:16:52	2022 AUG 07 06:46:06	3508.01	-91.93	-23.68	73.77	3.75	-75.43	-3.59	51.29	11.14	1	-		COP row -1: 		
9	57	Nightside	2022 AUG 07 06:46:06	2022 AUG 07 07:15:52	2022 AUG 07 07:45:37	3571.05	73.77	143.10	-120.78	-3.59	75.51	3.41	128.71	23.21	3	-	-	-		
9	57	Dayside	2022 AUG 07 07:45:37	2022 AUG 07 08:14:51	2022 AUG 07 08:44:05	3507.45	-120.78	-51.14	44.92	3.41	-75.50	-3.23	51.28	11.22	3	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
10	57	Nightside	2022 AUG 07 08:44:05	2022 AUG 07 09:13:51	2022 AUG 07 09:43:38	3573.10	44.92	115.60	-149.65	-3.23	75.56	3.05	128.73	23.29	1	-	-	-		
10	57	Dayside	2022 AUG 07 09:43:38	2022 AUG 07 10:12:53	2022 AUG 07 10:42:08	3510.05	-149.65	-78.56	16.04	3.05	-75.54	-2.87	51.25	11.31	1	-		COP row -1: 	&acsSolarCalibration; 	
11	57	Nightside	2022 AUG 07 10:42:08	2022 AUG 07 11:11:55	2022 AUG 07 11:41:41	3573.29	16.04	88.13	-178.54	-2.87	75.57	2.66	128.77	23.38	14	-	-	-		
11	57	Dayside	2022 AUG 07 11:41:41	2022 AUG 07 12:10:57	2022 AUG 07 12:40:13	3511.73	-178.54	-105.96	-12.85	2.66	-75.60	-2.49	51.25	11.40	14	-		COP row -1: 		
12	57	Nightside	2022 AUG 07 12:40:13	2022 AUG 07 13:09:59	2022 AUG 07 13:39:46	3572.93	-12.85	60.65	152.56	-2.49	75.63	2.28	128.76	23.46	14	-	-	-		
12	57	Dayside	2022 AUG 07 13:39:46	2022 AUG 07 14:09:01	2022 AUG 07 14:38:17	3511.07	152.56	-133.33	-41.75	2.28	-75.68	-2.10	51.27	11.49	14	-		COP row -1: 	&nomadSolarCalibration; 	
13	57	Nightside	2022 AUG 07 14:38:17	2022 AUG 07 15:08:03	2022 AUG 07 15:37:50	3572.93	-41.75	33.13	123.68	-2.10	75.72	1.91	128.71	23.54	14	-	-	-		
13	57	Dayside	2022 AUG 07 15:37:50	2022 AUG 07 16:07:04	2022 AUG 07 16:36:19	3508.67	123.68	-160.71	-70.63	1.91	-75.77	-1.73	51.32	11.57	14	-		COP row -1: 		
14	57	Nightside	2022 AUG 07 16:36:19	2022 AUG 07 17:06:05	2022 AUG 07 17:35:51	3572.55	-70.63	5.58	94.82	-1.73	75.82	1.56	128.64	23.62	1	-	-	-		
14	57	Dayside	2022 AUG 07 17:35:51	2022 AUG 07 18:05:05	2022 AUG 07 18:34:18	3506.89	94.82	171.82	-99.48	1.56	-75.85	-1.38	51.37	11.66	1	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
15	57	Nightside	2022 AUG 07 18:34:18	2022 AUG 07 19:04:04	2022 AUG 07 19:33:49	3570.95	-99.48	-21.95	65.97	-1.38	75.89	1.22	128.61	23.69	14	-	-	-		
15	57	Dayside	2022 AUG 07 19:33:49	2022 AUG 07 20:03:03	2022 AUG 07 20:32:17	3507.82	65.97	144.41	-128.33	1.22	-75.90	-1.04	51.39	11.74	14	-		COP row -1: 		
16	57	Nightside	2022 AUG 07 20:32:17	2022 AUG 07 21:02:03	2022 AUG 07 21:31:48	3571.66	-128.33	-49.44	37.11	-1.04	75.87	0.85	128.64	23.77	1	-	-	-		
16	57	Dayside	2022 AUG 07 21:31:48	2022 AUG 07 22:01:03	2022 AUG 07 22:30:18	3509.56	37.11	117.04	-157.20	0.85	-75.87	-0.67	51.35	11.83	1	-		COP row -1: 		
17	57	Nightside	2022 AUG 07 22:30:18	2022 AUG 07 23:00:05	2022 AUG 07 23:29:52	3574.18	-157.20	-76.81	8.22	-0.67	75.85	0.48	128.68	23.86	1	-	-	-		
17	57	Dayside	2022 AUG 07 23:29:52	2022 AUG 07 23:59:07	2022 AUG 08 00:28:22	3509.64	8.22	89.61	173.90	0.48	-75.84	-0.28	51.31	11.91	1	-		COP row -1: 		
18	57	Nightside	2022 AUG 08 00:28:22	2022 AUG 08 00:58:10	2022 AUG 08 01:27:57	3575.35	173.90	-104.12	-20.67	-0.28	75.84	0.10	128.69	23.96	3	-	-	-		
18	57	Dayside	2022 AUG 08 01:27:57	2022 AUG 08 01:57:12	2022 AUG 08 02:26:27	3509.41	-20.67	62.11	145.01	0.10	-75.84	0.10	51.31	12.00	3	Nominal 4SUBD #2	Science: orders #168, #134, #121, #189, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
19	57	Nightside	2022 AUG 08 02:26:27	2022 AUG 08 02:56:14	2022 AUG 08 03:26:01	3574.36	145.01	-131.45	-49.56	0.10	75.86	-0.28	128.67	0.05	14	-	-	-		
19	57	Dayside	2022 AUG 08 03:26:01	2022 AUG 08 03:55:16	2022 AUG 08 04:24:30	3509.27	-49.56	34.63	116.13	-0.28	-75.88	0.46	51.36	12.08	14	-		COP row -1: 		
20	57	Nightside	2022 AUG 08 04:24:30	2022 AUG 08 04:54:16	2022 AUG 08 05:24:02	3571.87	116.13	-158.86	-78.43	0.46	75.89	-0.65	128.62	0.14	1	-	-	-		
20	57	Dayside	2022 AUG 08 05:24:02	2022 AUG 08 05:53:16	2022 AUG 08 06:22:30	3508.31	-78.43	7.22	87.27	-0.65	-75.92	0.81	51.42	12.16	1	-		COP row -1: 		
21	57	Nightside	2022 AUG 08 06:22:30	2022 AUG 08 06:52:16	2022 AUG 08 07:22:01	3570.55	87.27	173.64	-107.28	0.81	75.91	-0.99	128.58	0.22	14	-	-	-		
21	57	Dayside	2022 AUG 08 07:22:01	2022 AUG 08 07:51:14	2022 AUG 08 08:20:28	3507.00	-107.28	-20.14	58.42	-0.99	-75.90	1.17	51.42	12.25	14	-		COP row -1: 		
22	57	Nightside	2022 AUG 08 08:20:28	2022 AUG 08 08:50:14	2022 AUG 08 09:20:00	3572.33	58.42	146.12	-136.13	1.17	75.88	-1.33	128.59	0.29	1	-	-	-		
22	57	Dayside	2022 AUG 08 09:20:00	2022 AUG 08 09:49:15	2022 AUG 08 10:18:29	3508.46	-136.13	-47.56	29.56	-1.33	-75.81	1.52	51.36	12.34	1	-		COP row -1: 	&acsSolarCalibration; 	
23	57	Nightside	2022 AUG 08 10:18:29	2022 AUG 08 10:48:16	2022 AUG 08 11:18:02	3573.71	29.56	118.58	-165.01	1.52	75.77	-1.71	128.66	0.37	3	-	-	-		
23	57	Dayside	2022 AUG 08 11:18:02	2022 AUG 08 11:47:18	2022 AUG 08 12:16:33	3510.86	-165.01	-74.98	0.68	-1.71	-75.73	1.88	51.33	12.42	3	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
24	57	Nightside	2022 AUG 08 12:16:33	2022 AUG 08 12:46:20	2022 AUG 08 13:16:07	3573.42	0.68	91.11	166.09	1.88	75.69	-2.10	128.70	0.45	1	-	-	-		
24	57	Dayside	2022 AUG 08 13:16:07	2022 AUG 08 13:45:22	2022 AUG 08 14:14:38	3511.40	166.09	-102.34	-28.22	-2.10	-75.67	2.27	51.32	12.52	1	-		COP row -1: 		
25	57	Nightside	2022 AUG 08 14:14:38	2022 AUG 08 14:44:25	2022 AUG 08 15:14:11	3573.15	-28.22	63.64	137.20	2.27	75.65	-2.49	128.69	0.54	1	-	-	-		
25	57	Dayside	2022 AUG 08 15:14:11	2022 AUG 08 15:43:26	2022 AUG 08 16:12:41	3509.82	137.20	-129.66	-57.11	-2.49	-75.62	2.67	51.34	12.61	1	-		COP row -1: 		
26	57	Nightside	2022 AUG 08 16:12:41	2022 AUG 08 16:42:27	2022 AUG 08 17:12:14	3572.69	-57.11	36.17	108.32	2.67	75.63	-2.85	128.64	0.62	14	-	-	-		
26	57	Dayside	2022 AUG 08 17:12:14	2022 AUG 08 17:41:28	2022 AUG 08 18:10:42	3507.71	108.32	-157.05	-85.98	-2.85	-75.58	3.03	51.37	12.70	14	-		COP row -1: 		
27	57	Nightside	2022 AUG 08 18:10:42	2022 AUG 08 18:40:27	2022 AUG 08 19:10:13	3571.57	-85.98	8.65	79.47	3.03	75.61	-3.20	128.61	0.70	1	-	-	-		
27	57	Dayside	2022 AUG 08 19:10:13	2022 AUG 08 19:39:27	2022 AUG 08 20:08:40	3507.26	79.47	175.49	-114.83	-3.20	-75.53	3.37	51.39	12.78	1	Surface Ice 6SUBD 01	Science: orders #199, #198, #194, #193, #187, #186, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&ingressMatch:ALBA MONS; 	
28	57	Nightside	2022 AUG 08 20:08:40	2022 AUG 08 20:38:26	2022 AUG 08 21:08:11	3570.45	-114.83	-18.93	50.62	3.37	75.51	-3.54	128.63	0.77	14	-	-	-		
28	57	Dayside	2022 AUG 08 21:08:11	2022 AUG 08 21:37:26	2022 AUG 08 22:06:40	3509.60	50.62	147.97	-143.69	-3.54	-75.41	3.72	51.35	12.86	14	-		COP row -1: 		
29	57	Nightside	2022 AUG 08 22:06:40	2022 AUG 08 22:36:27	2022 AUG 08 23:06:13	3572.40	-143.69	-46.52	21.74	3.72	75.36	-3.91	128.70	0.85	14	-	-	-		
