Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	1	57	Ingress	2022 AUG 06 15:10:31	2022 AUG 06 15:15:48	2022 AUG 06 15:16:59	388.00	-66.28	-74.34	-76.46	12.49	25.24	28.27	17.15	3	-	-	-		
N/A	1	57	Egress	2022 AUG 06 15:46:11	2022 AUG 06 15:47:21	2022 AUG 06 15:52:37	386.00	134.65	131.96	122.28	40.70	37.85	25.50	7.42	3	-	-	-		
NOMAD	2	57	Ingress	2022 AUG 06 17:08:33	2022 AUG 06 17:13:51	2022 AUG 06 17:15:02	389.00	-95.19	-103.32	-105.46	12.91	25.71	28.74	17.13	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&ingressMatch:CERAUNIUS FOSSAE; 	
N/A	2	57	Egress	2022 AUG 06 17:44:10	2022 AUG 06 17:45:21	2022 AUG 06 17:50:37	387.00	105.75	103.04	93.40	40.46	37.56	25.19	7.40	1	-	-	-	&ingressMatch:CERAUNIUS FOSSAE; 	
ACS	3	57	Ingress	2022 AUG 06 19:06:32	2022 AUG 06 19:11:50	2022 AUG 06 19:13:01	389.00	-124.06	-132.23	-134.37	13.27	26.07	29.10	17.12	14	-	-	-		
ACS	3	57	Egress	2022 AUG 06 19:42:09	2022 AUG 06 19:43:20	2022 AUG 06 19:48:36	387.00	76.74	74.05	64.48	40.11	37.20	24.81	7.38	14	-	-	-		
NOMAD	4	57	Ingress	2022 AUG 06 21:04:34	2022 AUG 06 21:09:51	2022 AUG 06 21:11:02	388.00	-152.97	-161.14	-163.30	13.69	26.43	29.46	17.11	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	4	57	Egress	2022 AUG 06 21:40:10	2022 AUG 06 21:41:21	2022 AUG 06 21:46:37	387.00	47.72	45.06	35.56	39.74	36.83	24.43	7.36	1	6SUBD CO2 CO #27	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	5	57	Ingress	2022 AUG 06 23:02:37	2022 AUG 06 23:07:54	2022 AUG 06 23:09:05	388.00	178.11	169.90	167.73	14.10	26.84	29.86	17.09	3	-	-	-	&mroOverlap; 	
ACS	5	57	Egress	2022 AUG 06 23:38:13	2022 AUG 06 23:39:24	2022 AUG 06 23:44:40	387.00	18.77	16.13	6.68	39.47	36.55	24.14	7.35	3	-	-	-	&mroOverlap; 	
NOMAD	6	57	Ingress	2022 AUG 07 01:00:41	2022 AUG 07 01:05:59	2022 AUG 07 01:07:10	389.00	149.21	140.95	138.76	14.46	27.24	30.26	17.07	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	6	57	Egress	2022 AUG 07 01:36:16	2022 AUG 07 01:37:27	2022 AUG 07 01:42:43	387.00	-10.18	-12.80	-22.20	39.19	36.27	23.84	7.33	1	6SUBD CO2 #20	Science: orders #123, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	7	57	Ingress	2022 AUG 07 02:58:44	2022 AUG 07 03:04:03	2022 AUG 07 03:05:14	390.00	120.35	112.01	109.81	14.78	27.60	30.62	17.06	14	-	-	-		
N/A	7	57	Egress	2022 AUG 07 03:34:18	2022 AUG 07 03:35:29	2022 AUG 07 03:40:45	387.00	-39.14	-41.75	-51.10	38.89	35.97	23.51	7.32	14	-	-	-		
NOMAD	8	57	Ingress	2022 AUG 07 04:56:46	2022 AUG 07 05:02:06	2022 AUG 07 05:03:17	391.00	91.47	83.07	80.85	15.13	27.99	31.01	17.04	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	8	57	Egress	2022 AUG 07 05:32:19	2022 AUG 07 05:33:30	2022 AUG 07 05:38:47	388.00	-68.09	-70.68	-80.01	38.60	35.67	23.15	7.30	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	9	57	Ingress	2022 AUG 07 06:54:46	2022 AUG 07 07:00:07	2022 AUG 07 07:01:18	392.00	62.57	54.10	51.86	15.53	28.43	31.45	17.03	3	-	-	-		
ACS	9	57	Egress	2022 AUG 07 07:30:17	2022 AUG 07 07:31:28	2022 AUG 07 07:36:46	389.00	-97.00	-99.58	-108.90	38.33	35.39	22.81	7.29	3	-	-	-		
NOMAD	10	57	Ingress	2022 AUG 07 08:52:47	2022 AUG 07 08:58:07	2022 AUG 07 08:59:18	391.00	33.64	25.15	22.90	15.97	28.83	31.84	17.01	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&acsSolarCalibration; 	
N/A	10	57	Egress	2022 AUG 07 09:28:17	2022 AUG 07 09:29:28	2022 AUG 07 09:34:46	389.00	-125.97	-128.53	-137.79	38.00	35.06	22.47	7.27	1	-	-	-	&acsSolarCalibration; 	
N/A	11	57	Ingress	2022 AUG 07 10:50:51	2022 AUG 07 10:56:10	2022 AUG 07 10:57:21	390.00	4.75	-3.75	-6.01	16.33	29.13	32.14	17.00	14	-	-	-		
ACS	11	57	Egress	2022 AUG 07 11:26:22	2022 AUG 07 11:27:33	2022 AUG 07 11:32:50	388.00	-155.05	-157.58	-166.74	37.56	34.61	22.05	7.25	14	-	-	-		
N/A	12	57	Ingress	2022 AUG 07 12:48:56	2022 AUG 07 12:54:15	2022 AUG 07 12:55:26	390.00	-24.16	-32.70	-34.97	16.71	29.50	32.51	16.98	14	-	-	-	&nomadSolarCalibration; 	
N/A	12	57	Egress	2022 AUG 07 13:24:28	2022 AUG 07 13:25:39	2022 AUG 07 13:30:57	389.00	175.93	173.43	164.30	37.19	34.23	21.62	7.23	14	-	-	-	&nomadSolarCalibration; 	
N/A	13	57	Ingress	2022 AUG 07 14:47:01	2022 AUG 07 14:52:21	2022 AUG 07 14:53:32	391.00	-53.11	-61.72	-64.02	17.16	29.98	32.99	16.96	14	-	-	-		
N/A	13	57	Egress	2022 AUG 07 15:22:31	2022 AUG 07 15:23:42	2022 AUG 07 15:29:01	390.00	146.99	144.50	135.39	36.90	33.94	21.27	7.22	14	-	-	-		
NOMAD	14	57	Ingress	2022 AUG 07 16:45:05	2022 AUG 07 16:50:24	2022 AUG 07 16:51:36	391.00	-82.07	-90.72	-93.07	17.64	30.42	33.47	16.94	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	14	57	Egress	2022 AUG 07 17:20:31	2022 AUG 07 17:21:43	2022 AUG 07 17:27:03	392.00	118.09	115.58	106.48	36.65	33.64	20.91	7.20	1	-	-	-		
ACS	15	57	Ingress	2022 AUG 07 18:43:04	2022 AUG 07 18:48:24	2022 AUG 07 18:49:36	392.00	-110.93	-119.65	-122.02	17.97	30.79	33.84	16.93	14	-	-	-		
ACS	15	57	Egress	2022 AUG 07 19:18:30	2022 AUG 07 19:19:42	2022 AUG 07 19:25:02	392.00	89.13	86.64	77.59	36.31	33.29	20.54	7.19	14	-	-	-		
NOMAD	16	57	Ingress	2022 AUG 07 20:41:04	2022 AUG 07 20:46:24	2022 AUG 07 20:47:35	391.00	-139.83	-148.59	-150.94	18.35	31.16	34.16	16.91	1	6SUBD Nom CO #2	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	16	57	Egress	2022 AUG 07 21:16:31	2022 AUG 07 21:17:43	2022 AUG 07 21:23:03	392.00	60.13	57.66	48.67	35.91	32.89	20.14	7.17	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	17	57	Ingress	2022 AUG 07 22:39:08	2022 AUG 07 22:44:27	2022 AUG 07 22:45:38	390.00	-168.76	-177.54	-179.90	18.77	31.53	34.52	16.89	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	17	57	Egress	2022 AUG 07 23:14:34	2022 AUG 07 23:15:45	2022 AUG 07 23:21:05	391.00	31.16	28.74	19.80	35.57	32.59	19.83	7.15	1	6SUBD CO2 #17	Science: orders #123, #142, #148, #155, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	18	57	Ingress	2022 AUG 08 00:37:11	2022 AUG 08 00:42:31	2022 AUG 08 00:43:42	391.00	162.35	153.50	151.12	19.12	31.90	34.89	16.88	3	-	-	-		
ACS	18	57	Egress	2022 AUG 08 01:12:37	2022 AUG 08 01:13:48	2022 AUG 08 01:19:07	390.00	2.22	-0.18	-9.06	35.26	32.28	19.55	7.14	3	-	-	-		
N/A	19	57	Ingress	2022 AUG 08 02:35:15	2022 AUG 08 02:40:35	2022 AUG 08 02:41:46	391.00	133.45	124.56	122.16	19.47	32.25	35.23	16.86	14	-	-	-		
N/A	19	57	Egress	2022 AUG 08 03:10:40	2022 AUG 08 03:11:51	2022 AUG 08 03:17:11	391.00	-26.74	-29.13	-37.99	34.93	31.94	19.16	7.12	14	-	-	-		
NOMAD	20	57	Ingress	2022 AUG 08 04:33:16	2022 AUG 08 04:38:36	2022 AUG 08 04:39:48	392.00	104.59	95.65	93.20	19.77	32.55	35.57	16.85	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	20	57	Egress	2022 AUG 08 05:08:42	2022 AUG 08 05:09:54	2022 AUG 08 05:15:13	391.00	-55.70	-58.10	-66.89	34.59	31.55	18.79	7.11	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	21	57	Ingress	2022 AUG 08 06:31:16	2022 AUG 08 06:36:37	2022 AUG 08 06:37:49	393.00	75.71	66.69	64.21	20.13	32.94	35.96	16.83	14	-	-	-		
ACS	21	57	Egress	2022 AUG 08 07:06:42	2022 AUG 08 07:07:54	2022 AUG 08 07:13:14	392.00	-84.64	-87.03	-95.79	34.26	31.22	18.40	7.09	14	-	-	-		
NOMAD	22	57	Ingress	2022 AUG 08 08:29:17	2022 AUG 08 08:34:37	2022 AUG 08 08:35:49	392.00	46.76	37.71	35.21	20.58	33.34	36.36	16.81	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&acsSolarCalibration; 	
N/A	22	57	Egress	2022 AUG 08 09:04:41	2022 AUG 08 09:05:53	2022 AUG 08 09:11:13	392.00	-113.57	-115.94	-124.67	33.93	30.89	18.06	7.08	1	-	-	-	&acsSolarCalibration; 	
N/A	23	57	Ingress	2022 AUG 08 10:27:19	2022 AUG 08 10:32:39	2022 AUG 08 10:33:50	391.00	17.86	8.77	6.30	20.94	33.68	36.65	16.80	3	-	-	-		
