NOM_02, OCCEG, 26, 37, 39, 53, 84, 91, 108, 112, 122, 150, 190, 207, 217, 284, 330, 340
NOM_02, OCCIN, 18, 23, 49, 59, 82, 84, 101, 119, 153, 176, 183, 231, 277, 306, 308, 310, 321, 331
NOM_03, OCCEG, 15, 35, 89, 96, 114, 125, 236, 262, 274, 305, 315
NOM_03, OCCIN, 9, 91, 133, 143, 155, 200, 226
CO_001, OCCEG, 5, 11, 32, 41, 42, 45, 59, 82, 148, 177, 179, 203, 234, 249, 264, 301
CO_001, OCCIN, 5, 28, 39, 174, 208, 265, 283, 294, 333, 335, 337
CO2_01, OCCEG, 8, 9, 18, 21, 34, 70, 75, 98, 134, 140, 152, 167, 182, 188, 205, 245, 272, 276, 290, 297, 328, 338
CO2_01, OCCIN, 16, 34, 35, 51, 53, 95, 114, 141, 147, 168, 187, 228, 241, 256, 312, 323
CO2_02, OCCEG, 65, 110, 288
CO2_02, OCCIN, 26, 104
HCL_01, OCCEG, 3, 104, 121
HCL_01, OCCIN, 72, 102, 127, 158, 281
AER_01, OCCIN, 112
ICE_01, OCCIN, 122, 130, 202
NOM_01, OCCEG, 326
FUL_01, OCCEG, 72, 138, 220
FUL_01, OCCIN, 319
