Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
5,5,1,1,147,21809,0,0,0,1,0,2022 OCT 13 13:40:49,2022 OCT 13 14:25:37,2022 OCT 13 13:40:59,2022 OCT 13 14:25:37,N/A,N/A,2022 OCT 13 13:50:59,2022 OCT 13 14:25:37,2022 OCT 13 13:51:29,-54.2516,57.3141,2022 OCT 13 14:05:56,-10.8024,73.7023,2022 OCT 13 14:01:34,-63.357,212,5.7833,320.7385,198.1556,N/A,376.4128,573.439,10,640,1507,30,30,2678,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,2078,300,837,1400002C000A028005E31E1E0A760301000D000D000000000000000000000000000000000262081E012C0345
5,5,2,1,148,21810,0,0,0,1,0,2022 OCT 13 15:38:39,2022 OCT 13 16:23:38,2022 OCT 13 15:38:49,2022 OCT 13 16:23:38,N/A,N/A,2022 OCT 13 15:48:49,2022 OCT 13 16:23:38,2022 OCT 13 15:49:19,-54.58,28.3739,2022 OCT 13 16:03:05,-13.4152,44.4963,2022 OCT 13 15:59:10,-63.1305,335,5.7364,320.7845,199.1967,N/A,378.4054,576.4666,10,640,1466,30,30,2689,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,2089,300,818,1400002C000A028005BA1E1E0A810301000D000D0000000000000000000000000000000002620829012C0332
5,5,3,1,150,21812,0,0,0,1,0,2022 OCT 13 19:34:20,2022 OCT 13 20:19:48,2022 OCT 13 19:34:30,2022 OCT 13 20:19:48,N/A,N/A,2022 OCT 13 19:44:30,2022 OCT 13 20:19:48,2022 OCT 13 19:45:00,-55.3475,-29.6308,2022 OCT 13 19:57:38,-17.8805,-14.2444,2022 OCT 13 19:54:22,-62.6249,525,5.6244,320.8766,201.9413,N/A,383.6585,584.4485,10,640,1398,30,30,2718,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,2118,300,808,1400002C000A028005761E1E0A9E0301000D000D0000000000000000000000000000000002620846012C0328
1,1,4,0,152,21814,0,0,0,1,0,2022 OCT 13 23:29:51,2022 OCT 13 23:52:54,2022 OCT 13 23:30:01,2022 OCT 13 23:52:54,N/A,N/A,2022 OCT 13 23:40:01,2022 OCT 13 23:52:54,2022 OCT 13 23:40:31,-56.2615,-87.7708,2022 OCT 13 23:52:24,-21.296,-72.6411,2022 OCT 13 23:49:31,-62.1347,660,5.5392,320.9688,74.6476,N/A,140.0227,214.2536,10,640,1180,30,30,1373,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,773,300,705,1400002C000A0280049C1E1E055D0301000D000D0000000000000000000000000000000002620305012C02C1
1,1,5,0,154,21816,0,0,0,1,0,2022 OCT 14 03:25:27,2022 OCT 14 03:47:54,2022 OCT 14 03:25:37,2022 OCT 14 03:47:54,N/A,N/A,2022 OCT 14 03:35:37,2022 OCT 14 03:47:54,2022 OCT 14 03:36:07,-56.8433,-145.6278,2022 OCT 14 03:47:24,-23.9827,-130.4033,2022 OCT 14 03:44:46,-61.678,752,5.5,321.0611,71.2405,N/A,133.5016,204.345,10,640,1159,30,30,1337,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,737,300,867,1400002C000A028004871E1E05390301000D000D00000000000000000000000000000000026202E1012C0363
1,1,6,0,155,21817,0,0,0,1,0,2022 OCT 14 05:23:13,2022 OCT 14 05:45:24,2022 OCT 14 05:23:23,2022 OCT 14 05:45:24,N/A,N/A,2022 OCT 14 05:33:23,2022 OCT 14 05:45:24,2022 OCT 14 05:33:53,-57.397,-174.8356,2022 OCT 14 05:44:54,-25.3748,-159.8373,2022 OCT 14 05:42:23,-61.4267,803,5.4436,321.1072,69.7263,N/A,130.6033,199.9412,10,640,1150,30,30,1321,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,721,300,826,1400002C000A0280047E1E1E05290301000D000D00000000000000000000000000000000026202D1012C033A
1,1,7,0,158,21820,0,0,0,1,0,2022 OCT 14 11:16:43,2022 OCT 14 11:38:09,2022 OCT 14 11:16:53,2022 OCT 14 11:38:09,N/A,N/A,2022 OCT 14 11:26:53,2022 OCT 14 11:38:09,2022 OCT 14 11:27:23,-58.4798,98.0491,2022 OCT 14 11:37:39,-29.0107,112.9901,2022 OCT 14 11:35:25,-60.6954,939,5.3533,321.2457,65.4674,N/A,122.4519,187.5555,10,640,1122,30,30,1276,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,676,300,963,1400002C000A028004621E1E04FC0301000D000D00000000000000000000000000000000026202A4012C03C3
1,1,8,0,161,21823,0,0,0,1,0,2022 OCT 14 17:10:07,2022 OCT 14 17:31:03,2022 OCT 14 17:10:17,2022 OCT 14 17:31:03,N/A,N/A,2022 OCT 14 17:20:17,2022 OCT 14 17:31:03,2022 OCT 14 17:20:47,-59.4422,11.0252,2022 OCT 14 17:30:33,-31.7038,25.959,2022 OCT 14 17:28:29,-60.0021,1029,5.2753,321.3842,62.6281,N/A,117.0176,179.2984,10,640,1102,30,30,1246,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,646,300,883,1400002C000A0280044E1E1E04DE0301000D000D0000000000000000000000000000000002620286012C0373
1,1,9,0,162,21824,0,0,0,1,0,2022 OCT 14 19:08:00,2022 OCT 14 19:28:44,2022 OCT 14 19:08:10,2022 OCT 14 19:28:44,N/A,N/A,2022 OCT 14 19:18:10,2022 OCT 14 19:28:44,2022 OCT 14 19:18:40,-59.7155,-17.9589,2022 OCT 14 19:28:14,-32.6952,-2.929,2022 OCT 14 19:26:14,-59.7462,1062,5.2581,321.4304,61.4924,N/A,114.8439,175.9955,10,640,1094,30,30,1234,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,634,300,851,1400002C000A028004461E1E04D20301000D000D000000000000000000000000000000000262027A012C0353
1,1,10,0,164,21826,0,0,0,1,0,2022 OCT 14 23:03:36,2022 OCT 14 23:24:03,2022 OCT 14 23:03:46,2022 OCT 14 23:24:03,N/A,N/A,2022 OCT 14 23:13:46,2022 OCT 14 23:24:03,2022 OCT 14 23:14:16,-60.4556,-76.1559,2022 OCT 14 23:23:33,-34.4309,-61.0669,2022 OCT 14 23:21:39,-59.2427,1125,5.1989,321.5227,59.8835,N/A,111.7645,171.3165,10,640,1083,30,30,1217,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,617,300,806,1400002C000A0280043B1E1E04C10301000D000D0000000000000000000000000000000002620269012C0326
