Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,152,21814,0,0,0,1,0,2022 OCT 13 23:53:27,2022 OCT 14 00:15:50,2022 OCT 13 23:53:37,2022 OCT 14 00:15:50,N/A,N/A,2022 OCT 14 00:03:37,2022 OCT 14 00:15:50,2022 OCT 14 00:15:20,50.2867,-51.493,2022 OCT 14 00:04:07,17.1823,-64.1098,2022 OCT 14 00:06:56,-62.1293,660,6.2981,320.9731,70.862,N/A,132.777,203.2441,10,640,809,30,30,1333,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,733,300,764,1400002C000A028003291E1E05350301000D000D00000000000000000000000000000000026202DD012C02FC
1,1,2,0,154,21816,0,0,0,1,0,2022 OCT 14 03:49:54,2022 OCT 14 04:11:43,2022 OCT 14 03:50:04,2022 OCT 14 04:11:43,N/A,N/A,2022 OCT 14 04:00:04,2022 OCT 14 04:11:43,2022 OCT 14 04:11:13,50.5786,-108.7111,2022 OCT 14 04:00:34,19.3763,-121.0255,2022 OCT 14 04:03:08,-61.6715,752,6.3386,321.066,67.6441,N/A,126.6182,193.886,10,640,794,30,30,1299,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,699,300,681,1400002C000A0280031A1E1E05130301000D000D00000000000000000000000000000000026202BB012C02A9
1,1,3,0,155,21817,0,0,0,1,0,2022 OCT 14 05:48:12,2022 OCT 14 06:09:43,2022 OCT 14 05:48:22,2022 OCT 14 06:09:43,N/A,N/A,2022 OCT 14 05:58:22,2022 OCT 14 06:09:43,2022 OCT 14 06:09:13,50.7538,-137.3118,2022 OCT 14 05:58:52,20.5119,-149.317,2022 OCT 14 06:01:19,-61.4199,803,6.3714,321.1125,65.9406,N/A,123.3576,188.9317,10,640,787,30,30,1281,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,681,300,638,1400002C000A028003131E1E05010301000D000D00000000000000000000000000000000026202A9012C027E
1,1,4,0,158,21820,0,0,0,1,0,2022 OCT 14 11:43:08,2022 OCT 14 12:03:57,2022 OCT 14 11:43:18,2022 OCT 14 12:03:57,N/A,N/A,2022 OCT 14 11:53:18,2022 OCT 14 12:03:57,2022 OCT 14 12:03:27,52.0398,137.4249,2022 OCT 14 11:53:48,24.2262,125.3726,2022 OCT 14 11:55:58,-60.6869,939,6.4408,321.2519,61.9656,N/A,115.7497,177.3717,10,640,770,30,30,1239,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,639,300,792,1400002C000A028003021E1E04D70301000D000D000000000000000000000000000000000262027F012C0318
1,1,5,0,161,21823,0,0,0,1,0,2022 OCT 14 17:37:28,2022 OCT 14 17:57:47,2022 OCT 14 17:37:38,2022 OCT 14 17:57:47,N/A,N/A,2022 OCT 14 17:47:38,2022 OCT 14 17:57:47,2022 OCT 14 17:57:17,52.3931,51.5494,2022 OCT 14 17:48:08,26.3037,39.7228,2022 OCT 14 17:50:08,-59.9922,1029,6.4781,321.391,59.1263,N/A,110.3154,169.1146,10,640,760,30,30,1209,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,609,300,977,1400002C000A028002F81E1E04B90301000D000D0000000000000000000000000000000002620261012C03D1
1,1,6,0,162,21825,0,0,0,1,0,2022 OCT 14 19:35:42,2022 OCT 14 19:55:50,2022 OCT 14 19:35:52,2022 OCT 14 19:55:50,N/A,N/A,2022 OCT 14 19:45:52,2022 OCT 14 19:55:50,2022 OCT 14 19:55:20,52.6518,23.0133,2022 OCT 14 19:46:22,27.0232,11.8594,2022 OCT 14 19:48:18,-59.7356,1062,6.5381,321.4373,58.0853,N/A,108.3228,166.087,10,640,756,30,30,1198,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,598,300,951,1400002C000A028002F41E1E04AE0301000D000D0000000000000000000000000000000002620256012C03B7
1,1,7,0,164,21827,0,0,0,1,0,2022 OCT 14 23:32:02,2022 OCT 14 23:51:52,2022 OCT 14 23:32:12,2022 OCT 14 23:51:52,N/A,N/A,2022 OCT 14 23:42:12,2022 OCT 14 23:51:52,2022 OCT 14 23:51:22,53.2691,-33.9525,2022 OCT 14 23:42:42,28.9129,-45.8899,2022 OCT 14 23:44:32,-59.2301,1125,6.5214,321.5301,56.3817,N/A,105.0623,161.1327,10,640,750,30,30,1180,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,580,300,909,1400002C000A028002EE1E1E049C0301000D000D0000000000000000000000000000000002620244012C038D
1,1,8,0,166,21829,0,0,0,1,0,2022 OCT 15 03:28:10,2022 OCT 15 03:47:46,2022 OCT 15 03:28:20,2022 OCT 15 03:47:46,N/A,N/A,2022 OCT 15 03:38:20,2022 OCT 15 03:47:46,2022 OCT 15 03:47:16,53.6594,-91.0663,2022 OCT 15 03:38:50,30.1359,-102.959,2022 OCT 15 03:40:36,-58.7714,1174,6.5467,321.6227,55.0567,N/A,102.5263,157.2794,10,640,746,30,30,1166,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,566,300,877,1400002C000A028002EA1E1E048E0301000D000D0000000000000000000000000000000002620236012C036D
1,1,9,0,167,21830,0,0,0,1,0,2022 OCT 15 05:26:16,2022 OCT 15 05:45:43,2022 OCT 15 05:26:26,2022 OCT 15 05:45:43,N/A,N/A,2022 OCT 15 05:36:26,2022 OCT 15 05:45:43,2022 OCT 15 05:45:13,53.7233,-119.7339,2022 OCT 15 05:36:56,30.6874,-131.448,2022 OCT 15 05:38:39,-58.5248,1199,6.5631,321.669,54.2049,N/A,100.896,154.8022,10,640,743,30,30,1157,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,557,300,856,1400002C000A028002E71E1E04850301000D000D000000000000000000000000000000000262022D012C0358
1,1,10,0,170,21833,0,0,0,1,0,2022 OCT 15 11:20:47,2022 OCT 15 11:39:52,2022 OCT 15 11:20:57,2022 OCT 15 11:39:52,N/A,N/A,2022 OCT 15 11:30:57,2022 OCT 15 11:39:52,2022 OCT 15 11:39:22,54.6702,154.8536,2022 OCT 15 11:31:27,32.933,143.1091,2022 OCT 15 11:33:04,-57.7854,1282,6.6169,321.808,52.1228,N/A,96.9109,148.747,10,640,737,30,30,1135,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,535,300,806,1400002C000A028002E11E1E046F0301000D000D0000000000000000000000000000000002620217012C0326
