S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2021 FEB 20 17:54:00,75.4391,121.8193,313.2385,14.1875,75.1746,2.9879e-14,75.1746
TGO,2021 FEB 20 18:09:00,74.5532,118.496,433.1148,14.2094,74.4952,0.1408,74.5024

MRO,2021 FEB 21 20:03:00,73.9499,101.0529,311.9393,14.2594,73.9004,6.3735e-15,73.9004
TGO,2021 FEB 21 19:42:00,74.5047,104.2023,432.2692,14.1286,74.0591,0.14339,74.0638

MRO,2021 FEB 22 01:39:00,73.2796,19.7491,313.0533,14.2906,73.3903,1.4423e-14,73.3903
TGO,2021 FEB 22 01:36:00,74.5397,19.4596,432.5327,14.2225,74.2458,0.14009,74.2533

MRO,2021 FEB 24 00:21:00,71.5293,58.673,309.8966,14.3464,71.755,1.0183e-14,71.755
TGO,2021 FEB 25 00:21:00,74.3613,60.724,432.3079,13.8467,72.7051,0.15364,72.702

MRO,2021 FEB 25 00:39:00,73.7732,62.6837,310.3097,14.2692,73.1335,1.2821e-14,73.1335
TGO,2021 FEB 25 00:21:00,74.3613,60.724,432.3079,13.8467,72.7051,0.15364,72.702

MRO,2021 FEB 25 06:15:00,72.898,-18.0842,311.1228,14.3361,72.5567,8.5639e-15,72.5567
TGO,2021 FEB 25 06:15:00,74.2517,-22.3342,431.0117,14.0528,72.9843,0.14447,72.9852

MRO,2021 FEB 25 09:54:00,56.3946,-66.7451,303.2124,14.6453,61.5576,1.0183e-14,61.5576
TGO,2021 FEB 26 09:45:00,59.9485,-61.8767,433.2738,14.1872,61.571,73.5533,112.9254

MRO,2021 FEB 28 20:12:00,73.8666,166.5688,313.52,14.3167,72.5558,1.7201e-14,72.5558
TGO,2021 FEB 28 20:45:00,71.8335,163.6529,432.2941,14.6575,71.9434,0.1044,71.9453

MRO,2021 MAR 01 22:21:00,72.6678,145.5122,312.8229,14.3692,71.5272,1.5003e-14,71.5272
TGO,2021 MAR 01 22:18:00,71.6621,149.1725,432.6462,14.5647,71.3185,1.9746,69.3492

MRO,2021 MAR 02 03:57:00,71.8193,63.8871,309.6124,14.3792,70.8441,1.7128e-14,70.8441
TGO,2021 MAR 02 04:12:00,71.1971,63.2344,432.065,14.5789,70.9669,0.10317,70.962

MRO,2021 MAR 02 09:33:00,70.9479,-17.035,310.3922,14.4358,70.2898,1.3114e-14,70.2898
TGO,2021 MAR 02 10:06:00,70.5216,-20.911,430.8499,14.7128,70.8624,0.092839,70.8582

MRO,2021 MAR 03 06:06:00,70.7438,42.7741,311.0832,14.4281,69.9399,1.778e-14,69.9399
TGO,2021 MAR 03 05:45:00,70.6475,47.7618,431.9675,14.4197,69.8433,2.6227,72.4548

MRO,2021 MAR 03 11:42:00,69.5734,-38.1849,310.4608,14.4822,69.1743,9.1354e-15,69.1743
TGO,2021 MAR 03 11:39:00,70.1896,-36.1572,432.1747,14.5686,69.9256,0.097238,69.914

MRO,2021 MAR 05 10:24:00,67.9627,0.64337,309.8218,14.5322,67.7618,1.5903e-14,67.7618
TGO,2021 MAR 05 10:51:00,65.5168,1.2796,428.9162,15.0128,68.0713,0.047125,68.0561
TGO,2021 MAR 06 10:24:00,69.5688,3.9087,429.9325,14.1136,67.435,0.11793,67.403

MRO,2021 MAR 05 16:00:00,66.8017,-80.9508,308.9187,14.5442,66.9022,8.996e-15,66.9022
TGO,2021 MAR 05 16:45:00,64.878,-85.0607,430.6651,15.0003,67.5545,1.609,69.1516

MRO,2021 MAR 06 03:09:00,55.5269,118.7925,303.2756,14.7147,59.7931,3.0837e-14,59.7931
TGO,2021 MAR 06 02:36:00,56.554,123.3143,427.8433,14.4808,59.0855,53.9423,112.9255

MRO,2021 MAR 06 18:09:00,65.8121,-102.4688,307.6649,14.5664,66.0551,6.0394e-14,66.0551
TGO,2021 MAR 06 18:18:00,64.5328,-100.2603,429.6456,14.8594,66.4557,0.0522,66.429

MRO,2021 MAR 06 23:45:00,65.0419,176.2325,309.4504,14.5978,65.5851,5.6984e-14,65.5851
TGO,2021 MAR 07 00:12:00,63.6996,174.4612,430.0699,14.9178,66.1404,0.58297,65.563
TGO,2021 MAR 07 23:45:00,67.9477,178.4121,431.3476,14.1067,65.7889,0.1128,65.7462

MRO,2021 MAR 07 18:27:00,68.1655,-97.9367,308.9768,14.5242,67.4302,2.3104e-14,67.4302
TGO,2021 MAR 07 17:51:00,68.8864,-96.2145,431.7873,14.0547,66.4453,2.9005,63.6788

MRO,2021 MAR 08 01:54:00,63.8318,154.8399,309.3585,14.6283,64.6474,1.8062e-14,64.6474
TGO,2021 MAR 08 01:45:00,63.165,158.7725,429.0828,14.7444,64.7315,0.52318,64.2204

MRO,2021 MAR 08 07:30:00,62.8652,73.1316,306.036,14.6325,63.9394,1.778e-14,63.9394
TGO,2021 MAR 08 07:39:00,62.7006,72.5909,428.7483,14.7425,64.3584,0.11816,64.2707

MRO,2021 MAR 08 13:06:00,62.0086,-8.1758,307.3273,14.6636,63.4469,7.7907e-15,63.4469
TGO,2021 MAR 08 13:33:00,61.8349,-12.7673,428.5002,14.7956,63.9959,1.5136,62.5658

MRO,2021 MAR 09 15:15:00,60.4774,-29.5972,306.1343,14.6922,62.3365,2.1336e-14,62.3365
TGO,2021 MAR 09 15:06:00,61.2804,-28.8959,428.9576,14.5928,62.3806,0.064361,62.3286

MRO,2021 MAR 09 20:51:00,59.6026,-111.4225,305.2289,14.6886,61.6792,1.1468e-14,61.6792
TGO,2021 MAR 09 21:00:00,60.7566,-114.901,427.4755,14.6028,62.0171,0.27005,61.7577

MRO,2021 MAR 10 23:00:00,58.5094,-132.9184,303.5773,14.7122,60.8772,5.9076e-14,60.8772
TGO,2021 MAR 10 22:33:00,60.196,-130.6171,427.1404,14.4275,60.5284,0.076224,60.4641

MRO,2021 MAR 11 04:36:00,57.4212,145.6276,305.6335,14.7336,60.2394,1.7128e-14,60.2394
TGO,2021 MAR 11 04:27:00,59.4529,143.3554,427.4594,14.4361,59.9842,0.91301,59.1254

MRO,2021 MAR 11 06:27:00,53.8715,119.1166,302.1984,14.7669,58.1558,6.2082e-14,58.1558
TGO,2021 MAR 11 06:27:00,54.0242,119.2383,424.6009,14.7753,58.307,0.054144,58.254

MRO,2021 MAR 11 08:18:00,50.4442,92.5016,298.7262,14.7936,56.224,1.8149e-14,56.224
TGO,2021 MAR 11 08:27:00,48.3817,94.2374,421.1785,15.0556,57.1482,0.88057,56.3425

MRO,2021 MAR 11 12:03:00,53.3288,37.4117,302.4015,14.7717,57.8057,1.5903e-14,57.8057
TGO,2021 MAR 11 12:21:00,53.1183,33.2156,422.3739,14.7839,57.758,0.054803,57.7057
TGO,2021 MAR 12 11:54:00,58.3072,41.6506,425.7322,14.2719,58.0519,1.4761,56.7866

MRO,2021 MAR 11 13:54:00,49.8078,10.9376,300.0076,14.8075,55.9113,1.5108e-14,55.9113
TGO,2021 MAR 11 14:21:00,47.3857,8.1982,419.8714,15.0631,56.6516,2.436,54.3231

MRO,2021 MAR 12 12:21:00,55.7377,42.3104,303.407,14.7539,59.0363,3.6124e-14,59.0363
TGO,2021 MAR 12 11:54:00,58.3072,41.6506,425.7322,14.2719,58.0519,1.4761,56.7866

MRO,2021 MAR 12 16:03:00,48.6683,-10.6409,298.4936,14.8258,55.2052,3.6412e-14,55.2052
TGO,2021 MAR 12 15:54:00,46.8391,-8.3565,420.892,14.8319,54.2142,0.057857,54.174

MRO,2021 MAR 12 17:54:00,45.0722,-37.303,295.6238,14.8492,53.3728,2.8625e-14,53.3728
TGO,2021 MAR 12 17:54:00,41.1179,-34.3838,418.3132,15.0439,53.2133,1.7869,51.4666

MRO,2021 MAR 12 19:48:00,51.0452,-65.7491,299.6534,14.8025,56.4005,2.642e-14,56.4005
TGO,2021 MAR 12 19:48:00,52.1186,-68.7597,424.7415,14.6017,55.6271,3.652,52.2768

MRO,2021 MAR 12 21:39:00,47.6646,-92.4329,297.3196,14.8244,54.58,9.1029e-15,54.58
TGO,2021 MAR 12 21:48:00,46.2224,-94.8507,420.3048,14.8092,53.6356,0.058262,53.5955

MRO,2021 MAR 12 23:30:00,44.3369,-119.0897,294.4948,14.8483,52.9312,8.171e-14,52.9312
TGO,2021 MAR 12 23:48:00,40.231,-121.0532,416.0964,15.0094,52.4227,0.059711,52.4188

MRO,2021 MAR 13 21:54:00,40.3929,-85.7163,292.977,14.8794,51.0622,9.0086e-14,51.0622
TGO,2021 MAR 13 21:24:00,43.1265,-80.7816,418.8465,14.7217,50.9851,0.45333,50.5445

MRO,2021 MAR 13 23:45:00,37.0505,-112.4581,290.1186,14.8975,49.675,5.0087e-14,49.675
TGO,2021 MAR 13 23:24:00,36.9632,-107.9198,414.2138,14.8594,49.2308,4.3594,53.5572

MRO,2021 MAR 14 01:36:00,33.6595,-139.1809,288.0375,14.9169,48.4421,8.3909e-14,48.4421
TGO,2021 MAR 14 01:24:00,31.0103,-134.3146,410.4639,15.0467,48.986,0.066294,49.0343

